run,rho,method,NMI_scores
100,1,wt,0.75
100,1,wt2,0
100,1,l,0
100,1,l2,0.6666666666666666
100,1,fg,0.5408520829727552
100,1,fg2,0.6666666666666666
100,1,eb,0
100,1,eb2,0
100,1,im,0
100,1,im2,0
100,1,lp,0
100,1,lp2,0
100,1,le,0
100,1,le2,0.3333333333333333
100,1,sl,0
100,1,sl2,0
99,1,wt,0.4277844147256949
99,1,wt2,0
99,1,l,0.042916472870119904
99,1,l2,0.23792728869813112
99,1,fg,0.10425396546219017
99,1,fg2,0.2809449067404666
99,1,eb,0
99,1,eb2,0.024174808436327855
99,1,im,0
99,1,im2,0
99,1,lp,0
99,1,lp2,0
99,1,le,NA
99,1,le2,NA
99,1,sl,0.0631948235343371
99,1,sl2,0.0631948235343371
98,1,wt,0.5644754678724236
98,1,wt2,-2.1954090236042218e-16
98,1,l,-2.1954090236042218e-16
98,1,l2,0.5000000000000001
98,1,fg,0.13081230654804515
98,1,fg2,0.5000000000000001
98,1,eb,-2.1954090236042218e-16
98,1,eb2,0.5644754678724236
98,1,im,-2.1954090236042218e-16
98,1,im2,-2.1954090236042218e-16
98,1,lp,-2.1954090236042218e-16
98,1,lp2,-2.1954090236042218e-16
98,1,le,NA
98,1,le2,0.41311732856428013
98,1,sl,0.13081230654804515
98,1,sl2,0.13081230654804515
97,1,wt,0.5229596049593027
97,1,wt2,0
97,1,l,0
97,1,l2,0.4344850370338057
97,1,fg,0.16952938960917516
97,1,fg2,0.4344850370338057
97,1,eb,0
97,1,eb2,0
97,1,im,0
97,1,im2,0
97,1,lp,0
97,1,lp2,0
97,1,le,NA
97,1,le2,0
97,1,sl,0.16952938960917516
97,1,sl2,0.16952938960917516
96,1,wt,0.5793801642856952
96,1,wt2,0
96,1,l,0
96,1,l2,0.2740175421212812
96,1,fg,0.2740175421212812
96,1,fg2,0.2740175421212812
96,1,eb,0
96,1,eb2,0
96,1,im,0
96,1,im2,0
96,1,lp,0
96,1,lp2,0
96,1,le,0
96,1,le2,0.2740175421212812
96,1,sl,0
96,1,sl2,0
95,1,wt,0.6562657890890309
95,1,wt2,0
95,1,l,0
95,1,l2,0.6562657890890309
95,1,fg,0.10753394504369387
95,1,fg2,0.6562657890890309
95,1,eb,0
95,1,eb2,0.6562657890890309
95,1,im,0
95,1,im2,0
95,1,lp,0
95,1,lp2,0
95,1,le,0
95,1,le2,0.6173190124823502
95,1,sl,0
95,1,sl2,0
94,1,wt,0.75
94,1,wt2,0
94,1,l,0
94,1,l2,0.6666666666666666
94,1,fg,0.5408520829727552
94,1,fg2,0.6666666666666666
94,1,eb,0
94,1,eb2,0.6666666666666666
94,1,im,0
94,1,im2,0
94,1,lp,0
94,1,lp2,0
94,1,le,0
94,1,le2,0.6666666666666666
94,1,sl,0
94,1,sl2,0
93,1,wt,1
93,1,wt2,0
93,1,l,0
93,1,l2,1
93,1,fg,0.4056390622295664
93,1,fg2,1
93,1,eb,0
93,1,eb2,1
93,1,im,0
93,1,im2,0
93,1,lp,0
93,1,lp2,0
93,1,le,0
93,1,le2,0.75
93,1,sl,0
93,1,sl2,0
92,1,wt,0.5400925651231291
92,1,wt2,0
92,1,l,0.07395423654389385
92,1,l2,0.2659070028296619
92,1,fg,0.0468519314472623
92,1,fg2,0.3091668390916965
92,1,eb,0
92,1,eb2,0.004321350784172594
92,1,im,0
92,1,im2,0
92,1,lp,0
92,1,lp2,0
92,1,le,NA
92,1,le2,NA
92,1,sl,0.11701860534892809
92,1,sl2,0.11701860534892809
91,1,wt,0
91,1,wt2,NaN
91,1,l,NaN
91,1,l2,0
91,1,fg,0
91,1,fg2,0
91,1,eb,NaN
91,1,eb2,0
91,1,im,NaN
91,1,im2,NaN
91,1,lp,NaN
91,1,lp2,NaN
91,1,le,NaN
91,1,le2,NaN
91,1,sl,NaN
91,1,sl2,NaN
90,1,wt,0.6251443463707331
90,1,wt2,0
90,1,l,0
90,1,l2,0.27508299367401456
90,1,fg,0.2004925885133864
90,1,fg2,0.651642050297051
90,1,eb,0
90,1,eb2,0.2056610535834478
90,1,im,0
90,1,im2,0
90,1,lp,0
90,1,lp2,0
90,1,le,NA
