curr_rho,mxp1,mxp2
1,0.8024242424242424,0.7865346534653466
1,0.8042424242424242,0.7883168316831684
1,0.7927272727272727,0.777029702970297
1,0.8058585858585858,0.7899009900990099
1,0.8018181818181818,0.785940594059406
1,0.7910235580828595,0.7752786624203821
1,0.794949494949495,0.7792079207920792
1,0.804040404040404,0.7881188118811882
1,0.7973737373737374,0.7815841584158416
1,0.7985858585858586,0.7827722772277228
1,0.8026262626262626,0.7867326732673268
1,0.8,0.7841584158415842
1,0.8062626262626262,0.7902970297029703
1,0.8042424242424242,0.7883168316831684
1,0.8014141414141415,0.7855445544554456
1,0.8054545454545454,0.7895049504950495
1,0.8038383838383838,0.787920792079208
1,0.7965656565656566,0.7807920792079208
1,0.7925252525252525,0.7768316831683169
1,0.8064646464646464,0.7904950495049505
1,0.8062626262626262,0.7902970297029703
1,0.7933333333333333,0.7776237623762376
1,0.806060606060606,0.7900990099009901
1,0.8008080808080809,0.784950495049505
1,0.7993939393939394,0.7835643564356436
1,0.8068686868686868,0.7908910891089109
1,0.7864646464646464,0.7708910891089109
1,0.8048484848484848,0.788910891089109
1,0.7947474747474748,0.779009900990099
1,0.8024242424242424,0.7865346534653466
1,0.797979797979798,0.7821782178217822
1,0.8008080808080809,0.784950495049505
1,0.8076767676767677,0.7916831683168317
1,0.7943434343434344,0.7786138613861386
1,0.8016161616161617,0.7857425742574258
1,0.8036363636363636,0.7877227722772278
1,0.7907070707070707,0.7750495049504951
1,0.8022222222222222,0.7863366336633664
1,0.8010101010101011,0.7851485148514852
1,0.7830303030303031,0.7675247524752475
1,0.8038819247877073,0.7879508521601268
1,0.8011719539300869,0.7853040205981382
1,0.7963636363636364,0.7805940594059406
1,0.7933333333333333,0.7776237623762376
1,0.8031691012626888,0.7837641942498188
1,0.7943434343434344,0.7786138613861386
1,0.8042424242424242,0.7883168316831684
1,0.8032323232323232,0.7873267326732674
1,0.8046464646464646,0.7887128712871287
1,0.8038383838383838,0.787920792079208
1,0.802020202020202,0.7861386138613862
1,0.8048484848484848,0.788910891089109
1,0.8010101010101011,0.7851485148514852
1,0.7983838383838384,0.7825742574257426
1,0.8047375160051217,0.7879231090681154
1,0.8034343434343434,0.7875247524752476
1,0.7953535353535354,0.7796039603960396
1,0.7945454545454546,0.7788118811881188
1,0.7945454545454546,0.7788118811881188
1,0.8042424242424242,0.7883168316831684
1,0.7995959595959596,0.7837623762376238
1,0.7921212121212121,0.7764356435643565
1,0.804040404040404,0.7881188118811882
1,0.7981818181818182,0.7823762376237624
1,0.7985858585858586,0.7827722772277228
1,0.803030303030303,0.7871287128712872
1,0.7943434343434344,0.7786138613861386
1,0.7905050505050505,0.7748514851485149
1,0.807070707070707,0.7910891089108911
1,0.8014141414141415,0.7855445544554456
1,0.8064646464646464,0.7904950495049505
1,0.7943434343434344,0.7786138613861386
1,0.8054545454545454,0.7895049504950495
1,0.7909090909090909,0.7752475247524753
1,0.8008080808080809,0.784950495049505
1,0.8008080808080809,0.784950495049505
1,0.7972945275671244,0.781281381803575
1,0.8032323232323232,0.7873267326732674
1,0.8042424242424242,0.7883168316831684
1,0.7975757575757576,0.7817821782178218
1,0.8026262626262626,0.7867326732673268
1,0.7933333333333333,0.7776237623762376
1,0.804200123533045,0.7879765987492435
1,0.8006060606060607,0.7847524752475248
1,0.7931313131313131,0.7774257425742575
1,0.798989898989899,0.7831683168316832
1,0.7933333333333333,0.7776237623762376
1,0.8022222222222222,0.7863366336633664
1,0.8062626262626262,0.7902970297029703
1,0.797696038803557,0.7818938193343898
1,0.7973737373737374,0.7815841584158416
1,0.804040404040404,0.7881188118811882
1,0.8006060606060607,0.7847524752475248
1,0.7942961165048543,0.7785487708168121
1,0.7935353535353535,0.7778217821782178
1,0.8036363636363636,0.7877227722772278
1,0.7961616161616162,0.7803960396039604
1,0.7947474747474748,0.779009900990099
1,0.7977777777777778,0.781980198019802
1,0.806060606060606,0.7900990099009901
