run,alpha,method,accuracies
971,0.7,fg,0.76
971,0.7,fg2,0.78
971,0.7,eb,0.28
971,0.7,eb2,0.9
971,0.7,im,0.28
971,0.7,im2,0.28
971,0.7,lp,0.28
971,0.7,lp2,1
971,0.7,sl,0.76
971,0.7,sl2,0.76
970,0.7,wt,0.84
970,0.7,wt2,0.7
970,0.7,l,0.9
970,0.7,l2,1
970,0.7,fg,0.64
970,0.7,fg2,0.88
970,0.7,eb,0.26
970,0.7,eb2,0.9
970,0.7,im,0.26
970,0.7,im2,0.26
970,0.7,lp,0.26
970,0.7,lp2,1
970,0.7,sl,0.9
970,0.7,sl2,0.9
969,0.7,wt,0.38
969,0.7,wt2,0.38
969,0.7,l,0.74
969,0.7,l2,0.84
969,0.7,fg,0.54
969,0.7,fg2,0.8
969,0.7,eb,0.24
969,0.7,eb2,1
969,0.7,im,0.24
969,0.7,im2,0.24
969,0.7,lp,0.24
969,0.7,lp2,1
969,0.7,sl,0.74
969,0.7,sl2,0.74
968,0.7,wt,0.42
968,0.7,wt2,0.34
968,0.7,l,0.68
968,0.7,l2,0.7
968,0.7,fg,0.5
968,0.7,fg2,0.74
968,0.7,eb,0.26
968,0.7,eb2,0.98
968,0.7,im,0.26
968,0.7,im2,0.26
968,0.7,lp,0.26
968,0.7,lp2,1
968,0.7,sl,0.68
968,0.7,sl2,0.66
967,0.7,wt,0.72
967,0.7,wt2,0.54
967,0.7,l,0.66
967,0.7,l2,0.82
967,0.7,fg,0.6
967,0.7,fg2,0.76
967,0.7,eb,0.36
967,0.7,eb2,0.96
967,0.7,im,0.36
967,0.7,im2,0.36
967,0.7,lp,0.36
967,0.7,lp2,1
967,0.7,sl,0.66
967,0.7,sl2,0.66
966,0.7,wt,0.54
966,0.7,wt2,0.42
966,0.7,l,0.78
966,0.7,l2,0.94
966,0.7,fg,0.72
966,0.7,fg2,0.78
966,0.7,eb,0.24
966,0.7,eb2,0.88
966,0.7,im,0.24
966,0.7,im2,0.24
966,0.7,lp,0.24
966,0.7,lp2,1
966,0.7,sl,0.92
966,0.7,sl2,0.92
965,0.7,wt,0.58
965,0.7,wt2,0.4
965,0.7,l,0.92
965,0.7,l2,0.92
965,0.7,fg,0.48
965,0.7,fg2,0.9
965,0.7,eb,0.24
965,0.7,eb2,0.94
965,0.7,im,0.24
965,0.7,im2,0.24
965,0.7,lp,0.24
965,0.7,lp2,0.24
965,0.7,sl,0.7
965,0.7,sl2,0.72
964,0.7,wt,0.66
964,0.7,wt2,0.66
964,0.7,l,0.98
964,0.7,l2,0.98
964,0.7,fg,0.66
964,0.7,fg2,0.94
964,0.7,eb,0.76
964,0.7,eb2,0.88
964,0.7,im,0.28
964,0.7,im2,0.28
964,0.7,lp,0.28
964,0.7,lp2,1
964,0.7,sl,0.98
964,0.7,sl2,0.98
963,0.7,wt,0.8
963,0.7,wt2,0.48
963,0.7,l,0.78
963,0.7,l2,0.98
963,0.7,fg,0.68
963,0.7,fg2,0.96
963,0.7,eb,0.26
963,0.7,eb2,1
963,0.7,im,0.26
963,0.7,im2,0.26
963,0.7,lp,0.26
963,0.7,lp2,1
963,0.7,sl,0.98
963,0.7,sl2,0.98
962,0.7,wt,0.7
962,0.7,wt2,0.46
962,0.7,l,0.72
962,0.7,l2,0.88
962,0.7,fg,0.46
962,0.7,fg2,0.76
962,0.7,eb,0.28
962,0.7,eb2,0.88
962,0.7,im,0.28
962,0.7,im2,0.28
962,0.7,lp,0.28
962,0.7,lp2,1
962,0.7,sl,0.72
962,0.7,sl2,0.72
961,0.7,wt,0.64
961,0.7,wt2,0.66
961,0.7,l,0.84
961,0.7,l2,0.98
961,0.7,fg,0.78
961,0.7,fg2,0.98
961,0.7,eb,0.24
961,0.7,eb2,0.86
961,0.7,im,0.24
961,0.7,im2,0.24
961,0.7,lp,0.24
961,0.7,lp2,1
961,0.7,sl,0.84
961,0.7,sl2,0.98
960,0.7,wt,0.64
960,0.7,wt2,0.42
960,0.7,l,0.74
960,0.7,l2,0.94
960,0.7,fg,0.74
960,0.7,fg2,0.88
960,0.7,eb,0.24
960,0.7,eb2,0.88
960,0.7,im,0.24
960,0.7,im2,0.24
960,0.7,lp,0.24
960,0.7,lp2,1
960,0.7,sl,0.94
960,0.7,sl2,0.94
959,0.7,wt,0.62
959,0.7,wt2,0.6
959,0.7,l,0.86
959,0.7,l2,0.86
959,0.7,fg,0.54
959,0.7,fg2,0.7
959,0.7,eb,0.38
959,0.7,eb2,1
959,0.7,im,0.38
959,0.7,im2,0.38
959,0.7,lp,0.38
959,0.7,lp2,0.38
959,0.7,sl,0.88
959,0.7,sl2,0.88
958,0.7,wt,0.44
958,0.7,wt2,0.44
958,0.7,l,0.58
958,0.7,l2,0.78
958,0.7,fg,0.54
958,0.7,fg2,0.74
958,0.7,eb,0.26
958,0.7,eb2,0.88
958,0.7,im,0.26
958,0.7,im2,0.26
958,0.7,lp,0.26
958,0.7,lp2,1
958,0.7,sl,0.68
958,0.7,sl2,0.54
957,0.7,wt,0.6
957,0.7,wt2,0.44
957,0.7,l,0.7
957,0.7,l2,0.86
957,0.7,fg,0.6
957,0.7,fg2,0.82
957,0.7,eb,0.26
957,0.7,eb2,0.86
957,0.7,im,0.26
957,0.7,im2,0.26
957,0.7,lp,0.26
957,0.7,lp2,1
957,0.7,sl,0.72
957,0.7,sl2,0.72
956,0.7,wt,0.38
956,0.7,wt2,0.38
956,0.7,l,0.78
956,0.7,l2,0.88
956,0.7,fg,0.48
956,0.7,fg2,0.84
956,0.7,eb,0.24
956,0.7,eb2,0.84
