run,alpha,method,accuracies,c_count
44,0.4,fg,1,5
44,0.4,fg2,1,5
44,0.4,eb,0.76,21
44,0.4,eb2,0.76,21
44,0.4,im,0.32,1
44,0.4,im2,0.32,1
44,0.4,lp,0.32,1
44,0.4,lp2,0.32,1
44,0.4,sl,1,5
44,0.4,sl2,1,5
43,0.4,wt,1,5
43,0.4,wt2,1,5
43,0.4,l,1,5
43,0.4,l2,1,5
43,0.4,fg,1,5
43,0.4,fg2,1,5
43,0.4,eb,0.48,13
43,0.4,eb2,1,50
43,0.4,im,0.32,1
43,0.4,im2,0.32,1
43,0.4,lp,0.32,1
43,0.4,lp2,0.32,1
43,0.4,sl,1,5
43,0.4,sl2,1,5
42,0.4,wt,1,5
42,0.4,wt2,1,5
42,0.4,l,1,5
42,0.4,l2,1,5
42,0.4,fg,1,5
42,0.4,fg2,1,5
42,0.4,eb,0.26,1
42,0.4,eb2,1,49
42,0.4,im,0.26,1
42,0.4,im2,0.26,1
42,0.4,lp,1,5
42,0.4,lp2,0.26,1
42,0.4,sl,1,5
42,0.4,sl2,1,5
41,0.4,wt,1,5
41,0.4,wt2,1,5
41,0.4,l,1,5
41,0.4,l2,1,5
41,0.4,fg,1,5
41,0.4,fg2,1,5
41,0.4,eb,0.62,20
41,0.4,eb2,0.86,35
41,0.4,im,0.28,1
41,0.4,im2,0.28,1
41,0.4,lp,0.28,1
41,0.4,lp2,0.28,1
41,0.4,sl,1,6
41,0.4,sl2,1,5
40,0.4,wt,1,5
40,0.4,wt2,1,5
40,0.4,l,1,5
40,0.4,l2,1,5
40,0.4,fg,1,5
40,0.4,fg2,1,5
40,0.4,eb,0.68,26
40,0.4,eb2,0.8,33
40,0.4,im,0.24,1
40,0.4,im2,0.24,1
40,0.4,lp,1,5
40,0.4,lp2,0.84,4
40,0.4,sl,1,5
40,0.4,sl2,1,5
39,0.4,wt,1,5
39,0.4,wt2,1,5
39,0.4,l,1,5
39,0.4,l2,1,5
39,0.4,fg,1,5
39,0.4,fg2,1,5
39,0.4,eb,0.66,27
39,0.4,eb2,0.66,27
39,0.4,im,0.24,1
39,0.4,im2,0.24,1
39,0.4,lp,1,5
39,0.4,lp2,0.76,4
39,0.4,sl,1,6
39,0.4,sl2,1,5
38,0.4,wt,1,5
38,0.4,wt2,1,5
38,0.4,l,1,5
38,0.4,l2,1,5
38,0.4,fg,0.98,5
38,0.4,fg2,1,5
38,0.4,eb,0.6,17
38,0.4,eb2,0.9,36
38,0.4,im,0.28,1
38,0.4,im2,0.28,1
38,0.4,lp,1,5
38,0.4,lp2,0.28,1
38,0.4,sl,1,6
38,0.4,sl2,1,5
37,0.4,wt,1,5
37,0.4,wt2,1,5
37,0.4,l,1,5
37,0.4,l2,1,5
37,0.4,fg,1,5
37,0.4,fg2,1,5
37,0.4,eb,1,38
37,0.4,eb2,1,38
37,0.4,im,0.34,1
37,0.4,im2,0.34,1
37,0.4,lp,1,5
37,0.4,lp2,0.64,3
37,0.4,sl,1,5
37,0.4,sl2,1,5
36,0.4,wt,1,5
36,0.4,wt2,1,5
36,0.4,l,1,5
36,0.4,l2,1,5
36,0.4,fg,1,5
36,0.4,fg2,1,5
36,0.4,eb,0.74,17
36,0.4,eb2,0.74,17
36,0.4,im,0.32,1
36,0.4,im2,0.32,1
36,0.4,lp,0.32,1
36,0.4,lp2,0.32,1
36,0.4,sl,1,6
36,0.4,sl2,1,5
35,0.4,wt,1,5
35,0.4,wt2,1,5
35,0.4,l,1,5
35,0.4,l2,1,5
35,0.4,fg,0.98,5
35,0.4,fg2,1,5
35,0.4,eb,0.78,33
35,0.4,eb2,0.78,33
35,0.4,im,0.22,1
35,0.4,im2,0.22,1
35,0.4,lp,0.22,1
35,0.4,lp2,0.22,1
35,0.4,sl,1,6
35,0.4,sl2,1,5
34,0.4,wt,1,5
34,0.4,wt2,1,5
34,0.4,l,1,5
34,0.4,l2,1,5
34,0.4,fg,1,5
34,0.4,fg2,1,5
34,0.4,eb,0.52,19
34,0.4,eb2,0.76,34
34,0.4,im,0.22,1
34,0.4,im2,0.22,1
34,0.4,lp,1,5
34,0.4,lp2,0.22,1
34,0.4,sl,1,5
34,0.4,sl2,1,5
33,0.4,wt,1,5
33,0.4,wt2,1,5
33,0.4,l,1,5
33,0.4,l2,1,5
33,0.4,fg,0.98,5
33,0.4,fg2,1,5
33,0.4,eb,0.96,36
33,0.4,eb2,0.96,36
33,0.4,im,0.34,1
33,0.4,im2,0.34,1
33,0.4,lp,1,5
33,0.4,lp2,0.34,1
33,0.4,sl,1,5
33,0.4,sl2,1,5
32,0.4,wt,1,5
32,0.4,wt2,1,5
32,0.4,l,1,5
32,0.4,l2,1,5
32,0.4,fg,1,5
32,0.4,fg2,1,5
32,0.4,eb,0.62,24
32,0.4,eb2,0.96,40
32,0.4,im,0.28,1
32,0.4,im2,0.28,1
32,0.4,lp,0.28,1
32,0.4,lp2,0.62,3
32,0.4,sl,1,5
32,0.4,sl2,1,5
31,0.4,wt,1,5
31,0.4,wt2,1,5
31,0.4,l,0.96,5
31,0.4,l2,0.96,5
31,0.4,fg,0.9,5
31,0.4,fg2,0.94,5
31,0.4,eb,0.72,15
31,0.4,eb2,0.88,25
31,0.4,im,0.32,1
31,0.4,im2,0.32,1
31,0.4,lp,0.32,1
31,0.4,lp2,0.32,1
31,0.4,sl,0.98,6
31,0.4,sl2,0.98,6
30,0.4,wt,1,5
30,0.4,wt2,1,5
30,0.4,l,1,5
30,0.4,l2,1,5
