run,alpha,method,accuracies,c_count
87,0.8,lp2,1,50
87,0.8,sl,0.62,4
87,0.8,sl2,0.62,4
86,0.8,wt,0.5,3
86,0.8,wt2,0.34,1
86,0.8,l,0.62,4
86,0.8,l2,0.72,6
86,0.8,fg,0.48,3
86,0.8,fg2,0.64,5
86,0.8,eb,0.34,1
86,0.8,eb2,0.96,45
86,0.8,im,0.34,1
86,0.8,im2,0.34,1
86,0.8,lp,0.34,1
86,0.8,lp2,1,50
86,0.8,sl,0.46,3
86,0.8,sl2,0.48,3
85,0.8,wt,0.38,2
85,0.8,wt2,0.3,1
85,0.8,l,0.4,3
85,0.8,l2,0.6,7
85,0.8,fg,0.34,2
85,0.8,fg2,0.58,5
85,0.8,eb,0.3,1
85,0.8,eb2,0.98,48
85,0.8,im,0.3,1
85,0.8,im2,0.3,1
85,0.8,lp,0.3,1
85,0.8,lp2,1,50
85,0.8,sl,0.46,3
85,0.8,sl2,0.46,3
84,0.8,wt,0.36,2
84,0.8,wt2,0.28,1
84,0.8,l,0.5,3
84,0.8,l2,0.62,6
84,0.8,fg,0.44,3
84,0.8,fg2,0.68,6
84,0.8,eb,0.28,1
84,0.8,eb2,0.96,47
84,0.8,im,0.28,1
84,0.8,im2,0.28,1
84,0.8,lp,0.28,1
84,0.8,lp2,1,50
84,0.8,sl,0.64,4
84,0.8,sl2,0.5,3
83,0.8,wt,0.52,3
83,0.8,wt2,0.26,1
83,0.8,l,0.62,4
83,0.8,l2,0.68,6
83,0.8,fg,0.44,3
83,0.8,fg2,0.72,6
83,0.8,eb,0.26,1
83,0.8,eb2,1,50
83,0.8,im,0.26,1
83,0.8,im2,0.26,1
83,0.8,lp,0.26,1
83,0.8,lp2,1,50
83,0.8,sl,0.78,5
83,0.8,sl2,0.56,4
82,0.8,wt,0.44,3
82,0.8,wt2,0.26,1
82,0.8,l,0.46,3
82,0.8,l2,0.7,8
82,0.8,fg,0.38,2
82,0.8,fg2,0.6,7
82,0.8,eb,0.26,1
82,0.8,eb2,0.84,39
82,0.8,im,0.26,1
82,0.8,im2,0.26,1
82,0.8,lp,0.26,1
82,0.8,lp2,1,50
82,0.8,sl,0.4,3
82,0.8,sl2,0.44,3
81,0.8,wt,0.4,2
81,0.8,wt2,0.26,1
81,0.8,l,0.4,3
81,0.8,l2,0.5,7
81,0.8,fg,0.4,3
81,0.8,fg2,0.46,7
81,0.8,eb,0.26,1
81,0.8,eb2,0.88,43
81,0.8,im,0.26,1
81,0.8,im2,0.26,1
81,0.8,lp,0.26,1
81,0.8,lp2,1,50
81,0.8,sl,0.44,3
81,0.8,sl2,0.5,3
80,0.8,wt,0.48,3
80,0.8,wt2,0.3,1
80,0.8,l,0.52,4
80,0.8,l2,0.8,7
80,0.8,fg,0.46,3
80,0.8,fg2,0.66,5
80,0.8,eb,0.3,1
80,0.8,eb2,1,50
80,0.8,im,0.3,1
80,0.8,im2,0.3,1
80,0.8,lp,0.3,1
80,0.8,lp2,1,50
80,0.8,sl,0.52,3
80,0.8,sl2,0.5,3
79,0.8,wt,0.36,2
79,0.8,wt2,0.26,1
79,0.8,l,0.5,3
79,0.8,l2,0.8,5
79,0.8,fg,0.36,2
79,0.8,fg2,0.78,5
79,0.8,eb,0.26,1
79,0.8,eb2,0.96,47
79,0.8,im,0.26,1
79,0.8,im2,0.26,1
79,0.8,lp,0.26,1
79,0.8,lp2,1,50
79,0.8,sl,0.5,3
79,0.8,sl2,0.5,3
78,0.8,wt,0.32,2
78,0.8,wt2,0.32,1
78,0.8,l,0.34,2
78,0.8,l2,0.56,6
78,0.8,fg,0.32,2
78,0.8,fg2,0.6,7
78,0.8,eb,0.32,1
78,0.8,eb2,0.92,45
78,0.8,im,0.32,1
78,0.8,im2,0.32,1
78,0.8,lp,0.32,1
78,0.8,lp2,1,50
78,0.8,sl,0.32,2
78,0.8,sl2,0.32,2
77,0.8,wt,0.46,3
77,0.8,wt2,0.3,1
77,0.8,l,0.48,3
77,0.8,l2,0.62,6
77,0.8,fg,0.3,2
77,0.8,fg2,0.54,8
77,0.8,eb,0.3,1
77,0.8,eb2,0.92,43
77,0.8,im,0.3,1
77,0.8,im2,0.3,1
77,0.8,lp,0.3,1
77,0.8,lp2,1,50
77,0.8,sl,0.46,3
77,0.8,sl2,0.46,3
76,0.8,wt,0.52,3
76,0.8,wt2,0.24,1
76,0.8,l,0.58,3
76,0.8,l2,0.74,6
76,0.8,fg,0.48,3
76,0.8,fg2,0.66,7
76,0.8,eb,0.24,1
76,0.8,eb2,0.98,46
76,0.8,im,0.24,1
76,0.8,im2,0.24,1
76,0.8,lp,0.24,1
76,0.8,lp2,1,50
76,0.8,sl,0.54,3
76,0.8,sl2,0.52,3
75,0.8,wt,0.36,2
75,0.8,wt2,0.28,1
75,0.8,l,0.52,4
75,0.8,l2,0.68,6
75,0.8,fg,0.42,3
75,0.8,fg2,0.58,6
75,0.8,eb,0.28,1
75,0.8,eb2,0.98,49
75,0.8,im,0.28,1
75,0.8,im2,0.28,1
75,0.8,lp,0.28,1
75,0.8,lp2,1,50
75,0.8,sl,0.44,3
75,0.8,sl2,0.42,3
74,0.8,wt,0.38,3
74,0.8,wt2,0.28,1
74,0.8,l,0.42,3
74,0.8,l2,0.54,7
74,0.8,fg,0.36,2
74,0.8,fg2,0.6,7
74,0.8,eb,0.28,1
74,0.8,eb2,0.98,48
74,0.8,im,0.28,1
74,0.8,im2,0.28,1
74,0.8,lp,0.28,1
74,0.8,lp2,1,50
74,0.8,sl,0.38,3
74,0.8,sl2,0.36,3
73,0.8,wt,0.42,2
73,0.8,wt2,0.26,1
73,0.8,l,0.52,3
73,0.8,l2,0.62,7
73,0.8,fg,0.5,3
73,0.8,fg2,0.64,7
73,0.8,eb,0.26,1
73,0.8,eb2,0.98,49
73,0.8,im,0.26,1
73,0.8,im2,0.26,1
73,0.8,lp,0.26,1
73,0.8,lp2,1,50
73,0.8,sl,0.54,4
73,0.8,sl2,0.48,3
72,0.8,wt,0.34,2
72,0.8,wt2,0.28,1
72,0.8,l,0.42,3
72,0.8,l2,0.66,5
72,0.8,fg,0.42,3
72,0.8,fg2,0.6,6
72,0.8,eb,0.28,1
72,0.8,eb2,1,48
72,0.8,im,0.28,1
72,0.8,im2,0.28,1
72,0.8,lp,0.28,1
72,0.8,lp2,1,50
72,0.8,sl,0.48,3
72,0.8,sl2,0.48,3
71,0.8,wt,0.48,4
71,0.8,wt2,0.24,1
71,0.8,l,0.52,3
71,0.8,l2,0.54,5
71,0.8,fg,0.54,3
71,0.8,fg2,0.58,7
71,0.8,eb,0.24,1
71,0.8,eb2,0.96,48
71,0.8,im,0.24,1
71,0.8,im2,0.24,1
71,0.8,lp,0.24,1
71,0.8,lp2,1,50
71,0.8,sl,0.52,3
71,0.8,sl2,0.52,3
70,0.8,wt,0.42,2
70,0.8,wt2,0.3,1
70,0.8,l,0.4,2
70,0.8,l2,0.54,6
70,0.8,fg,0.42,2
70,0.8,fg2,0.6,6
70,0.8,eb,0.3,1
70,0.8,eb2,0.98,48
70,0.8,im,0.3,1
70,0.8,im2,0.3,1
70,0.8,lp,0.3,1
70,0.8,lp2,1,50
70,0.8,sl,0.42,2
70,0.8,sl2,0.54,4
69,0.8,wt,0.44,3
69,0.8,wt2,0.3,1
69,0.8,l,0.5,3
69,0.8,l2,0.58,7
69,0.8,fg,0.46,3
69,0.8,fg2,0.58,7
69,0.8,eb,0.3,1
69,0.8,eb2,1,50
69,0.8,im,0.3,1
69,0.8,im2,0.3,1
69,0.8,lp,0.3,1
69,0.8,lp2,1,50
69,0.8,sl,0.5,3
69,0.8,sl2,0.5,3
68,0.8,wt,0.32,2
68,0.8,wt2,0.26,1
68,0.8,l,0.44,3
68,0.8,l2,0.62,6
68,0.8,fg,0.38,3
68,0.8,fg2,0.56,7
68,0.8,eb,0.26,1
68,0.8,eb2,1,50
68,0.8,im,0.26,1
68,0.8,im2,0.26,1
68,0.8,lp,0.26,1
68,0.8,lp2,1,50
68,0.8,sl,0.44,3
68,0.8,sl2,0.46,3
67,0.8,wt,0.34,2
67,0.8,wt2,0.34,1
67,0.8,l,0.56,4
67,0.8,l2,0.54,6
67,0.8,fg,0.46,4
67,0.8,fg2,0.66,6
67,0.8,eb,0.34,1
67,0.8,eb2,0.98,48
67,0.8,im,0.34,1
67,0.8,im2,0.34,1
67,0.8,lp,0.34,1
67,0.8,lp2,1,50
67,0.8,sl,0.52,4
67,0.8,sl2,0.52,4
66,0.8,wt,0.48,3
66,0.8,wt2,0.28,1
66,0.8,l,0.46,3
66,0.8,l2,0.56,7
66,0.8,fg,0.4,2
66,0.8,fg2,0.54,6
66,0.8,eb,0.28,1
66,0.8,eb2,0.96,47
66,0.8,im,0.28,1
66,0.8,im2,0.28,1
66,0.8,lp,0.28,1
66,0.8,lp2,1,50
66,0.8,sl,0.5,3
66,0.8,sl2,0.5,3
65,0.8,wt,0.38,2
65,0.8,wt2,0.32,1
65,0.8,l,0.54,3
65,0.8,l2,0.7,6
65,0.8,fg,0.46,3
65,0.8,fg2,0.68,6
65,0.8,eb,0.32,1
65,0.8,eb2,0.88,41
65,0.8,im,0.32,1
65,0.8,im2,0.32,1
65,0.8,lp,0.32,1
65,0.8,lp2,1,50
65,0.8,sl,0.48,3
65,0.8,sl2,0.48,3
64,0.8,wt,0.48,4
64,0.8,wt2,0.3,1
64,0.8,l,0.5,3
64,0.8,l2,0.64,7
64,0.8,fg,0.52,3
64,0.8,fg2,0.5,6
64,0.8,eb,0.3,1
64,0.8,eb2,1,49
64,0.8,im,0.3,1
64,0.8,im2,0.3,1
64,0.8,lp,0.3,1
64,0.8,lp2,1,50
64,0.8,sl,0.48,3
64,0.8,sl2,0.48,3
63,0.8,wt,0.48,3
63,0.8,wt2,0.24,1
63,0.8,l,0.48,3
63,0.8,l2,0.66,6
63,0.8,fg,0.3,2
63,0.8,fg2,0.58,5
63,0.8,eb,0.24,1
63,0.8,eb2,0.98,48
63,0.8,im,0.24,1
63,0.8,im2,0.24,1
63,0.8,lp,0.24,1
63,0.8,lp2,1,50
63,0.8,sl,0.48,3
63,0.8,sl2,0.48,3
62,0.8,wt,0.48,3
62,0.8,wt2,0.26,1
62,0.8,l,0.46,3
62,0.8,l2,0.6,5
62,0.8,fg,0.3,2
62,0.8,fg2,0.64,6
62,0.8,eb,0.26,1
62,0.8,eb2,0.94,46
62,0.8,im,0.26,1
62,0.8,im2,0.26,1
62,0.8,lp,0.26,1
62,0.8,lp2,1,50
62,0.8,sl,0.5,3
62,0.8,sl2,0.5,3
61,0.8,wt,0.48,3
61,0.8,wt2,0.28,1
61,0.8,l,0.62,4
61,0.8,l2,0.68,6
61,0.8,fg,0.34,2
61,0.8,fg2,0.66,6
61,0.8,eb,0.28,1
61,0.8,eb2,0.98,47
61,0.8,im,0.28,1
61,0.8,im2,0.28,1
61,0.8,lp,0.28,1
61,0.8,lp2,1,50
61,0.8,sl,0.48,3
61,0.8,sl2,0.48,3
60,0.8,wt,0.32,2
60,0.8,wt2,0.28,1
60,0.8,l,0.46,3
60,0.8,l2,0.66,6
60,0.8,fg,0.48,3
60,0.8,fg2,0.68,5
60,0.8,eb,0.28,1
60,0.8,eb2,0.98,47
60,0.8,im,0.28,1
60,0.8,im2,0.28,1
60,0.8,lp,0.28,1
60,0.8,lp2,1,50
60,0.8,sl,0.5,3
60,0.8,sl2,0.5,3
59,0.8,wt,0.48,3
59,0.8,wt2,0.26,1
59,0.8,l,0.5,3
59,0.8,l2,0.6,6
59,0.8,fg,0.52,3
59,0.8,fg2,0.6,7
59,0.8,eb,0.26,1
59,0.8,eb2,0.9,41
59,0.8,im,0.26,1
59,0.8,im2,0.26,1
59,0.8,lp,0.26,1
59,0.8,lp2,1,50
59,0.8,sl,0.5,3
59,0.8,sl2,0.5,3
58,0.8,wt,0.36,2
58,0.8,wt2,0.3,1
58,0.8,l,0.44,3
58,0.8,l2,0.58,7
58,0.8,fg,0.34,2
58,0.8,fg2,0.6,6
58,0.8,eb,0.3,1
58,0.8,eb2,0.98,47
58,0.8,im,0.3,1
58,0.8,im2,0.3,1
58,0.8,lp,0.3,1
58,0.8,lp2,1,50
58,0.8,sl,0.44,3
58,0.8,sl2,0.44,3
57,0.8,wt,0.48,3
57,0.8,wt2,0.24,1
57,0.8,l,0.48,3
57,0.8,l2,0.72,7
57,0.8,fg,0.34,2
57,0.8,fg2,0.56,6
57,0.8,eb,0.24,1
57,0.8,eb2,0.98,48
57,0.8,im,0.24,1
57,0.8,im2,0.24,1
57,0.8,lp,0.24,1
57,0.8,lp2,1,50
57,0.8,sl,0.48,3
57,0.8,sl2,0.48,3
56,0.8,wt,0.58,3
56,0.8,wt2,0.24,1
56,0.8,l,0.6,3
56,0.8,l2,0.78,7
56,0.8,fg,0.6,3
56,0.8,fg2,0.72,5
56,0.8,eb,0.24,1
56,0.8,eb2,0.94,45
56,0.8,im,0.24,1
56,0.8,im2,0.24,1
56,0.8,lp,0.24,1
56,0.8,lp2,1,50
56,0.8,sl,0.6,3
56,0.8,sl2,0.6,3
55,0.8,wt,0.42,2
55,0.8,wt2,0.3,1
55,0.8,l,0.56,3
55,0.8,l2,0.7,6
55,0.8,fg,0.52,3
55,0.8,fg2,0.52,6
55,0.8,eb,0.3,1
55,0.8,eb2,0.98,49
55,0.8,im,0.3,1
55,0.8,im2,0.3,1
55,0.8,lp,0.3,1
55,0.8,lp2,1,50
55,0.8,sl,0.5,3
55,0.8,sl2,0.54,3
54,0.8,wt,0.46,3
54,0.8,wt2,0.26,1
54,0.8,l,0.44,3
54,0.8,l2,0.66,6
54,0.8,fg,0.34,2
54,0.8,fg2,0.56,6
54,0.8,eb,0.26,1
54,0.8,eb2,0.96,47
54,0.8,im,0.26,1
54,0.8,im2,0.26,1
54,0.8,lp,0.26,1
54,0.8,lp2,1,50
54,0.8,sl,0.36,2
54,0.8,sl2,0.4,3
53,0.8,wt,0.52,3
53,0.8,wt2,0.32,1
53,0.8,l,0.44,3
53,0.8,l2,0.74,6
53,0.8,fg,0.44,2
53,0.8,fg2,0.66,5
53,0.8,eb,0.32,1
53,0.8,eb2,0.98,49
53,0.8,im,0.32,1
53,0.8,im2,0.32,1
53,0.8,lp,0.32,1
53,0.8,lp2,1,50
53,0.8,sl,0.56,3
53,0.8,sl2,0.56,3
52,0.8,wt,0.34,2
52,0.8,wt2,0.28,1
52,0.8,l,0.5,4
52,0.8,l2,0.54,6
52,0.8,fg,0.36,2
52,0.8,fg2,0.64,6
52,0.8,eb,0.28,1
52,0.8,eb2,0.94,46
52,0.8,im,0.28,1
52,0.8,im2,0.28,1
52,0.8,lp,0.28,1
52,0.8,lp2,1,50
52,0.8,sl,0.5,4
52,0.8,sl2,0.44,3
51,0.8,wt,0.46,3
51,0.8,wt2,0.26,1
51,0.8,l,0.44,3
51,0.8,l2,0.7,5
51,0.8,fg,0.46,3
51,0.8,fg2,0.66,6
51,0.8,eb,0.26,1
51,0.8,eb2,0.9,40
51,0.8,im,0.26,1
51,0.8,im2,0.26,1
51,0.8,lp,0.26,1
51,0.8,lp2,1,50
51,0.8,sl,0.48,3
51,0.8,sl2,0.48,3
50,0.8,wt,0.36,2
50,0.8,wt2,0.26,1
50,0.8,l,0.48,3
50,0.8,l2,0.56,7
50,0.8,fg,0.5,3
50,0.8,fg2,0.6,5
50,0.8,eb,0.26,1
50,0.8,eb2,0.92,45
50,0.8,im,0.26,1
50,0.8,im2,0.26,1
50,0.8,lp,0.26,1
50,0.8,lp2,1,50
50,0.8,sl,0.52,4
50,0.8,sl2,0.5,3
49,0.8,wt,0.4,2
49,0.8,wt2,0.36,1
49,0.8,l,0.4,2
49,0.8,l2,0.52,6
49,0.8,fg,0.44,2
49,0.8,fg2,0.58,6
49,0.8,eb,0.36,1
49,0.8,eb2,0.98,48
49,0.8,im,0.36,1
49,0.8,im2,0.36,1
49,0.8,lp,0.36,1
49,0.8,lp2,1,50
49,0.8,sl,0.42,2
49,0.8,sl2,0.42,2
48,0.8,wt,0.38,2
48,0.8,wt2,0.22,1
48,0.8,l,0.5,3
48,0.8,l2,0.7,6
48,0.8,fg,0.38,2
48,0.8,fg2,0.76,6
48,0.8,eb,0.22,1
48,0.8,eb2,0.92,43
48,0.8,im,0.22,1
48,0.8,im2,0.22,1
48,0.8,lp,0.22,1
48,0.8,lp2,1,50
48,0.8,sl,0.52,3
48,0.8,sl2,0.52,3
47,0.8,wt,0.36,2
47,0.8,wt2,0.3,1
47,0.8,l,0.5,3
47,0.8,l2,0.76,6
47,0.8,fg,0.38,2
47,0.8,fg2,0.8,7
47,0.8,eb,0.3,1
47,0.8,eb2,1,50
47,0.8,im,0.3,1
47,0.8,im2,0.3,1
47,0.8,lp,0.3,1
47,0.8,lp2,1,50
47,0.8,sl,0.62,4
47,0.8,sl2,0.48,3
46,0.8,wt,0.44,3
46,0.8,wt2,0.24,1
46,0.8,l,0.66,4
46,0.8,l2,0.68,5
46,0.8,fg,0.48,3
46,0.8,fg2,0.6,6
46,0.8,eb,0.24,1
46,0.8,eb2,0.84,39
46,0.8,im,0.24,1
46,0.8,im2,0.24,1
46,0.8,lp,0.24,1
46,0.8,lp2,1,50
46,0.8,sl,0.5,3
46,0.8,sl2,0.58,4
45,0.8,wt,0.5,3
45,0.8,wt2,0.32,1
45,0.8,l,0.42,3
45,0.8,l2,0.62,7
45,0.8,fg,0.32,2
45,0.8,fg2,0.6,7
45,0.8,eb,0.32,1
45,0.8,eb2,0.98,49
45,0.8,im,0.32,1
45,0.8,im2,0.32,1
45,0.8,lp,0.32,1
45,0.8,lp2,1,50
45,0.8,sl,0.48,3
45,0.8,sl2,0.44,3
44,0.8,wt,0.42,3
44,0.8,wt2,0.28,1
44,0.8,l,0.44,3
44,0.8,l2,0.58,5
44,0.8,fg,0.5,3
44,0.8,fg2,0.58,5
44,0.8,eb,0.28,1
44,0.8,eb2,0.88,41
44,0.8,im,0.28,1
44,0.8,im2,0.28,1
44,0.8,lp,0.28,1
44,0.8,lp2,1,50
44,0.8,sl,0.52,4
44,0.8,sl2,0.52,4
43,0.8,wt,0.4,3
43,0.8,wt2,0.26,1
43,0.8,l,0.58,4
43,0.8,l2,0.66,6
43,0.8,fg,0.42,3
43,0.8,fg2,0.68,5
43,0.8,eb,0.26,1
43,0.8,eb2,0.9,42
43,0.8,im,0.26,1
43,0.8,im2,0.26,1
43,0.8,lp,0.26,1
43,0.8,lp2,1,50
43,0.8,sl,0.56,4
43,0.8,sl2,0.56,4
42,0.8,wt,0.42,2
42,0.8,wt2,0.3,1
42,0.8,l,0.66,4
42,0.8,l2,0.8,5
42,0.8,fg,0.4,2
42,0.8,fg2,0.7,7
42,0.8,eb,0.3,1
42,0.8,eb2,0.92,45
42,0.8,im,0.3,1
42,0.8,im2,0.3,1
42,0.8,lp,0.3,1
42,0.8,lp2,1,50
42,0.8,sl,0.4,2
42,0.8,sl2,0.4,2
41,0.8,wt,0.48,3
41,0.8,wt2,0.3,1
41,0.8,l,0.66,4
41,0.8,l2,0.72,5
41,0.8,fg,0.44,3
41,0.8,fg2,0.68,5
41,0.8,eb,0.3,1
41,0.8,eb2,0.9,43
41,0.8,im,0.3,1
41,0.8,im2,0.3,1
41,0.8,lp,0.3,1
41,0.8,lp2,1,50
41,0.8,sl,0.6,4
41,0.8,sl2,0.58,4
40,0.8,wt,0.34,2
40,0.8,wt2,0.26,1
40,0.8,l,0.4,3
40,0.8,l2,0.68,7
40,0.8,fg,0.38,3
40,0.8,fg2,0.56,8
40,0.8,eb,0.26,1
40,0.8,eb2,0.92,43
40,0.8,im,0.26,1
40,0.8,im2,0.26,1
40,0.8,lp,0.26,1
40,0.8,lp2,0.26,1
40,0.8,sl,0.38,3
40,0.8,sl2,0.34,2
39,0.8,wt,0.4,2
39,0.8,wt2,0.26,1
39,0.8,l,0.5,4
39,0.8,l2,0.56,7
39,0.8,fg,0.42,2
39,0.8,fg2,0.58,6
39,0.8,eb,0.26,1
39,0.8,eb2,0.92,44
39,0.8,im,0.26,1
39,0.8,im2,0.26,1
39,0.8,lp,0.26,1
39,0.8,lp2,1,50
39,0.8,sl,0.46,3
39,0.8,sl2,0.46,3
38,0.8,wt,0.5,3
38,0.8,wt2,0.24,1
38,0.8,l,0.46,3
38,0.8,l2,0.62,7
38,0.8,fg,0.38,3
38,0.8,fg2,0.62,6
38,0.8,eb,0.24,1
38,0.8,eb2,0.98,48
38,0.8,im,0.24,1
38,0.8,im2,0.24,1
38,0.8,lp,0.24,1
38,0.8,lp2,1,50
38,0.8,sl,0.46,3
38,0.8,sl2,0.46,3
37,0.8,wt,0.42,3
37,0.8,wt2,0.3,1
37,0.8,l,0.4,3
37,0.8,l2,0.58,6
37,0.8,fg,0.38,2
37,0.8,fg2,0.58,6
37,0.8,eb,0.3,1
37,0.8,eb2,1,48
37,0.8,im,0.3,1
37,0.8,im2,0.3,1
37,0.8,lp,0.3,1
37,0.8,lp2,1,50
37,0.8,sl,0.42,3
37,0.8,sl2,0.42,3
36,0.8,wt,0.54,3
36,0.8,wt2,0.34,1
36,0.8,l,0.7,4
36,0.8,l2,0.68,6
36,0.8,fg,0.56,3
36,0.8,fg2,0.7,7
36,0.8,eb,0.34,1
36,0.8,eb2,1,50
36,0.8,im,0.34,1
36,0.8,im2,0.34,1
36,0.8,lp,0.34,1
36,0.8,lp2,1,50
36,0.8,sl,0.58,3
36,0.8,sl2,0.66,4
35,0.8,wt,0.46,3
35,0.8,wt2,0.24,1
35,0.8,l,0.54,3
35,0.8,l2,0.64,7
35,0.8,fg,0.54,3
35,0.8,fg2,0.7,5
35,0.8,eb,0.24,1
35,0.8,eb2,1,50
35,0.8,im,0.24,1
35,0.8,im2,0.24,1
35,0.8,lp,0.24,1
35,0.8,lp2,1,50
35,0.8,sl,0.52,3
35,0.8,sl2,0.54,3
34,0.8,wt,0.42,2
34,0.8,wt2,0.32,1
34,0.8,l,0.48,3
34,0.8,l2,0.74,6
