run,alpha,method,accuracies
1000,0.30000000000000004,wt,1
1000,0.30000000000000004,wt2,1
1000,0.30000000000000004,l,1
1000,0.30000000000000004,l2,1
1000,0.30000000000000004,fg,1
1000,0.30000000000000004,fg2,1
1000,0.30000000000000004,eb,0.44
1000,0.30000000000000004,eb2,0.78
1000,0.30000000000000004,im,1
1000,0.30000000000000004,im2,1
1000,0.30000000000000004,lp,1
1000,0.30000000000000004,lp2,0.8
1000,0.30000000000000004,sl,1
1000,0.30000000000000004,sl2,1
999,0.30000000000000004,wt,1
999,0.30000000000000004,wt2,1
999,0.30000000000000004,l,1
999,0.30000000000000004,l2,1
999,0.30000000000000004,fg,1
999,0.30000000000000004,fg2,1
999,0.30000000000000004,eb,0.68
999,0.30000000000000004,eb2,0.68
999,0.30000000000000004,im,0.3
999,0.30000000000000004,im2,1
999,0.30000000000000004,lp,0.78
999,0.30000000000000004,lp2,1
999,0.30000000000000004,sl,1
999,0.30000000000000004,sl2,1
998,0.30000000000000004,wt,1
998,0.30000000000000004,wt2,1
998,0.30000000000000004,l,1
998,0.30000000000000004,l2,1
998,0.30000000000000004,fg,0.98
998,0.30000000000000004,fg2,1
998,0.30000000000000004,eb,0.62
998,0.30000000000000004,eb2,0.7
998,0.30000000000000004,im,0.26
998,0.30000000000000004,im2,0.26
998,0.30000000000000004,lp,0.82
998,0.30000000000000004,lp2,0.56
998,0.30000000000000004,sl,0.98
998,0.30000000000000004,sl2,1
997,0.30000000000000004,wt,1
997,0.30000000000000004,wt2,1
997,0.30000000000000004,l,1
997,0.30000000000000004,l2,1
997,0.30000000000000004,fg,1
997,0.30000000000000004,fg2,1
997,0.30000000000000004,eb,0.66
997,0.30000000000000004,eb2,0.66
997,0.30000000000000004,im,0.28
997,0.30000000000000004,im2,0.28
997,0.30000000000000004,lp,0.52
997,0.30000000000000004,lp2,0.78
997,0.30000000000000004,sl,1
997,0.30000000000000004,sl2,1
996,0.30000000000000004,wt,1
996,0.30000000000000004,wt2,1
996,0.30000000000000004,l,1
996,0.30000000000000004,l2,1
996,0.30000000000000004,fg,1
996,0.30000000000000004,fg2,1
996,0.30000000000000004,eb,0.68
996,0.30000000000000004,eb2,0.68
996,0.30000000000000004,im,1
996,0.30000000000000004,im2,1
996,0.30000000000000004,lp,0.8
996,0.30000000000000004,lp2,0.58
996,0.30000000000000004,sl,1
996,0.30000000000000004,sl2,0.98
995,0.30000000000000004,wt,1
995,0.30000000000000004,wt2,1
995,0.30000000000000004,l,1
995,0.30000000000000004,l2,1
995,0.30000000000000004,fg,0.9
995,0.30000000000000004,fg2,1
995,0.30000000000000004,eb,0.7
995,0.30000000000000004,eb2,0.7
995,0.30000000000000004,im,0.3
995,0.30000000000000004,im2,0.3
995,0.30000000000000004,lp,0.86
995,0.30000000000000004,lp2,0.3
995,0.30000000000000004,sl,1
995,0.30000000000000004,sl2,0.88
994,0.30000000000000004,wt,1
994,0.30000000000000004,wt2,1
994,0.30000000000000004,l,1
994,0.30000000000000004,l2,1
994,0.30000000000000004,fg,1
994,0.30000000000000004,fg2,1
994,0.30000000000000004,eb,0.62
994,0.30000000000000004,eb2,0.62
994,0.30000000000000004,im,1
994,0.30000000000000004,im2,1
994,0.30000000000000004,lp,1
994,0.30000000000000004,lp2,0.8
994,0.30000000000000004,sl,1
994,0.30000000000000004,sl2,1
993,0.30000000000000004,wt,1
