run,alpha,method,NMI_scores
85,0.5,eb,0.14239489809655467
85,0.5,eb2,0.38868873543263177
85,0.5,im,0
85,0.5,im2,0
85,0.5,lp,0
85,0.5,lp2,0
85,0.5,le,0.6465777492681463
85,0.5,le2,0.7497588788095411
85,0.5,sl,0.9550958998307916
85,0.5,sl2,1
84,0.5,wt,0.7829191684776641
84,0.5,wt2,1
84,0.5,l,0.8307887762015707
84,0.5,l2,1
84,0.5,fg,0.7829191684776641
84,0.5,fg2,1
84,0.5,eb,0.32960361713783043
84,0.5,eb2,0.43435979584522605
84,0.5,im,0
84,0.5,im2,0
84,0.5,lp,0
84,0.5,lp2,0
84,0.5,le,0.6383534071857602
84,0.5,le2,0.7369520524608745
84,0.5,sl,1
84,0.5,sl2,1
83,0.5,wt,0.8680507936684683
83,0.5,wt2,0.9206268879072502
83,0.5,l,1
83,0.5,l2,1
83,0.5,fg,0.7060292374556175
83,0.5,fg2,0.7568184655130534
83,0.5,eb,0.41098321242201497
83,0.5,eb2,0.41098321242201497
83,0.5,im,0
83,0.5,im2,0
83,0.5,lp,0
83,0.5,lp2,0
83,0.5,le,0.5407624114217251
83,0.5,le2,0.6807057806368314
83,0.5,sl,1
83,0.5,sl2,1
82,0.5,wt,0.952264013287638
82,0.5,wt2,0.952264013287638
82,0.5,l,0.9253342838514348
82,0.5,l2,0.9253342838514348
82,0.5,fg,0.6713783581189499
82,0.5,fg2,0.8200418325782194
82,0.5,eb,0.384035359232667
82,0.5,eb2,0.4312221170855664
82,0.5,im,0
82,0.5,im2,0
82,0.5,lp,0
82,0.5,lp2,0
82,0.5,le,0.5769016439239278
82,0.5,le2,0.6579247108867223
82,0.5,sl,0.9528904654957452
82,0.5,sl2,0.9528904654957452
81,0.5,wt,0.741207258216122
81,0.5,wt2,1
81,0.5,l,1
81,0.5,l2,1
81,0.5,fg,0.7017903314928434
81,0.5,fg2,0.9543862569864086
81,0.5,eb,0
81,0.5,eb2,0.4127510566471285
81,0.5,im,0
81,0.5,im2,0
81,0.5,lp,0
81,0.5,lp2,0
81,0.5,le,0.7478071851131708
81,0.5,le2,0.7762311068216038
81,0.5,sl,1
81,0.5,sl2,0.9576927714626853
80,0.5,wt,1
80,0.5,wt2,1
80,0.5,l,1
80,0.5,l2,1
80,0.5,fg,0.8599672186300776
80,0.5,fg2,0.8599672186300776
80,0.5,eb,0.4189254159711057
80,0.5,eb2,0.4588930226128783
80,0.5,im,0
80,0.5,im2,0
80,0.5,lp,0
80,0.5,lp2,0
80,0.5,le,0.7263574787340358
80,0.5,le2,0.6932788813714129
80,0.5,sl,1
80,0.5,sl2,1
79,0.5,wt,1
79,0.5,wt2,1
79,0.5,l,1
79,0.5,l2,1
79,0.5,fg,0.8364107860391287
79,0.5,fg2,1
79,0.5,eb,0.3780988603192674
79,0.5,eb2,0.3780988603192674
79,0.5,im,0
79,0.5,im2,0
79,0.5,lp,0
79,0.5,lp2,0
79,0.5,le,0.8067207706778513
79,0.5,le2,0.7850683276710098
79,0.5,sl,1
79,0.5,sl2,0.957360489658317
78,0.5,wt,1
78,0.5,wt2,1
78,0.5,l,1
78,0.5,l2,1
78,0.5,fg,0.9546715378172356
78,0.5,fg2,1
78,0.5,eb,0
78,0.5,eb2,0.3931899420795396
78,0.5,im,0
78,0.5,im2,0
78,0.5,lp,0
78,0.5,lp2,0
78,0.5,le,0.7413753508200489
78,0.5,le2,0.8154816121137991
78,0.5,sl,1
78,0.5,sl2,1
77,0.5,wt,1
77,0.5,wt2,1
77,0.5,l,1
77,0.5,l2,1
77,0.5,fg,0.9139158668653029
77,0.5,fg2,1
77,0.5,eb,0
77,0.5,eb2,0.3934068774412894
77,0.5,im,0
77,0.5,im2,0
77,0.5,lp,0
77,0.5,lp2,0
77,0.5,le,0.8126874270695986
77,0.5,le2,0.7801129041015985
77,0.5,sl,1
77,0.5,sl2,1
76,0.5,wt,1
76,0.5,wt2,1
76,0.5,l,1
76,0.5,l2,1
76,0.5,fg,0.9559146537358106
76,0.5,fg2,0.9559146537358106
76,0.5,eb,0.26903444077699934
76,0.5,eb2,0.40686389071015977
76,0.5,im,0
76,0.5,im2,0
76,0.5,lp,0
76,0.5,lp2,0
76,0.5,le,0.7250482059089118
76,0.5,le2,0.7263512233560275
76,0.5,sl,1
76,0.5,sl2,1
75,0.5,wt,0.7816395221644568
75,0.5,wt2,1
75,0.5,l,1
75,0.5,l2,1
75,0.5,fg,0.7313538692075635
75,0.5,fg2,0.9135411634070398
75,0.5,eb,0
75,0.5,eb2,0.40100032855554085
75,0.5,im,0
75,0.5,im2,0
75,0.5,lp,0
75,0.5,lp2,0
75,0.5,le,0.6598767573604962
75,0.5,le2,0.7143357016069951
75,0.5,sl,1
75,0.5,sl2,1
74,0.5,wt,1
74,0.5,wt2,1
74,0.5,l,1
74,0.5,l2,1
74,0.5,fg,0.7179539075175614
74,0.5,fg2,0.8745544215482507
74,0.5,eb,0.19945292635945086
74,0.5,eb2,0.40622316046720425
74,0.5,im,0
74,0.5,im2,0
74,0.5,lp,0
74,0.5,lp2,0
74,0.5,le,0.5977452675259528
74,0.5,le2,0.6836070933295558
74,0.5,sl,1
74,0.5,sl2,0.9575159462541599
73,0.5,wt,1
73,0.5,wt2,1
73,0.5,l,1
73,0.5,l2,1
73,0.5,fg,0.9568794053642012
73,0.5,fg2,1
73,0.5,eb,0.2358816150585153
73,0.5,eb2,0.3671953328584403
73,0.5,im,0
73,0.5,im2,0
73,0.5,lp,0
73,0.5,lp2,0
73,0.5,le,0.7487655139982299
73,0.5,le2,0.7974237630563477
73,0.5,sl,1
73,0.5,sl2,0.958616682924231
72,0.5,wt,0.7993222173296775
72,0.5,wt2,0.7471061720450254
72,0.5,l,1
72,0.5,l2,1
72,0.5,fg,0.8189525704157197
72,0.5,fg2,0.8637226936420268
72,0.5,eb,0.3627121493998708
72,0.5,eb2,0.3627121493998708
72,0.5,im,0
72,0.5,im2,0
72,0.5,lp,0
72,0.5,lp2,0
72,0.5,le,0.6025935419214452
72,0.5,le2,0.6222287924272102
72,0.5,sl,1
72,0.5,sl2,1
71,0.5,wt,1
71,0.5,wt2,1
71,0.5,l,1
71,0.5,l2,1
71,0.5,fg,0.8241858776570729
71,0.5,fg2,1
71,0.5,eb,0.17703010765109192
71,0.5,eb2,0.41891322417575133
71,0.5,im,0
71,0.5,im2,0
71,0.5,lp,0
71,0.5,lp2,0
71,0.5,le,0.819041673194454
71,0.5,le2,0.829461546657742
71,0.5,sl,1
71,0.5,sl2,0.9551645782983017
70,0.5,wt,0.4604526887155872
70,0.5,wt2,0.6168014980412009
70,0.5,l,1
70,0.5,l2,1
70,0.5,fg,0.8417030388465879
70,0.5,fg2,1
70,0.5,eb,0.3440397584852521
70,0.5,eb2,0.37255746583359295
70,0.5,im,0
70,0.5,im2,0
70,0.5,lp,0
70,0.5,lp2,0
70,0.5,le,0.5538122862901551
70,0.5,le2,0.6582093314991184
70,0.5,sl,1
70,0.5,sl2,0.9510572908509097
69,0.5,wt,0.953852707206766
69,0.5,wt2,0.953852707206766
69,0.5,l,0.8394517580705954
69,0.5,l2,1
69,0.5,fg,0.5988677440816756
69,0.5,fg2,0.7560375950398963
69,0.5,eb,0.4135581886183896
69,0.5,eb2,0.4135581886183896
69,0.5,im,0
69,0.5,im2,0
69,0.5,lp,0
69,0.5,lp2,0
69,0.5,le,0.8271728467280566
69,0.5,le2,0.8356461264857497
69,0.5,sl,1
69,0.5,sl2,0.9581686566536682
68,0.5,wt,1
68,0.5,wt2,1
68,0.5,l,1
68,0.5,l2,1
68,0.5,fg,0.9174451935420814
68,0.5,fg2,0.9579719262141673
68,0.5,eb,0.3946403249545205
68,0.5,eb2,0.44072734221349036
68,0.5,im,0
68,0.5,im2,0
68,0.5,lp,0
68,0.5,lp2,0
68,0.5,le,0.7078220581924584
68,0.5,le2,0.7321125336910914
68,0.5,sl,0.9594325820371786
68,0.5,sl2,0.9555158931908494
67,0.5,wt,1
67,0.5,wt2,1
67,0.5,l,1
67,0.5,l2,1
67,0.5,fg,0.8118848242253472
67,0.5,fg2,0.8995006286719966
67,0.5,eb,0.4400791114841209
67,0.5,eb2,0.45566296783936927
67,0.5,im,0
67,0.5,im2,0
67,0.5,lp,0
67,0.5,lp2,0
67,0.5,le,0.8539693846030001
67,0.5,le2,0.7463779746688392
67,0.5,sl,1
67,0.5,sl2,1
66,0.5,wt,0.7097684663738965
66,0.5,wt2,0.7646417559077666
66,0.5,l,0.9214195942064555
66,0.5,l2,0.9512396540346107
66,0.5,fg,0.5705879871484659
66,0.5,fg2,0.9040176575990487
66,0.5,eb,0.37389199698599246
66,0.5,eb2,0.37389199698599246
66,0.5,im,0
66,0.5,im2,0
66,0.5,lp,0
66,0.5,lp2,0
66,0.5,le,0.6666384036973797
66,0.5,le2,0.7095631571750639
66,0.5,sl,0.9512396540346107
66,0.5,sl2,0.9512396540346107
65,0.5,wt,0.8928553390267153
65,0.5,wt2,1
65,0.5,l,1
65,0.5,l2,1
65,0.5,fg,0.7715759609197272
65,0.5,fg2,0.9527623531435168
65,0.5,eb,0.4015714572198872
65,0.5,eb2,0.4432894760944568
65,0.5,im,0
65,0.5,im2,0
65,0.5,lp,0
65,0.5,lp2,0
65,0.5,le,0.8166692663144549
65,0.5,le2,0.7273581167029181
65,0.5,sl,1
65,0.5,sl2,1
64,0.5,wt,1
64,0.5,wt2,1
64,0.5,l,0.9539556110091587
64,0.5,l2,0.9539556110091587
64,0.5,fg,0.9098427036980677
64,0.5,fg2,0.9539556110091587
64,0.5,eb,0.4073306174825511
64,0.5,eb2,0.4073306174825511
64,0.5,im,0
64,0.5,im2,0
64,0.5,lp,0
64,0.5,lp2,0
64,0.5,le,0.7636761030857796
64,0.5,le2,0.7700605285074457
64,0.5,sl,1
64,0.5,sl2,1
63,0.5,wt,1
63,0.5,wt2,1
63,0.5,l,1
63,0.5,l2,1
63,0.5,fg,0.9132009697588362
63,0.5,fg2,1
63,0.5,eb,0.3646949701955263
63,0.5,eb2,0.4272349608136501
63,0.5,im,0
63,0.5,im2,0
63,0.5,lp,0
63,0.5,lp2,0
63,0.5,le,0.7539012988692713
63,0.5,le2,0.7799882721568511
63,0.5,sl,1
63,0.5,sl2,0.9559146537358106
62,0.5,wt,1
62,0.5,wt2,1
62,0.5,l,1
62,0.5,l2,1
62,0.5,fg,1
62,0.5,fg2,1
62,0.5,eb,0.48032001309683225
62,0.5,eb2,0.48032001309683225
62,0.5,im,0
62,0.5,im2,0
62,0.5,lp,0
62,0.5,lp2,0
62,0.5,le,0.7060607427524477
62,0.5,le2,0.75227471721164485
62,0.5,sl,0.9603182898155738
62,0.5,sl2,1
61,0.5,wt,1
61,0.5,wt2,1
61,0.5,l,1
61,0.5,l2,1
61,0.5,fg,0.8727256605189005
61,0.5,fg2,0.8727256605189005
61,0.5,eb,0.4433152261280051
61,0.5,eb2,0.43245257268702086
61,0.5,im,0
61,0.5,im2,0
61,0.5,lp,0
61,0.5,lp2,0
61,0.5,le,0.7222607864090267
61,0.5,le2,0.7620578563656007
61,0.5,sl,1
61,0.5,sl2,1
60,0.5,wt,1
60,0.5,wt2,1
60,0.5,l,1
60,0.5,l2,1
60,0.5,fg,0.9521309594245424
60,0.5,fg2,1
60,0.5,eb,0
60,0.5,eb2,0.3887088907073599
60,0.5,im,0
60,0.5,im2,0
60,0.5,lp,0
60,0.5,lp2,0
60,0.5,le,0.6676133441132469
60,0.5,le2,0.7543459518269251
60,0.5,sl,0.9541505117004129
60,0.5,sl2,0.9523916356002693
59,0.5,wt,1
59,0.5,wt2,1
59,0.5,l,1
59,0.5,l2,1
59,0.5,fg,0.9582542430809506
59,0.5,fg2,1
59,0.5,eb,0
59,0.5,eb2,0.4046362586188031
59,0.5,im,0
59,0.5,im2,0
59,0.5,lp,0
59,0.5,lp2,0
59,0.5,le,0.7615790953452848
59,0.5,le2,0.8126798288138162
59,0.5,sl,0.9598255017955392
59,0.5,sl2,1
58,0.5,wt,0.9293318117290417
58,0.5,wt2,0.7904201193161936
58,0.5,l,1
58,0.5,l2,1
58,0.5,fg,1
58,0.5,fg2,1
58,0.5,eb,0.37180883626899713
58,0.5,eb2,0.37180883626899713
58,0.5,im,0
58,0.5,im2,0
58,0.5,lp,0
58,0.5,lp2,0
58,0.5,le,0.7386840792242866
58,0.5,le2,0.7135078671254688
58,0.5,sl,1
58,0.5,sl2,1
57,0.5,wt,1
57,0.5,wt2,1
57,0.5,l,1
57,0.5,l2,1
57,0.5,fg,0.957120158671013
57,0.5,fg2,1
57,0.5,eb,0.10734172475419652
57,0.5,eb2,0.3810714420904403
57,0.5,im,0
57,0.5,im2,0
57,0.5,lp,0
57,0.5,lp2,0
57,0.5,le,0.9159350876481691
57,0.5,le2,0.9198674573852968
57,0.5,sl,0.9587341029216585
57,0.5,sl2,1
56,0.5,wt,1
56,0.5,wt2,1
56,0.5,l,1
56,0.5,l2,1
56,0.5,fg,0.9555941552945125
56,0.5,fg2,0.9555941552945125
56,0.5,eb,0.44562063469239593
56,0.5,eb2,0.44562063469239593
56,0.5,im,0
56,0.5,im2,0
56,0.5,lp,0
56,0.5,lp2,0
56,0.5,le,0.9183683092704941
56,0.5,le2,0.85721115695801
56,0.5,sl,1
56,0.5,sl2,1
55,0.5,wt,0.7323826158372971
55,0.5,wt2,0.7323826158372971
55,0.5,l,0.9454642476167846
55,0.5,l2,0.9454642476167846
55,0.5,fg,0.5783007512908332
55,0.5,fg2,0.5783007512908332
55,0.5,eb,0.195600709676098
55,0.5,eb2,0.39247769527777965
55,0.5,im,0
55,0.5,im2,0
55,0.5,lp,0
55,0.5,lp2,0
55,0.5,le,0.4852735091874372
55,0.5,le2,0.5946416140445403
55,0.5,sl,1
55,0.5,sl2,0.8937237750046675
54,0.5,wt,0.7692752119038458
54,0.5,wt2,0.7692752119038458
54,0.5,l,1
54,0.5,l2,1
54,0.5,fg,0.7858145659354857
54,0.5,fg2,0.9542108503501731
54,0.5,eb,0.36365514156182793
54,0.5,eb2,0.42816924205766704
54,0.5,im,0
54,0.5,im2,0
54,0.5,lp,0
54,0.5,lp2,0
54,0.5,le,0.6497616431757266
54,0.5,le2,0.7305287847411859
54,0.5,sl,1
54,0.5,sl2,1
53,0.5,wt,0.8640721818099024
53,0.5,wt2,0.9505357037353145
53,0.5,l,1
53,0.5,l2,1
53,0.5,fg,0.7701279470288517
53,0.5,fg2,0.856718573339905
53,0.5,eb,0.36591785151925327
53,0.5,eb2,0.3707938809158208
53,0.5,im,0
53,0.5,im2,0
53,0.5,lp,0
53,0.5,lp2,0
53,0.5,le,0.6228504650903823
53,0.5,le2,0.6494669707660484
53,0.5,sl,0.9508624656751862
53,0.5,sl2,1
52,0.5,wt,1
52,0.5,wt2,1
52,0.5,l,1
52,0.5,l2,1
52,0.5,fg,1
52,0.5,fg2,1
52,0.5,eb,0.4349015343927913
52,0.5,eb2,0.4349015343927913
52,0.5,im,0
52,0.5,im2,0
52,0.5,lp,0
52,0.5,lp2,0
52,0.5,le,0.8654247006066186
52,0.5,le2,0.8654247006066186
52,0.5,sl,1
52,0.5,sl2,0.9590533534359869
51,0.5,wt,0.958096308369513
51,0.5,wt2,1
51,0.5,l,1
51,0.5,l2,1
51,0.5,fg,1
51,0.5,fg2,1
51,0.5,eb,0.4716674642373248
51,0.5,eb2,0.4716674642373248
51,0.5,im,0
51,0.5,im2,0
51,0.5,lp,0
51,0.5,lp2,0
51,0.5,le,0.8472800023440084
51,0.5,le2,0.8615241785941029
51,0.5,sl,1
51,0.5,sl2,1
50,0.5,wt,0.9531524466458797
50,0.5,wt2,0.9531524466458797
50,0.5,l,1
50,0.5,l2,1
50,0.5,fg,0.9080740910036444
50,0.5,fg2,0.9531524466458797
50,0.5,eb,0.3726723561563154
50,0.5,eb2,0.33085876382026824
50,0.5,im,0
50,0.5,im2,0
50,0.5,lp,0
50,0.5,lp2,0
50,0.5,le,0.7643617234865606
50,0.5,le2,0.7488070976435998
50,0.5,sl,0.9531524466458797
50,0.5,sl2,0.9531524466458797
49,0.5,wt,1
49,0.5,wt2,1
49,0.5,l,1
49,0.5,l2,1
49,0.5,fg,0.9166558390027484
49,0.5,fg2,0.9166558390027484
49,0.5,eb,0.5020657498098356
49,0.5,eb2,0.5022487586582669
49,0.5,im,0
49,0.5,im2,0
49,0.5,lp,0
49,0.5,lp2,0
49,0.5,le,0.7882425114691559
49,0.5,le2,0.8517618400624993
49,0.5,sl,0.9621955038275865
49,0.5,sl2,0.9621955038275865
48,0.5,wt,1
48,0.5,wt2,1
48,0.5,l,1
48,0.5,l2,1
48,0.5,fg,0.9557472343791031
48,0.5,fg2,0.9557472343791031
48,0.5,eb,0
48,0.5,eb2,0.32221509809636845
48,0.5,im,0
48,0.5,im2,0
48,0.5,lp,0
48,0.5,lp2,0
48,0.5,le,0.8981883657494091
48,0.5,le2,0.8981883657494091
48,0.5,sl,1
48,0.5,sl2,0.9557472343791031
47,0.5,wt,1
47,0.5,wt2,1
47,0.5,l,1
47,0.5,l2,1
47,0.5,fg,0.9524674535394876
47,0.5,fg2,1
47,0.5,eb,0.407476304511459
47,0.5,eb2,0.41816695872307674
47,0.5,im,0
47,0.5,im2,0
47,0.5,lp,0
47,0.5,lp2,0
47,0.5,le,0.6985552725218357
47,0.5,le2,0.7050408316636017
47,0.5,sl,1
47,0.5,sl2,1
46,0.5,wt,0.9542108503501727
46,0.5,wt2,0.9542108503501727
46,0.5,l,0.822623467581902
46,0.5,l2,1
46,0.5,fg,0.7650563464259992
46,0.5,fg2,0.8264682078849866
46,0.5,eb,0.16117195072728804
46,0.5,eb2,0.40568042893798867
46,0.5,im,0
46,0.5,im2,0
46,0.5,lp,0
46,0.5,lp2,0
46,0.5,le,0.7543561901133407
46,0.5,le2,0.7450844329611352
46,0.5,sl,1
46,0.5,sl2,1
45,0.5,wt,1
45,0.5,wt2,1
45,0.5,l,1
45,0.5,l2,1
45,0.5,fg,0.8288552551757877
45,0.5,fg2,0.9482904427844862
45,0.5,eb,0.4621457660462773
45,0.5,eb2,0.47901854458063675
45,0.5,im,0
45,0.5,im2,0
45,0.5,lp,0
45,0.5,lp2,0
45,0.5,le,0.7852155250498272
45,0.5,le2,0.6536552501245242
45,0.5,sl,0.9486945654825557
45,0.5,sl2,0.9506698197331834
44,0.5,wt,0.9534716211669335
44,0.5,wt2,0.9534716211669335
44,0.5,l,1
44,0.5,l2,1
44,0.5,fg,0.7872213241747198
44,0.5,fg2,0.8327552039229758
44,0.5,eb,0.3855163958959359
44,0.5,eb2,0.3920987069550363
44,0.5,im,0
44,0.5,im2,0
44,0.5,lp,0
44,0.5,lp2,0
44,0.5,le,0.696310159483841
44,0.5,le2,0.7331426323343511
44,0.5,sl,1
44,0.5,sl2,1
43,0.5,wt,1
43,0.5,wt2,1
43,0.5,l,1
43,0.5,l2,1
43,0.5,fg,0.8640972988975681
43,0.5,fg2,0.9544207917708735
43,0.5,eb,0.3543860039603512
43,0.5,eb2,0.3543860039603512
43,0.5,im,0
43,0.5,im2,0
43,0.5,lp,0
43,0.5,lp2,0
43,0.5,le,0.7528738437498045
43,0.5,le2,0.7997379188263039
43,0.5,sl,1
43,0.5,sl2,1
42,0.5,wt,1
42,0.5,wt2,1
42,0.5,l,1
42,0.5,l2,1
42,0.5,fg,0.9525194492512731
42,0.5,fg2,1
42,0.5,eb,0.4922072283603391
42,0.5,eb2,0.4922072283603391
42,0.5,im,0
42,0.5,im2,0
42,0.5,lp,0
42,0.5,lp2,0
42,0.5,le,0.8166503769081402
42,0.5,le2,0.8052653687320124
42,0.5,sl,1
42,0.5,sl2,0.954339027983949
41,0.5,wt,1
41,0.5,wt2,1
41,0.5,l,1
41,0.5,l2,1
41,0.5,fg,0.9547648448522907
41,0.5,fg2,0.9547648448522907
41,0.5,eb,0.3628374703688487
41,0.5,eb2,0.4197299891108136
41,0.5,im,0
41,0.5,im2,0
41,0.5,lp,0
41,0.5,lp2,0
41,0.5,le,0.8035799166761622
41,0.5,le2,0.6121841682999497
41,0.5,sl,0.9566781402835582
41,0.5,sl2,0.9566781402835582
40,0.5,wt,1
40,0.5,wt2,0.806935077089806
40,0.5,l,1
40,0.5,l2,1
40,0.5,fg,0.7545436682481997
40,0.5,fg2,1
40,0.5,eb,0.3976793413006643
40,0.5,eb2,0.4127787083172098
40,0.5,im,0
40,0.5,im2,0
40,0.5,lp,0
40,0.5,lp2,0
40,0.5,le,0.6452079724018632
40,0.5,le2,0.7882090528020173
40,0.5,sl,1
40,0.5,sl2,1
39,0.5,wt,1
39,0.5,wt2,1
39,0.5,l,1
39,0.5,l2,1
39,0.5,fg,0.9570605994670667
39,0.5,fg2,0.9570605994670667
39,0.5,eb,0
39,0.5,eb2,0.3876743089567379
39,0.5,im,0
39,0.5,im2,0
39,0.5,lp,0
39,0.5,lp2,0
39,0.5,le,0.7642982183256386
39,0.5,le2,0.8348828264481364
39,0.5,sl,1
