alpha,n_comm
0.8200000000000001,5
0.8190000000000001,5
0.8180000000000001,5
0.8170000000000001,5
0.8160000000000001,5
0.8150000000000001,5
0.8140000000000001,5
0.8130000000000001,5
0.812,5
0.811,5
