run,alpha,method,accuracies,c_count
27,0.2,eb,0.38,9
27,0.2,eb2,1,50
27,0.2,im,1,5
27,0.2,im2,1,5
27,0.2,lp,1,5
27,0.2,lp2,1,5
27,0.2,sl,1,5
27,0.2,sl2,1,5
26,0.2,wt,1,5
26,0.2,wt2,1,5
26,0.2,l,1,5
26,0.2,l2,1,5
26,0.2,fg,1,5
26,0.2,fg2,1,5
26,0.2,eb,0.68,28
26,0.2,eb2,0.68,28
26,0.2,im,1,5
26,0.2,im2,1,5
26,0.2,lp,1,5
26,0.2,lp2,1,5
26,0.2,sl,1,5
26,0.2,sl2,1,6
25,0.2,wt,1,5
25,0.2,wt2,1,5
25,0.2,l,1,5
25,0.2,l2,1,5
25,0.2,fg,1,5
25,0.2,fg2,1,5
25,0.2,eb,0.42,12
25,0.2,eb2,0.54,21
25,0.2,im,1,5
25,0.2,im2,1,5
25,0.2,lp,0.82,4
25,0.2,lp2,0.86,4
25,0.2,sl,1,5
25,0.2,sl2,1,5
24,0.2,wt,1,5
24,0.2,wt2,1,5
24,0.2,l,1,5
24,0.2,l2,1,5
24,0.2,fg,1,5
24,0.2,fg2,1,5
24,0.2,eb,0.58,23
24,0.2,eb2,0.8,35
24,0.2,im,1,5
24,0.2,im2,1,5
24,0.2,lp,1,5
24,0.2,lp2,1,5
24,0.2,sl,1,5
24,0.2,sl2,1,5
23,0.2,wt,1,5
23,0.2,wt2,1,5
23,0.2,l,1,5
23,0.2,l2,1,5
23,0.2,fg,1,5
23,0.2,fg2,1,5
23,0.2,eb,0.74,31
23,0.2,eb2,0.74,31
23,0.2,im,1,5
23,0.2,im2,1,5
23,0.2,lp,1,5
23,0.2,lp2,1,5
23,0.2,sl,1,5
23,0.2,sl2,1,5
22,0.2,wt,1,5
22,0.2,wt2,1,5
22,0.2,l,1,5
22,0.2,l2,1,5
22,0.2,fg,1,5
22,0.2,fg2,1,5
22,0.2,eb,0.6,21
22,0.2,eb2,0.7,26
22,0.2,im,1,5
22,0.2,im2,1,5
22,0.2,lp,1,5
22,0.2,lp2,1,5
22,0.2,sl,1,5
22,0.2,sl2,1,6
21,0.2,wt,1,5
21,0.2,wt2,1,5
21,0.2,l,1,5
21,0.2,l2,1,5
21,0.2,fg,1,5
21,0.2,fg2,1,5
21,0.2,eb,0.66,23
21,0.2,eb2,0.74,28
21,0.2,im,1,5
21,0.2,im2,1,5
21,0.2,lp,1,5
21,0.2,lp2,1,5
21,0.2,sl,1,6
21,0.2,sl2,1,5
20,0.2,wt,1,5
20,0.2,wt2,1,5
20,0.2,l,1,5
20,0.2,l2,1,5
20,0.2,fg,1,5
20,0.2,fg2,1,5
20,0.2,eb,0.92,33
20,0.2,eb2,0.92,33
20,0.2,im,1,5
20,0.2,im2,1,5
20,0.2,lp,1,5
20,0.2,lp2,1,5
20,0.2,sl,1,5
20,0.2,sl2,1,6
19,0.2,wt,1,5
19,0.2,wt2,1,5
19,0.2,l,1,5
19,0.2,l2,1,5
19,0.2,fg,1,5
19,0.2,fg2,1,5
19,0.2,eb,0.66,26
19,0.2,eb2,0.74,31
19,0.2,im,1,5
19,0.2,im2,1,5
19,0.2,lp,1,5
19,0.2,lp2,1,5
19,0.2,sl,1,5
19,0.2,sl2,1,5
18,0.2,wt,1,5
18,0.2,wt2,1,5
18,0.2,l,1,5
18,0.2,l2,1,5
18,0.2,fg,1,5
18,0.2,fg2,1,5
18,0.2,eb,0.78,35
18,0.2,eb2,0.8,36
18,0.2,im,1,5
18,0.2,im2,1,5
18,0.2,lp,1,5
18,0.2,lp2,1,5
18,0.2,sl,1,5
18,0.2,sl2,1,5
17,0.2,wt,1,5
17,0.2,wt2,1,5
17,0.2,l,1,5
17,0.2,l2,1,5
17,0.2,fg,1,5
17,0.2,fg2,1,5
17,0.2,eb,0.32,5
17,0.2,eb2,0.74,33
17,0.2,im,1,5
17,0.2,im2,1,5
17,0.2,lp,1,5
17,0.2,lp2,1,5
17,0.2,sl,1,8
17,0.2,sl2,0.98,5
16,0.2,wt,1,5
16,0.2,wt2,1,5
16,0.2,l,1,5
16,0.2,l2,1,5
16,0.2,fg,1,5
16,0.2,fg2,1,5
16,0.2,eb,0.76,23
16,0.2,eb2,0.76,23
16,0.2,im,1,5
16,0.2,im2,1,5
16,0.2,lp,1,5
16,0.2,lp2,1,5
16,0.2,sl,1,5
16,0.2,sl2,1,5
15,0.2,wt,1,5
15,0.2,wt2,1,5
15,0.2,l,1,5
15,0.2,l2,1,5
15,0.2,fg,1,5
15,0.2,fg2,1,5
15,0.2,eb,0.66,24
15,0.2,eb2,0.66,24
15,0.2,im,1,5
15,0.2,im2,1,5
15,0.2,lp,1,5
15,0.2,lp2,1,5
15,0.2,sl,1,5
15,0.2,sl2,1,5
14,0.2,wt,1,5
14,0.2,wt2,1,5
14,0.2,l,1,5
14,0.2,l2,1,5
14,0.2,fg,1,5
14,0.2,fg2,1,5
14,0.2,eb,0.26,1
14,0.2,eb2,0.84,40
14,0.2,im,1,5
14,0.2,im2,1,5
14,0.2,lp,1,5
14,0.2,lp2,1,5
14,0.2,sl,1,5
14,0.2,sl2,1,5
13,0.2,wt,1,5
13,0.2,wt2,1,5
13,0.2,l,1,5
13,0.2,l2,1,5
13,0.2,fg,1,5
13,0.2,fg2,1,5
13,0.2,eb,0.82,19
13,0.2,eb2,0.82,19
13,0.2,im,1,5
13,0.2,im2,1,5
13,0.2,lp,1,5
13,0.2,lp2,0.84,4
13,0.2,sl,1,6
13,0.2,sl2,1,5
12,0.2,wt,1,5
12,0.2,wt2,1,5
12,0.2,l,1,5
12,0.2,l2,1,5
12,0.2,fg,1,5
12,0.2,fg2,1,5
12,0.2,eb,0.74,24
12,0.2,eb2,0.74,24
12,0.2,im,1,5
12,0.2,im2,1,5
12,0.2,lp,1,5
12,0.2,lp2,0.74,4
12,0.2,sl,1,6
12,0.2,sl2,1,5
11,0.2,wt,1,5
11,0.2,wt2,1,5
11,0.2,l,1,5
11,0.2,l2,1,5
11,0.2,fg,1,5
11,0.2,fg2,1,5
11,0.2,eb,0.54,19
11,0.2,eb2,0.68,28
11,0.2,im,1,5
11,0.2,im2,1,5
11,0.2,lp,1,5
11,0.2,lp2,1,5
11,0.2,sl,1,5
11,0.2,sl2,1,6
10,0.2,wt,1,5
10,0.2,wt2,1,5
10,0.2,l,1,5
10,0.2,l2,1,5
10,0.2,fg,1,5
10,0.2,fg2,1,5
10,0.2,eb,0.66,28
10,0.2,eb2,0.6,24
10,0.2,im,1,5
10,0.2,im2,1,5
10,0.2,lp,1,5
10,0.2,lp2,1,5
10,0.2,sl,1,5
10,0.2,sl2,1,6
9,0.2,wt,1,5
9,0.2,wt2,1,5
9,0.2,l,1,5
9,0.2,l2,1,5
9,0.2,fg,1,5
9,0.2,fg2,1,5
9,0.2,eb,0.72,28
9,0.2,eb2,0.72,28
9,0.2,im,1,5
9,0.2,im2,1,5
9,0.2,lp,1,5
9,0.2,lp2,1,5
9,0.2,sl,1,5
9,0.2,sl2,1,5
8,0.2,wt,1,5
8,0.2,wt2,1,5
8,0.2,l,1,5
8,0.2,l2,1,5
8,0.2,fg,1,5
8,0.2,fg2,1,5
8,0.2,eb,0.56,22
8,0.2,eb2,0.62,25
8,0.2,im,1,5
8,0.2,im2,1,5
8,0.2,lp,1,5
8,0.2,lp2,1,5
8,0.2,sl,1,5
8,0.2,sl2,1,5
7,0.2,wt,1,5
7,0.2,wt2,1,5
7,0.2,l,1,5
7,0.2,l2,1,5
7,0.2,fg,1,5
7,0.2,fg2,1,5
7,0.2,eb,0.82,37
7,0.2,eb2,0.82,37
7,0.2,im,1,5
7,0.2,im2,1,5
7,0.2,lp,1,5
7,0.2,lp2,1,5
7,0.2,sl,1,6
7,0.2,sl2,1,5
6,0.2,wt,1,5
6,0.2,wt2,1,5
6,0.2,l,1,5
6,0.2,l2,1,5
6,0.2,fg,1,5
6,0.2,fg2,1,5
6,0.2,eb,0.98,28
6,0.2,eb2,0.98,28
6,0.2,im,1,5
6,0.2,im2,1,5
6,0.2,lp,1,5
6,0.2,lp2,0.84,4
6,0.2,sl,1,5
6,0.2,sl2,1,5
5,0.2,wt,1,5
5,0.2,wt2,1,5
5,0.2,l,0.98,5
5,0.2,l2,0.98,5
5,0.2,fg,0.96,5
5,0.2,fg2,0.96,5
5,0.2,eb,0.54,17
5,0.2,eb2,0.92,43
5,0.2,im,0.98,5
5,0.2,im2,0.98,5
5,0.2,lp,0.76,4
5,0.2,lp2,0.86,4
5,0.2,sl,0.98,5
5,0.2,sl2,0.98,5
4,0.2,wt,1,5
4,0.2,wt2,1,5
4,0.2,l,1,5
4,0.2,l2,1,5
4,0.2,fg,1,5
4,0.2,fg2,1,5
4,0.2,eb,0.9,30
4,0.2,eb2,0.9,30
4,0.2,im,1,5
4,0.2,im2,1,5
4,0.2,lp,1,5
4,0.2,lp2,1,5
4,0.2,sl,1,5
4,0.2,sl2,1,6
3,0.2,wt,1,5
3,0.2,wt2,1,5
3,0.2,l,1,5
3,0.2,l2,1,5
3,0.2,fg,1,5
3,0.2,fg2,1,5
3,0.2,eb,0.5,18
3,0.2,eb2,0.8,34
3,0.2,im,1,5
3,0.2,im2,1,5
3,0.2,lp,1,5
3,0.2,lp2,1,5
3,0.2,sl,1,5
3,0.2,sl2,1,5
2,0.2,wt,1,5
2,0.2,wt2,1,5
2,0.2,l,1,5
2,0.2,l2,1,5
2,0.2,fg,1,5
2,0.2,fg2,1,5
2,0.2,eb,0.54,19
2,0.2,eb2,0.7,29
2,0.2,im,1,5
2,0.2,im2,1,5
2,0.2,lp,0.86,4
2,0.2,lp2,1,5
2,0.2,sl,1,5
2,0.2,sl2,1,5
1,0.2,wt,1,5
1,0.2,wt2,1,5
1,0.2,l,1,5
1,0.2,l2,1,5
1,0.2,fg,1,5
1,0.2,fg2,1,5
1,0.2,eb,0.62,22
1,0.2,eb2,0.62,22
1,0.2,im,1,5
1,0.2,im2,1,5
1,0.2,lp,1,5
1,0.2,lp2,1,5
1,0.2,sl,1,5
1,0.2,sl2,1,5
