alpha,n_comm
0.8500000000000001,3
0.8490000000000001,4
0.8480000000000001,5
0.8470000000000001,5
0.8460000000000001,5
0.8450000000000001,5
0.8440000000000001,5
0.8430000000000001,5
0.8420000000000001,5
0.8410000000000001,5
