run,alpha,method,accuracies
1000,0.8999999999999999,wt,0.3
1000,0.8999999999999999,wt2,0.26
1000,0.8999999999999999,l,0.38
1000,0.8999999999999999,l2,0.4
1000,0.8999999999999999,fg,0.34
1000,0.8999999999999999,fg2,0.4
1000,0.8999999999999999,eb,0.26
1000,0.8999999999999999,eb2,0.84
1000,0.8999999999999999,im,0.26
1000,0.8999999999999999,im2,0.26
1000,0.8999999999999999,lp,0.26
1000,0.8999999999999999,lp2,1
1000,0.8999999999999999,sl,0.36
1000,0.8999999999999999,sl2,0.36
999,0.8999999999999999,wt,0.32
999,0.8999999999999999,wt2,0.3
999,0.8999999999999999,l,0.32
999,0.8999999999999999,l2,0.38
999,0.8999999999999999,fg,0.32
999,0.8999999999999999,fg2,0.4
999,0.8999999999999999,eb,0.3
999,0.8999999999999999,eb2,0.9
999,0.8999999999999999,im,0.3
999,0.8999999999999999,im2,0.3
999,0.8999999999999999,lp,0.3
999,0.8999999999999999,lp2,1
999,0.8999999999999999,sl,0.32
999,0.8999999999999999,sl2,0.34
998,0.8999999999999999,wt,0.28
998,0.8999999999999999,wt2,0.24
998,0.8999999999999999,l,0.32
998,0.8999999999999999,l2,0.38
998,0.8999999999999999,fg,0.3
998,0.8999999999999999,fg2,0.36
998,0.8999999999999999,eb,0.24
998,0.8999999999999999,eb2,0.98
998,0.8999999999999999,im,0.24
998,0.8999999999999999,im2,0.24
998,0.8999999999999999,lp,0.24
998,0.8999999999999999,lp2,1
998,0.8999999999999999,sl,0.3
998,0.8999999999999999,sl2,0.3
997,0.8999999999999999,wt,0.4
997,0.8999999999999999,wt2,0.26
997,0.8999999999999999,l,0.28
997,0.8999999999999999,l2,0.46
997,0.8999999999999999,fg,0.3
997,0.8999999999999999,fg2,0.46
997,0.8999999999999999,eb,0.26
997,0.8999999999999999,eb2,0.94
997,0.8999999999999999,im,0.26
997,0.8999999999999999,im2,0.26
997,0.8999999999999999,lp,0.26
997,0.8999999999999999,lp2,1
997,0.8999999999999999,sl,0.4
997,0.8999999999999999,sl2,0.4
996,0.8999999999999999,wt,0.32
996,0.8999999999999999,wt2,0.26
996,0.8999999999999999,l,0.28
996,0.8999999999999999,l2,0.4
996,0.8999999999999999,fg,0.28
996,0.8999999999999999,fg2,0.46
996,0.8999999999999999,eb,0.26
996,0.8999999999999999,eb2,0.88
996,0.8999999999999999,im,0.26
996,0.8999999999999999,im2,0.26
996,0.8999999999999999,lp,0.26
996,0.8999999999999999,lp2,1
996,0.8999999999999999,sl,0.32
996,0.8999999999999999,sl2,0.34
995,0.8999999999999999,wt,0.32
995,0.8999999999999999,wt2,0.24
995,0.8999999999999999,l,0.36
995,0.8999999999999999,l2,0.46
995,0.8999999999999999,fg,0.36
995,0.8999999999999999,fg2,0.46
995,0.8999999999999999,eb,0.24
995,0.8999999999999999,eb2,1
995,0.8999999999999999,im,0.24
995,0.8999999999999999,im2,0.24
995,0.8999999999999999,lp,0.24
995,0.8999999999999999,lp2,1
995,0.8999999999999999,sl,0.36
995,0.8999999999999999,sl2,0.4
994,0.8999999999999999,wt,0.26
994,0.8999999999999999,wt2,0.24
994,0.8999999999999999,l,0.3
994,0.8999999999999999,l2,0.48
994,0.8999999999999999,fg,0.24
994,0.8999999999999999,fg2,0.4
994,0.8999999999999999,eb,0.24
994,0.8999999999999999,eb2,1
994,0.8999999999999999,im,0.24
994,0.8999999999999999,im2,0.24
994,0.8999999999999999,lp,0.24
994,0.8999999999999999,lp2,1
994,0.8999999999999999,sl,0.24
994,0.8999999999999999,sl2,0.24
993,0.8999999999999999,wt,0.28
993,0.8999999999999999,wt2,0.26
993,0.8999999999999999,l,0.4
993,0.8999999999999999,l2,0.5
993,0.8999999999999999,fg,0.36
993,0.8999999999999999,fg2,0.46
993,0.8999999999999999,eb,0.26
993,0.8999999999999999,eb2,1
993,0.8999999999999999,im,0.26
993,0.8999999999999999,im2,0.26
993,0.8999999999999999,lp,0.26
993,0.8999999999999999,lp2,1
993,0.8999999999999999,sl,0.38
993,0.8999999999999999,sl2,0.32
992,0.8999999999999999,wt,0.36
992,0.8999999999999999,wt2,0.3
992,0.8999999999999999,l,0.36
992,0.8999999999999999,l2,0.48
992,0.8999999999999999,fg,0.34
992,0.8999999999999999,fg2,0.46
992,0.8999999999999999,eb,0.3
992,0.8999999999999999,eb2,0.98
992,0.8999999999999999,im,0.3
992,0.8999999999999999,im2,0.3
992,0.8999999999999999,lp,0.3
992,0.8999999999999999,lp2,1
992,0.8999999999999999,sl,0.36
992,0.8999999999999999,sl2,0.36
991,0.8999999999999999,wt,0.3
991,0.8999999999999999,wt2,0.22
991,0.8999999999999999,l,0.32
991,0.8999999999999999,l2,0.4
991,0.8999999999999999,fg,0.3
991,0.8999999999999999,fg2,0.44
991,0.8999999999999999,eb,0.22
991,0.8999999999999999,eb2,1
991,0.8999999999999999,im,0.22
991,0.8999999999999999,im2,0.22
991,0.8999999999999999,lp,0.22
991,0.8999999999999999,lp2,1
991,0.8999999999999999,sl,0.36
991,0.8999999999999999,sl2,0.36
990,0.8999999999999999,wt,0.32
990,0.8999999999999999,wt2,0.28
990,0.8999999999999999,l,0.34
990,0.8999999999999999,l2,0.4
990,0.8999999999999999,fg,0.32
990,0.8999999999999999,fg2,0.46
990,0.8999999999999999,eb,0.28
990,0.8999999999999999,eb2,1
990,0.8999999999999999,im,0.28
990,0.8999999999999999,im2,0.28
990,0.8999999999999999,lp,0.28
990,0.8999999999999999,lp2,1
990,0.8999999999999999,sl,0.34
990,0.8999999999999999,sl2,0.34
989,0.8999999999999999,wt,0.32
989,0.8999999999999999,wt2,0.32
989,0.8999999999999999,l,0.34
989,0.8999999999999999,l2,0.5
989,0.8999999999999999,fg,0.32
989,0.8999999999999999,fg2,0.4
989,0.8999999999999999,eb,0.32
989,0.8999999999999999,eb2,0.94
989,0.8999999999999999,im,0.32
989,0.8999999999999999,im2,0.32
989,0.8999999999999999,lp,0.32
989,0.8999999999999999,lp2,1
989,0.8999999999999999,sl,0.34
989,0.8999999999999999,sl2,0.34
988,0.8999999999999999,wt,0.28
988,0.8999999999999999,wt2,0.26
988,0.8999999999999999,l,0.34
988,0.8999999999999999,l2,0.42
988,0.8999999999999999,fg,0.28
988,0.8999999999999999,fg2,0.36
988,0.8999999999999999,eb,0.26
988,0.8999999999999999,eb2,0.94
988,0.8999999999999999,im,0.26
988,0.8999999999999999,im2,0.26
988,0.8999999999999999,lp,0.26
988,0.8999999999999999,lp2,1
988,0.8999999999999999,sl,0.34
988,0.8999999999999999,sl2,0.34
987,0.8999999999999999,wt,0.4
987,0.8999999999999999,wt2,0.4
987,0.8999999999999999,l,0.52
987,0.8999999999999999,l2,0.56
987,0.8999999999999999,fg,0.4
987,0.8999999999999999,fg2,0.5
987,0.8999999999999999,eb,0.4
987,0.8999999999999999,eb2,0.94
987,0.8999999999999999,im,0.4
987,0.8999999999999999,im2,0.4
987,0.8999999999999999,lp,0.4
987,0.8999999999999999,lp2,1
987,0.8999999999999999,sl,0.44
987,0.8999999999999999,sl2,0.52
986,0.8999999999999999,wt,0.3
986,0.8999999999999999,wt2,0.24
986,0.8999999999999999,l,0.32
986,0.8999999999999999,l2,0.46
986,0.8999999999999999,fg,0.28
986,0.8999999999999999,fg2,0.46
986,0.8999999999999999,eb,0.24
986,0.8999999999999999,eb2,0.94
986,0.8999999999999999,im,0.24
986,0.8999999999999999,im2,0.24
986,0.8999999999999999,lp,0.24
986,0.8999999999999999,lp2,1
986,0.8999999999999999,sl,0.32
986,0.8999999999999999,sl2,0.32
985,0.8999999999999999,wt,0.36
985,0.8999999999999999,wt2,0.3
985,0.8999999999999999,l,0.36
985,0.8999999999999999,l2,0.4
985,0.8999999999999999,fg,0.36
985,0.8999999999999999,fg2,0.42
985,0.8999999999999999,eb,0.3
985,0.8999999999999999,eb2,1
985,0.8999999999999999,im,0.3
985,0.8999999999999999,im2,0.3
985,0.8999999999999999,lp,0.3
985,0.8999999999999999,lp2,1
985,0.8999999999999999,sl,0.32
985,0.8999999999999999,sl2,0.4
984,0.8999999999999999,wt,0.3
984,0.8999999999999999,wt2,0.26
984,0.8999999999999999,l,0.38
984,0.8999999999999999,l2,0.46
984,0.8999999999999999,fg,0.36
984,0.8999999999999999,fg2,0.46
984,0.8999999999999999,eb,0.26
984,0.8999999999999999,eb2,0.94
984,0.8999999999999999,im,0.26
984,0.8999999999999999,im2,0.26
984,0.8999999999999999,lp,0.26
984,0.8999999999999999,lp2,1
984,0.8999999999999999,sl,0.34
984,0.8999999999999999,sl2,0.36
983,0.8999999999999999,wt,0.34
983,0.8999999999999999,wt2,0.26
983,0.8999999999999999,l,0.34
983,0.8999999999999999,l2,0.5
983,0.8999999999999999,fg,0.3
983,0.8999999999999999,fg2,0.52
983,0.8999999999999999,eb,0.26
983,0.8999999999999999,eb2,0.96
983,0.8999999999999999,im,0.26
983,0.8999999999999999,im2,0.26
983,0.8999999999999999,lp,0.26
983,0.8999999999999999,lp2,1
983,0.8999999999999999,sl,0.36
983,0.8999999999999999,sl2,0.4
982,0.8999999999999999,wt,0.3
982,0.8999999999999999,wt2,0.28
982,0.8999999999999999,l,0.28
982,0.8999999999999999,l2,0.4
982,0.8999999999999999,fg,0.36
982,0.8999999999999999,fg2,0.5
982,0.8999999999999999,eb,0.28
982,0.8999999999999999,eb2,0.9
982,0.8999999999999999,im,0.28
982,0.8999999999999999,im2,0.28
982,0.8999999999999999,lp,0.28
982,0.8999999999999999,lp2,1
982,0.8999999999999999,sl,0.38
982,0.8999999999999999,sl2,0.4
981,0.8999999999999999,wt,0.38
981,0.8999999999999999,wt2,0.38
981,0.8999999999999999,l,0.38
981,0.8999999999999999,l2,0.48
981,0.8999999999999999,fg,0.38
981,0.8999999999999999,fg2,0.48
981,0.8999999999999999,eb,0.38
981,0.8999999999999999,eb2,0.92
981,0.8999999999999999,im,0.38
981,0.8999999999999999,im2,0.38
981,0.8999999999999999,lp,0.38
981,0.8999999999999999,lp2,1
981,0.8999999999999999,sl,0.38
981,0.8999999999999999,sl2,0.38
980,0.8999999999999999,wt,0.38
980,0.8999999999999999,wt2,0.26
980,0.8999999999999999,l,0.32
980,0.8999999999999999,l2,0.4
980,0.8999999999999999,fg,0.26
980,0.8999999999999999,fg2,0.4
980,0.8999999999999999,eb,0.26
980,0.8999999999999999,eb2,0.9
980,0.8999999999999999,im,0.26
980,0.8999999999999999,im2,0.26
980,0.8999999999999999,lp,0.26
980,0.8999999999999999,lp2,1
980,0.8999999999999999,sl,0.36
980,0.8999999999999999,sl2,0.36
979,0.8999999999999999,wt,0.34
979,0.8999999999999999,wt2,0.28
979,0.8999999999999999,l,0.3
979,0.8999999999999999,l2,0.44
979,0.8999999999999999,fg,0.3
979,0.8999999999999999,fg2,0.38
979,0.8999999999999999,eb,0.28
979,0.8999999999999999,eb2,0.92
979,0.8999999999999999,im,0.28
979,0.8999999999999999,im2,0.28
979,0.8999999999999999,lp,0.28
979,0.8999999999999999,lp2,1
979,0.8999999999999999,sl,0.32
979,0.8999999999999999,sl2,0.28
978,0.8999999999999999,wt,0.44
978,0.8999999999999999,wt2,0.32
978,0.8999999999999999,l,0.32
978,0.8999999999999999,l2,0.46
978,0.8999999999999999,fg,0.34
978,0.8999999999999999,fg2,0.44
978,0.8999999999999999,eb,0.32
978,0.8999999999999999,eb2,1
978,0.8999999999999999,im,0.32
978,0.8999999999999999,im2,0.32
978,0.8999999999999999,lp,0.32
978,0.8999999999999999,lp2,1
978,0.8999999999999999,sl,0.36
978,0.8999999999999999,sl2,0.36
977,0.8999999999999999,wt,0.3
977,0.8999999999999999,wt2,0.26
977,0.8999999999999999,l,0.32
977,0.8999999999999999,l2,0.46
977,0.8999999999999999,fg,0.36
977,0.8999999999999999,fg2,0.4
977,0.8999999999999999,eb,0.26
977,0.8999999999999999,eb2,0.92
977,0.8999999999999999,im,0.26
977,0.8999999999999999,im2,0.26
977,0.8999999999999999,lp,0.26
977,0.8999999999999999,lp2,1
977,0.8999999999999999,sl,0.36
977,0.8999999999999999,sl2,0.32
976,0.8999999999999999,wt,0.32
976,0.8999999999999999,wt2,0.28
976,0.8999999999999999,l,0.36
976,0.8999999999999999,l2,0.42
976,0.8999999999999999,fg,0.36
976,0.8999999999999999,fg2,0.44
976,0.8999999999999999,eb,0.28
976,0.8999999999999999,eb2,1
976,0.8999999999999999,im,0.28
976,0.8999999999999999,im2,0.28
976,0.8999999999999999,lp,0.28
976,0.8999999999999999,lp2,1
976,0.8999999999999999,sl,0.36
976,0.8999999999999999,sl2,0.36
975,0.8999999999999999,wt,0.34
975,0.8999999999999999,wt2,0.28
975,0.8999999999999999,l,0.32
975,0.8999999999999999,l2,0.4
975,0.8999999999999999,fg,0.34
975,0.8999999999999999,fg2,0.38
975,0.8999999999999999,eb,0.28
975,0.8999999999999999,eb2,0.96
975,0.8999999999999999,im,0.28
975,0.8999999999999999,im2,0.28
975,0.8999999999999999,lp,0.28
975,0.8999999999999999,lp2,1
975,0.8999999999999999,sl,0.34
975,0.8999999999999999,sl2,0.32
974,0.8999999999999999,wt,0.28
974,0.8999999999999999,wt2,0.26
974,0.8999999999999999,l,0.3
974,0.8999999999999999,l2,0.42
974,0.8999999999999999,fg,0.32
974,0.8999999999999999,fg2,0.4
974,0.8999999999999999,eb,0.26
974,0.8999999999999999,eb2,0.96
974,0.8999999999999999,im,0.26
974,0.8999999999999999,im2,0.26
974,0.8999999999999999,lp,0.26
974,0.8999999999999999,lp2,1
974,0.8999999999999999,sl,0.28
974,0.8999999999999999,sl2,0.26
973,0.8999999999999999,wt,0.38
973,0.8999999999999999,wt2,0.38
973,0.8999999999999999,l,0.4
973,0.8999999999999999,l2,0.46
973,0.8999999999999999,fg,0.38
973,0.8999999999999999,fg2,0.48
973,0.8999999999999999,eb,0.38
973,0.8999999999999999,eb2,0.98
973,0.8999999999999999,im,0.38
973,0.8999999999999999,im2,0.38
973,0.8999999999999999,lp,0.38
973,0.8999999999999999,lp2,1
973,0.8999999999999999,sl,0.4
973,0.8999999999999999,sl2,0.42
972,0.8999999999999999,wt,0.38
972,0.8999999999999999,wt2,0.34
972,0.8999999999999999,l,0.38
972,0.8999999999999999,l2,0.42
972,0.8999999999999999,fg,0.36
972,0.8999999999999999,fg2,0.36
972,0.8999999999999999,eb,0.34
972,0.8999999999999999,eb2,0.92
972,0.8999999999999999,im,0.34
972,0.8999999999999999,im2,0.34
972,0.8999999999999999,lp,0.34
972,0.8999999999999999,lp2,1
972,0.8999999999999999,sl,0.36
972,0.8999999999999999,sl2,0.34
971,0.8999999999999999,wt,0.34
971,0.8999999999999999,wt2,0.32
971,0.8999999999999999,l,0.34
971,0.8999999999999999,l2,0.48
971,0.8999999999999999,fg,0.34
971,0.8999999999999999,fg2,0.46
971,0.8999999999999999,eb,0.32
971,0.8999999999999999,eb2,0.92
971,0.8999999999999999,im,0.32
971,0.8999999999999999,im2,0.32
971,0.8999999999999999,lp,0.32
971,0.8999999999999999,lp2,1
971,0.8999999999999999,sl,0.34
971,0.8999999999999999,sl2,0.34
970,0.8999999999999999,wt,0.36
970,0.8999999999999999,wt2,0.3
970,0.8999999999999999,l,0.3
970,0.8999999999999999,l2,0.48
970,0.8999999999999999,fg,0.36
970,0.8999999999999999,fg2,0.44
970,0.8999999999999999,eb,0.3
970,0.8999999999999999,eb2,0.96
970,0.8999999999999999,im,0.3
970,0.8999999999999999,im2,0.3
970,0.8999999999999999,lp,0.3
970,0.8999999999999999,lp2,1
970,0.8999999999999999,sl,0.3
970,0.8999999999999999,sl2,0.36
969,0.8999999999999999,wt,0.3
969,0.8999999999999999,wt2,0.28
969,0.8999999999999999,l,0.36
969,0.8999999999999999,l2,0.48
969,0.8999999999999999,fg,0.3
969,0.8999999999999999,fg2,0.46
969,0.8999999999999999,eb,0.28
969,0.8999999999999999,eb2,0.88
969,0.8999999999999999,im,0.28
969,0.8999999999999999,im2,0.28
969,0.8999999999999999,lp,0.28
969,0.8999999999999999,lp2,1
969,0.8999999999999999,sl,0.3
969,0.8999999999999999,sl2,0.3
968,0.8999999999999999,wt,0.44
968,0.8999999999999999,wt2,0.24
968,0.8999999999999999,l,0.48
968,0.8999999999999999,l2,0.54
968,0.8999999999999999,fg,0.4
968,0.8999999999999999,fg2,0.48
968,0.8999999999999999,eb,0.24
968,0.8999999999999999,eb2,1
968,0.8999999999999999,im,0.24
968,0.8999999999999999,im2,0.24
968,0.8999999999999999,lp,0.24
968,0.8999999999999999,lp2,1
968,0.8999999999999999,sl,0.46
