alpha,n_comm
0.8400000000000001,5
0.8390000000000001,5
0.8380000000000001,5
0.8370000000000001,5
0.8360000000000001,5
0.8350000000000001,5
0.8340000000000001,5
0.8330000000000001,5
0.8320000000000001,5
0.8310000000000001,5
