run,alpha,method,accuracies,c_count
91,0.6000000000000001,lp2,0.24,1
91,0.6000000000000001,sl,0.96,5
91,0.6000000000000001,sl2,0.96,5
90,0.6000000000000001,wt,0.96,5
90,0.6000000000000001,wt2,0.98,5
90,0.6000000000000001,l,0.98,5
90,0.6000000000000001,l2,0.98,5
90,0.6000000000000001,fg,0.88,5
90,0.6000000000000001,fg2,0.98,5
90,0.6000000000000001,eb,0.66,19
90,0.6000000000000001,eb2,0.94,43
90,0.6000000000000001,im,0.32,1
90,0.6000000000000001,im2,0.32,1
90,0.6000000000000001,lp,0.32,1
90,0.6000000000000001,lp2,0.32,1
90,0.6000000000000001,sl,0.98,5
90,0.6000000000000001,sl2,0.98,5
89,0.6000000000000001,wt,0.98,5
89,0.6000000000000001,wt2,1,5
89,0.6000000000000001,l,1,5
89,0.6000000000000001,l2,1,5
89,0.6000000000000001,fg,0.96,5
89,0.6000000000000001,fg2,0.96,5
89,0.6000000000000001,eb,0.22,1
89,0.6000000000000001,eb2,0.98,44
89,0.6000000000000001,im,0.22,1
89,0.6000000000000001,im2,0.22,1
89,0.6000000000000001,lp,0.22,1
89,0.6000000000000001,lp2,0.22,1
89,0.6000000000000001,sl,1,5
89,0.6000000000000001,sl2,0.98,6
88,0.6000000000000001,wt,0.98,5
88,0.6000000000000001,wt2,0.98,5
88,0.6000000000000001,l,1,5
88,0.6000000000000001,l2,1,5
88,0.6000000000000001,fg,0.92,5
88,0.6000000000000001,fg2,1,5
88,0.6000000000000001,eb,0.3,1
88,0.6000000000000001,eb2,0.84,32
88,0.6000000000000001,im,0.3,1
88,0.6000000000000001,im2,0.3,1
88,0.6000000000000001,lp,0.3,1
88,0.6000000000000001,lp2,0.3,1
88,0.6000000000000001,sl,1,5
88,0.6000000000000001,sl2,1,5
87,0.6000000000000001,wt,0.78,4
87,0.6000000000000001,wt2,0.78,4
87,0.6000000000000001,l,0.96,5
87,0.6000000000000001,l2,0.96,5
87,0.6000000000000001,fg,0.72,4
87,0.6000000000000001,fg2,0.94,5
87,0.6000000000000001,eb,0.24,1
87,0.6000000000000001,eb2,0.98,43
87,0.6000000000000001,im,0.24,1
87,0.6000000000000001,im2,0.24,1
87,0.6000000000000001,lp,0.24,1
87,0.6000000000000001,lp2,0.24,1
87,0.6000000000000001,sl,0.96,5
87,0.6000000000000001,sl2,0.96,5
86,0.6000000000000001,wt,0.94,5
86,0.6000000000000001,wt2,0.98,5
86,0.6000000000000001,l,0.98,5
86,0.6000000000000001,l2,0.98,5
86,0.6000000000000001,fg,0.88,5
86,0.6000000000000001,fg2,0.98,5
86,0.6000000000000001,eb,0.28,1
86,0.6000000000000001,eb2,1,50
86,0.6000000000000001,im,0.28,1
86,0.6000000000000001,im2,0.28,1
86,0.6000000000000001,lp,0.28,1
86,0.6000000000000001,lp2,0.28,1
86,0.6000000000000001,sl,0.98,5
86,0.6000000000000001,sl2,0.98,5
85,0.6000000000000001,wt,0.66,3
85,0.6000000000000001,wt2,1,5
85,0.6000000000000001,l,1,5
85,0.6000000000000001,l2,1,5
85,0.6000000000000001,fg,0.78,4
85,0.6000000000000001,fg2,0.98,5
85,0.6000000000000001,eb,0.54,12
85,0.6000000000000001,eb2,0.9,33
85,0.6000000000000001,im,0.32,1
85,0.6000000000000001,im2,0.32,1
85,0.6000000000000001,lp,0.32,1
85,0.6000000000000001,lp2,0.32,1
85,0.6000000000000001,sl,1,5
85,0.6000000000000001,sl2,1,5
84,0.6000000000000001,wt,0.64,4
84,0.6000000000000001,wt2,0.86,5
84,0.6000000000000001,l,0.86,4
84,0.6000000000000001,l2,0.94,5
84,0.6000000000000001,fg,0.74,4
84,0.6000000000000001,fg2,0.94,5
84,0.6000000000000001,eb,0.74,21
84,0.6000000000000001,eb2,0.74,21
84,0.6000000000000001,im,0.32,1
84,0.6000000000000001,im2,0.32,1
84,0.6000000000000001,lp,0.32,1
84,0.6000000000000001,lp2,0.32,1
84,0.6000000000000001,sl,0.96,5
84,0.6000000000000001,sl2,0.86,4
83,0.6000000000000001,wt,0.96,5
83,0.6000000000000001,wt2,0.98,5
83,0.6000000000000001,l,0.98,5
83,0.6000000000000001,l2,1,6
83,0.6000000000000001,fg,0.96,5
83,0.6000000000000001,fg2,0.98,6
83,0.6000000000000001,eb,0.24,1
83,0.6000000000000001,eb2,0.88,37
83,0.6000000000000001,im,0.24,1
83,0.6000000000000001,im2,0.24,1
83,0.6000000000000001,lp,0.24,1
83,0.6000000000000001,lp2,0.24,1
83,0.6000000000000001,sl,0.98,5
83,0.6000000000000001,sl2,0.98,5
82,0.6000000000000001,wt,0.98,5
82,0.6000000000000001,wt2,0.66,3
82,0.6000000000000001,l,1,5
82,0.6000000000000001,l2,1,5
82,0.6000000000000001,fg,0.78,4
82,0.6000000000000001,fg2,0.96,5
82,0.6000000000000001,eb,0.84,31
82,0.6000000000000001,eb2,0.84,31
82,0.6000000000000001,im,0.26,1
82,0.6000000000000001,im2,0.26,1
82,0.6000000000000001,lp,0.26,1
82,0.6000000000000001,lp2,0.26,1
82,0.6000000000000001,sl,0.98,5
82,0.6000000000000001,sl2,1,5
81,0.6000000000000001,wt,1,5
81,0.6000000000000001,wt2,1,5
81,0.6000000000000001,l,1,5
81,0.6000000000000001,l2,1,5
81,0.6000000000000001,fg,0.98,5
81,0.6000000000000001,fg2,0.98,5
81,0.6000000000000001,eb,0.94,38
81,0.6000000000000001,eb2,0.94,38
81,0.6000000000000001,im,0.28,1
81,0.6000000000000001,im2,0.28,1
81,0.6000000000000001,lp,0.28,1
81,0.6000000000000001,lp2,1,50
81,0.6000000000000001,sl,1,5
81,0.6000000000000001,sl2,1,5
80,0.6000000000000001,wt,1,5
80,0.6000000000000001,wt2,1,5
80,0.6000000000000001,l,1,5
80,0.6000000000000001,l2,1,5
80,0.6000000000000001,fg,0.78,4
80,0.6000000000000001,fg2,1,5
80,0.6000000000000001,eb,0.24,1
80,0.6000000000000001,eb2,0.72,27
80,0.6000000000000001,im,0.24,1
80,0.6000000000000001,im2,0.24,1
80,0.6000000000000001,lp,0.24,1
80,0.6000000000000001,lp2,0.24,1
80,0.6000000000000001,sl,1,5
80,0.6000000000000001,sl2,1,5
79,0.6000000000000001,wt,0.6,3
79,0.6000000000000001,wt2,0.74,4
79,0.6000000000000001,l,0.98,5
79,0.6000000000000001,l2,0.98,5
79,0.6000000000000001,fg,0.96,5
79,0.6000000000000001,fg2,0.96,5
79,0.6000000000000001,eb,0.26,1
79,0.6000000000000001,eb2,0.92,38
79,0.6000000000000001,im,0.26,1
79,0.6000000000000001,im2,0.26,1
79,0.6000000000000001,lp,0.26,1
79,0.6000000000000001,lp2,0.26,1
79,0.6000000000000001,sl,0.98,5
79,0.6000000000000001,sl2,1,5
78,0.6000000000000001,wt,0.96,5
78,0.6000000000000001,wt2,0.78,4
78,0.6000000000000001,l,1,5
78,0.6000000000000001,l2,1,5
78,0.6000000000000001,fg,0.78,4
78,0.6000000000000001,fg2,0.98,5
78,0.6000000000000001,eb,0.22,1
78,0.6000000000000001,eb2,0.86,38
78,0.6000000000000001,im,0.22,1
78,0.6000000000000001,im2,0.22,1
78,0.6000000000000001,lp,0.22,1
78,0.6000000000000001,lp2,0.22,1
78,0.6000000000000001,sl,1,5
78,0.6000000000000001,sl2,1,5
77,0.6000000000000001,wt,0.96,5
77,0.6000000000000001,wt2,0.74,4
77,0.6000000000000001,l,0.98,5
77,0.6000000000000001,l2,0.98,5
77,0.6000000000000001,fg,0.74,4
77,0.6000000000000001,fg2,0.94,5
77,0.6000000000000001,eb,0.42,9
77,0.6000000000000001,eb2,0.7,23
77,0.6000000000000001,im,0.26,1
77,0.6000000000000001,im2,0.26,1
77,0.6000000000000001,lp,0.26,1
77,0.6000000000000001,lp2,0.26,1
77,0.6000000000000001,sl,0.98,5
77,0.6000000000000001,sl2,0.98,5
76,0.6000000000000001,wt,0.98,5
76,0.6000000000000001,wt2,0.78,4
76,0.6000000000000001,l,0.98,5
76,0.6000000000000001,l2,0.98,5
76,0.6000000000000001,fg,0.98,5
76,0.6000000000000001,fg2,1,5
76,0.6000000000000001,eb,0.22,1
76,0.6000000000000001,eb2,0.92,37
76,0.6000000000000001,im,0.22,1
76,0.6000000000000001,im2,0.22,1
76,0.6000000000000001,lp,0.22,1
76,0.6000000000000001,lp2,0.22,1
76,0.6000000000000001,sl,1,5
76,0.6000000000000001,sl2,0.98,5
75,0.6000000000000001,wt,0.96,5
75,0.6000000000000001,wt2,0.98,5
75,0.6000000000000001,l,0.98,5
75,0.6000000000000001,l2,0.98,5
75,0.6000000000000001,fg,0.62,3
75,0.6000000000000001,fg2,0.78,4
75,0.6000000000000001,eb,0.28,1
75,0.6000000000000001,eb2,0.8,34
75,0.6000000000000001,im,0.28,1
75,0.6000000000000001,im2,0.28,1
75,0.6000000000000001,lp,0.28,1
75,0.6000000000000001,lp2,1,50
75,0.6000000000000001,sl,1,5
75,0.6000000000000001,sl2,0.98,5
74,0.6000000000000001,wt,0.74,4
74,0.6000000000000001,wt2,0.72,4
74,0.6000000000000001,l,0.94,5
74,0.6000000000000001,l2,0.96,5
74,0.6000000000000001,fg,0.66,4
74,0.6000000000000001,fg2,0.86,5
74,0.6000000000000001,eb,0.54,15
74,0.6000000000000001,eb2,1,45
74,0.6000000000000001,im,0.3,1
74,0.6000000000000001,im2,0.3,1
74,0.6000000000000001,lp,0.3,1
74,0.6000000000000001,lp2,0.3,1
74,0.6000000000000001,sl,0.94,5
74,0.6000000000000001,sl2,0.94,5
73,0.6000000000000001,wt,0.96,5
73,0.6000000000000001,wt2,0.8,4
73,0.6000000000000001,l,0.98,5
73,0.6000000000000001,l2,1,5
73,0.6000000000000001,fg,0.96,5
73,0.6000000000000001,fg2,1,5
73,0.6000000000000001,eb,0.28,1
73,0.6000000000000001,eb2,0.72,31
73,0.6000000000000001,im,0.28,1
73,0.6000000000000001,im2,0.28,1
73,0.6000000000000001,lp,0.28,1
73,0.6000000000000001,lp2,0.28,1
73,0.6000000000000001,sl,0.98,5
73,0.6000000000000001,sl2,0.98,5
72,0.6000000000000001,wt,1,5
72,0.6000000000000001,wt2,1,5
72,0.6000000000000001,l,0.98,5
72,0.6000000000000001,l2,0.98,5
72,0.6000000000000001,fg,0.74,4
72,0.6000000000000001,fg2,0.96,5
72,0.6000000000000001,eb,0.54,17
72,0.6000000000000001,eb2,0.84,37
72,0.6000000000000001,im,0.3,1
72,0.6000000000000001,im2,0.3,1
72,0.6000000000000001,lp,0.3,1
72,0.6000000000000001,lp2,0.3,1
72,0.6000000000000001,sl,0.98,5
72,0.6000000000000001,sl2,1,6
71,0.6000000000000001,wt,0.78,4
71,0.6000000000000001,wt2,0.78,4
71,0.6000000000000001,l,0.8,4
71,0.6000000000000001,l2,1,5
71,0.6000000000000001,fg,0.74,4
71,0.6000000000000001,fg2,0.94,5
71,0.6000000000000001,eb,0.26,1
71,0.6000000000000001,eb2,0.88,38
71,0.6000000000000001,im,0.26,1
71,0.6000000000000001,im2,0.26,1
71,0.6000000000000001,lp,0.26,1
71,0.6000000000000001,lp2,0.26,1
71,0.6000000000000001,sl,1,5
71,0.6000000000000001,sl2,0.98,5
70,0.6000000000000001,wt,0.94,5
70,0.6000000000000001,wt2,0.82,4
70,0.6000000000000001,l,0.94,5
70,0.6000000000000001,l2,0.94,5
70,0.6000000000000001,fg,0.76,4
70,0.6000000000000001,fg2,0.84,5
70,0.6000000000000001,eb,0.68,24
70,0.6000000000000001,eb2,0.8,32
70,0.6000000000000001,im,0.28,1
70,0.6000000000000001,im2,0.28,1
70,0.6000000000000001,lp,0.28,1
70,0.6000000000000001,lp2,0.28,1
70,0.6000000000000001,sl,0.94,5
70,0.6000000000000001,sl2,0.96,5
69,0.6000000000000001,wt,1,5
69,0.6000000000000001,wt2,0.66,3
69,0.6000000000000001,l,1,5
69,0.6000000000000001,l2,1,5
69,0.6000000000000001,fg,1,5
69,0.6000000000000001,fg2,1,5
69,0.6000000000000001,eb,0.84,27
69,0.6000000000000001,eb2,0.84,27
69,0.6000000000000001,im,0.24,1
69,0.6000000000000001,im2,0.24,1
69,0.6000000000000001,lp,0.24,1
69,0.6000000000000001,lp2,1,50
69,0.6000000000000001,sl,0.98,5
69,0.6000000000000001,sl2,1,5
68,0.6000000000000001,wt,0.72,4
68,0.6000000000000001,wt2,0.54,3
68,0.6000000000000001,l,0.86,5
68,0.6000000000000001,l2,0.88,5
68,0.6000000000000001,fg,0.7,4
68,0.6000000000000001,fg2,0.88,5
68,0.6000000000000001,eb,0.28,1
68,0.6000000000000001,eb2,0.96,47
68,0.6000000000000001,im,0.28,1
68,0.6000000000000001,im2,0.28,1
68,0.6000000000000001,lp,0.28,1
68,0.6000000000000001,lp2,0.28,1
68,0.6000000000000001,sl,0.86,5
68,0.6000000000000001,sl2,0.86,5
67,0.6000000000000001,wt,0.7,4
67,0.6000000000000001,wt2,0.58,3
67,0.6000000000000001,l,0.92,5
67,0.6000000000000001,l2,0.92,5
67,0.6000000000000001,fg,0.66,3
67,0.6000000000000001,fg2,0.86,5
67,0.6000000000000001,eb,0.28,1
67,0.6000000000000001,eb2,0.82,35
67,0.6000000000000001,im,0.28,1
67,0.6000000000000001,im2,0.28,1
67,0.6000000000000001,lp,0.28,1
67,0.6000000000000001,lp2,0.28,1
67,0.6000000000000001,sl,0.92,5
67,0.6000000000000001,sl2,0.92,5
66,0.6000000000000001,wt,0.98,6
66,0.6000000000000001,wt2,0.98,5
66,0.6000000000000001,l,1,5
66,0.6000000000000001,l2,1,5
66,0.6000000000000001,fg,0.78,4
66,0.6000000000000001,fg2,0.98,5
66,0.6000000000000001,eb,0.54,19
66,0.6000000000000001,eb2,0.92,40
66,0.6000000000000001,im,0.32,1
66,0.6000000000000001,im2,0.32,1
66,0.6000000000000001,lp,0.32,1
66,0.6000000000000001,lp2,0.32,1
66,0.6000000000000001,sl,1,5
66,0.6000000000000001,sl2,1,5
65,0.6000000000000001,wt,0.84,4
65,0.6000000000000001,wt2,0.96,5
65,0.6000000000000001,l,0.98,5
65,0.6000000000000001,l2,1,5
65,0.6000000000000001,fg,0.88,5
65,0.6000000000000001,fg2,0.98,5
65,0.6000000000000001,eb,0.3,1
65,0.6000000000000001,eb2,0.88,36
65,0.6000000000000001,im,0.3,1
65,0.6000000000000001,im2,0.3,1
65,0.6000000000000001,lp,0.3,1
65,0.6000000000000001,lp2,0.3,1
65,0.6000000000000001,sl,0.98,5
65,0.6000000000000001,sl2,1,5
64,0.6000000000000001,wt,0.98,5
64,0.6000000000000001,wt2,0.82,4
64,0.6000000000000001,l,1,5
64,0.6000000000000001,l2,1,5
64,0.6000000000000001,fg,0.94,5
64,0.6000000000000001,fg2,0.94,5
64,0.6000000000000001,eb,0.8,26
64,0.6000000000000001,eb2,0.8,26
64,0.6000000000000001,im,0.24,1
64,0.6000000000000001,im2,0.24,1
64,0.6000000000000001,lp,0.24,1
64,0.6000000000000001,lp2,0.24,1
64,0.6000000000000001,sl,1,5
64,0.6000000000000001,sl2,1,5
63,0.6000000000000001,wt,0.8,4
63,0.6000000000000001,wt2,0.8,4
63,0.6000000000000001,l,1,5
63,0.6000000000000001,l2,1,5
63,0.6000000000000001,fg,0.78,4
63,0.6000000000000001,fg2,1,5
63,0.6000000000000001,eb,0.24,1
63,0.6000000000000001,eb2,0.9,40
63,0.6000000000000001,im,0.24,1
63,0.6000000000000001,im2,0.24,1
63,0.6000000000000001,lp,0.24,1
63,0.6000000000000001,lp2,0.24,1
63,0.6000000000000001,sl,1,5
63,0.6000000000000001,sl2,1,5
62,0.6000000000000001,wt,0.98,5
62,0.6000000000000001,wt2,0.88,4
62,0.6000000000000001,l,1,5
62,0.6000000000000001,l2,1,5
62,0.6000000000000001,fg,0.9,4
62,0.6000000000000001,fg2,1,5
62,0.6000000000000001,eb,0.64,24
62,0.6000000000000001,eb2,0.98,41
62,0.6000000000000001,im,0.26,1
62,0.6000000000000001,im2,0.26,1
62,0.6000000000000001,lp,0.26,1
62,0.6000000000000001,lp2,0.26,1
62,0.6000000000000001,sl,1,5
62,0.6000000000000001,sl2,0.98,6
61,0.6000000000000001,wt,1,5
61,0.6000000000000001,wt2,0.86,4
61,0.6000000000000001,l,1,5
61,0.6000000000000001,l2,1,5
61,0.6000000000000001,fg,0.98,5
61,0.6000000000000001,fg2,1,5
61,0.6000000000000001,eb,0.28,1
61,0.6000000000000001,eb2,0.9,40
61,0.6000000000000001,im,0.28,1
61,0.6000000000000001,im2,0.28,1
61,0.6000000000000001,lp,0.28,1
61,0.6000000000000001,lp2,0.28,1
61,0.6000000000000001,sl,1,5
61,0.6000000000000001,sl2,1,6
60,0.6000000000000001,wt,0.94,5
60,0.6000000000000001,wt2,0.62,3
60,0.6000000000000001,l,0.98,5
60,0.6000000000000001,l2,0.98,5
60,0.6000000000000001,fg,0.9,5
60,0.6000000000000001,fg2,0.96,5
60,0.6000000000000001,eb,0.26,1
60,0.6000000000000001,eb2,0.8,30
60,0.6000000000000001,im,0.26,1
60,0.6000000000000001,im2,0.26,1
60,0.6000000000000001,lp,0.26,1
60,0.6000000000000001,lp2,0.26,1
60,0.6000000000000001,sl,0.98,5
60,0.6000000000000001,sl2,0.98,6
59,0.6000000000000001,wt,0.5,3
59,0.6000000000000001,wt2,0.92,5
59,0.6000000000000001,l,1,5
59,0.6000000000000001,l2,1,5
59,0.6000000000000001,fg,0.7,3
59,0.6000000000000001,fg2,0.98,5
59,0.6000000000000001,eb,0.72,23
59,0.6000000000000001,eb2,0.72,23
59,0.6000000000000001,im,0.28,1
59,0.6000000000000001,im2,0.28,1
59,0.6000000000000001,lp,0.28,1
59,0.6000000000000001,lp2,0.28,1
59,0.6000000000000001,sl,1,5
59,0.6000000000000001,sl2,1,5
58,0.6000000000000001,wt,1,5
58,0.6000000000000001,wt2,1,5
58,0.6000000000000001,l,1,5
58,0.6000000000000001,l2,1,5
58,0.6000000000000001,fg,0.98,5
58,0.6000000000000001,fg2,1,5
58,0.6000000000000001,eb,0.24,1
58,0.6000000000000001,eb2,0.9,39
58,0.6000000000000001,im,0.24,1
58,0.6000000000000001,im2,0.24,1
58,0.6000000000000001,lp,0.24,1
58,0.6000000000000001,lp2,0.24,1
58,0.6000000000000001,sl,1,6
58,0.6000000000000001,sl2,1,5
57,0.6000000000000001,wt,1,5
57,0.6000000000000001,wt2,0.88,4
57,0.6000000000000001,l,1,5
57,0.6000000000000001,l2,1,5
57,0.6000000000000001,fg,0.94,5
57,0.6000000000000001,fg2,0.98,5
57,0.6000000000000001,eb,0.38,1
57,0.6000000000000001,eb2,0.96,41
57,0.6000000000000001,im,0.38,1
57,0.6000000000000001,im2,0.38,1
57,0.6000000000000001,lp,0.38,1
57,0.6000000000000001,lp2,0.38,1
57,0.6000000000000001,sl,1,5
57,0.6000000000000001,sl2,1,5
56,0.6000000000000001,wt,0.96,5
56,0.6000000000000001,wt2,0.64,3
56,0.6000000000000001,l,1,5
56,0.6000000000000001,l2,1,5
56,0.6000000000000001,fg,0.8,4
56,0.6000000000000001,fg2,0.98,5
56,0.6000000000000001,eb,0.26,1
56,0.6000000000000001,eb2,0.86,38
56,0.6000000000000001,im,0.26,1
56,0.6000000000000001,im2,0.26,1
56,0.6000000000000001,lp,0.26,1
56,0.6000000000000001,lp2,1,50
56,0.6000000000000001,sl,1,5
56,0.6000000000000001,sl2,1,5
55,0.6000000000000001,wt,0.8,4
55,0.6000000000000001,wt2,0.8,4
55,0.6000000000000001,l,1,5
55,0.6000000000000001,l2,1,5
55,0.6000000000000001,fg,0.78,4
55,0.6000000000000001,fg2,1,5
55,0.6000000000000001,eb,0.22,1
55,0.6000000000000001,eb2,0.94,41
55,0.6000000000000001,im,0.22,1
55,0.6000000000000001,im2,0.22,1
55,0.6000000000000001,lp,0.22,1
55,0.6000000000000001,lp2,1,50
55,0.6000000000000001,sl,1,5
55,0.6000000000000001,sl2,1,5
54,0.6000000000000001,wt,0.74,4
54,0.6000000000000001,wt2,0.76,4
54,0.6000000000000001,l,1,5
54,0.6000000000000001,l2,1,5
54,0.6000000000000001,fg,0.74,4
54,0.6000000000000001,fg2,0.96,5
54,0.6000000000000001,eb,0.3,1
54,0.6000000000000001,eb2,0.96,44
54,0.6000000000000001,im,0.3,1
54,0.6000000000000001,im2,0.3,1
54,0.6000000000000001,lp,0.3,1
54,0.6000000000000001,lp2,0.3,1
54,0.6000000000000001,sl,1,5
54,0.6000000000000001,sl2,1,5
53,0.6000000000000001,wt,0.8,4
53,0.6000000000000001,wt2,0.8,4
53,0.6000000000000001,l,1,5
53,0.6000000000000001,l2,1,5
53,0.6000000000000001,fg,0.66,3
53,0.6000000000000001,fg2,0.98,5
53,0.6000000000000001,eb,0.74,24
53,0.6000000000000001,eb2,0.78,28
53,0.6000000000000001,im,0.3,1
53,0.6000000000000001,im2,0.3,1
53,0.6000000000000001,lp,0.3,1
53,0.6000000000000001,lp2,0.3,1
53,0.6000000000000001,sl,0.8,4
53,0.6000000000000001,sl2,0.8,4
52,0.6000000000000001,wt,1,5
52,0.6000000000000001,wt2,1,5
52,0.6000000000000001,l,1,5
52,0.6000000000000001,l2,1,5
52,0.6000000000000001,fg,0.94,5
52,0.6000000000000001,fg2,0.98,5
52,0.6000000000000001,eb,0.6,20
52,0.6000000000000001,eb2,0.86,38
52,0.6000000000000001,im,0.26,1
52,0.6000000000000001,im2,0.26,1
52,0.6000000000000001,lp,0.26,1
52,0.6000000000000001,lp2,0.26,1
52,0.6000000000000001,sl,1,5
52,0.6000000000000001,sl2,1,5
51,0.6000000000000001,wt,0.74,4
51,0.6000000000000001,wt2,0.58,3
51,0.6000000000000001,l,1,5
51,0.6000000000000001,l2,1,5
51,0.6000000000000001,fg,0.68,4
51,0.6000000000000001,fg2,0.98,5
51,0.6000000000000001,eb,0.28,1
51,0.6000000000000001,eb2,0.82,37
51,0.6000000000000001,im,0.28,1
51,0.6000000000000001,im2,0.28,1
51,0.6000000000000001,lp,0.28,1
51,0.6000000000000001,lp2,0.28,1
51,0.6000000000000001,sl,1,5
51,0.6000000000000001,sl2,0.98,5
50,0.6000000000000001,wt,0.56,3
50,0.6000000000000001,wt2,0.58,3
50,0.6000000000000001,l,0.7,4
50,0.6000000000000001,l2,0.7,4
50,0.6000000000000001,fg,0.5,3
