run,alpha,method,accuracies
983,0.4,sl2,0.98
982,0.4,wt,0.7
982,0.4,wt2,1
982,0.4,l,1
982,0.4,l2,1
982,0.4,fg,0.96
982,0.4,fg2,0.98
982,0.4,eb,0.96
982,0.4,eb2,0.96
982,0.4,im,0.34
982,0.4,im2,0.34
982,0.4,lp,0.34
982,0.4,lp2,0.34
982,0.4,sl,1
982,0.4,sl2,1
981,0.4,wt,1
981,0.4,wt2,1
981,0.4,l,1
981,0.4,l2,1
981,0.4,fg,0.98
981,0.4,fg2,1
981,0.4,eb,0.44
981,0.4,eb2,1
981,0.4,im,0.26
981,0.4,im2,0.26
981,0.4,lp,0.26
981,0.4,lp2,0.26
981,0.4,sl,1
981,0.4,sl2,1
980,0.4,wt,0.46
980,0.4,wt2,0.72
980,0.4,l,1
980,0.4,l2,1
980,0.4,fg,0.9
980,0.4,fg2,0.9
980,0.4,eb,0.82
980,0.4,eb2,0.82
980,0.4,im,0.32
980,0.4,im2,0.32
980,0.4,lp,0.32
980,0.4,lp2,0.32
980,0.4,sl,0.98
980,0.4,sl2,1
979,0.4,wt,1
979,0.4,wt2,1
979,0.4,l,1
979,0.4,l2,1
979,0.4,fg,0.96
979,0.4,fg2,0.98
979,0.4,eb,0.72
979,0.4,eb2,0.82
979,0.4,im,0.24
979,0.4,im2,0.24
979,0.4,lp,0.24
979,0.4,lp2,0.78
979,0.4,sl,1
979,0.4,sl2,1
978,0.4,wt,1
978,0.4,wt2,1
978,0.4,l,1
978,0.4,l2,1
978,0.4,fg,0.98
978,0.4,fg2,1
978,0.4,eb,0.76
978,0.4,eb2,0.76
978,0.4,im,0.28
978,0.4,im2,0.28
978,0.4,lp,0.28
978,0.4,lp2,0.28
978,0.4,sl,1
978,0.4,sl2,1
977,0.4,wt,1
977,0.4,wt2,1
977,0.4,l,1
977,0.4,l2,1
977,0.4,fg,1
977,0.4,fg2,1
977,0.4,eb,0.8
977,0.4,eb2,0.8
977,0.4,im,0.28
977,0.4,im2,0.28
977,0.4,lp,0.28
977,0.4,lp2,0.28
977,0.4,sl,1
977,0.4,sl2,1
976,0.4,wt,1
976,0.4,wt2,1
976,0.4,l,1
976,0.4,l2,1
976,0.4,fg,1
976,0.4,fg2,1
976,0.4,eb,0.68
976,0.4,eb2,0.74
976,0.4,im,0.26
976,0.4,im2,0.26
976,0.4,lp,0.26
976,0.4,lp2,0.82
976,0.4,sl,1
976,0.4,sl2,1
975,0.4,wt,1
975,0.4,wt2,1
975,0.4,l,1
975,0.4,l2,1
975,0.4,fg,1
975,0.4,fg2,1
975,0.4,eb,0.64
975,0.4,eb2,0.9
975,0.4,im,0.26
975,0.4,im2,0.26
975,0.4,lp,0.84
975,0.4,lp2,0.26
975,0.4,sl,1
975,0.4,sl2,1
974,0.4,wt,1
974,0.4,wt2,1
974,0.4,l,0.98
974,0.4,l2,0.98
974,0.4,fg,0.98
974,0.4,fg2,0.98
974,0.4,eb,0.58
974,0.4,eb2,0.74
974,0.4,im,0.26
974,0.4,im2,0.26
974,0.4,lp,0.26
974,0.4,lp2,0.26
974,0.4,sl,0.98
974,0.4,sl2,0.98
973,0.4,wt,1
973,0.4,wt2,1
973,0.4,l,1
973,0.4,l2,1
973,0.4,fg,0.98
973,0.4,fg2,1
973,0.4,eb,0.74
973,0.4,eb2,0.84
973,0.4,im,0.26
973,0.4,im2,0.26
973,0.4,lp,0.26
973,0.4,lp2,0.58
973,0.4,sl,1
973,0.4,sl2,1
972,0.4,wt,1
972,0.4,wt2,1
972,0.4,l,1
972,0.4,l2,1
972,0.4,fg,1
972,0.4,fg2,1
972,0.4,eb,0.7
972,0.4,eb2,0.7
972,0.4,im,0.28
972,0.4,im2,0.28
972,0.4,lp,0.76
972,0.4,lp2,0.6
972,0.4,sl,1
972,0.4,sl2,0.98
971,0.4,wt,1
971,0.4,wt2,1
971,0.4,l,1
971,0.4,l2,1
971,0.4,fg,0.72
971,0.4,fg2,0.96
971,0.4,eb,0.56
971,0.4,eb2,0.6
971,0.4,im,0.28
971,0.4,im2,0.28
971,0.4,lp,0.28
971,0.4,lp2,0.28
971,0.4,sl,1
971,0.4,sl2,1
970,0.4,wt,1
970,0.4,wt2,1
970,0.4,l,1
970,0.4,l2,1
970,0.4,fg,0.98
970,0.4,fg2,1
970,0.4,eb,0.68
970,0.4,eb2,0.68
970,0.4,im,0.34
970,0.4,im2,0.34
970,0.4,lp,0.34
970,0.4,lp2,0.84
970,0.4,sl,1
970,0.4,sl2,1
969,0.4,wt,1
969,0.4,wt2,1
969,0.4,l,1
969,0.4,l2,1
969,0.4,fg,1
969,0.4,fg2,1
969,0.4,eb,0.5
969,0.4,eb2,0.86
969,0.4,im,0.32
969,0.4,im2,0.32
969,0.4,lp,0.32
969,0.4,lp2,0.7
969,0.4,sl,1
969,0.4,sl2,1
968,0.4,wt,0.98
968,0.4,wt2,0.98
968,0.4,l,1
968,0.4,l2,1
968,0.4,fg,0.98
968,0.4,fg2,1
968,0.4,eb,0.58
968,0.4,eb2,0.72
968,0.4,im,0.24
968,0.4,im2,0.24
968,0.4,lp,0.24
968,0.4,lp2,0.24
968,0.4,sl,1
968,0.4,sl2,1
967,0.4,wt,1
967,0.4,wt2,1
967,0.4,l,1
967,0.4,l2,1
967,0.4,fg,1
967,0.4,fg2,1
967,0.4,eb,0.6
967,0.4,eb2,0.74
967,0.4,im,0.26
967,0.4,im2,0.26
967,0.4,lp,0.26
967,0.4,lp2,0.26
967,0.4,sl,1
967,0.4,sl2,0.98
966,0.4,wt,0.98
966,0.4,wt2,0.98
966,0.4,l,1
966,0.4,l2,1
966,0.4,fg,0.92
966,0.4,fg2,0.98
966,0.4,eb,0.72
966,0.4,eb2,0.74
966,0.4,im,0.32
966,0.4,im2,0.32
966,0.4,lp,0.32
966,0.4,lp2,0.32
966,0.4,sl,1
966,0.4,sl2,1
965,0.4,wt,1
965,0.4,wt2,1
965,0.4,l,1
965,0.4,l2,1
965,0.4,fg,0.98
965,0.4,fg2,0.98
965,0.4,eb,0.7
965,0.4,eb2,0.8
965,0.4,im,0.26
965,0.4,im2,0.26
965,0.4,lp,0.26
965,0.4,lp2,0.26
965,0.4,sl,1
965,0.4,sl2,1
964,0.4,wt,1
964,0.4,wt2,1
964,0.4,l,1
964,0.4,l2,1
964,0.4,fg,1
964,0.4,fg2,1
964,0.4,eb,0.28
964,0.4,eb2,0.92
964,0.4,im,0.28
964,0.4,im2,0.28
964,0.4,lp,0.8
964,0.4,lp2,0.8
964,0.4,sl,1
964,0.4,sl2,1
963,0.4,wt,1
963,0.4,wt2,1
963,0.4,l,1
963,0.4,l2,1
963,0.4,fg,1
963,0.4,fg2,1
963,0.4,eb,0.54
963,0.4,eb2,0.7
963,0.4,im,0.26
963,0.4,im2,0.26
963,0.4,lp,0.26
963,0.4,lp2,0.26
963,0.4,sl,1
963,0.4,sl2,1
962,0.4,wt,0.76
962,0.4,wt2,1
962,0.4,l,1
962,0.4,l2,1
962,0.4,fg,0.76
962,0.4,fg2,0.96
962,0.4,eb,0.58
962,0.4,eb2,0.86
962,0.4,im,0.28
962,0.4,im2,0.28
962,0.4,lp,0.28
962,0.4,lp2,0.28
962,0.4,sl,1
962,0.4,sl2,1
961,0.4,wt,1
961,0.4,wt2,1
961,0.4,l,1
961,0.4,l2,1
961,0.4,fg,0.96
961,0.4,fg2,0.96
961,0.4,eb,0.3
961,0.4,eb2,0.96
961,0.4,im,0.3
961,0.4,im2,0.3
961,0.4,lp,1
961,0.4,lp2,0.6
961,0.4,sl,1
961,0.4,sl2,1
960,0.4,wt,1
960,0.4,wt2,1
960,0.4,l,1
960,0.4,l2,1
960,0.4,fg,1
960,0.4,fg2,1
960,0.4,eb,0.22
960,0.4,eb2,0.92
960,0.4,im,0.22
960,0.4,im2,0.22
960,0.4,lp,0.98
960,0.4,lp2,0.22
960,0.4,sl,1
960,0.4,sl2,1
959,0.4,wt,1
959,0.4,wt2,1
959,0.4,l,1
959,0.4,l2,1
959,0.4,fg,0.94
959,0.4,fg2,0.94
959,0.4,eb,0.88
959,0.4,eb2,0.88
959,0.4,im,0.28
959,0.4,im2,0.28
959,0.4,lp,0.28
959,0.4,lp2,0.28
959,0.4,sl,1
959,0.4,sl2,1
958,0.4,wt,0.76
958,0.4,wt2,0.98
958,0.4,l,0.98
958,0.4,l2,0.98
958,0.4,fg,0.96
958,0.4,fg2,0.98
958,0.4,eb,0.42
958,0.4,eb2,0.78
958,0.4,im,0.24
958,0.4,im2,0.24
958,0.4,lp,0.24
958,0.4,lp2,0.62
958,0.4,sl,0.98
958,0.4,sl2,0.98
957,0.4,wt,1
957,0.4,wt2,1
957,0.4,l,1
957,0.4,l2,1
957,0.4,fg,0.98
957,0.4,fg2,0.98
957,0.4,eb,0.42
957,0.4,eb2,1
957,0.4,im,0.26
957,0.4,im2,0.26
957,0.4,lp,0.26
957,0.4,lp2,0.26
957,0.4,sl,1
957,0.4,sl2,1
956,0.4,wt,1
956,0.4,wt2,1
956,0.4,l,1
956,0.4,l2,1
956,0.4,fg,0.98
956,0.4,fg2,0.98
956,0.4,eb,0.26
956,0.4,eb2,0.84
956,0.4,im,0.26
956,0.4,im2,0.26
956,0.4,lp,1
956,0.4,lp2,0.84
956,0.4,sl,1
956,0.4,sl2,1
955,0.4,wt,0.96
955,0.4,wt2,0.96
955,0.4,l,1
955,0.4,l2,1
955,0.4,fg,0.76
955,0.4,fg2,0.78
955,0.4,eb,0.76
955,0.4,eb2,0.76
955,0.4,im,0.32
955,0.4,im2,0.32
955,0.4,lp,0.32
955,0.4,lp2,0.32
955,0.4,sl,1
955,0.4,sl2,1
954,0.4,wt,1
954,0.4,wt2,1
954,0.4,l,1
954,0.4,l2,1
954,0.4,fg,1
954,0.4,fg2,1
954,0.4,eb,0.62
954,0.4,eb2,0.62
954,0.4,im,0.26
954,0.4,im2,0.26
954,0.4,lp,0.84
954,0.4,lp2,0.26
954,0.4,sl,1
954,0.4,sl2,1
953,0.4,wt,1
953,0.4,wt2,1
953,0.4,l,1
953,0.4,l2,1
953,0.4,fg,0.98
953,0.4,fg2,1
953,0.4,eb,0.68
953,0.4,eb2,0.84
953,0.4,im,0.3
953,0.4,im2,0.3
953,0.4,lp,0.3
953,0.4,lp2,0.3
953,0.4,sl,1
953,0.4,sl2,1
952,0.4,wt,1
952,0.4,wt2,1
952,0.4,l,1
952,0.4,l2,1
952,0.4,fg,1
952,0.4,fg2,1
952,0.4,eb,0.82
952,0.4,eb2,0.82
952,0.4,im,0.24
952,0.4,im2,0.24
952,0.4,lp,0.24
952,0.4,lp2,0.24
952,0.4,sl,1
952,0.4,sl2,1
951,0.4,wt,1
951,0.4,wt2,1
951,0.4,l,1
951,0.4,l2,1
951,0.4,fg,0.84
951,0.4,fg2,1
951,0.4,eb,0.34
951,0.4,eb2,1
951,0.4,im,0.26
951,0.4,im2,0.26
951,0.4,lp,0.26
951,0.4,lp2,1
951,0.4,sl,1
951,0.4,sl2,1
950,0.4,wt,1
950,0.4,wt2,1
950,0.4,l,1
950,0.4,l2,1
950,0.4,fg,1
950,0.4,fg2,1
950,0.4,eb,0.88
950,0.4,eb2,0.88
950,0.4,im,0.26
950,0.4,im2,0.26
950,0.4,lp,0.68
950,0.4,lp2,0.26
950,0.4,sl,1
950,0.4,sl2,1
949,0.4,wt,1
949,0.4,wt2,1
949,0.4,l,1
949,0.4,l2,1
949,0.4,fg,1
949,0.4,fg2,1
949,0.4,eb,0.26
949,0.4,eb2,0.72
949,0.4,im,0.26
949,0.4,im2,0.26
949,0.4,lp,0.26
949,0.4,lp2,1
949,0.4,sl,1
949,0.4,sl2,1
948,0.4,wt,1
948,0.4,wt2,1
948,0.4,l,1
948,0.4,l2,1
948,0.4,fg,1
948,0.4,fg2,1
948,0.4,eb,0.24
948,0.4,eb2,0.86
948,0.4,im,0.24
948,0.4,im2,0.24
948,0.4,lp,1
948,0.4,lp2,0.82
948,0.4,sl,1
948,0.4,sl2,1
947,0.4,wt,1
947,0.4,wt2,1
947,0.4,l,1
947,0.4,l2,1
947,0.4,fg,0.78
947,0.4,fg2,0.98
947,0.4,eb,0.98
947,0.4,eb2,0.98
947,0.4,im,0.32
947,0.4,im2,0.32
947,0.4,lp,0.32
947,0.4,lp2,0.32
947,0.4,sl,1
947,0.4,sl2,1
946,0.4,wt,1
946,0.4,wt2,1
946,0.4,l,1
946,0.4,l2,1
946,0.4,fg,1
946,0.4,fg2,1
946,0.4,eb,0.36
946,0.4,eb2,1
946,0.4,im,0.22
946,0.4,im2,0.22
946,0.4,lp,0.22
946,0.4,lp2,0.22
946,0.4,sl,1
946,0.4,sl2,1
945,0.4,wt,1
945,0.4,wt2,1
945,0.4,l,1
945,0.4,l2,1
945,0.4,fg,1
945,0.4,fg2,1
945,0.4,eb,0.78
945,0.4,eb2,0.82
945,0.4,im,0.28
945,0.4,im2,0.28
945,0.4,lp,1
945,0.4,lp2,0.28
945,0.4,sl,1
945,0.4,sl2,1
944,0.4,wt,1
944,0.4,wt2,1
944,0.4,l,1
944,0.4,l2,1
944,0.4,fg,0.98
944,0.4,fg2,0.98
944,0.4,eb,0.5
944,0.4,eb2,0.96
944,0.4,im,0.34
944,0.4,im2,0.34
944,0.4,lp,0.86
944,0.4,lp2,0.34
944,0.4,sl,1
944,0.4,sl2,1
943,0.4,wt,1
943,0.4,wt2,1
943,0.4,l,1
943,0.4,l2,1
943,0.4,fg,0.98
943,0.4,fg2,0.98
943,0.4,eb,0.48
943,0.4,eb2,0.82
943,0.4,im,0.24
943,0.4,im2,0.24
943,0.4,lp,0.24
943,0.4,lp2,0.24
943,0.4,sl,1
943,0.4,sl2,1
942,0.4,wt,1
942,0.4,wt2,1
942,0.4,l,1
942,0.4,l2,1
942,0.4,fg,1
942,0.4,fg2,1
942,0.4,eb,0.26
942,0.4,eb2,0.74
942,0.4,im,0.26
942,0.4,im2,0.26
942,0.4,lp,0.26
942,0.4,lp2,0.26
942,0.4,sl,1
942,0.4,sl2,1
941,0.4,wt,1
941,0.4,wt2,1
941,0.4,l,1
941,0.4,l2,1
941,0.4,fg,1
941,0.4,fg2,1
941,0.4,eb,0.7
941,0.4,eb2,0.7
941,0.4,im,0.3
941,0.4,im2,0.3
941,0.4,lp,0.3
941,0.4,lp2,0.46
941,0.4,sl,1
941,0.4,sl2,1
940,0.4,wt,1
940,0.4,wt2,1
940,0.4,l,1
940,0.4,l2,1
940,0.4,fg,1
940,0.4,fg2,1
940,0.4,eb,0.78
940,0.4,eb2,0.8
940,0.4,im,0.26
940,0.4,im2,0.26
940,0.4,lp,0.26
940,0.4,lp2,0.26
940,0.4,sl,1
940,0.4,sl2,1
939,0.4,wt,1
939,0.4,wt2,1
939,0.4,l,1
939,0.4,l2,1
939,0.4,fg,1
939,0.4,fg2,1
939,0.4,eb,0.72
939,0.4,eb2,0.88
939,0.4,im,0.24
939,0.4,im2,0.24
939,0.4,lp,0.7
939,0.4,lp2,0.24
939,0.4,sl,1
939,0.4,sl2,1
938,0.4,wt,1
938,0.4,wt2,1
938,0.4,l,1
938,0.4,l2,1
938,0.4,fg,1
938,0.4,fg2,1
938,0.4,eb,0.56
938,0.4,eb2,0.7
938,0.4,im,0.28
938,0.4,im2,0.28
938,0.4,lp,0.28
938,0.4,lp2,0.28
938,0.4,sl,1
938,0.4,sl2,1
937,0.4,wt,1
937,0.4,wt2,1
937,0.4,l,1
937,0.4,l2,1
937,0.4,fg,0.98
937,0.4,fg2,1
937,0.4,eb,0.62
937,0.4,eb2,0.86
937,0.4,im,0.26
937,0.4,im2,0.26
937,0.4,lp,0.26
937,0.4,lp2,0.26
937,0.4,sl,1
937,0.4,sl2,1
936,0.4,wt,1
936,0.4,wt2,1
936,0.4,l,1
936,0.4,l2,1
936,0.4,fg,1
936,0.4,fg2,1
936,0.4,eb,0.26
936,0.4,eb2,0.84
936,0.4,im,0.26
936,0.4,im2,0.26
936,0.4,lp,0.8
936,0.4,lp2,0.26
936,0.4,sl,1
936,0.4,sl2,1
935,0.4,wt,1
935,0.4,wt2,1
935,0.4,l,1
935,0.4,l2,1
935,0.4,fg,1
935,0.4,fg2,1
935,0.4,eb,0.78
935,0.4,eb2,0.82
935,0.4,im,0.24
935,0.4,im2,0.24
935,0.4,lp,0.24
935,0.4,lp2,0.24
935,0.4,sl,1
935,0.4,sl2,1
934,0.4,wt,1
934,0.4,wt2,1
934,0.4,l,1
934,0.4,l2,1
934,0.4,fg,1
934,0.4,fg2,1
934,0.4,eb,0.68
934,0.4,eb2,0.68
934,0.4,im,0.22
934,0.4,im2,0.22
934,0.4,lp,0.22
934,0.4,lp2,0.42
934,0.4,sl,1
934,0.4,sl2,1
933,0.4,wt,1
933,0.4,wt2,1
933,0.4,l,1
933,0.4,l2,1
933,0.4,fg,1
933,0.4,fg2,1
933,0.4,eb,0.5
933,0.4,eb2,0.62
933,0.4,im,0.26
933,0.4,im2,0.26
933,0.4,lp,1
933,0.4,lp2,0.26
933,0.4,sl,1
933,0.4,sl2,1
932,0.4,wt,1
932,0.4,wt2,1
932,0.4,l,1
932,0.4,l2,1
932,0.4,fg,1
932,0.4,fg2,1
932,0.4,eb,0.28
932,0.4,eb2,0.7
932,0.4,im,0.28
932,0.4,im2,0.28
932,0.4,lp,0.28
932,0.4,lp2,0.98
932,0.4,sl,1
932,0.4,sl2,1
931,0.4,wt,1
931,0.4,wt2,1
931,0.4,l,1
931,0.4,l2,1
931,0.4,fg,0.98
931,0.4,fg2,0.98
931,0.4,eb,0.74
931,0.4,eb2,0.74
931,0.4,im,0.28
931,0.4,im2,0.28
931,0.4,lp,1
931,0.4,lp2,0.28
931,0.4,sl,1
931,0.4,sl2,1
930,0.4,wt,1
930,0.4,wt2,1
930,0.4,l,1
930,0.4,l2,1
930,0.4,fg,1
930,0.4,fg2,1
930,0.4,eb,0.96
930,0.4,eb2,0.96
930,0.4,im,0.3
930,0.4,im2,0.3
930,0.4,lp,0.3
930,0.4,lp2,0.3
930,0.4,sl,1
930,0.4,sl2,1
929,0.4,wt,1
929,0.4,wt2,1
929,0.4,l,1
929,0.4,l2,1
929,0.4,fg,1
929,0.4,fg2,1
929,0.4,eb,0.7
929,0.4,eb2,0.7
929,0.4,im,0.24
929,0.4,im2,0.24
929,0.4,lp,0.48
929,0.4,lp2,0.24
929,0.4,sl,1
929,0.4,sl2,1
928,0.4,wt,0.96
928,0.4,wt2,1
928,0.4,l,1
928,0.4,l2,1
928,0.4,fg,0.98
928,0.4,fg2,0.98
928,0.4,eb,0.92
928,0.4,eb2,0.92
928,0.4,im,0.3
928,0.4,im2,0.3
928,0.4,lp,1
928,0.4,lp2,0.3
928,0.4,sl,1
928,0.4,sl2,1
927,0.4,wt,1
927,0.4,wt2,1
927,0.4,l,1
927,0.4,l2,1
927,0.4,fg,1
927,0.4,fg2,1
927,0.4,eb,0.8
927,0.4,eb2,0.8
927,0.4,im,0.3
927,0.4,im2,0.3
927,0.4,lp,1
927,0.4,lp2,0.86
927,0.4,sl,1
927,0.4,sl2,1
926,0.4,wt,1
926,0.4,wt2,1
926,0.4,l,1
926,0.4,l2,1
926,0.4,fg,1
926,0.4,fg2,1
926,0.4,eb,0.22
926,0.4,eb2,0.78
926,0.4,im,0.22
926,0.4,im2,0.22
926,0.4,lp,0.22
926,0.4,lp2,0.22
926,0.4,sl,1
926,0.4,sl2,1
925,0.4,wt,1
925,0.4,wt2,1
925,0.4,l,1
925,0.4,l2,1
925,0.4,fg,1
925,0.4,fg2,1
925,0.4,eb,0.84
925,0.4,eb2,0.84
925,0.4,im,0.26
925,0.4,im2,0.26
925,0.4,lp,1
925,0.4,lp2,0.26
925,0.4,sl,1
925,0.4,sl2,1
924,0.4,wt,1
924,0.4,wt2,1
924,0.4,l,1
924,0.4,l2,1
924,0.4,fg,0.98
924,0.4,fg2,1
924,0.4,eb,0.56
924,0.4,eb2,0.58
924,0.4,im,0.28
924,0.4,im2,0.28
924,0.4,lp,0.78
924,0.4,lp2,0.28
924,0.4,sl,1
924,0.4,sl2,1
923,0.4,wt,0.96
923,0.4,wt2,1
923,0.4,l,1
923,0.4,l2,1
923,0.4,fg,1
923,0.4,fg2,1
923,0.4,eb,0.82
923,0.4,eb2,0.82
923,0.4,im,0.26
923,0.4,im2,0.26
923,0.4,lp,1
923,0.4,lp2,0.26
923,0.4,sl,1
923,0.4,sl2,1
922,0.4,wt,1
922,0.4,wt2,1
922,0.4,l,1
922,0.4,l2,1
922,0.4,fg,1
922,0.4,fg2,1
922,0.4,eb,0.72
922,0.4,eb2,0.72
922,0.4,im,0.32
922,0.4,im2,0.32
922,0.4,lp,1
922,0.4,lp2,0.32
922,0.4,sl,1
922,0.4,sl2,1
921,0.4,wt,1
921,0.4,wt2,1
921,0.4,l,1
921,0.4,l2,1
921,0.4,fg,1
921,0.4,fg2,1
921,0.4,eb,0.52
921,0.4,eb2,0.58
921,0.4,im,0.22
921,0.4,im2,0.22
921,0.4,lp,1
921,0.4,lp2,0.22
921,0.4,sl,1
921,0.4,sl2,1
920,0.4,wt,1
920,0.4,wt2,1
920,0.4,l,1
920,0.4,l2,1
920,0.4,fg,1
920,0.4,fg2,1
920,0.4,eb,0.64
920,0.4,eb2,0.72
920,0.4,im,0.26
920,0.4,im2,0.26
920,0.4,lp,0.26
920,0.4,lp2,1
920,0.4,sl,1
920,0.4,sl2,1
919,0.4,wt,1
919,0.4,wt2,1
919,0.4,l,1
919,0.4,l2,1
919,0.4,fg,0.96
919,0.4,fg2,0.98
919,0.4,eb,1
919,0.4,eb2,1
919,0.4,im,0.3
919,0.4,im2,0.3
919,0.4,lp,0.3
