run,alpha,method,accuracies
1000,0.6000000000000001,wt,0.96
1000,0.6000000000000001,wt2,0.96
1000,0.6000000000000001,l,1
1000,0.6000000000000001,l2,1
1000,0.6000000000000001,fg,1
1000,0.6000000000000001,fg2,1
1000,0.6000000000000001,eb,0.22
1000,0.6000000000000001,eb2,0.94
1000,0.6000000000000001,im,0.22
1000,0.6000000000000001,im2,0.22
1000,0.6000000000000001,lp,0.22
1000,0.6000000000000001,lp2,0.22
1000,0.6000000000000001,sl,0.98
1000,0.6000000000000001,sl2,1
999,0.6000000000000001,wt,0.96
999,0.6000000000000001,wt2,0.82
999,0.6000000000000001,l,0.98
999,0.6000000000000001,l2,0.98
999,0.6000000000000001,fg,0.7
999,0.6000000000000001,fg2,0.92
999,0.6000000000000001,eb,0.3
999,0.6000000000000001,eb2,0.86
999,0.6000000000000001,im,0.3
999,0.6000000000000001,im2,0.3
999,0.6000000000000001,lp,0.3
999,0.6000000000000001,lp2,0.3
999,0.6000000000000001,sl,0.98
999,0.6000000000000001,sl2,0.98
998,0.6000000000000001,wt,0.74
998,0.6000000000000001,wt2,0.74
998,0.6000000000000001,l,0.96
998,0.6000000000000001,l2,0.96
998,0.6000000000000001,fg,0.9
998,0.6000000000000001,fg2,0.92
998,0.6000000000000001,eb,0.3
998,0.6000000000000001,eb2,0.78
998,0.6000000000000001,im,0.3
998,0.6000000000000001,im2,0.3
998,0.6000000000000001,lp,0.3
998,0.6000000000000001,lp2,0.3
998,0.6000000000000001,sl,0.94
998,0.6000000000000001,sl2,0.94
997,0.6000000000000001,wt,0.98
997,0.6000000000000001,wt2,0.8
997,0.6000000000000001,l,1
997,0.6000000000000001,l2,1
997,0.6000000000000001,fg,0.78
997,0.6000000000000001,fg2,0.92
997,0.6000000000000001,eb,0.24
997,0.6000000000000001,eb2,0.8
997,0.6000000000000001,im,0.24
997,0.6000000000000001,im2,0.24
997,0.6000000000000001,lp,0.24
997,0.6000000000000001,lp2,0.24
997,0.6000000000000001,sl,1
997,0.6000000000000001,sl2,1
996,0.6000000000000001,wt,0.74
996,0.6000000000000001,wt2,0.76
996,0.6000000000000001,l,1
996,0.6000000000000001,l2,1
996,0.6000000000000001,fg,0.72
996,0.6000000000000001,fg2,0.94
996,0.6000000000000001,eb,0.24
996,0.6000000000000001,eb2,0.86
996,0.6000000000000001,im,0.24
996,0.6000000000000001,im2,0.24
996,0.6000000000000001,lp,0.24
996,0.6000000000000001,lp2,0.24
996,0.6000000000000001,sl,1
996,0.6000000000000001,sl2,1
995,0.6000000000000001,wt,0.84
995,0.6000000000000001,wt2,0.82
995,0.6000000000000001,l,1
995,0.6000000000000001,l2,1
995,0.6000000000000001,fg,0.78
995,0.6000000000000001,fg2,0.98
995,0.6000000000000001,eb,0.24
995,0.6000000000000001,eb2,0.84
995,0.6000000000000001,im,0.24
995,0.6000000000000001,im2,0.24
995,0.6000000000000001,lp,0.24
995,0.6000000000000001,lp2,0.24
995,0.6000000000000001,sl,1
995,0.6000000000000001,sl2,1
994,0.6000000000000001,wt,0.98
994,0.6000000000000001,wt2,0.82
994,0.6000000000000001,l,1
994,0.6000000000000001,l2,0.98
994,0.6000000000000001,fg,0.86
994,0.6000000000000001,fg2,0.96
994,0.6000000000000001,eb,0.3
994,0.6000000000000001,eb2,0.88
994,0.6000000000000001,im,0.3
994,0.6000000000000001,im2,0.3
994,0.6000000000000001,lp,0.3
994,0.6000000000000001,lp2,0.3
994,0.6000000000000001,sl,1
994,0.6000000000000001,sl2,1
993,0.6000000000000001,wt,0.74
993,0.6000000000000001,wt2,0.74
993,0.6000000000000001,l,1
993,0.6000000000000001,l2,1
993,0.6000000000000001,fg,0.8
993,0.6000000000000001,fg2,0.98
993,0.6000000000000001,eb,0.3
993,0.6000000000000001,eb2,0.94
993,0.6000000000000001,im,0.3
993,0.6000000000000001,im2,0.3
993,0.6000000000000001,lp,0.3
993,0.6000000000000001,lp2,0.3
993,0.6000000000000001,sl,1
993,0.6000000000000001,sl2,0.96
992,0.6000000000000001,wt,1
992,0.6000000000000001,wt2,1
992,0.6000000000000001,l,1
992,0.6000000000000001,l2,1
992,0.6000000000000001,fg,1
992,0.6000000000000001,fg2,1
992,0.6000000000000001,eb,0.28
992,0.6000000000000001,eb2,0.92
992,0.6000000000000001,im,0.28
992,0.6000000000000001,im2,0.28
992,0.6000000000000001,lp,0.28
992,0.6000000000000001,lp2,0.28
992,0.6000000000000001,sl,1
992,0.6000000000000001,sl2,1
991,0.6000000000000001,wt,0.98
991,0.6000000000000001,wt2,0.8
991,0.6000000000000001,l,1
991,0.6000000000000001,l2,1
991,0.6000000000000001,fg,0.96
991,0.6000000000000001,fg2,1
991,0.6000000000000001,eb,0.24
991,0.6000000000000001,eb2,0.98
991,0.6000000000000001,im,0.24
991,0.6000000000000001,im2,0.24
991,0.6000000000000001,lp,0.24
991,0.6000000000000001,lp2,1
991,0.6000000000000001,sl,1
991,0.6000000000000001,sl2,1
990,0.6000000000000001,wt,0.9
990,0.6000000000000001,wt2,0.76
990,0.6000000000000001,l,0.98
990,0.6000000000000001,l2,0.98
990,0.6000000000000001,fg,0.76
990,0.6000000000000001,fg2,0.98
990,0.6000000000000001,eb,0.24
990,0.6000000000000001,eb2,0.84
990,0.6000000000000001,im,0.24
