run,alpha,method,accuracies
995,0.7,fg2,0.96
995,0.7,eb,0.26
995,0.7,eb2,0.9
995,0.7,im,0.26
995,0.7,im2,0.26
995,0.7,lp,0.26
995,0.7,lp2,0.26
995,0.7,sl,0.94
995,0.7,sl2,0.84
994,0.7,wt,0.58
994,0.7,wt2,0.62
994,0.7,l,0.78
994,0.7,l2,0.78
994,0.7,fg,0.74
994,0.7,fg2,0.78
994,0.7,eb,0.24
994,0.7,eb2,0.82
994,0.7,im,0.24
994,0.7,im2,0.24
994,0.7,lp,0.24
994,0.7,lp2,1
994,0.7,sl,0.78
994,0.7,sl2,0.78
993,0.7,wt,0.6
993,0.7,wt2,0.44
993,0.7,l,0.66
993,0.7,l2,0.86
993,0.7,fg,0.64
993,0.7,fg2,0.74
993,0.7,eb,0.32
993,0.7,eb2,0.86
993,0.7,im,0.32
993,0.7,im2,0.32
993,0.7,lp,0.32
993,0.7,lp2,1
993,0.7,sl,0.66
993,0.7,sl2,0.66
992,0.7,wt,0.78
992,0.7,wt2,0.64
992,0.7,l,0.98
992,0.7,l2,0.96
992,0.7,fg,0.64
992,0.7,fg2,0.9
992,0.7,eb,0.38
992,0.7,eb2,1
992,0.7,im,0.38
992,0.7,im2,0.38
992,0.7,lp,0.38
992,0.7,lp2,0.38
992,0.7,sl,0.96
992,0.7,sl2,0.98
991,0.7,wt,0.56
991,0.7,wt2,0.4
991,0.7,l,0.74
991,0.7,l2,0.92
991,0.7,fg,0.54
991,0.7,fg2,0.88
991,0.7,eb,0.36
991,0.7,eb2,1
991,0.7,im,0.26
991,0.7,im2,0.26
991,0.7,lp,0.26
991,0.7,lp2,1
991,0.7,sl,0.94
991,0.7,sl2,0.74
990,0.7,wt,0.48
990,0.7,wt2,0.4
990,0.7,l,0.76
990,0.7,l2,0.92
990,0.7,fg,0.58
990,0.7,fg2,0.78
990,0.7,eb,0.28
990,0.7,eb2,0.84
990,0.7,im,0.28
990,0.7,im2,0.28
990,0.7,lp,0.28
990,0.7,lp2,1
990,0.7,sl,0.76
990,0.7,sl2,0.76
989,0.7,wt,0.8
989,0.7,wt2,0.6
989,0.7,l,0.94
989,0.7,l2,0.94
989,0.7,fg,0.56
989,0.7,fg2,0.86
989,0.7,eb,0.3
989,0.7,eb2,1
989,0.7,im,0.3
989,0.7,im2,0.3
989,0.7,lp,0.3
989,0.7,lp2,1
989,0.7,sl,0.94
989,0.7,sl2,0.96
988,0.7,wt,0.42
988,0.7,wt2,0.42
988,0.7,l,0.94
988,0.7,l2,0.94
988,0.7,fg,0.56
988,0.7,fg2,0.92
988,0.7,eb,0.24
988,0.7,eb2,0.86
988,0.7,im,0.24
988,0.7,im2,0.24
988,0.7,lp,0.24
988,0.7,lp2,1
988,0.7,sl,0.94
988,0.7,sl2,0.94
987,0.7,wt,0.78
987,0.7,wt2,0.54
987,0.7,l,0.72
987,0.7,l2,0.72
987,0.7,fg,0.64
987,0.7,fg2,0.7
987,0.7,eb,0.32
987,0.7,eb2,1
987,0.7,im,0.32
987,0.7,im2,0.32
987,0.7,lp,0.32
987,0.7,lp2,0.32
987,0.7,sl,0.72
987,0.7,sl2,0.74
986,0.7,wt,0.74
986,0.7,wt2,0.42
986,0.7,l,0.8
986,0.7,l2,0.98
986,0.7,fg,0.76
986,0.7,fg2,0.94
986,0.7,eb,0.22
986,0.7,eb2,0.98
986,0.7,im,0.22
986,0.7,im2,0.22
986,0.7,lp,0.22
986,0.7,lp2,1
986,0.7,sl,0.96
986,0.7,sl2,0.98
985,0.7,wt,0.7
985,0.7,wt2,0.4
985,0.7,l,0.96
985,0.7,l2,0.96
985,0.7,fg,0.68
985,0.7,fg2,0.88
985,0.7,eb,0.24
985,0.7,eb2,0.98
985,0.7,im,0.24
985,0.7,im2,0.24
985,0.7,lp,0.24
985,0.7,lp2,1
985,0.7,sl,0.96
985,0.7,sl2,0.94
984,0.7,wt,0.86
984,0.7,wt2,0.54
984,0.7,l,0.92
984,0.7,l2,0.92
984,0.7,fg,0.72
984,0.7,fg2,0.9
984,0.7,eb,0.28
984,0.7,eb2,1
984,0.7,im,0.28
984,0.7,im2,0.28
984,0.7,lp,0.28
984,0.7,lp2,1
984,0.7,sl,0.92
984,0.7,sl2,0.92
983,0.7,wt,0.36
983,0.7,wt2,0.36
983,0.7,l,0.68
983,0.7,l2,0.84
983,0.7,fg,0.48
983,0.7,fg2,0.82
983,0.7,eb,0.24
983,0.7,eb2,0.92
983,0.7,im,0.24
983,0.7,im2,0.24
983,0.7,lp,0.24
983,0.7,lp2,1
983,0.7,sl,0.74
983,0.7,sl2,0.72
982,0.7,wt,0.74
982,0.7,wt2,0.48
982,0.7,l,0.76
982,0.7,l2,0.96
982,0.7,fg,0.5
982,0.7,fg2,0.9
982,0.7,eb,0.24
982,0.7,eb2,1
982,0.7,im,0.24
982,0.7,im2,0.24
982,0.7,lp,0.24
982,0.7,lp2,1
982,0.7,sl,0.96
982,0.7,sl2,0.76
981,0.7,wt,0.5
981,0.7,wt2,0.46
981,0.7,l,0.66
981,0.7,l2,0.68
981,0.7,fg,0.46
981,0.7,fg2,0.62
981,0.7,eb,0.32
981,0.7,eb2,0.94
981,0.7,im,0.32
981,0.7,im2,0.32
981,0.7,lp,0.32
981,0.7,lp2,1
981,0.7,sl,0.7
981,0.7,sl2,0.68
980,0.7,wt,0.54
980,0.7,wt2,0.46
980,0.7,l,0.94
980,0.7,l2,0.96
980,0.7,fg,0.76
980,0.7,fg2,0.94
980,0.7,eb,0.26
980,0.7,eb2,0.94
980,0.7,im,0.26
980,0.7,im2,0.26
980,0.7,lp,0.26
980,0.7,lp2,0.26
980,0.7,sl,0.94
980,0.7,sl2,0.94
979,0.7,wt,0.5
979,0.7,wt2,0.5
979,0.7,l,0.7
979,0.7,l2,0.7
979,0.7,fg,0.58
979,0.7,fg2,0.74
979,0.7,eb,0.34
979,0.7,eb2,0.78
979,0.7,im,0.34
979,0.7,im2,0.34
979,0.7,lp,0.34
979,0.7,lp2,0.34
979,0.7,sl,0.7
979,0.7,sl2,0.7
978,0.7,wt,0.36
978,0.7,wt2,0.36
978,0.7,l,0.7
978,0.7,l2,0.86
978,0.7,fg,0.52
978,0.7,fg2,0.8
978,0.7,eb,0.3
978,0.7,eb2,1
978,0.7,im,0.3
978,0.7,im2,0.3
978,0.7,lp,0.3
978,0.7,lp2,0.3
978,0.7,sl,0.56
978,0.7,sl2,0.86
977,0.7,wt,0.6
977,0.7,wt2,0.6
977,0.7,l,0.74
977,0.7,l2,0.96
977,0.7,fg,0.56
977,0.7,fg2,0.8
977,0.7,eb,0.24
977,0.7,eb2,0.98
977,0.7,im,0.24
977,0.7,im2,0.24
977,0.7,lp,0.24
977,0.7,lp2,1
977,0.7,sl,0.74
977,0.7,sl2,0.56
976,0.7,wt,0.94
976,0.7,wt2,0.48
976,0.7,l,0.98
976,0.7,l2,0.96
976,0.7,fg,0.8
976,0.7,fg2,0.92
976,0.7,eb,0.28
976,0.7,eb2,0.9
976,0.7,im,0.28
976,0.7,im2,0.28
976,0.7,lp,0.28
976,0.7,lp2,1
976,0.7,sl,0.98
976,0.7,sl2,0.98
975,0.7,wt,0.74
975,0.7,wt2,0.4
975,0.7,l,0.74
975,0.7,l2,0.92
975,0.7,fg,0.72
975,0.7,fg2,0.86
975,0.7,eb,0.26
975,0.7,eb2,0.96
975,0.7,im,0.26
975,0.7,im2,0.26
975,0.7,lp,0.26
975,0.7,lp2,1
975,0.7,sl,0.74
975,0.7,sl2,0.74
974,0.7,wt,0.72
974,0.7,wt2,0.36
974,0.7,l,0.68
974,0.7,l2,0.84
974,0.7,fg,0.54
974,0.7,fg2,0.74
974,0.7,eb,0.24
974,0.7,eb2,1
974,0.7,im,0.24
974,0.7,im2,0.24
974,0.7,lp,0.24
974,0.7,lp2,1
974,0.7,sl,0.68
974,0.7,sl2,0.66
973,0.7,wt,0.6
973,0.7,wt2,0.6
973,0.7,l,0.6
973,0.7,l2,0.98
973,0.7,fg,0.56
973,0.7,fg2,0.72
973,0.7,eb,0.28
973,0.7,eb2,0.94
973,0.7,im,0.28
973,0.7,im2,0.28
973,0.7,lp,0.28
973,0.7,lp2,1
973,0.7,sl,0.6
973,0.7,sl2,0.6
972,0.7,wt,0.76
972,0.7,wt2,0.4
972,0.7,l,0.94
972,0.7,l2,0.96
972,0.7,fg,0.68
972,0.7,fg2,0.94
972,0.7,eb,0.24
972,0.7,eb2,0.98
972,0.7,im,0.24
972,0.7,im2,0.24
972,0.7,lp,0.24
972,0.7,lp2,1
972,0.7,sl,0.94
972,0.7,sl2,0.94
971,0.7,wt,0.72
971,0.7,wt2,0.38
971,0.7,l,0.94
971,0.7,l2,0.94
971,0.7,fg,0.66
971,0.7,fg2,0.88
971,0.7,eb,0.24
971,0.7,eb2,0.98
971,0.7,im,0.24
971,0.7,im2,0.24
971,0.7,lp,0.24
971,0.7,lp2,1
971,0.7,sl,0.94
971,0.7,sl2,0.94
970,0.7,wt,0.48
970,0.7,wt2,0.5
970,0.7,l,0.92
970,0.7,l2,0.92
970,0.7,fg,0.66
970,0.7,fg2,0.9
970,0.7,eb,0.28
970,0.7,eb2,0.88
970,0.7,im,0.28
970,0.7,im2,0.28
970,0.7,lp,0.28
970,0.7,lp2,1
970,0.7,sl,0.92
970,0.7,sl2,0.94
969,0.7,wt,0.68
969,0.7,wt2,0.44
969,0.7,l,0.72
969,0.7,l2,0.92
969,0.7,fg,0.64
969,0.7,fg2,0.92
969,0.7,eb,0.3
969,0.7,eb2,0.92
969,0.7,im,0.3
969,0.7,im2,0.3
969,0.7,lp,0.3
969,0.7,lp2,1
969,0.7,sl,0.72
969,0.7,sl2,0.7
968,0.7,wt,0.46
968,0.7,wt2,0.46
968,0.7,l,0.98
968,0.7,l2,0.98
968,0.7,fg,0.78
968,0.7,fg2,0.98
968,0.7,eb,0.24
968,0.7,eb2,0.9
968,0.7,im,0.24
968,0.7,im2,0.24
968,0.7,lp,0.24
968,0.7,lp2,1
968,0.7,sl,0.98
968,0.7,sl2,0.98
967,0.7,wt,0.66
967,0.7,wt2,0.56
967,0.7,l,0.72
967,0.7,l2,0.84
967,0.7,fg,0.5
967,0.7,fg2,0.72
967,0.7,eb,0.6
967,0.7,eb2,0.86
967,0.7,im,0.28
967,0.7,im2,0.28
967,0.7,lp,0.28
967,0.7,lp2,0.28
967,0.7,sl,0.72
967,0.7,sl2,0.7
966,0.7,wt,0.74
966,0.7,wt2,0.6
966,0.7,l,0.78
966,0.7,l2,0.9
966,0.7,fg,0.62
966,0.7,fg2,0.88
966,0.7,eb,0.26
966,0.7,eb2,0.9
966,0.7,im,0.26
966,0.7,im2,0.26
966,0.7,lp,0.26
966,0.7,lp2,1
966,0.7,sl,0.76
966,0.7,sl2,0.78
965,0.7,wt,0.54
965,0.7,wt2,0.44
965,0.7,l,0.54
965,0.7,l2,0.82
965,0.7,fg,0.54
965,0.7,fg2,0.62
965,0.7,eb,0.26
965,0.7,eb2,0.98
965,0.7,im,0.26
965,0.7,im2,0.26
965,0.7,lp,0.26
965,0.7,lp2,1
965,0.7,sl,0.56
965,0.7,sl2,0.54
964,0.7,wt,0.74
964,0.7,wt2,0.32
964,0.7,l,0.9
964,0.7,l2,0.88
964,0.7,fg,0.54
964,0.7,fg2,0.78
964,0.7,eb,0.32
964,0.7,eb2,0.84
964,0.7,im,0.32
964,0.7,im2,0.32
964,0.7,lp,0.32
964,0.7,lp2,0.32
964,0.7,sl,0.9
964,0.7,sl2,1
963,0.7,wt,0.68
963,0.7,wt2,0.42
963,0.7,l,0.64
963,0.7,l2,0.92
963,0.7,fg,0.62
963,0.7,fg2,0.84
963,0.7,eb,0.34
963,0.7,eb2,0.82
963,0.7,im,0.34
963,0.7,im2,0.34
963,0.7,lp,0.34
963,0.7,lp2,1
963,0.7,sl,0.78
963,0.7,sl2,0.74
962,0.7,wt,0.78
962,0.7,wt2,0.42
962,0.7,l,0.92
962,0.7,l2,0.9
962,0.7,fg,0.62
962,0.7,fg2,0.92
962,0.7,eb,0.3
962,0.7,eb2,0.88
962,0.7,im,0.3
962,0.7,im2,0.3
962,0.7,lp,0.3
962,0.7,lp2,0.3
962,0.7,sl,0.92
962,0.7,sl2,0.94
961,0.7,wt,0.8
961,0.7,wt2,0.42
961,0.7,l,0.8
961,0.7,l2,0.94
961,0.7,fg,0.8
961,0.7,fg2,0.94
961,0.7,eb,0.22
961,0.7,eb2,0.92
961,0.7,im,0.22
961,0.7,im2,0.22
961,0.7,lp,0.22
961,0.7,lp2,1
961,0.7,sl,0.8
961,0.7,sl2,0.82
960,0.7,wt,0.46
960,0.7,wt2,0.44
960,0.7,l,0.82
960,0.7,l2,0.94
960,0.7,fg,0.58
960,0.7,fg2,0.78
960,0.7,eb,0.28
960,0.7,eb2,0.96
960,0.7,im,0.28
960,0.7,im2,0.28
960,0.7,lp,0.28
960,0.7,lp2,0.28
960,0.7,sl,0.72
960,0.7,sl2,0.72
959,0.7,wt,0.6
959,0.7,wt2,0.42
959,0.7,l,0.6
959,0.7,l2,0.92
959,0.7,fg,0.54
959,0.7,fg2,0.7
959,0.7,eb,0.26
959,0.7,eb2,0.94
959,0.7,im,0.26
959,0.7,im2,0.26
959,0.7,lp,0.26
959,0.7,lp2,1
959,0.7,sl,0.92
959,0.7,sl2,0.68
958,0.7,wt,0.74
958,0.7,wt2,0.6
958,0.7,l,0.94
958,0.7,l2,0.94
958,0.7,fg,0.78
958,0.7,fg2,0.92
958,0.7,eb,0.28
958,0.7,eb2,0.8
958,0.7,im,0.28
958,0.7,im2,0.28
958,0.7,lp,0.28
958,0.7,lp2,1
958,0.7,sl,0.94
958,0.7,sl2,0.96
957,0.7,wt,0.9
957,0.7,wt2,0.38
957,0.7,l,0.96
957,0.7,l2,0.96
957,0.7,fg,0.84
957,0.7,fg2,0.92
957,0.7,eb,0.24
957,0.7,eb2,0.78
957,0.7,im,0.24
957,0.7,im2,0.24
957,0.7,lp,0.24
957,0.7,lp2,1
957,0.7,sl,0.92
957,0.7,sl2,0.92
956,0.7,wt,0.4
956,0.7,wt2,0.26
956,0.7,l,0.86
956,0.7,l2,0.88
956,0.7,fg,0.7
956,0.7,fg2,0.88
956,0.7,eb,0.26
956,0.7,eb2,0.96
956,0.7,im,0.26
956,0.7,im2,0.26
956,0.7,lp,0.26
956,0.7,lp2,1
956,0.7,sl,0.92
956,0.7,sl2,0.88
955,0.7,wt,0.72
955,0.7,wt2,0.32
955,0.7,l,0.96
955,0.7,l2,0.96
955,0.7,fg,0.72
955,0.7,fg2,0.94
955,0.7,eb,0.22
955,0.7,eb2,0.96
955,0.7,im,0.22
955,0.7,im2,0.22
955,0.7,lp,0.22
955,0.7,lp2,1
955,0.7,sl,0.96
955,0.7,sl2,0.96
954,0.7,wt,0.42
954,0.7,wt2,0.42
954,0.7,l,0.66
954,0.7,l2,0.92
954,0.7,fg,0.42
954,0.7,fg2,0.82
954,0.7,eb,0.24
954,0.7,eb2,0.8
954,0.7,im,0.24
954,0.7,im2,0.24
954,0.7,lp,0.24
954,0.7,lp2,1
954,0.7,sl,0.78
954,0.7,sl2,0.78
953,0.7,wt,0.58
953,0.7,wt2,0.58
953,0.7,l,0.8
953,0.7,l2,0.96
953,0.7,fg,0.76
953,0.7,fg2,0.86
953,0.7,eb,0.24
953,0.7,eb2,0.98
953,0.7,im,0.24
953,0.7,im2,0.24
953,0.7,lp,0.24
953,0.7,lp2,1
953,0.7,sl,0.8
953,0.7,sl2,0.8
952,0.7,wt,0.66
952,0.7,wt2,0.6
952,0.7,l,0.66
952,0.7,l2,0.66
952,0.7,fg,0.62
952,0.7,fg2,0.66
952,0.7,eb,0.34
952,0.7,eb2,0.96
952,0.7,im,0.34
952,0.7,im2,0.34
952,0.7,lp,0.34
952,0.7,lp2,1
952,0.7,sl,0.66
952,0.7,sl2,0.66
951,0.7,wt,0.9
951,0.7,wt2,0.58
951,0.7,l,0.78
951,0.7,l2,0.92
951,0.7,fg,0.8
951,0.7,fg2,0.92
951,0.7,eb,0.28
951,0.7,eb2,0.82
951,0.7,im,0.28
951,0.7,im2,0.28
951,0.7,lp,0.28
951,0.7,lp2,1
951,0.7,sl,0.9
951,0.7,sl2,0.92
950,0.7,wt,0.86
950,0.7,wt2,0.42
950,0.7,l,0.98
950,0.7,l2,0.98
950,0.7,fg,0.54
950,0.7,fg2,0.94
950,0.7,eb,0.24
950,0.7,eb2,0.96
950,0.7,im,0.24
950,0.7,im2,0.24
950,0.7,lp,0.24
950,0.7,lp2,1
950,0.7,sl,0.78
950,0.7,sl2,0.78
949,0.7,wt,0.68
949,0.7,wt2,0.48
949,0.7,l,0.9
949,0.7,l2,0.94
949,0.7,fg,0.48
949,0.7,fg2,0.86
949,0.7,eb,0.3
949,0.7,eb2,0.96
949,0.7,im,0.3
949,0.7,im2,0.3
949,0.7,lp,0.3
949,0.7,lp2,0.3
949,0.7,sl,0.72
949,0.7,sl2,0.74
948,0.7,wt,0.94
948,0.7,wt2,0.4
948,0.7,l,0.98
948,0.7,l2,0.98
948,0.7,fg,0.62
948,0.7,fg2,0.96
948,0.7,eb,0.22
948,0.7,eb2,0.98
948,0.7,im,0.22
948,0.7,im2,0.22
948,0.7,lp,0.22
948,0.7,lp2,1
948,0.7,sl,0.98
948,0.7,sl2,0.98
947,0.7,wt,0.9
947,0.7,wt2,0.44
947,0.7,l,0.78
947,0.7,l2,0.84
947,0.7,fg,0.68
947,0.7,fg2,0.84
947,0.7,eb,0.28
947,0.7,eb2,0.96
947,0.7,im,0.28
947,0.7,im2,0.28
947,0.7,lp,0.28
947,0.7,lp2,1
947,0.7,sl,0.78
947,0.7,sl2,0.78
946,0.7,wt,0.6
946,0.7,wt2,0.6
946,0.7,l,0.8
946,0.7,l2,0.96
946,0.7,fg,0.6
946,0.7,fg2,0.94
946,0.7,eb,0.2
946,0.7,eb2,0.94
946,0.7,im,0.2
946,0.7,im2,0.2
946,0.7,lp,0.2
946,0.7,lp2,1
946,0.7,sl,0.8
946,0.7,sl2,0.8
945,0.7,wt,0.52
945,0.7,wt2,0.42
945,0.7,l,0.96
945,0.7,l2,0.96
945,0.7,fg,0.74
945,0.7,fg2,0.96
945,0.7,eb,0.26
945,0.7,eb2,0.88
945,0.7,im,0.26
945,0.7,im2,0.26
945,0.7,lp,0.26
945,0.7,lp2,1
945,0.7,sl,0.96
945,0.7,sl2,0.98
944,0.7,wt,0.48
944,0.7,wt2,0.5
944,0.7,l,0.72
944,0.7,l2,0.74
944,0.7,fg,0.52
944,0.7,fg2,0.78
944,0.7,eb,0.3
944,0.7,eb2,0.98
944,0.7,im,0.3
944,0.7,im2,0.3
944,0.7,lp,0.3
944,0.7,lp2,1
944,0.7,sl,0.74
944,0.7,sl2,0.76
943,0.7,wt,0.62
943,0.7,wt2,0.62
943,0.7,l,0.82
943,0.7,l2,0.98
943,0.7,fg,0.76
943,0.7,fg2,0.76
943,0.7,eb,0.28
943,0.7,eb2,0.96
943,0.7,im,0.28
943,0.7,im2,0.28
943,0.7,lp,0.28
943,0.7,lp2,1
943,0.7,sl,0.8
943,0.7,sl2,0.78
942,0.7,wt,0.6
942,0.7,wt2,0.6
942,0.7,l,0.74
942,0.7,l2,0.9
942,0.7,fg,0.64
942,0.7,fg2,0.8
942,0.7,eb,0.32
942,0.7,eb2,0.9
942,0.7,im,0.32
942,0.7,im2,0.32
942,0.7,lp,0.32
942,0.7,lp2,0.32
942,0.7,sl,0.76
942,0.7,sl2,0.76
941,0.7,wt,0.72
941,0.7,wt2,0.44
941,0.7,l,1
941,0.7,l2,1
941,0.7,fg,0.64
941,0.7,fg2,0.9
941,0.7,eb,0.26
941,0.7,eb2,0.88
941,0.7,im,0.26
941,0.7,im2,0.26
941,0.7,lp,0.26
941,0.7,lp2,1
941,0.7,sl,1
941,0.7,sl2,0.82
940,0.7,wt,0.56
940,0.7,wt2,0.58
940,0.7,l,0.96
940,0.7,l2,0.98
940,0.7,fg,0.46
940,0.7,fg2,0.9
940,0.7,eb,0.26
940,0.7,eb2,0.84
940,0.7,im,0.26
940,0.7,im2,0.26
940,0.7,lp,0.26
940,0.7,lp2,1
940,0.7,sl,0.96
940,0.7,sl2,0.98
939,0.7,wt,0.46
939,0.7,wt2,0.42
939,0.7,l,0.6
939,0.7,l2,0.72
939,0.7,fg,0.48
939,0.7,fg2,0.64
939,0.7,eb,0.32
939,0.7,eb2,0.86
939,0.7,im,0.32
939,0.7,im2,0.32
939,0.7,lp,0.32
939,0.7,lp2,1
939,0.7,sl,0.66
939,0.7,sl2,0.66
938,0.7,wt,0.42
938,0.7,wt2,0.42
938,0.7,l,0.64
938,0.7,l2,0.88
938,0.7,fg,0.5
938,0.7,fg2,0.76
938,0.7,eb,0.28
938,0.7,eb2,0.74
938,0.7,im,0.28
938,0.7,im2,0.28
938,0.7,lp,0.28
938,0.7,lp2,0.28
938,0.7,sl,0.74
938,0.7,sl2,0.64
937,0.7,wt,0.68
937,0.7,wt2,0.52
937,0.7,l,0.74
937,0.7,l2,0.96
937,0.7,fg,0.68
937,0.7,fg2,0.82
937,0.7,eb,0.3
937,0.7,eb2,0.92
937,0.7,im,0.3
937,0.7,im2,0.3
937,0.7,lp,0.3
937,0.7,lp2,1
937,0.7,sl,0.68
937,0.7,sl2,0.7
936,0.7,wt,0.48
936,0.7,wt2,0.48
936,0.7,l,0.9
936,0.7,l2,0.94
936,0.7,fg,0.68
936,0.7,fg2,0.9
936,0.7,eb,0.28
936,0.7,eb2,0.92
936,0.7,im,0.28
936,0.7,im2,0.28
936,0.7,lp,0.28
936,0.7,lp2,1
936,0.7,sl,0.94
936,0.7,sl2,0.94
935,0.7,wt,0.64
935,0.7,wt2,0.44
935,0.7,l,0.9
935,0.7,l2,0.9
935,0.7,fg,0.66
935,0.7,fg2,0.86
935,0.7,eb,0.28
935,0.7,eb2,0.88
935,0.7,im,0.28
935,0.7,im2,0.28
935,0.7,lp,0.28
935,0.7,lp2,1
935,0.7,sl,0.9
935,0.7,sl2,0.9
934,0.7,wt,0.8
934,0.7,wt2,0.6
934,0.7,l,0.68
934,0.7,l2,0.98
934,0.7,fg,0.54
934,0.7,fg2,0.82
934,0.7,eb,0.28
934,0.7,eb2,0.92
934,0.7,im,0.28
934,0.7,im2,0.28
934,0.7,lp,0.28
934,0.7,lp2,1
934,0.7,sl,0.98
934,0.7,sl2,0.98
933,0.7,wt,0.78
933,0.7,wt2,0.44
933,0.7,l,0.8
933,0.7,l2,0.94
933,0.7,fg,0.6
933,0.7,fg2,0.88
933,0.7,eb,0.28
933,0.7,eb2,0.86
933,0.7,im,0.28
933,0.7,im2,0.28
933,0.7,lp,0.28
933,0.7,lp2,1
933,0.7,sl,0.94
933,0.7,sl2,0.94
932,0.7,wt,0.36
932,0.7,wt2,0.5
932,0.7,l,0.66
932,0.7,l2,0.84
932,0.7,fg,0.66
932,0.7,fg2,0.76
932,0.7,eb,0.32
932,0.7,eb2,1
932,0.7,im,0.32
932,0.7,im2,0.32
932,0.7,lp,0.32
932,0.7,lp2,1
932,0.7,sl,0.68
932,0.7,sl2,0.68
931,0.7,wt,0.8
931,0.7,wt2,0.46
931,0.7,l,0.8
931,0.7,l2,0.82
931,0.7,fg,0.5
931,0.7,fg2,0.76
931,0.7,eb,0.26
931,0.7,eb2,1
931,0.7,im,0.26
931,0.7,im2,0.26
931,0.7,lp,0.26
931,0.7,lp2,1
931,0.7,sl,0.82
931,0.7,sl2,0.78
930,0.7,wt,0.46
930,0.7,wt2,0.38
930,0.7,l,0.68
930,0.7,l2,0.78
930,0.7,fg,0.68
930,0.7,fg2,0.78
930,0.7,eb,0.28
930,0.7,eb2,1
930,0.7,im,0.28
930,0.7,im2,0.28
930,0.7,lp,0.28
930,0.7,lp2,0.28
930,0.7,sl,0.7
930,0.7,sl2,0.68
929,0.7,wt,0.6
929,0.7,wt2,0.46
929,0.7,l,0.76
929,0.7,l2,0.9
929,0.7,fg,0.56
929,0.7,fg2,0.76
929,0.7,eb,0.32
929,0.7,eb2,1
929,0.7,im,0.32
929,0.7,im2,0.32
929,0.7,lp,0.32
929,0.7,lp2,0.32
929,0.7,sl,0.76
929,0.7,sl2,0.76
928,0.7,wt,0.6
928,0.7,wt2,0.38
928,0.7,l,0.8
928,0.7,l2,0.94
928,0.7,fg,0.62
928,0.7,fg2,0.72
928,0.7,eb,0.28
928,0.7,eb2,0.9
928,0.7,im,0.28
928,0.7,im2,0.28
928,0.7,lp,0.28
928,0.7,lp2,0.28
928,0.7,sl,0.8
928,0.7,sl2,0.8
927,0.7,wt,0.72
927,0.7,wt2,0.52
927,0.7,l,0.82
927,0.7,l2,0.84
927,0.7,fg,0.58
927,0.7,fg2,0.74
927,0.7,eb,0.28
927,0.7,eb2,0.94
927,0.7,im,0.28
927,0.7,im2,0.28
927,0.7,lp,0.28
927,0.7,lp2,0.28
927,0.7,sl,0.8
927,0.7,sl2,0.82
926,0.7,wt,0.52
926,0.7,wt2,0.42
926,0.7,l,0.74
926,0.7,l2,0.74
926,0.7,fg,0.56
926,0.7,fg2,0.76
926,0.7,eb,0.24
926,0.7,eb2,0.96
926,0.7,im,0.24
926,0.7,im2,0.24
926,0.7,lp,0.24
926,0.7,lp2,1
926,0.7,sl,0.74
926,0.7,sl2,0.74
925,0.7,wt,0.7
925,0.7,wt2,0.42
925,0.7,l,0.64
925,0.7,l2,0.82
925,0.7,fg,0.74
925,0.7,fg2,0.9
925,0.7,eb,0.28
925,0.7,eb2,0.98
925,0.7,im,0.28
925,0.7,im2,0.28
925,0.7,lp,0.28
925,0.7,lp2,1
925,0.7,sl,0.82
925,0.7,sl2,0.82
924,0.7,wt,0.54
924,0.7,wt2,0.46
924,0.7,l,0.88
924,0.7,l2,0.96
