alpha,n_comm
0.8300000000000001,5
0.8290000000000001,5
0.8280000000000001,5
0.8270000000000001,5
0.8260000000000001,5
0.8250000000000001,5
0.8240000000000001,5
0.8230000000000001,5
0.8220000000000001,5
0.8210000000000001,5
