run,alpha,method,accuracies,c_count
91,0.7000000000000001,eb2,0.8,36
91,0.7000000000000001,im,0.26,1
91,0.7000000000000001,im2,0.26,1
91,0.7000000000000001,lp,0.26,1
91,0.7000000000000001,lp2,1,50
91,0.7000000000000001,sl,0.9,5
91,0.7000000000000001,sl2,0.9,5
90,0.7000000000000001,wt,0.78,4
90,0.7000000000000001,wt2,0.44,2
90,0.7000000000000001,l,0.78,4
90,0.7000000000000001,l2,0.96,5
90,0.7000000000000001,fg,0.46,2
90,0.7000000000000001,fg2,0.76,4
90,0.7000000000000001,eb,0.28,1
90,0.7000000000000001,eb2,0.96,47
90,0.7000000000000001,im,0.28,1
90,0.7000000000000001,im2,0.28,1
90,0.7000000000000001,lp,0.28,1
90,0.7000000000000001,lp2,0.28,1
90,0.7000000000000001,sl,0.78,4
90,0.7000000000000001,sl2,0.78,4
89,0.7000000000000001,wt,0.6,3
89,0.7000000000000001,wt2,0.4,2
89,0.7000000000000001,l,0.94,5
89,0.7000000000000001,l2,0.94,5
89,0.7000000000000001,fg,0.56,3
89,0.7000000000000001,fg2,0.88,5
89,0.7000000000000001,eb,0.28,1
89,0.7000000000000001,eb2,0.98,48
89,0.7000000000000001,im,0.28,1
89,0.7000000000000001,im2,0.28,1
89,0.7000000000000001,lp,0.28,1
89,0.7000000000000001,lp2,1,50
89,0.7000000000000001,sl,0.94,5
89,0.7000000000000001,sl2,0.92,5
88,0.7000000000000001,wt,0.62,3
88,0.7000000000000001,wt2,0.52,2
88,0.7000000000000001,l,0.7,4
88,0.7000000000000001,l2,0.86,6
88,0.7000000000000001,fg,0.64,4
88,0.7000000000000001,fg2,0.84,6
88,0.7000000000000001,eb,0.28,1
88,0.7000000000000001,eb2,0.88,38
88,0.7000000000000001,im,0.28,1
88,0.7000000000000001,im2,0.28,1
88,0.7000000000000001,lp,0.28,1
88,0.7000000000000001,lp2,1,50
88,0.7000000000000001,sl,0.7,4
88,0.7000000000000001,sl2,0.7,4
87,0.7000000000000001,wt,0.66,3
87,0.7000000000000001,wt2,0.54,2
87,0.7000000000000001,l,0.94,5
87,0.7000000000000001,l2,0.94,5
87,0.7000000000000001,fg,0.86,4
87,0.7000000000000001,fg2,0.9,5
87,0.7000000000000001,eb,0.32,1
87,0.7000000000000001,eb2,0.86,41
87,0.7000000000000001,im,0.32,1
87,0.7000000000000001,im2,0.32,1
87,0.7000000000000001,lp,0.32,1
87,0.7000000000000001,lp2,1,50
87,0.7000000000000001,sl,0.94,5
87,0.7000000000000001,sl2,0.94,5
86,0.7000000000000001,wt,0.4,2
86,0.7000000000000001,wt2,0.44,2
86,0.7000000000000001,l,0.78,4
86,0.7000000000000001,l2,0.88,5
86,0.7000000000000001,fg,0.48,3
86,0.7000000000000001,fg2,0.84,5
86,0.7000000000000001,eb,0.24,1
86,0.7000000000000001,eb2,0.96,43
86,0.7000000000000001,im,0.24,1
86,0.7000000000000001,im2,0.24,1
86,0.7000000000000001,lp,0.24,1
86,0.7000000000000001,lp2,1,50
86,0.7000000000000001,sl,0.76,4
86,0.7000000000000001,sl2,0.76,4
85,0.7000000000000001,wt,0.52,3
85,0.7000000000000001,wt2,0.46,2
85,0.7000000000000001,l,0.78,4
85,0.7000000000000001,l2,0.92,5
85,0.7000000000000001,fg,0.76,4
85,0.7000000000000001,fg2,0.92,5
85,0.7000000000000001,eb,0.34,1
85,0.7000000000000001,eb2,0.98,49
85,0.7000000000000001,im,0.34,1
85,0.7000000000000001,im2,0.34,1
85,0.7000000000000001,lp,0.34,1
85,0.7000000000000001,lp2,0.34,1
85,0.7000000000000001,sl,0.8,5
85,0.7000000000000001,sl2,0.9,5
84,0.7000000000000001,wt,0.76,4
84,0.7000000000000001,wt2,0.42,2
84,0.7000000000000001,l,0.94,5
84,0.7000000000000001,l2,0.94,5
84,0.7000000000000001,fg,0.74,4
84,0.7000000000000001,fg2,0.78,5
84,0.7000000000000001,eb,0.24,1
84,0.7000000000000001,eb2,0.92,42
84,0.7000000000000001,im,0.24,1
84,0.7000000000000001,im2,0.24,1
84,0.7000000000000001,lp,0.24,1
84,0.7000000000000001,lp2,1,50
84,0.7000000000000001,sl,0.94,5
84,0.7000000000000001,sl2,0.94,5
83,0.7000000000000001,wt,0.74,4
83,0.7000000000000001,wt2,0.44,2
83,0.7000000000000001,l,0.8,4
83,0.7000000000000001,l2,0.98,5
83,0.7000000000000001,fg,0.76,4
83,0.7000000000000001,fg2,0.92,5
83,0.7000000000000001,eb,0.24,1
83,0.7000000000000001,eb2,0.88,40
83,0.7000000000000001,im,0.24,1
83,0.7000000000000001,im2,0.24,1
83,0.7000000000000001,lp,0.24,1
83,0.7000000000000001,lp2,1,50
83,0.7000000000000001,sl,0.94,5
83,0.7000000000000001,sl2,0.92,5
82,0.7000000000000001,wt,0.54,3
82,0.7000000000000001,wt2,0.4,2
82,0.7000000000000001,l,0.68,4
82,0.7000000000000001,l2,0.82,5
82,0.7000000000000001,fg,0.46,3
82,0.7000000000000001,fg2,0.62,4
82,0.7000000000000001,eb,0.3,1
82,0.7000000000000001,eb2,0.86,36
82,0.7000000000000001,im,0.3,1
82,0.7000000000000001,im2,0.3,1
82,0.7000000000000001,lp,0.3,1
82,0.7000000000000001,lp2,1,50
82,0.7000000000000001,sl,0.7,4
82,0.7000000000000001,sl2,0.54,3
81,0.7000000000000001,wt,0.58,3
81,0.7000000000000001,wt2,0.42,2
81,0.7000000000000001,l,0.78,4
81,0.7000000000000001,l2,0.78,5
81,0.7000000000000001,fg,0.76,4
81,0.7000000000000001,fg2,0.78,5
81,0.7000000000000001,eb,0.36,1
81,0.7000000000000001,eb2,0.94,46
81,0.7000000000000001,im,0.36,1
81,0.7000000000000001,im2,0.36,1
81,0.7000000000000001,lp,0.36,1
81,0.7000000000000001,lp2,1,50
81,0.7000000000000001,sl,0.76,4
81,0.7000000000000001,sl2,0.74,4
80,0.7000000000000001,wt,0.68,4
80,0.7000000000000001,wt2,0.38,2
80,0.7000000000000001,l,0.74,4
80,0.7000000000000001,l2,0.92,5
80,0.7000000000000001,fg,0.68,4
80,0.7000000000000001,fg2,0.92,5
80,0.7000000000000001,eb,0.26,1
80,0.7000000000000001,eb2,0.86,41
80,0.7000000000000001,im,0.26,1
80,0.7000000000000001,im2,0.26,1
80,0.7000000000000001,lp,0.26,1
80,0.7000000000000001,lp2,0.26,1
80,0.7000000000000001,sl,0.74,4
80,0.7000000000000001,sl2,0.74,4
79,0.7000000000000001,wt,0.64,4
79,0.7000000000000001,wt2,0.48,2
79,0.7000000000000001,l,0.86,5
79,0.7000000000000001,l2,0.86,5
79,0.7000000000000001,fg,0.86,5
79,0.7000000000000001,fg2,0.88,5
79,0.7000000000000001,eb,0.28,1
79,0.7000000000000001,eb2,0.98,48
79,0.7000000000000001,im,0.28,1
79,0.7000000000000001,im2,0.28,1
79,0.7000000000000001,lp,0.28,1
79,0.7000000000000001,lp2,1,50
79,0.7000000000000001,sl,0.86,5
79,0.7000000000000001,sl2,0.86,5
78,0.7000000000000001,wt,0.66,5
78,0.7000000000000001,wt2,0.38,2
78,0.7000000000000001,l,0.76,4
78,0.7000000000000001,l2,0.9,5
78,0.7000000000000001,fg,0.56,3
78,0.7000000000000001,fg2,0.7,4
78,0.7000000000000001,eb,0.28,1
78,0.7000000000000001,eb2,1,50
78,0.7000000000000001,im,0.28,1
78,0.7000000000000001,im2,0.28,1
78,0.7000000000000001,lp,0.28,1
78,0.7000000000000001,lp2,0.28,1
78,0.7000000000000001,sl,0.8,4
78,0.7000000000000001,sl2,0.78,4
77,0.7000000000000001,wt,0.4,2
77,0.7000000000000001,wt2,0.42,2
77,0.7000000000000001,l,0.76,4
77,0.7000000000000001,l2,0.78,5
77,0.7000000000000001,fg,0.74,4
77,0.7000000000000001,fg2,0.78,5
77,0.7000000000000001,eb,0.24,1
77,0.7000000000000001,eb2,0.98,45
77,0.7000000000000001,im,0.24,1
77,0.7000000000000001,im2,0.24,1
77,0.7000000000000001,lp,0.24,1
77,0.7000000000000001,lp2,1,50
77,0.7000000000000001,sl,0.76,4
77,0.7000000000000001,sl2,0.76,4
76,0.7000000000000001,wt,0.62,3
76,0.7000000000000001,wt2,0.48,2
76,0.7000000000000001,l,0.82,4
76,0.7000000000000001,l2,0.96,5
76,0.7000000000000001,fg,0.62,3
76,0.7000000000000001,fg2,0.84,5
76,0.7000000000000001,eb,0.3,1
76,0.7000000000000001,eb2,1,50
76,0.7000000000000001,im,0.3,1
76,0.7000000000000001,im2,0.3,1
76,0.7000000000000001,lp,0.3,1
76,0.7000000000000001,lp2,1,50
76,0.7000000000000001,sl,0.82,4
76,0.7000000000000001,sl2,0.82,4
75,0.7000000000000001,wt,0.44,3
75,0.7000000000000001,wt2,0.38,2
75,0.7000000000000001,l,0.7,4
75,0.7000000000000001,l2,0.86,6
75,0.7000000000000001,fg,0.52,3
75,0.7000000000000001,fg2,0.74,5
75,0.7000000000000001,eb,0.28,1
75,0.7000000000000001,eb2,0.92,43
75,0.7000000000000001,im,0.28,1
75,0.7000000000000001,im2,0.28,1
75,0.7000000000000001,lp,0.28,1
75,0.7000000000000001,lp2,0.28,1
75,0.7000000000000001,sl,0.68,4
75,0.7000000000000001,sl2,0.7,4
74,0.7000000000000001,wt,0.6,3
74,0.7000000000000001,wt2,0.48,2
74,0.7000000000000001,l,0.94,5
74,0.7000000000000001,l2,0.94,5
74,0.7000000000000001,fg,0.7,4
74,0.7000000000000001,fg2,0.9,5
74,0.7000000000000001,eb,0.3,1
74,0.7000000000000001,eb2,1,48
74,0.7000000000000001,im,0.3,1
74,0.7000000000000001,im2,0.3,1
74,0.7000000000000001,lp,0.3,1
74,0.7000000000000001,lp2,0.3,1
74,0.7000000000000001,sl,0.94,5
74,0.7000000000000001,sl2,0.92,5
73,0.7000000000000001,wt,0.5,3
73,0.7000000000000001,wt2,0.36,2
73,0.7000000000000001,l,0.92,5
73,0.7000000000000001,l2,0.92,5
73,0.7000000000000001,fg,0.46,3
73,0.7000000000000001,fg2,0.92,5
73,0.7000000000000001,eb,0.26,1
73,0.7000000000000001,eb2,0.98,48
73,0.7000000000000001,im,0.26,1
73,0.7000000000000001,im2,0.26,1
73,0.7000000000000001,lp,0.26,1
73,0.7000000000000001,lp2,0.26,1
73,0.7000000000000001,sl,0.9,5
73,0.7000000000000001,sl2,0.88,5
72,0.7000000000000001,wt,0.6,3
72,0.7000000000000001,wt2,0.42,2
72,0.7000000000000001,l,0.76,4
72,0.7000000000000001,l2,0.88,5
72,0.7000000000000001,fg,0.76,4
72,0.7000000000000001,fg2,0.88,5
72,0.7000000000000001,eb,0.26,1
72,0.7000000000000001,eb2,0.98,45
72,0.7000000000000001,im,0.26,1
72,0.7000000000000001,im2,0.26,1
72,0.7000000000000001,lp,0.26,1
72,0.7000000000000001,lp2,1,50
72,0.7000000000000001,sl,0.76,4
72,0.7000000000000001,sl2,0.76,4
71,0.7000000000000001,wt,0.62,3
71,0.7000000000000001,wt2,0.42,2
71,0.7000000000000001,l,0.82,4
71,0.7000000000000001,l2,1,5
71,0.7000000000000001,fg,0.6,3
71,0.7000000000000001,fg2,0.98,5
71,0.7000000000000001,eb,0.24,1
71,0.7000000000000001,eb2,0.9,42
71,0.7000000000000001,im,0.24,1
71,0.7000000000000001,im2,0.24,1
71,0.7000000000000001,lp,0.24,1
71,0.7000000000000001,lp2,1,50
71,0.7000000000000001,sl,1,5
71,0.7000000000000001,sl2,1,5
70,0.7000000000000001,wt,0.6,3
70,0.7000000000000001,wt2,0.42,2
70,0.7000000000000001,l,0.58,3
70,0.7000000000000001,l2,0.94,5
70,0.7000000000000001,fg,0.5,3
70,0.7000000000000001,fg2,0.72,4
70,0.7000000000000001,eb,0.24,1
70,0.7000000000000001,eb2,0.92,42
70,0.7000000000000001,im,0.24,1
70,0.7000000000000001,im2,0.24,1
70,0.7000000000000001,lp,0.24,1
70,0.7000000000000001,lp2,1,50
70,0.7000000000000001,sl,0.74,4
70,0.7000000000000001,sl2,0.76,4
69,0.7000000000000001,wt,0.4,2
69,0.7000000000000001,wt2,0.4,2
69,0.7000000000000001,l,0.78,4
69,0.7000000000000001,l2,0.78,4
69,0.7000000000000001,fg,0.58,3
69,0.7000000000000001,fg2,0.76,4
69,0.7000000000000001,eb,0.26,1
69,0.7000000000000001,eb2,0.98,48
69,0.7000000000000001,im,0.26,1
69,0.7000000000000001,im2,0.26,1
69,0.7000000000000001,lp,0.26,1
69,0.7000000000000001,lp2,1,50
69,0.7000000000000001,sl,0.78,4
69,0.7000000000000001,sl2,0.78,4
68,0.7000000000000001,wt,0.76,4
68,0.7000000000000001,wt2,0.48,2
68,0.7000000000000001,l,0.78,4
68,0.7000000000000001,l2,0.9,5
68,0.7000000000000001,fg,0.72,4
68,0.7000000000000001,fg2,0.82,5
68,0.7000000000000001,eb,0.26,1
68,0.7000000000000001,eb2,0.92,43
68,0.7000000000000001,im,0.26,1
68,0.7000000000000001,im2,0.26,1
68,0.7000000000000001,lp,0.26,1
68,0.7000000000000001,lp2,1,50
68,0.7000000000000001,sl,0.8,5
68,0.7000000000000001,sl2,0.78,4
67,0.7000000000000001,wt,0.68,3
67,0.7000000000000001,wt2,0.66,3
67,0.7000000000000001,l,0.86,4
67,0.7000000000000001,l2,1,5
67,0.7000000000000001,fg,0.6,3
67,0.7000000000000001,fg2,0.92,5
67,0.7000000000000001,eb,0.3,1
67,0.7000000000000001,eb2,0.92,40
67,0.7000000000000001,im,0.3,1
67,0.7000000000000001,im2,0.3,1
67,0.7000000000000001,lp,0.3,1
67,0.7000000000000001,lp2,1,50
67,0.7000000000000001,sl,1,5
67,0.7000000000000001,sl2,0.98,5
66,0.7000000000000001,wt,0.72,4
66,0.7000000000000001,wt2,0.54,3
66,0.7000000000000001,l,0.72,4
66,0.7000000000000001,l2,0.72,4
66,0.7000000000000001,fg,0.54,3
66,0.7000000000000001,fg2,0.7,4
66,0.7000000000000001,eb,0.26,1
66,0.7000000000000001,eb2,0.82,38
66,0.7000000000000001,im,0.26,1
66,0.7000000000000001,im2,0.26,1
66,0.7000000000000001,lp,0.26,1
66,0.7000000000000001,lp2,1,50
66,0.7000000000000001,sl,0.72,4
66,0.7000000000000001,sl2,0.72,4
65,0.7000000000000001,wt,0.74,4
65,0.7000000000000001,wt2,0.44,2
65,0.7000000000000001,l,0.96,5
65,0.7000000000000001,l2,0.96,5
65,0.7000000000000001,fg,0.72,4
65,0.7000000000000001,fg2,0.9,5
65,0.7000000000000001,eb,0.28,1
65,0.7000000000000001,eb2,0.78,31
65,0.7000000000000001,im,0.28,1
65,0.7000000000000001,im2,0.28,1
65,0.7000000000000001,lp,0.28,1
65,0.7000000000000001,lp2,1,50
65,0.7000000000000001,sl,0.94,5
65,0.7000000000000001,sl2,0.74,4
64,0.7000000000000001,wt,0.5,3
64,0.7000000000000001,wt2,0.4,2
64,0.7000000000000001,l,0.76,4
64,0.7000000000000001,l2,0.84,5
64,0.7000000000000001,fg,0.6,3
64,0.7000000000000001,fg2,0.8,5
64,0.7000000000000001,eb,0.22,1
64,0.7000000000000001,eb2,0.84,39
64,0.7000000000000001,im,0.22,1
64,0.7000000000000001,im2,0.22,1
64,0.7000000000000001,lp,0.22,1
64,0.7000000000000001,lp2,1,50
64,0.7000000000000001,sl,0.76,4
64,0.7000000000000001,sl2,0.76,4
63,0.7000000000000001,wt,0.82,4
63,0.7000000000000001,wt2,0.74,3
63,0.7000000000000001,l,0.88,4
63,0.7000000000000001,l2,0.92,5
63,0.7000000000000001,fg,0.66,3
63,0.7000000000000001,fg2,0.84,5
63,0.7000000000000001,eb,0.32,1
63,0.7000000000000001,eb2,1,50
63,0.7000000000000001,im,0.32,1
63,0.7000000000000001,im2,0.32,1
63,0.7000000000000001,lp,0.32,1
63,0.7000000000000001,lp2,1,50
63,0.7000000000000001,sl,0.86,4
63,0.7000000000000001,sl2,0.96,5
62,0.7000000000000001,wt,0.74,4
62,0.7000000000000001,wt2,0.46,2
62,0.7000000000000001,l,1,5
62,0.7000000000000001,l2,1,5
62,0.7000000000000001,fg,0.68,4
62,0.7000000000000001,fg2,0.88,6
62,0.7000000000000001,eb,0.26,1
62,0.7000000000000001,eb2,0.86,39
62,0.7000000000000001,im,0.26,1
62,0.7000000000000001,im2,0.26,1
62,0.7000000000000001,lp,0.26,1
62,0.7000000000000001,lp2,1,50
62,0.7000000000000001,sl,1,5
62,0.7000000000000001,sl2,1,5
61,0.7000000000000001,wt,0.62,3
61,0.7000000000000001,wt2,0.62,3
61,0.7000000000000001,l,0.8,4
61,0.7000000000000001,l2,0.94,5
61,0.7000000000000001,fg,0.6,3
61,0.7000000000000001,fg2,0.9,5
61,0.7000000000000001,eb,0.28,1
61,0.7000000000000001,eb2,0.96,46
61,0.7000000000000001,im,0.28,1
61,0.7000000000000001,im2,0.28,1
61,0.7000000000000001,lp,0.28,1
61,0.7000000000000001,lp2,1,50
61,0.7000000000000001,sl,0.8,4
61,0.7000000000000001,sl2,0.8,4
60,0.7000000000000001,wt,0.6,3
60,0.7000000000000001,wt2,0.4,2
60,0.7000000000000001,l,0.78,4
60,0.7000000000000001,l2,0.96,5
60,0.7000000000000001,fg,0.72,4
60,0.7000000000000001,fg2,0.9,5
60,0.7000000000000001,eb,0.24,1
60,0.7000000000000001,eb2,0.88,39
60,0.7000000000000001,im,0.24,1
60,0.7000000000000001,im2,0.24,1
60,0.7000000000000001,lp,0.24,1
60,0.7000000000000001,lp2,1,50
60,0.7000000000000001,sl,0.96,5
60,0.7000000000000001,sl2,0.78,4
59,0.7000000000000001,wt,0.52,3
59,0.7000000000000001,wt2,0.34,2
59,0.7000000000000001,l,0.64,4
59,0.7000000000000001,l2,0.8,5
59,0.7000000000000001,fg,0.52,3
59,0.7000000000000001,fg2,0.7,5
59,0.7000000000000001,eb,0.28,1
59,0.7000000000000001,eb2,0.96,47
59,0.7000000000000001,im,0.28,1
59,0.7000000000000001,im2,0.28,1
59,0.7000000000000001,lp,0.28,1
59,0.7000000000000001,lp2,0.28,1
59,0.7000000000000001,sl,0.66,4
59,0.7000000000000001,sl2,0.48,3
58,0.7000000000000001,wt,0.64,4
58,0.7000000000000001,wt2,0.42,2
58,0.7000000000000001,l,0.68,4
58,0.7000000000000001,l2,0.86,5
58,0.7000000000000001,fg,0.54,3
58,0.7000000000000001,fg2,0.78,5
58,0.7000000000000001,eb,0.32,1
58,0.7000000000000001,eb2,0.94,43
58,0.7000000000000001,im,0.32,1
58,0.7000000000000001,im2,0.32,1
58,0.7000000000000001,lp,0.32,1
58,0.7000000000000001,lp2,0.32,1
58,0.7000000000000001,sl,0.68,4
58,0.7000000000000001,sl2,0.68,4
57,0.7000000000000001,wt,0.76,4
57,0.7000000000000001,wt2,0.48,2
57,0.7000000000000001,l,0.7,4
57,0.7000000000000001,l2,0.7,5
57,0.7000000000000001,fg,0.58,4
57,0.7000000000000001,fg2,0.7,6
57,0.7000000000000001,eb,0.36,1
57,0.7000000000000001,eb2,0.92,43
57,0.7000000000000001,im,0.36,1
57,0.7000000000000001,im2,0.36,1
57,0.7000000000000001,lp,0.36,1
57,0.7000000000000001,lp2,1,50
57,0.7000000000000001,sl,0.72,4
57,0.7000000000000001,sl2,0.72,4
56,0.7000000000000001,wt,0.42,2
56,0.7000000000000001,wt2,0.42,2
56,0.7000000000000001,l,0.96,5
56,0.7000000000000001,l2,0.96,5
56,0.7000000000000001,fg,0.66,3
56,0.7000000000000001,fg2,0.88,5
56,0.7000000000000001,eb,0.28,1
56,0.7000000000000001,eb2,0.92,40
56,0.7000000000000001,im,0.28,1
56,0.7000000000000001,im2,0.28,1
56,0.7000000000000001,lp,0.28,1
56,0.7000000000000001,lp2,1,50
56,0.7000000000000001,sl,0.86,4
56,0.7000000000000001,sl2,0.86,4
55,0.7000000000000001,wt,0.58,4
55,0.7000000000000001,wt2,0.4,2
55,0.7000000000000001,l,0.64,4
55,0.7000000000000001,l2,0.72,6
55,0.7000000000000001,fg,0.54,4
55,0.7000000000000001,fg2,0.72,6
55,0.7000000000000001,eb,0.4,1
55,0.7000000000000001,eb2,0.68,30
55,0.7000000000000001,im,0.4,1
55,0.7000000000000001,im2,0.4,1
55,0.7000000000000001,lp,0.4,1
55,0.7000000000000001,lp2,1,50
55,0.7000000000000001,sl,0.58,4
55,0.7000000000000001,sl2,0.58,4
54,0.7000000000000001,wt,0.74,4
54,0.7000000000000001,wt2,0.5,2
54,0.7000000000000001,l,0.92,5
54,0.7000000000000001,l2,0.92,5
54,0.7000000000000001,fg,0.68,4
54,0.7000000000000001,fg2,0.92,5
54,0.7000000000000001,eb,0.26,1
54,0.7000000000000001,eb2,0.82,37
54,0.7000000000000001,im,0.26,1
54,0.7000000000000001,im2,0.26,1
54,0.7000000000000001,lp,0.26,1
54,0.7000000000000001,lp2,1,50
54,0.7000000000000001,sl,0.92,5
54,0.7000000000000001,sl2,0.78,4
53,0.7000000000000001,wt,0.88,5
53,0.7000000000000001,wt2,0.4,2
53,0.7000000000000001,l,0.96,5
53,0.7000000000000001,l2,0.96,5
53,0.7000000000000001,fg,0.7,4
53,0.7000000000000001,fg2,0.92,5
53,0.7000000000000001,eb,0.24,1
53,0.7000000000000001,eb2,0.92,44
53,0.7000000000000001,im,0.24,1
53,0.7000000000000001,im2,0.24,1
53,0.7000000000000001,lp,0.24,1
53,0.7000000000000001,lp2,1,50
53,0.7000000000000001,sl,0.96,5
53,0.7000000000000001,sl2,0.96,5
52,0.7000000000000001,wt,0.62,5
52,0.7000000000000001,wt2,0.38,2
52,0.7000000000000001,l,0.7,4
52,0.7000000000000001,l2,0.84,5
52,0.7000000000000001,fg,0.62,4
52,0.7000000000000001,fg2,0.82,5
52,0.7000000000000001,eb,0.22,1
52,0.7000000000000001,eb2,0.86,40
52,0.7000000000000001,im,0.22,1
52,0.7000000000000001,im2,0.22,1
52,0.7000000000000001,lp,0.22,1
52,0.7000000000000001,lp2,1,50
52,0.7000000000000001,sl,0.54,3
52,0.7000000000000001,sl2,0.68,4
51,0.7000000000000001,wt,0.66,4
51,0.7000000000000001,wt2,0.42,2
51,0.7000000000000001,l,0.94,5
51,0.7000000000000001,l2,0.94,5
51,0.7000000000000001,fg,0.58,3
51,0.7000000000000001,fg2,0.96,5
51,0.7000000000000001,eb,0.24,1
51,0.7000000000000001,eb2,0.88,37
51,0.7000000000000001,im,0.24,1
51,0.7000000000000001,im2,0.24,1
