run,alpha,method,accuracies,c_count
1,0.8,wt,0.46,2
1,0.8,wt2,0.32,1
1,0.8,l,0.36,3
1,0.8,l2,0.46,7
1,0.8,fg,0.32,2
1,0.8,fg2,0.58,5
1,0.8,eb,0.32,1
1,0.8,eb2,0.94,45
1,0.8,im,0.32,1
1,0.8,im2,0.32,1
1,0.8,lp,0.32,1
1,0.8,lp2,1,50
1,0.8,sl,0.4,3
1,0.8,sl2,0.42,3
