run,alpha,method,accuracies
976,0.6,sl,1
976,0.6,sl2,1
975,0.6,wt,1
975,0.6,wt2,1
975,0.6,l,1
975,0.6,l2,1
975,0.6,fg,0.96
975,0.6,fg2,1
975,0.6,eb,0.26
975,0.6,eb2,0.82
975,0.6,im,0.26
975,0.6,im2,0.26
975,0.6,lp,0.26
975,0.6,lp2,0.26
975,0.6,sl,1
975,0.6,sl2,1
974,0.6,wt,0.72
974,0.6,wt2,0.6
974,0.6,l,0.98
974,0.6,l2,0.98
974,0.6,fg,0.9
974,0.6,fg2,0.86
974,0.6,eb,0.78
974,0.6,eb2,0.82
974,0.6,im,0.28
974,0.6,im2,0.28
974,0.6,lp,0.28
974,0.6,lp2,0.28
974,0.6,sl,0.98
974,0.6,sl2,0.98
973,0.6,wt,0.58
973,0.6,wt2,0.58
973,0.6,l,1
973,0.6,l2,1
973,0.6,fg,0.74
973,0.6,fg2,0.96
973,0.6,eb,0.22
973,0.6,eb2,0.8
973,0.6,im,0.22
973,0.6,im2,0.22
973,0.6,lp,0.22
973,0.6,lp2,0.22
973,0.6,sl,1
973,0.6,sl2,1
972,0.6,wt,0.92
972,0.6,wt2,0.74
972,0.6,l,1
972,0.6,l2,1
972,0.6,fg,0.74
972,0.6,fg2,0.96
972,0.6,eb,0.26
972,0.6,eb2,0.92
972,0.6,im,0.26
972,0.6,im2,0.26
972,0.6,lp,0.26
972,0.6,lp2,0.26
972,0.6,sl,1
972,0.6,sl2,1
971,0.6,wt,0.78
971,0.6,wt2,0.6
971,0.6,l,1
971,0.6,l2,0.98
971,0.6,fg,0.7
971,0.6,fg2,0.9
971,0.6,eb,0.54
971,0.6,eb2,0.9
971,0.6,im,0.28
971,0.6,im2,0.28
971,0.6,lp,0.28
971,0.6,lp2,0.28
971,0.6,sl,0.98
971,0.6,sl2,0.98
970,0.6,wt,0.76
970,0.6,wt2,0.96
970,0.6,l,1
970,0.6,l2,0.98
970,0.6,fg,0.9
970,0.6,fg2,0.98
970,0.6,eb,0.28
970,0.6,eb2,0.86
970,0.6,im,0.28
970,0.6,im2,0.28
970,0.6,lp,0.28
970,0.6,lp2,0.28
970,0.6,sl,0.98
970,0.6,sl2,0.98
969,0.6,wt,1
969,0.6,wt2,1
969,0.6,l,1
969,0.6,l2,1
969,0.6,fg,0.82
969,0.6,fg2,1
969,0.6,eb,0.22
969,0.6,eb2,0.86
969,0.6,im,0.22
969,0.6,im2,0.22
969,0.6,lp,0.22
969,0.6,lp2,1
969,0.6,sl,1
969,0.6,sl2,1
968,0.6,wt,1
968,0.6,wt2,1
968,0.6,l,1
968,0.6,l2,1
968,0.6,fg,0.74
968,0.6,fg2,1
968,0.6,eb,0.38
968,0.6,eb2,0.7
968,0.6,im,0.28
968,0.6,im2,0.28
968,0.6,lp,0.28
968,0.6,lp2,1
968,0.6,sl,1
968,0.6,sl2,1
967,0.6,wt,0.6
967,0.6,wt2,0.82
967,0.6,l,1
967,0.6,l2,1
967,0.6,fg,0.8
967,0.6,fg2,0.98
967,0.6,eb,0.28
967,0.6,eb2,0.84
967,0.6,im,0.28
967,0.6,im2,0.28
967,0.6,lp,0.28
967,0.6,lp2,0.28
967,0.6,sl,1
967,0.6,sl2,1
966,0.6,wt,0.82
966,0.6,wt2,0.8
966,0.6,l,0.98
966,0.6,l2,0.98
966,0.6,fg,0.8
966,0.6,fg2,0.96
966,0.6,eb,0.24
966,0.6,eb2,0.98
966,0.6,im,0.24
966,0.6,im2,0.24
966,0.6,lp,0.24
966,0.6,lp2,1
966,0.6,sl,1
966,0.6,sl2,0.98
965,0.6,wt,0.78
965,0.6,wt2,0.76
965,0.6,l,1
965,0.6,l2,1
965,0.6,fg,0.96
965,0.6,fg2,1
965,0.6,eb,0.66
965,0.6,eb2,0.86
965,0.6,im,0.3
965,0.6,im2,0.3
965,0.6,lp,0.3
965,0.6,lp2,0.3
965,0.6,sl,1
965,0.6,sl2,1
964,0.6,wt,0.98
964,0.6,wt2,1
964,0.6,l,1
964,0.6,l2,1
964,0.6,fg,0.74
964,0.6,fg2,0.94
964,0.6,eb,0.28
964,0.6,eb2,0.8
964,0.6,im,0.28
964,0.6,im2,0.28
964,0.6,lp,0.28
964,0.6,lp2,0.28
964,0.6,sl,1
964,0.6,sl2,1
963,0.6,wt,0.58
963,0.6,wt2,0.58
963,0.6,l,0.86
963,0.6,l2,1
963,0.6,fg,0.68
963,0.6,fg2,0.84
963,0.6,eb,0.54
963,0.6,eb2,0.88
963,0.6,im,0.26
963,0.6,im2,0.26
963,0.6,lp,0.26
963,0.6,lp2,0.26
963,0.6,sl,0.98
963,0.6,sl2,1
962,0.6,wt,0.58
962,0.6,wt2,0.54
962,0.6,l,0.96
962,0.6,l2,0.96
962,0.6,fg,0.68
962,0.6,fg2,0.88
962,0.6,eb,0.54
962,0.6,eb2,0.72
962,0.6,im,0.28
962,0.6,im2,0.28
962,0.6,lp,0.28
962,0.6,lp2,0.28
962,0.6,sl,0.98
962,0.6,sl2,0.96
961,0.6,wt,0.96
961,0.6,wt2,0.82
961,0.6,l,0.84
961,0.6,l2,0.98
961,0.6,fg,0.8
961,0.6,fg2,0.94
961,0.6,eb,0.32
961,0.6,eb2,0.96
961,0.6,im,0.32
961,0.6,im2,0.32
961,0.6,lp,0.32
961,0.6,lp2,0.32
961,0.6,sl,0.98
961,0.6,sl2,0.94
960,0.6,wt,0.92
960,0.6,wt2,0.74
960,0.6,l,0.98
960,0.6,l2,0.98
960,0.6,fg,0.96
960,0.6,fg2,0.98
960,0.6,eb,0.38
960,0.6,eb2,0.94
960,0.6,im,0.26
960,0.6,im2,0.26
960,0.6,lp,0.26
960,0.6,lp2,0.26
960,0.6,sl,0.98
960,0.6,sl2,0.98
959,0.6,wt,0.78
959,0.6,wt2,0.82
959,0.6,l,1
959,0.6,l2,1
959,0.6,fg,0.88
959,0.6,fg2,1
959,0.6,eb,0.72
959,0.6,eb2,0.84
959,0.6,im,0.26
959,0.6,im2,0.26
959,0.6,lp,0.26
959,0.6,lp2,0.26
959,0.6,sl,1
959,0.6,sl2,1
958,0.6,wt,1
958,0.6,wt2,1
958,0.6,l,1
958,0.6,l2,1
958,0.6,fg,1
958,0.6,fg2,1
958,0.6,eb,0.24
958,0.6,eb2,0.94
958,0.6,im,0.24
958,0.6,im2,0.24
958,0.6,lp,0.24
958,0.6,lp2,0.24
958,0.6,sl,1
958,0.6,sl2,1
957,0.6,wt,0.74
957,0.6,wt2,0.74
957,0.6,l,1
957,0.6,l2,1
957,0.6,fg,0.72
957,0.6,fg2,0.92
957,0.6,eb,0.3
957,0.6,eb2,0.86
957,0.6,im,0.3
957,0.6,im2,0.3
957,0.6,lp,0.3
957,0.6,lp2,0.3
957,0.6,sl,1
957,0.6,sl2,0.98
956,0.6,wt,0.78
956,0.6,wt2,0.76
956,0.6,l,0.78
956,0.6,l2,0.98
956,0.6,fg,0.74
956,0.6,fg2,0.76
956,0.6,eb,0.28
956,0.6,eb2,0.88
956,0.6,im,0.28
956,0.6,im2,0.28
956,0.6,lp,0.28
956,0.6,lp2,0.28
956,0.6,sl,0.98
956,0.6,sl2,0.8
955,0.6,wt,0.74
955,0.6,wt2,0.58
955,0.6,l,0.76
955,0.6,l2,0.94
955,0.6,fg,0.7
955,0.6,fg2,0.74
955,0.6,eb,0.5
955,0.6,eb2,0.9
955,0.6,im,0.3
955,0.6,im2,0.3
955,0.6,lp,0.3
955,0.6,lp2,0.3
955,0.6,sl,0.76
955,0.6,sl2,0.76
954,0.6,wt,1
954,0.6,wt2,1
954,0.6,l,1
954,0.6,l2,1
954,0.6,fg,1
954,0.6,fg2,1
954,0.6,eb,0.3
954,0.6,eb2,1
954,0.6,im,0.3
954,0.6,im2,0.3
954,0.6,lp,0.3
954,0.6,lp2,0.3
954,0.6,sl,1
954,0.6,sl2,1
953,0.6,wt,0.98
953,0.6,wt2,0.98
953,0.6,l,0.96
953,0.6,l2,0.96
953,0.6,fg,0.78
953,0.6,fg2,0.96
953,0.6,eb,0.3
953,0.6,eb2,0.82
953,0.6,im,0.3
953,0.6,im2,0.3
953,0.6,lp,0.3
953,0.6,lp2,0.3
953,0.6,sl,0.96
953,0.6,sl2,0.94
952,0.6,wt,0.8
952,0.6,wt2,0.64
952,0.6,l,1
952,0.6,l2,1
952,0.6,fg,0.8
952,0.6,fg2,1
952,0.6,eb,0.32
952,0.6,eb2,0.92
952,0.6,im,0.32
952,0.6,im2,0.32
952,0.6,lp,0.32
952,0.6,lp2,0.32
952,0.6,sl,1
952,0.6,sl2,1
951,0.6,wt,0.76
951,0.6,wt2,0.96
951,0.6,l,1
951,0.6,l2,1
951,0.6,fg,0.78
951,0.6,fg2,1
951,0.6,eb,0.68
951,0.6,eb2,0.9
951,0.6,im,0.28
951,0.6,im2,0.28
951,0.6,lp,0.28
951,0.6,lp2,0.28
951,0.6,sl,1
951,0.6,sl2,1
950,0.6,wt,0.56
950,0.6,wt2,0.56
950,0.6,l,0.98
950,0.6,l2,0.98
950,0.6,fg,0.6
950,0.6,fg2,0.8
950,0.6,eb,0.62
950,0.6,eb2,0.86
950,0.6,im,0.3
950,0.6,im2,0.3
950,0.6,lp,0.3
950,0.6,lp2,0.3
950,0.6,sl,0.98
950,0.6,sl2,1
949,0.6,wt,0.78
949,0.6,wt2,0.6
949,0.6,l,0.94
949,0.6,l2,0.94
949,0.6,fg,0.76
949,0.6,fg2,0.92
949,0.6,eb,0.3
949,0.6,eb2,0.9
949,0.6,im,0.3
949,0.6,im2,0.3
949,0.6,lp,0.3
949,0.6,lp2,0.3
949,0.6,sl,0.94
949,0.6,sl2,0.78
948,0.6,wt,0.74
948,0.6,wt2,0.6
948,0.6,l,1
948,0.6,l2,1
948,0.6,fg,0.76
948,0.6,fg2,0.96
948,0.6,eb,0.26
948,0.6,eb2,0.98
948,0.6,im,0.26
948,0.6,im2,0.26
948,0.6,lp,0.26
948,0.6,lp2,0.26
948,0.6,sl,1
948,0.6,sl2,0.98
947,0.6,wt,0.96
947,0.6,wt2,0.8
947,0.6,l,1
947,0.6,l2,1
947,0.6,fg,0.78
947,0.6,fg2,0.96
947,0.6,eb,0.26
947,0.6,eb2,0.82
947,0.6,im,0.26
947,0.6,im2,0.26
947,0.6,lp,0.26
947,0.6,lp2,0.26
947,0.6,sl,1
947,0.6,sl2,1
946,0.6,wt,0.8
946,0.6,wt2,1
946,0.6,l,0.98
946,0.6,l2,0.98
946,0.6,fg,0.78
946,0.6,fg2,0.96
946,0.6,eb,0.26
946,0.6,eb2,0.9
946,0.6,im,0.26
946,0.6,im2,0.26
946,0.6,lp,0.26
946,0.6,lp2,1
946,0.6,sl,0.98
946,0.6,sl2,0.98
945,0.6,wt,0.98
945,0.6,wt2,0.62
945,0.6,l,0.82
945,0.6,l2,1
945,0.6,fg,0.8
945,0.6,fg2,1
945,0.6,eb,0.26
945,0.6,eb2,0.84
945,0.6,im,0.26
945,0.6,im2,0.26
945,0.6,lp,0.26
945,0.6,lp2,1
945,0.6,sl,1
945,0.6,sl2,1
944,0.6,wt,0.78
944,0.6,wt2,0.8
944,0.6,l,1
944,0.6,l2,1
944,0.6,fg,0.78
944,0.6,fg2,0.8
944,0.6,eb,0.22
944,0.6,eb2,0.9
944,0.6,im,0.22
944,0.6,im2,0.22
944,0.6,lp,0.22
944,0.6,lp2,1
944,0.6,sl,1
944,0.6,sl2,1
943,0.6,wt,0.98
943,0.6,wt2,1
943,0.6,l,1
943,0.6,l2,1
943,0.6,fg,0.98
943,0.6,fg2,0.98
943,0.6,eb,0.62
943,0.6,eb2,0.92
943,0.6,im,0.24
943,0.6,im2,0.24
943,0.6,lp,0.24
943,0.6,lp2,0.24
943,0.6,sl,0.98
943,0.6,sl2,0.98
942,0.6,wt,0.96
942,0.6,wt2,1
942,0.6,l,1
942,0.6,l2,1
942,0.6,fg,0.96
942,0.6,fg2,1
942,0.6,eb,0.32
942,0.6,eb2,0.9
942,0.6,im,0.32
942,0.6,im2,0.32
942,0.6,lp,0.32
942,0.6,lp2,0.32
942,0.6,sl,1
942,0.6,sl2,1
941,0.6,wt,0.94
941,0.6,wt2,0.78
941,0.6,l,0.98
941,0.6,l2,0.98
941,0.6,fg,0.82
941,0.6,fg2,0.92
941,0.6,eb,0.44
941,0.6,eb2,1
941,0.6,im,0.28
941,0.6,im2,0.28
941,0.6,lp,0.28
941,0.6,lp2,0.28
941,0.6,sl,0.98
941,0.6,sl2,0.98
940,0.6,wt,0.74
940,0.6,wt2,0.74
940,0.6,l,0.96
940,0.6,l2,0.96
940,0.6,fg,0.68
940,0.6,fg2,0.94
940,0.6,eb,0.48
940,0.6,eb2,0.88
940,0.6,im,0.26
940,0.6,im2,0.26
940,0.6,lp,0.26
940,0.6,lp2,0.26
940,0.6,sl,0.98
940,0.6,sl2,0.98
939,0.6,wt,0.96
939,0.6,wt2,0.76
939,0.6,l,1
939,0.6,l2,1
939,0.6,fg,0.78
939,0.6,fg2,0.94
939,0.6,eb,0.24
939,0.6,eb2,0.68
939,0.6,im,0.24
939,0.6,im2,0.24
939,0.6,lp,0.24
939,0.6,lp2,0.24
939,0.6,sl,1
939,0.6,sl2,1
938,0.6,wt,0.82
938,0.6,wt2,0.82
938,0.6,l,1
938,0.6,l2,1
938,0.6,fg,0.84
938,0.6,fg2,1
938,0.6,eb,0.48
938,0.6,eb2,0.92
938,0.6,im,0.26
938,0.6,im2,0.26
938,0.6,lp,0.26
938,0.6,lp2,0.26
938,0.6,sl,1
938,0.6,sl2,1
937,0.6,wt,0.96
937,0.6,wt2,0.76
937,0.6,l,1
937,0.6,l2,1
937,0.6,fg,0.66
937,0.6,fg2,0.94
937,0.6,eb,0.26
937,0.6,eb2,0.88
937,0.6,im,0.26
937,0.6,im2,0.26
937,0.6,lp,0.26
937,0.6,lp2,0.26
937,0.6,sl,0.98
937,0.6,sl2,1
936,0.6,wt,0.64
936,0.6,wt2,1
936,0.6,l,1
936,0.6,l2,1
936,0.6,fg,0.78
936,0.6,fg2,0.88
936,0.6,eb,0.32
936,0.6,eb2,0.96
936,0.6,im,0.32
936,0.6,im2,0.32
936,0.6,lp,0.32
936,0.6,lp2,0.32
936,0.6,sl,0.98
936,0.6,sl2,1
935,0.6,wt,0.8
935,0.6,wt2,0.68
935,0.6,l,1
935,0.6,l2,1
935,0.6,fg,0.72
935,0.6,fg2,0.94
935,0.6,eb,0.28
935,0.6,eb2,0.9
935,0.6,im,0.28
935,0.6,im2,0.28
935,0.6,lp,0.28
935,0.6,lp2,1
935,0.6,sl,1
935,0.6,sl2,1
934,0.6,wt,0.72
934,0.6,wt2,0.66
934,0.6,l,0.84
934,0.6,l2,1
934,0.6,fg,0.8
934,0.6,fg2,0.82
934,0.6,eb,0.68
934,0.6,eb2,0.94
934,0.6,im,0.28
934,0.6,im2,0.28
934,0.6,lp,0.28
934,0.6,lp2,0.28
934,0.6,sl,0.84
934,0.6,sl2,0.82
933,0.6,wt,0.62
933,0.6,wt2,0.94
933,0.6,l,1
933,0.6,l2,1
933,0.6,fg,0.82
933,0.6,fg2,0.84
933,0.6,eb,0.74
933,0.6,eb2,0.74
933,0.6,im,0.24
933,0.6,im2,0.24
933,0.6,lp,0.24
933,0.6,lp2,0.24
933,0.6,sl,1
933,0.6,sl2,1
932,0.6,wt,0.98
932,0.6,wt2,0.74
932,0.6,l,1
932,0.6,l2,1
932,0.6,fg,0.7
932,0.6,fg2,0.94
932,0.6,eb,0.3
932,0.6,eb2,0.92
932,0.6,im,0.3
932,0.6,im2,0.3
932,0.6,lp,0.3
932,0.6,lp2,0.3
932,0.6,sl,1
932,0.6,sl2,1
931,0.6,wt,0.94
931,0.6,wt2,0.94
931,0.6,l,0.98
931,0.6,l2,0.98
931,0.6,fg,0.94
931,0.6,fg2,0.94
931,0.6,eb,0.24
931,0.6,eb2,0.86
931,0.6,im,0.24
931,0.6,im2,0.24
931,0.6,lp,0.24
931,0.6,lp2,0.24
931,0.6,sl,0.98
931,0.6,sl2,0.96
930,0.6,wt,1
930,0.6,wt2,0.64
930,0.6,l,1
930,0.6,l2,1
930,0.6,fg,0.8
930,0.6,fg2,0.98
930,0.6,eb,0.26
930,0.6,eb2,0.96
930,0.6,im,0.26
930,0.6,im2,0.26
930,0.6,lp,0.26
930,0.6,lp2,1
930,0.6,sl,1
930,0.6,sl2,1
929,0.6,wt,1
929,0.6,wt2,1
929,0.6,l,1
929,0.6,l2,1
929,0.6,fg,0.98
929,0.6,fg2,1
929,0.6,eb,0.26
929,0.6,eb2,0.86
929,0.6,im,0.26
929,0.6,im2,0.26
929,0.6,lp,0.26
929,0.6,lp2,1
929,0.6,sl,1
929,0.6,sl2,1
928,0.6,wt,1
928,0.6,wt2,1
928,0.6,l,1
928,0.6,l2,1
928,0.6,fg,0.96
928,0.6,fg2,0.98
928,0.6,eb,0.34
928,0.6,eb2,0.94
928,0.6,im,0.34
928,0.6,im2,0.34
928,0.6,lp,0.34
928,0.6,lp2,0.34
928,0.6,sl,0.98
928,0.6,sl2,1
927,0.6,wt,0.82
927,0.6,wt2,0.82
927,0.6,l,0.82
927,0.6,l2,0.98
927,0.6,fg,0.82
927,0.6,fg2,0.98
927,0.6,eb,0.28
927,0.6,eb2,0.92
927,0.6,im,0.28
927,0.6,im2,0.28
927,0.6,lp,0.28
927,0.6,lp2,1
927,0.6,sl,1
927,0.6,sl2,1
926,0.6,wt,0.64
926,0.6,wt2,0.56
926,0.6,l,0.98
926,0.6,l2,0.98
926,0.6,fg,0.66
926,0.6,fg2,0.92
926,0.6,eb,0.32
926,0.6,eb2,0.76
926,0.6,im,0.32
926,0.6,im2,0.32
926,0.6,lp,0.32
926,0.6,lp2,0.32
926,0.6,sl,0.98
926,0.6,sl2,0.96
925,0.6,wt,0.98
925,0.6,wt2,0.8
925,0.6,l,1
925,0.6,l2,1
925,0.6,fg,0.92
925,0.6,fg2,0.98
925,0.6,eb,0.68
925,0.6,eb2,0.74
925,0.6,im,0.28
925,0.6,im2,0.28
925,0.6,lp,0.28
925,0.6,lp2,0.28
925,0.6,sl,1
925,0.6,sl2,0.98
924,0.6,wt,0.78
924,0.6,wt2,0.56
924,0.6,l,0.92
924,0.6,l2,0.92
924,0.6,fg,0.68
924,0.6,fg2,0.68
924,0.6,eb,0.38
924,0.6,eb2,0.8
924,0.6,im,0.38
924,0.6,im2,0.38
924,0.6,lp,0.38
924,0.6,lp2,0.38
924,0.6,sl,0.92
924,0.6,sl2,0.96
923,0.6,wt,0.74
923,0.6,wt2,0.56
923,0.6,l,0.78
923,0.6,l2,0.98
923,0.6,fg,0.74
923,0.6,fg2,0.74
923,0.6,eb,0.58
923,0.6,eb2,0.9
923,0.6,im,0.22
923,0.6,im2,0.22
923,0.6,lp,0.22
923,0.6,lp2,0.22
923,0.6,sl,0.78
923,0.6,sl2,0.78
922,0.6,wt,0.98
