run,alpha,method,NMI_scores
87,0.4,lp2,0.8310426898300315
87,0.4,le,0.8557972001814408
87,0.4,le2,0.8603555748256646
87,0.4,sl,1
87,0.4,sl2,1
86,0.4,wt,1
86,0.4,wt2,1
86,0.4,l,1
86,0.4,l2,1
86,0.4,fg,0.9507064829096524
86,0.4,fg2,0.9507064829096524
86,0.4,eb,0.46308680781530454
86,0.4,eb2,0.5027217298120356
86,0.4,im,0
86,0.4,im2,0
86,0.4,lp,0
86,0.4,lp2,0.781064766469327
86,0.4,le,0.722474461512627
86,0.4,le2,0.7089951653632117
86,0.4,sl,0.9507064829096524
86,0.4,sl2,0.9526994504214006
85,0.4,wt,1
85,0.4,wt2,1
85,0.4,l,1
85,0.4,l2,1
85,0.4,fg,1
85,0.4,fg2,1
85,0.4,eb,0.4449143252100212
85,0.4,eb2,0.4449143252100212
85,0.4,im,0
85,0.4,im2,0
85,0.4,lp,0.8179446738611142
85,0.4,lp2,0
85,0.4,le,0.8283470922813964
85,0.4,le2,0.8813376341637525
85,0.4,sl,0.9597111873177305
85,0.4,sl2,1
84,0.4,wt,1
84,0.4,wt2,1
84,0.4,l,1
84,0.4,l2,1
84,0.4,fg,1
84,0.4,fg2,1
84,0.4,eb,0.35018166734046313
84,0.4,eb2,0.35018166734046313
84,0.4,im,0
84,0.4,im2,0
84,0.4,lp,1
84,0.4,lp2,0.2936242183681586
84,0.4,le,0.8617232695716891
84,0.4,le2,0.8643368648677414
84,0.4,sl,1
84,0.4,sl2,1
83,0.4,wt,1
83,0.4,wt2,1
83,0.4,l,1
83,0.4,l2,1
83,0.4,fg,0.805097759568949
83,0.4,fg2,0.951864124094045
83,0.4,eb,0.4430288002759536
83,0.4,eb2,0.4576856234660183
83,0.4,im,0
83,0.4,im2,0
83,0.4,lp,0
83,0.4,lp2,0
83,0.4,le,0.6914054509354958
83,0.4,le2,0.6588402164087795
83,0.4,sl,1
83,0.4,sl2,0.9536090382111676
82,0.4,wt,1
82,0.4,wt2,1
82,0.4,l,1
82,0.4,l2,1
82,0.4,fg,0.9305576798681944
82,0.4,fg2,1
82,0.4,eb,0.3708625069878786
82,0.4,eb2,0.3703678665047615
82,0.4,im,0
82,0.4,im2,0
82,0.4,lp,0
82,0.4,lp2,0
82,0.4,le,0.9196942223395
82,0.4,le2,0.9196942223395
82,0.4,sl,1
82,0.4,sl2,0.9576876954959247
81,0.4,wt,1
81,0.4,wt2,1
81,0.4,l,1
81,0.4,l2,1
81,0.4,fg,1
81,0.4,fg2,1
81,0.4,eb,0.3551607097114104
81,0.4,eb2,0.3551607097114104
81,0.4,im,0
81,0.4,im2,0
81,0.4,lp,0
81,0.4,lp2,0
81,0.4,le,0.8096909569093638
81,0.4,le2,0.8409331044162466
81,0.4,sl,1
81,0.4,sl2,0.958616682924231
80,0.4,wt,1
80,0.4,wt2,1
80,0.4,l,1
80,0.4,l2,1
80,0.4,fg,1
80,0.4,fg2,1
80,0.4,eb,0.3739100118551428
80,0.4,eb2,0.37551930328277155
80,0.4,im,0
80,0.4,im2,0
80,0.4,lp,0
80,0.4,lp2,0
80,0.4,le,0.9230121039441392
80,0.4,le2,0.9230121039441392
80,0.4,sl,1
80,0.4,sl2,1
79,0.4,wt,0.6727690446456653
79,0.4,wt2,0.6727690446456653
79,0.4,l,0.8344944576292453
79,0.4,l2,0.8344944576292453
79,0.4,fg,0.7872877920858958
79,0.4,fg2,0.7888169932073698
79,0.4,eb,0.4138467709923112
79,0.4,eb2,0.4176401378512148
79,0.4,im,0
79,0.4,im2,0
79,0.4,lp,0
79,0.4,lp2,0
79,0.4,le,0.5807851481204945
79,0.4,le2,0.7091548567246445
79,0.4,sl,0.8344944576292453
79,0.4,sl2,0.877028884011441
78,0.4,wt,1
78,0.4,wt2,1
78,0.4,l,1
78,0.4,l2,1
78,0.4,fg,1
78,0.4,fg2,1
78,0.4,eb,0.432748528626558
78,0.4,eb2,0.432748528626558
78,0.4,im,0
78,0.4,im2,0
78,0.4,lp,0
78,0.4,lp2,0
78,0.4,le,0.797377956039097
78,0.4,le2,0.7988500066599775
78,0.4,sl,1
78,0.4,sl2,1
77,0.4,wt,1
77,0.4,wt2,1
77,0.4,l,1
77,0.4,l2,1
77,0.4,fg,1
77,0.4,fg2,1
77,0.4,eb,0.4249498325209425
77,0.4,eb2,0.42498269560164836
77,0.4,im,0
77,0.4,im2,0
77,0.4,lp,1
77,0.4,lp2,0
77,0.4,le,0.7930162556907748
77,0.4,le2,0.7930162556907748
77,0.4,sl,1
77,0.4,sl2,1
76,0.4,wt,1
76,0.4,wt2,1
76,0.4,l,1
76,0.4,l2,1
76,0.4,fg,1
76,0.4,fg2,1
76,0.4,eb,0.40284530033676996
76,0.4,eb2,0.40284530033676996
76,0.4,im,0
76,0.4,im2,0
76,0.4,lp,1
76,0.4,lp2,0
76,0.4,le,0.7700390352881481
76,0.4,le2,0.7763605298271193
76,0.4,sl,0.957781360526794
76,0.4,sl2,1
75,0.4,wt,1
75,0.4,wt2,1
75,0.4,l,1
75,0.4,l2,1
75,0.4,fg,1
75,0.4,fg2,1
75,0.4,eb,0
75,0.4,eb2,0.3945267302624349
75,0.4,im,0
75,0.4,im2,0
75,0.4,lp,1
75,0.4,lp2,0
75,0.4,le,0.925263194254479
75,0.4,le2,0.8791305851984451
75,0.4,sl,0.958521331364371
75,0.4,sl2,1
74,0.4,wt,1
74,0.4,wt2,1
74,0.4,l,1
74,0.4,l2,1
74,0.4,fg,1
74,0.4,fg2,1
74,0.4,eb,0.3848137435916329
74,0.4,eb2,0.4194054519616494
74,0.4,im,0
74,0.4,im2,0
74,0.4,lp,1
74,0.4,lp2,0
74,0.4,le,0.8015088229108323
74,0.4,le2,0.8015088229108323
74,0.4,sl,0.9566205749335948
74,0.4,sl2,1
73,0.4,wt,0.9554613849200095
73,0.4,wt2,0.9554613849200095
73,0.4,l,1
73,0.4,l2,1
73,0.4,fg,0.912450024450925
73,0.4,fg2,0.912450024450925
73,0.4,eb,0.41222049485932105
73,0.4,eb2,0.41222049485932105
73,0.4,im,0
73,0.4,im2,0
73,0.4,lp,0
73,0.4,lp2,0
73,0.4,le,0.6898543662401561
73,0.4,le2,0.7195442495356248
73,0.4,sl,1
73,0.4,sl2,1
72,0.4,wt,1
72,0.4,wt2,1
72,0.4,l,1
72,0.4,l2,1
72,0.4,fg,0.9560309464696946
72,0.4,fg2,1
72,0.4,eb,0.14921790708857002
72,0.4,eb2,0.40703189958906194
72,0.4,im,0
72,0.4,im2,0
72,0.4,lp,0
72,0.4,lp2,0
72,0.4,le,0.7293428277415124
72,0.4,le2,0.7432534031929081
72,0.4,sl,0.957744162142036
72,0.4,sl2,1
71,0.4,wt,1
71,0.4,wt2,1
71,0.4,l,1
71,0.4,l2,1
71,0.4,fg,0.9555158931908494
71,0.4,fg2,1
71,0.4,eb,0.3484215744351309
71,0.4,eb2,0.38027537588914623
71,0.4,im,0
71,0.4,im2,0
71,0.4,lp,0.86439945617756
71,0.4,lp2,0.7889571967627601
71,0.4,le,0.7299327799215165
71,0.4,le2,0.7947196698005093
71,0.4,sl,1
71,0.4,sl2,1
70,0.4,wt,1
70,0.4,wt2,1
70,0.4,l,1
70,0.4,l2,1
70,0.4,fg,0.8984196582849918
70,0.4,fg2,0.9505840213509327
70,0.4,eb,0.42063739154290597
70,0.4,eb2,0.42063739154290597
70,0.4,im,0
70,0.4,im2,0
70,0.4,lp,0
70,0.4,lp2,0
70,0.4,le,0.8670523024266716
70,0.4,le2,0.8670523024266716
70,0.4,sl,1
70,0.4,sl2,0.9505840213509327
69,0.4,wt,1
69,0.4,wt2,1
69,0.4,l,0.9576686564968668
69,0.4,l2,0.9576686564968668
69,0.4,fg,0.934429756081053
69,0.4,fg2,0.9576686564968668
69,0.4,eb,0.3381671869711867
69,0.4,eb2,0.3387977876871032
69,0.4,im,0
69,0.4,im2,0
69,0.4,lp,0.8149073489616357
69,0.4,lp2,0
69,0.4,le,0.6852473869628919
69,0.4,le2,0.7539017597657176
69,0.4,sl,1
69,0.4,sl2,0.9576686564968668
68,0.4,wt,1
68,0.4,wt2,1
68,0.4,l,1
68,0.4,l2,1
68,0.4,fg,1
68,0.4,fg2,1
68,0.4,eb,0.3755905268955823
68,0.4,eb2,0.3755905268955823
68,0.4,im,0
68,0.4,im2,0
68,0.4,lp,1
68,0.4,lp2,0
68,0.4,le,0.8141689748883345
68,0.4,le2,0.8141689748883345
68,0.4,sl,0.9591725537808153
68,0.4,sl2,1
67,0.4,wt,1
67,0.4,wt2,1
67,0.4,l,1
67,0.4,l2,1
67,0.4,fg,1
67,0.4,fg2,1
67,0.4,eb,0.04243122193575894
67,0.4,eb2,0.3861715093538513
67,0.4,im,0
67,0.4,im2,0
67,0.4,lp,0
67,0.4,lp2,0.8649885668612821
67,0.4,le,0.7990130277414313
67,0.4,le2,0.8161511929998545
67,0.4,sl,0.9609368459340255
67,0.4,sl2,1
66,0.4,wt,1
66,0.4,wt2,1
66,0.4,l,1
66,0.4,l2,1
66,0.4,fg,1
66,0.4,fg2,1
66,0.4,eb,0.327075405861723
66,0.4,eb2,0.33582134121408297
66,0.4,im,0
66,0.4,im2,0
66,0.4,lp,0
66,0.4,lp2,0.4611469595291715
66,0.4,le,0.8359218918326562
66,0.4,le2,0.8399592746042153
66,0.4,sl,1
66,0.4,sl2,0.9174394409835839
65,0.4,wt,1
65,0.4,wt2,1
65,0.4,l,1
65,0.4,l2,1
65,0.4,fg,0.7902924601334298
65,0.4,fg2,0.9192953575601011
65,0.4,eb,0
65,0.4,eb2,0.39478149497256493
65,0.4,im,0
65,0.4,im2,0
65,0.4,lp,0.7902924601334298
65,0.4,lp2,0.7902924601334298
65,0.4,le,0.7415828879191969
65,0.4,le2,0.758149765346406
65,0.4,sl,0.9519578257904536
65,0.4,sl2,0.9498680899155101
64,0.4,wt,1
64,0.4,wt2,1
64,0.4,l,1
64,0.4,l2,1
64,0.4,fg,0.8637585817978841
64,0.4,fg2,0.9530277453494224
64,0.4,eb,0.3707974533975572
64,0.4,eb2,0.4274314715123119
64,0.4,im,0
64,0.4,im2,0
64,0.4,lp,0
64,0.4,lp2,0
64,0.4,le,0.6895696991824363
64,0.4,le2,0.6790574683404419
64,0.4,sl,0.954511735104805
64,0.4,sl2,0.954511735104805
63,0.4,wt,1
63,0.4,wt2,1
63,0.4,l,1
63,0.4,l2,1
63,0.4,fg,0.9570068757277801
63,0.4,fg2,0.9570068757277801
63,0.4,eb,0.18268900796886542
63,0.4,eb2,0.34104417229136974
63,0.4,im,0
63,0.4,im2,0
63,0.4,lp,0.5762570098249423
63,0.4,lp2,0
63,0.4,le,0.8909764707859334
63,0.4,le2,0.8909764707859334
63,0.4,sl,1
63,0.4,sl2,1
62,0.4,wt,1
62,0.4,wt2,1
62,0.4,l,1
62,0.4,l2,1
62,0.4,fg,0.9546619122341783
62,0.4,fg2,0.9546619122341783
62,0.4,eb,0.13312223785086907
62,0.4,eb2,0.40493756528321323
62,0.4,im,0
62,0.4,im2,0
62,0.4,lp,0
62,0.4,lp2,0.29757340212277966
62,0.4,le,0.8291606020712453
62,0.4,le2,0.8027133855865021
62,0.4,sl,0.9548532973547534
62,0.4,sl2,1
61,0.4,wt,1
61,0.4,wt2,1
61,0.4,l,1
61,0.4,l2,1
61,0.4,fg,1
61,0.4,fg2,1
61,0.4,eb,0.3649627598965738
61,0.4,eb2,0.4076671633315461
61,0.4,im,0
61,0.4,im2,0
61,0.4,lp,0
61,0.4,lp2,0.294399935223219
61,0.4,le,0.8574843096445877
61,0.4,le2,0.8972974260131439
61,0.4,sl,1
61,0.4,sl2,1
60,0.4,wt,1
60,0.4,wt2,1
60,0.4,l,1
60,0.4,l2,1
60,0.4,fg,0.9540605382970494
60,0.4,fg2,1
60,0.4,eb,0.38851429454068664
60,0.4,eb2,0.4583873149783563
60,0.4,im,0
60,0.4,im2,0
60,0.4,lp,0
60,0.4,lp2,0
60,0.4,le,0.7158821118156059
60,0.4,le2,0.7201200934744976
60,0.4,sl,1
60,0.4,sl2,1
59,0.4,wt,1
59,0.4,wt2,1
59,0.4,l,1
59,0.4,l2,1
59,0.4,fg,1
59,0.4,fg2,1
59,0.4,eb,0
59,0.4,eb2,0.3684338546663817
59,0.4,im,0
59,0.4,im2,0
59,0.4,lp,1
59,0.4,lp2,0.8182062809288775
59,0.4,le,0.9587910512111945
59,0.4,le2,0.9036302403725911
59,0.4,sl,1
59,0.4,sl2,0.9581915075328091
58,0.4,wt,1
58,0.4,wt2,1
58,0.4,l,1
58,0.4,l2,1
58,0.4,fg,1
58,0.4,fg2,1
58,0.4,eb,0.33619336382924503
58,0.4,eb2,0.36064741079848944
58,0.4,im,0
58,0.4,im2,0
58,0.4,lp,0
58,0.4,lp2,0
58,0.4,le,0.8525204306778492
58,0.4,le2,0.8525204306778492
58,0.4,sl,0.9618069155596611
58,0.4,sl2,1
57,0.4,wt,1
57,0.4,wt2,1
57,0.4,l,1
57,0.4,l2,1
57,0.4,fg,1
57,0.4,fg2,1
57,0.4,eb,0.3694668161983051
57,0.4,eb2,0.3861715093538513
57,0.4,im,0
57,0.4,im2,0
57,0.4,lp,0
57,0.4,lp2,0
57,0.4,le,0.8857008283529925
57,0.4,le2,0.8899633588035462
57,0.4,sl,1
57,0.4,sl2,1
56,0.4,wt,1
56,0.4,wt2,1
56,0.4,l,1
56,0.4,l2,1
56,0.4,fg,0.9594561187474251
56,0.4,fg2,1
56,0.4,eb,0.35306084491111506
56,0.4,eb2,0.35306084491111506
56,0.4,im,0
56,0.4,im2,0
56,0.4,lp,1
56,0.4,lp2,0.8106861812057186
56,0.4,le,0.8076578350337366
56,0.4,le2,0.8417961873346622
56,0.4,sl,0.9581487302991187
56,0.4,sl2,1
55,0.4,wt,1
55,0.4,wt2,1
55,0.4,l,1
55,0.4,l2,1
55,0.4,fg,1
55,0.4,fg2,1
55,0.4,eb,0.42800504666764494
55,0.4,eb2,0.42800504666764494
55,0.4,im,0
55,0.4,im2,0
55,0.4,lp,0.7766335983831393
55,0.4,lp2,0
55,0.4,le,0.672376324006233
55,0.4,le2,0.7526942080741849
55,0.4,sl,1
55,0.4,sl2,1
54,0.4,wt,1
54,0.4,wt2,1
54,0.4,l,1
54,0.4,l2,1
54,0.4,fg,1
54,0.4,fg2,1
54,0.4,eb,0.379060819549113
54,0.4,eb2,0.37637840246791365
54,0.4,im,0
54,0.4,im2,0
54,0.4,lp,1
54,0.4,lp2,0.8356429926908231
54,0.4,le,0.8513923490434431
54,0.4,le2,0.8513923490434431
54,0.4,sl,0.9587341029216585
54,0.4,sl2,1
53,0.4,wt,1
53,0.4,wt2,1
53,0.4,l,1
53,0.4,l2,1
53,0.4,fg,1
53,0.4,fg2,1
53,0.4,eb,0.4189953540245421
53,0.4,eb2,0.4189953540245421
53,0.4,im,0
53,0.4,im2,0
53,0.4,lp,1
53,0.4,lp2,0.6490544390128373
53,0.4,le,0.7804045358523803
53,0.4,le2,0.7804045358523803
53,0.4,sl,0.959835279764462
53,0.4,sl2,1
52,0.4,wt,0.7348434774881903
52,0.4,wt2,0.7348434774881903
52,0.4,l,1
52,0.4,l2,1
52,0.4,fg,0.9086185478157673
52,0.4,fg2,1
52,0.4,eb,0.39606764599592315
52,0.4,eb2,0.39606764599592315
52,0.4,im,0
52,0.4,im2,0
52,0.4,lp,0
52,0.4,lp2,0
52,0.4,le,0.6857628043281172
52,0.4,le2,0.6837861813445616
52,0.4,sl,1
52,0.4,sl2,1
51,0.4,wt,0.780371574927786
51,0.4,wt2,1
51,0.4,l,0.9540678610927602
51,0.4,l2,1
51,0.4,fg,0.7618427568537596
51,0.4,fg2,0.8439964780926725
51,0.4,eb,0.4564020659867315
51,0.4,eb2,0.47938177504318596
51,0.4,im,0
51,0.4,im2,0
51,0.4,lp,0
51,0.4,lp2,0
51,0.4,le,0.6915665719837552
51,0.4,le2,0.7088719151286579
51,0.4,sl,0.9540678610927602
51,0.4,sl2,0.9540678610927602
50,0.4,wt,1
50,0.4,wt2,1
50,0.4,l,1
50,0.4,l2,1
50,0.4,fg,1
50,0.4,fg2,1
50,0.4,eb,0
50,0.4,eb2,0.34857372444442697
50,0.4,im,0
50,0.4,im2,0
50,0.4,lp,0
50,0.4,lp2,0
50,0.4,le,0.8759337256802436
50,0.4,le2,0.9126456017355025
50,0.4,sl,0.953935951621845
50,0.4,sl2,1
49,0.4,wt,1
49,0.4,wt2,1
49,0.4,l,1
49,0.4,l2,1
49,0.4,fg,1
49,0.4,fg2,1
49,0.4,eb,0.4505383265200754
49,0.4,eb2,0.4505383265200754
49,0.4,im,0
49,0.4,im2,0
49,0.4,lp,0
49,0.4,lp2,0
49,0.4,le,0.8606821893119808
49,0.4,le2,0.8606821893119808
49,0.4,sl,0.9580012278670248
49,0.4,sl2,1
48,0.4,wt,1
48,0.4,wt2,1
48,0.4,l,1
48,0.4,l2,1
48,0.4,fg,1
48,0.4,fg2,1
48,0.4,eb,0.3646548200949098
48,0.4,eb2,0.35958133558971267
48,0.4,im,0
48,0.4,im2,0
48,0.4,lp,0
48,0.4,lp2,0
48,0.4,le,1
48,0.4,le2,1
48,0.4,sl,1
48,0.4,sl2,1
47,0.4,wt,1
47,0.4,wt2,1
47,0.4,l,1
47,0.4,l2,1
47,0.4,fg,1
47,0.4,fg2,1
47,0.4,eb,0.47941974303703894
47,0.4,eb2,0.47941974303703894
47,0.4,im,0
47,0.4,im2,0
47,0.4,lp,0
47,0.4,lp2,1
47,0.4,le,0.7280022098878373
47,0.4,le2,0.7362530131630629
47,0.4,sl,1
47,0.4,sl2,1
46,0.4,wt,1
46,0.4,wt2,1
46,0.4,l,1
46,0.4,l2,1
46,0.4,fg,0.9532379210796051
46,0.4,fg2,0.9532379210796051
46,0.4,eb,0.41008965425118843
46,0.4,eb2,0.44628841386925977
46,0.4,im,0
46,0.4,im2,0
46,0.4,lp,0
46,0.4,lp2,0
46,0.4,le,0.5785004313099721
46,0.4,le2,0.6524854297250132
46,0.4,sl,0.957613458046794
46,0.4,sl2,1
45,0.4,wt,1
45,0.4,wt2,1
45,0.4,l,1
45,0.4,l2,1
45,0.4,fg,1
45,0.4,fg2,1
45,0.4,eb,0.3643162594594458
45,0.4,eb2,0.3594038945674915
45,0.4,im,0
45,0.4,im2,0
45,0.4,lp,1
45,0.4,lp2,0
45,0.4,le,0.7647905057542171
45,0.4,le2,0.7833215139421977
45,0.4,sl,0.9599750598585034
45,0.4,sl2,1
44,0.4,wt,1
44,0.4,wt2,1
44,0.4,l,1
44,0.4,l2,1
44,0.4,fg,1
44,0.4,fg2,1
44,0.4,eb,0.45661515974065375
44,0.4,eb2,0.45661515974065375
44,0.4,im,0
44,0.4,im2,0
44,0.4,lp,0
44,0.4,lp2,0
44,0.4,le,0.7899260239302257
44,0.4,le2,0.8038494447652195
44,0.4,sl,1
44,0.4,sl2,1
43,0.4,wt,1
43,0.4,wt2,1
43,0.4,l,1
43,0.4,l2,1
43,0.4,fg,1
43,0.4,fg2,1
43,0.4,eb,0.29000836994426105
43,0.4,eb2,0.3950163414343727
43,0.4,im,0
43,0.4,im2,0
43,0.4,lp,0
43,0.4,lp2,0
43,0.4,le,0.872235397430119
43,0.4,le2,0.8775667515643103
43,0.4,sl,1
43,0.4,sl2,1
42,0.4,wt,1
42,0.4,wt2,1
42,0.4,l,1
42,0.4,l2,1
42,0.4,fg,1
42,0.4,fg2,1
42,0.4,eb,0
42,0.4,eb2,0.40716608200612586
42,0.4,im,0
42,0.4,im2,0
42,0.4,lp,1
42,0.4,lp2,0
42,0.4,le,0.8235863600052062
42,0.4,le2,0.8285060310318343
42,0.4,sl,1
42,0.4,sl2,1
41,0.4,wt,1
41,0.4,wt2,1
41,0.4,l,1
41,0.4,l2,1
41,0.4,fg,1
41,0.4,fg2,1
41,0.4,eb,0.3409157064750349
41,0.4,eb2,0.3765170030029396
41,0.4,im,0
41,0.4,im2,0
41,0.4,lp,0
41,0.4,lp2,0
41,0.4,le,0.8701197973478895
41,0.4,le2,0.8757511438455743
41,0.4,sl,0.9553824423254407
41,0.4,sl2,1
40,0.4,wt,1
40,0.4,wt2,1
40,0.4,l,1
40,0.4,l2,1
40,0.4,fg,1
40,0.4,fg2,1
40,0.4,eb,0.3623340686122142
40,0.4,eb2,0.3774344986364535
40,0.4,im,0
40,0.4,im2,0
40,0.4,lp,1
40,0.4,lp2,0.8310426898300315
40,0.4,le,1
40,0.4,le2,1
40,0.4,sl,1
40,0.4,sl2,1
39,0.4,wt,1
39,0.4,wt2,1
39,0.4,l,1
39,0.4,l2,1
39,0.4,fg,1
39,0.4,fg2,1
39,0.4,eb,0.3449026263011768
39,0.4,eb2,0.3449026263011768
39,0.4,im,0
39,0.4,im2,0
39,0.4,lp,1
39,0.4,lp2,0.7881188347128265
39,0.4,le,0.8769064804293015
39,0.4,le2,0.8769064804293015
39,0.4,sl,0.9580012278670248
39,0.4,sl2,1
38,0.4,wt,1
38,0.4,wt2,1
38,0.4,l,1
38,0.4,l2,1
38,0.4,fg,0.9590959124439312
38,0.4,fg2,1
38,0.4,eb,0.35246343576478556
38,0.4,eb2,0.39382065263718535
38,0.4,im,0
38,0.4,im2,0
38,0.4,lp,1
38,0.4,lp2,0
38,0.4,le,0.7375702208878848
38,0.4,le2,0.6985728021792929
38,0.4,sl,0.954665930833349
38,0.4,sl2,1
37,0.4,wt,1
37,0.4,wt2,1
37,0.4,l,1
37,0.4,l2,1
37,0.4,fg,1
37,0.4,fg2,1
37,0.4,eb,0.47843648788428367
37,0.4,eb2,0.47843648788428367
37,0.4,im,0
37,0.4,im2,0
37,0.4,lp,1
37,0.4,lp2,0.526952045585021
37,0.4,le,0.7568670121627304
37,0.4,le2,0.7271717473890209
37,0.4,sl,1
37,0.4,sl2,1
36,0.4,wt,1
36,0.4,wt2,1
36,0.4,l,1
