run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,SNMI_scores
98,0.30000000000000004,le,0.961019686901978,1,0.9803161158024374,0.9801224264303011,0.961019686901978,0.961019686901978,0.7868163719800227
98,0.30000000000000004,le2,1,1,1,1,1,1,1
98,0.30000000000000004,sl,1,1,1,1,1,1,1
98,0.30000000000000004,sl2,0.9752496361708342,1,0.9875472830051399,0.9874697540118796,0.9752496361708342,0.9752496361708342,0.7984668690611748
97,0.30000000000000004,wt,1,1,1,1,1,1,1
97,0.30000000000000004,wt2,1,1,1,1,1,1,1
97,0.30000000000000004,l,1,1,1,1,1,1,1
97,0.30000000000000004,l2,1,1,1,1,1,1,1
97,0.30000000000000004,fg,1,1,1,1,1,1,1
97,0.30000000000000004,fg2,1,1,1,1,1,1,1
97,0.30000000000000004,eb,0.3110358748343688,0.5383111292070275,0.40918708802451814,0.39426541144972166,0.24553585272500122,0.3110358748343688,2.106606680585918e-5
97,0.30000000000000004,eb2,0.3110358748343688,0.5383111292070275,0.40918708802451814,0.39426541144972166,0.24553585272500122,0.3110358748343688,2.106606680585918e-5
97,0.30000000000000004,im,1,1,1,1,1,1,1
97,0.30000000000000004,im2,1,1,1,1,1,1,1
97,0.30000000000000004,lp,1,1,1,1,1,1,1
97,0.30000000000000004,lp2,1,1,1,1,1,1,1
97,0.30000000000000004,le,0.9497624108939445,1,0.9745575462197933,0.9742339944470352,0.9497624108939445,0.9497624108939445,0.6366447829933487
97,0.30000000000000004,le2,0.9739898096389643,1,0.9869092205663925,0.9868235437518328,0.9739898096389643,0.9739898096389643,0.7974354103359894
97,0.30000000000000004,sl,1,1,1,1,1,1,1
97,0.30000000000000004,sl2,0.9744783017228617,1,0.9871566753676245,0.9870742067639493,0.9744783017228617,0.9744783017228617,0.7978353538277113
96,0.30000000000000004,wt,1,1,1,1,1,1,1
96,0.30000000000000004,wt2,1,1,1,1,1,1,1
96,0.30000000000000004,l,1,1,1,1,1,1,1
96,0.30000000000000004,l2,1,1,1,1,1,1,1
96,0.30000000000000004,fg,1,1,1,1,1,1,1
96,0.30000000000000004,fg2,1,1,1,1,1,1,1
96,0.30000000000000004,eb,0.3186034447749866,0.5464933918198692,0.4172705084002185,0.40253222486841345,0.2519814365803129,0.3186034447749866,2.1578608756243388e-5
96,0.30000000000000004,eb2,0.3186034447749866,0.5464933918198692,0.4172705084002185,0.40253222486841345,0.2519814365803129,0.3186034447749866,2.1578608756243388e-5
96,0.30000000000000004,im,1,1,1,1,1,1,1
96,0.30000000000000004,im2,1,1,1,1,1,1,1
96,0.30000000000000004,lp,1,1,1,1,1,1,1
96,0.30000000000000004,lp2,0.8244543402968938,1,0.9079946807646473,0.9037818289963125,0.8244543402968938,0.8244543402968938,0.6750061229096865
96,0.30000000000000004,le,0.8909855860214574,1,0.9439203282170892,0.9423504786158081,0.8909855860214574,0.8909855860214574,0.5972454990389944
96,0.30000000000000004,le2,0.9157540442724292,1,0.9569503875710742,0.9560246494170571,0.9157540442724292,0.9157540442724292,0.5025764752968733
96,0.30000000000000004,sl,1,1,1,1,1,1,1
96,0.30000000000000004,sl2,1,1,1,1,1,1,1
95,0.30000000000000004,wt,1,1,1,1,1,1,1
95,0.30000000000000004,wt2,1,1,1,1,1,1,1
95,0.30000000000000004,l,1,1,1,1,1,1,1
95,0.30000000000000004,l2,1,1,1,1,1,1,1
95,0.30000000000000004,fg,1,1,1,1,1,1,1
95,0.30000000000000004,fg2,1,1,1,1,1,1,1
95,0.30000000000000004,eb,0,NaN,NaN,0,0,0,0
95,0.30000000000000004,eb2,0.3063771997445653,0.7025642106596235,0.4639500571210723,0.42668415288141626,0.2712005689530541,0.3063771997445653,6.925133942111492e-7
95,0.30000000000000004,im,1,1,1,1,1,1,1
95,0.30000000000000004,im2,0,NaN,NaN,0,0,0,0
95,0.30000000000000004,lp,0.8476261349651751,1,0.9206661365365705,0.9175299254804615,0.8476261349651751,0.8476261349651751,0.6939775838086168
95,0.30000000000000004,lp2,1,1,1,1,1,1,1
95,0.30000000000000004,le,0.7561104004196862,1,0.8695460887265759,0.861119437865622,0.7561104004196862,0.7561104004196862,0.227736076173027
95,0.30000000000000004,le2,0.8312846451130136,1,0.9117481259169189,0.907870491167377,0.8312846451130136,0.8312846451130136,0.4562186861443151
95,0.30000000000000004,sl,1,1,1,1,1,1,1
95,0.30000000000000004,sl2,1,1,1,1,1,1,1
94,0.30000000000000004,wt,1,1,1,1,1,1,1
94,0.30000000000000004,wt2,1,1,1,1,1,1,1
94,0.30000000000000004,l,1,1,1,1,1,1,1
94,0.30000000000000004,l2,1,1,1,1,1,1,1
94,0.30000000000000004,fg,1,1,1,1,1,1,1
94,0.30000000000000004,fg2,1,1,1,1,1,1,1
94,0.30000000000000004,eb,0,NaN,NaN,0,0,0,0
94,0.30000000000000004,eb2,0.3489413620462814,1,0.5907125883594165,0.5173558641821963,0.3489413620462814,0.3489413620462814,1.9550474201823076e-9
94,0.30000000000000004,im,1,1,1,1,1,1,1
94,0.30000000000000004,im2,1,1,1,1,1,1,1
94,0.30000000000000004,lp,1,1,1,1,1,1,1
94,0.30000000000000004,lp2,1,1,1,1,1,1,1
94,0.30000000000000004,le,1,1,1,1,1,1,1
94,0.30000000000000004,le2,1,1,1,1,1,1,1
94,0.30000000000000004,sl,1,1,1,1,1,1,1
94,0.30000000000000004,sl2,1,1,1,1,1,1,1
93,0.30000000000000004,wt,1,1,1,1,1,1,1
93,0.30000000000000004,wt2,1,1,1,1,1,1,1
93,0.30000000000000004,l,1,1,1,1,1,1,1
93,0.30000000000000004,l2,1,1,1,1,1,1,1
93,0.30000000000000004,fg,1,1,1,1,1,1,1
93,0.30000000000000004,fg2,1,1,1,1,1,1,1
93,0.30000000000000004,eb,0.3139972734539847,0.5483760943973482,0.4149561404149989,0.3993365400351658,0.24948188674459965,0.3139972734539847,1.7411651030366088e-5
93,0.30000000000000004,eb2,0.3139972734539847,0.5483760943973482,0.4149561404149989,0.3993365400351658,0.24948188674459965,0.3139972734539847,1.7411651030366088e-5
93,0.30000000000000004,im,1,1,1,1,1,1,1
93,0.30000000000000004,im2,1,1,1,1,1,1,1
93,0.30000000000000004,lp,1,1,1,1,1,1,1
93,0.30000000000000004,lp2,0.8531425881460479,1,0.9236571810720945,0.9207522331021092,0.8531425881460479,0.8531425881460479,0.6984940736757123
93,0.30000000000000004,le,0.8453169236377993,1,0.919411183115476,0.9161753331469679,0.8453169236377993,0.8453169236377993,0.5666328791675946
93,0.30000000000000004,le2,0.9513753193660658,1,0.975384703266391,0.9750818409193929,0.9513753193660658,0.9513753193660658,0.6377259478746323
93,0.30000000000000004,sl,1,1,1,1,1,1,1
93,0.30000000000000004,sl2,0.9525409611958049,1,0.9759820496278632,0.9756937038723482,0.9525409611958049,0.9525409611958049,0.6385073009596041
92,0.30000000000000004,wt,1,1,1,1,1,1,1
92,0.30000000000000004,wt2,1,1,1,1,1,1,1
92,0.30000000000000004,l,1,1,1,1,1,1,1
92,0.30000000000000004,l2,1,1,1,1,1,1,1
92,0.30000000000000004,fg,1,1,1,1,1,1,1
92,0.30000000000000004,fg2,1,1,1,1,1,1,1
92,0.30000000000000004,eb,0.3203986068405437,0.6032715833307356,0.4396446006101482,0.41852032663263655,0.2646384482081282,0.3203986068405437,9.75052515859104e-6
92,0.30000000000000004,eb2,0.3239648002108599,0.6610366450744931,0.46276625271687133,0.4348269856427991,0.2778140062818408,0.3239648002108599,2.969489782188672e-6
92,0.30000000000000004,im,1,1,1,1,1,1,1
92,0.30000000000000004,im2,1,1,1,1,1,1,1
92,0.30000000000000004,lp,1,1,1,1,1,1,1
92,0.30000000000000004,lp2,1,1,1,1,1,1,1
92,0.30000000000000004,le,0.8861796211450814,1,0.9413711388953251,0.9396555992976855,0.8861796211450814,0.8861796211450814,0.5940239644418164
92,0.30000000000000004,le2,0.9444039171982808,1,0.9718044644877285,0.9714071328956031,0.9444039171982808,0.9444039171982808,0.7732125303375444
92,0.30000000000000004,sl,1,1,1,1,1,1,1
92,0.30000000000000004,sl2,1,1,1,1,1,1,1
91,0.30000000000000004,wt,1,1,1,1,1,1,1
91,0.30000000000000004,wt2,1,1,1,1,1,1,1
91,0.30000000000000004,l,1,1,1,1,1,1,1
91,0.30000000000000004,l2,1,1,1,1,1,1,1
91,0.30000000000000004,fg,1,1,1,1,1,1,1
91,0.30000000000000004,fg2,1,1,1,1,1,1,1
91,0.30000000000000004,eb,0.35210270382826203,0.5683465414507032,0.44734366426298466,0.4348232235131742,0.2778109348703553,0.35210270382826203,7.917639284599878e-5
91,0.30000000000000004,eb2,0.3360927842544511,0.5650165142900471,0.43577284614519846,0.42147600461834395,0.26700639702118645,0.3360927842544511,2.7802961517776266e-5
91,0.30000000000000004,im,0,NaN,NaN,0,0,0,0
91,0.30000000000000004,im2,0,NaN,NaN,0,0,0,0
91,0.30000000000000004,lp,0,NaN,NaN,0,0,0,0
91,0.30000000000000004,lp2,0,NaN,NaN,0,0,0,0
91,0.30000000000000004,le,1,1,1,1,1,1,1
91,0.30000000000000004,le2,1,1,1,1,1,1,1
91,0.30000000000000004,sl,0.9525745619800108,1,0.9759992633091538,0.9757113305973333,0.9525745619800108,0.9525745619800108,0.6385298242388198
91,0.30000000000000004,sl2,1,1,1,1,1,1,1
90,0.30000000000000004,wt,1,1,1,1,1,1,1
90,0.30000000000000004,wt2,1,1,1,1,1,1,1
90,0.30000000000000004,l,1,1,1,1,1,1,1
90,0.30000000000000004,l2,1,1,1,1,1,1,1
90,0.30000000000000004,fg,1,1,1,1,1,1,1
90,0.30000000000000004,fg2,1,1,1,1,1,1,1
90,0.30000000000000004,eb,0.3072248472868911,0.597885941695755,0.42858536738024255,0.40588493556445554,0.2546145787212507,0.3072248472868911,5.131177474714571e-6
90,0.30000000000000004,eb2,0.3113153413851488,0.6515408257263764,0.4503716849307565,0.42131870058194226,0.26688014910751845,0.3113153413851488,1.91278756631922e-6
90,0.30000000000000004,im,1,1,1,1,1,1,1
90,0.30000000000000004,im2,1,1,1,1,1,1,1
90,0.30000000000000004,lp,0.6069472407744112,1,0.7790681874999205,0.7554040672572605,0.6069472407744112,0.6069472407744112,0.4068489023771076
90,0.30000000000000004,lp2,0.7834821470436675,1,0.8851452688930035,0.8785982504421272,0.7834821470436675,0.7834821470436675,0.641460928272216
90,0.30000000000000004,le,0.7544377249169792,1,0.8685837466341281,0.860033632658782,0.7544377249169792,0.7544377249169792,0.2272322759932043
90,0.30000000000000004,le2,0.751679607093548,1,0.8669945830820098,0.8582386916529362,0.751679607093548,0.751679607093548,0.33775141920338403
90,0.30000000000000004,sl,1,1,1,1,1,1,1
90,0.30000000000000004,sl2,0.9734864865521022,1,0.9866541879260952,0.9865651406135444,0.9734864865521022,0.9734864865521022,0.7970233242460413
89,0.30000000000000004,wt,1,1,1,1,1,1,1
89,0.30000000000000004,wt2,1,1,1,1,1,1,1
89,0.30000000000000004,l,1,1,1,1,1,1,1
89,0.30000000000000004,l2,1,1,1,1,1,1,1
89,0.30000000000000004,fg,1,1,1,1,1,1,1
89,0.30000000000000004,fg2,1,1,1,1,1,1,1
89,0.30000000000000004,eb,0.3178729286441927,0.7417179869141681,0.48556366084014324,0.4450247076802078,0.2861940700139981,0.3178729286441927,3.9431980403455246e-7
89,0.30000000000000004,eb2,0.3230915399523629,0.7882577309091021,0.5046577098972898,0.4583246884417565,0.2972900227470765,0.3230915399523629,1.800881127618859e-7
89,0.30000000000000004,im,1,1,1,1,1,1,1
89,0.30000000000000004,im2,1,1,1,1,1,1,1
89,0.30000000000000004,lp,1,1,1,1,1,1,1
89,0.30000000000000004,lp2,1,1,1,1,1,1,1
89,0.30000000000000004,le,0.9183767871020793,1,0.9583197728848546,0.9574519388231226,0.9183767871020793,0.9183767871020793,0.6156063702083283
89,0.30000000000000004,le2,1,1,1,1,1,1,1
89,0.30000000000000004,sl,1,1,1,1,1,1,1
89,0.30000000000000004,sl2,0.9755823772981425,1,0.9877157370914682,0.9876402912971659,0.9755823772981425,0.9755823772981425,0.798739294454916
88,0.30000000000000004,wt,0.8138761974450646,1,0.9021508728838344,0.8973889161690858,0.8138761974450646,0.8138761974450646,0.6663454720464419
88,0.30000000000000004,wt2,0.8138761974450646,1,0.9021508728838344,0.8973889161690858,0.8138761974450646,0.8138761974450646,0.6663454720464419
88,0.30000000000000004,l,0.8138761974450646,1,0.9021508728838344,0.8973889161690858,0.8138761974450646,0.8138761974450646,0.6663454720464419
88,0.30000000000000004,l2,0.8138761974450646,1,0.9021508728838344,0.8973889161690858,0.8138761974450646,0.8138761974450646,0.6663454720464419
88,0.30000000000000004,fg,0.8138761974450646,1,0.9021508728838344,0.8973889161690858,0.8138761974450646,0.8138761974450646,0.6663454720464419
88,0.30000000000000004,fg2,0.8138761974450646,1,0.9021508728838344,0.8973889161690858,0.8138761974450646,0.8138761974450646,0.6663454720464419
88,0.30000000000000004,eb,0.3242544997944108,0.45579322536132844,0.3844385572483836,0.3789332358342852,0.23375547769576532,0.3242544997944108,1.6227362922168113e-4
88,0.30000000000000004,eb2,0.3282173270671184,0.4717217965753553,0.393480961663029,0.3870976243448767,0.24000065359668574,0.3282173270671184,1.344821196066476e-4
88,0.30000000000000004,im,0,NaN,NaN,0,0,0,0
88,0.30000000000000004,im2,0,NaN,NaN,0,0,0,0
88,0.30000000000000004,lp,0,NaN,NaN,0,0,0,0
88,0.30000000000000004,lp2,0,NaN,NaN,0,0,0,0
88,0.30000000000000004,le,0.8138761974450646,1,0.9021508728838344,0.8973889161690858,0.8138761974450646,0.8138761974450646,0.6663454720464419
88,0.30000000000000004,le2,0.9592790067977988,1,0.9794278977024286,0.9792163377135579,0.9592790067977988,0.9592790067977988,0.7853912236474602
88,0.30000000000000004,sl,0.8138761974450646,1,0.9021508728838344,0.8973889161690858,0.8138761974450646,0.8138761974450646,0.6663454720464419
88,0.30000000000000004,sl2,0.8138761974450646,1,0.9021508728838344,0.8973889161690858,0.8138761974450646,0.8138761974450646,0.6663454720464419
87,0.30000000000000004,wt,1,1,1,1,1,1,1
87,0.30000000000000004,wt2,1,1,1,1,1,1,1
87,0.30000000000000004,l,1,1,1,1,1,1,1
87,0.30000000000000004,l2,1,1,1,1,1,1,1
87,0.30000000000000004,fg,1,1,1,1,1,1,1
87,0.30000000000000004,fg2,1,1,1,1,1,1,1
87,0.30000000000000004,eb,0.3022094562189392,0.4920424455707201,0.3856162339847278,0.37444009785183824,0.23034530893449034,0.3022094562189392,3.729560978512125e-5
87,0.30000000000000004,eb2,0.3109504475942062,0.669360605667766,0.45622141547095396,0.42463660741505344,0.269548352725326,0.3109504475942062,1.2806770020646717e-6
87,0.30000000000000004,im,1,1,1,1,1,1,1
87,0.30000000000000004,im2,1,1,1,1,1,1,1
87,0.30000000000000004,lp,1,1,1,1,1,1,1
87,0.30000000000000004,lp2,0.8140070618210685,1,0.9022233990653693,0.8974684596915435,0.8140070618210685,0.8140070618210685,0.6664526147355587
87,0.30000000000000004,le,0.9591841110049065,1,0.9793794520025967,0.9791668946446498,0.9591841110049065,0.9591841110049065,0.7853135295434817
87,0.30000000000000004,le2,0.9748874819253622,1,0.987363905520838,0.9872840765337401,0.9748874819253622,0.9748874819253622,0.7981703622430492
87,0.30000000000000004,sl,1,1,1,1,1,1,1
87,0.30000000000000004,sl2,1,1,1,1,1,1,1
86,0.30000000000000004,wt,1,1,1,1,1,1,1
86,0.30000000000000004,wt2,1,1,1,1,1,1,1
86,0.30000000000000004,l,1,1,1,1,1,1,1
86,0.30000000000000004,l2,1,1,1,1,1,1,1
86,0.30000000000000004,fg,1,1,1,1,1,1,1
86,0.30000000000000004,fg2,1,1,1,1,1,1,1
86,0.30000000000000004,eb,0.32405328064414923,0.5175047599291601,0.4095108242818585,0.39854438343851506,0.24886383320084576,0.32405328064414923,4.884554748627007e-5
86,0.30000000000000004,eb2,0.32829978368462653,0.5646727955005679,0.43056004995288383,0.41520190190965145,0.26199040900538806,0.32829978368462653,2.2235329539180408e-5
86,0.30000000000000004,im,1,1,1,1,1,1,1
86,0.30000000000000004,im2,1,1,1,1,1,1,1
86,0.30000000000000004,lp,1,1,1,1,1,1,1
86,0.30000000000000004,lp2,1,1,1,1,1,1,1
86,0.30000000000000004,le,0.920673508311265,1,0.9595173309071936,0.9586986068452196,0.920673508311265,0.920673508311265,0.7537837147986296
86,0.30000000000000004,le2,0.9597264322196224,1,0.9796562826928751,0.9794493929773846,0.9597264322196224,0.9597264322196224,0.7857575446000161
86,0.30000000000000004,sl,0.952696023014203,1,0.9760614852631995,0.9757750431053892,0.952696023014203,0.952696023014203,0.6386112420048511
86,0.30000000000000004,sl2,1,1,1,1,1,1,1
85,0.30000000000000004,wt,1,1,1,1,1,1,1
85,0.30000000000000004,wt2,1,1,1,1,1,1,1
85,0.30000000000000004,l,1,1,1,1,1,1,1
85,0.30000000000000004,l2,1,1,1,1,1,1,1
85,0.30000000000000004,fg,1,1,1,1,1,1,1
85,0.30000000000000004,fg2,1,1,1,1,1,1,1
85,0.30000000000000004,eb,0,NaN,NaN,0,0,0,0
85,0.30000000000000004,eb2,0.3480691206246853,1,0.5899738304574919,0.5163965486627163,0.3480691206246853,0.3480691206246853,1.9501604290527163e-9
85,0.30000000000000004,im,1,1,1,1,1,1,1
85,0.30000000000000004,im2,1,1,1,1,1,1,1
85,0.30000000000000004,lp,1,1,1,1,1,1,1
85,0.30000000000000004,lp2,1,1,1,1,1,1,1
85,0.30000000000000004,le,0.9752496361708342,1,0.9875472830051399,0.9874697540118796,0.9752496361708342,0.9752496361708342,0.7984668690611748
85,0.30000000000000004,le2,0.9514379840355046,1,0.9754168257906487,0.9751147531401071,0.9514379840355046,0.9514379840355046,0.6377679532587354
85,0.30000000000000004,sl,1,1,1,1,1,1,1
85,0.30000000000000004,sl2,1,1,1,1,1,1,1
84,0.30000000000000004,wt,1,1,1,1,1,1,1
84,0.30000000000000004,wt2,1,1,1,1,1,1,1
84,0.30000000000000004,l,1,1,1,1,1,1,1
84,0.30000000000000004,l2,1,1,1,1,1,1,1
84,0.30000000000000004,fg,1,1,1,1,1,1,1
84,0.30000000000000004,fg2,1,1,1,1,1,1,1
84,0.30000000000000004,eb,0,NaN,NaN,0,0,0,0
84,0.30000000000000004,eb2,0.32937460828454723,0.7271989583919929,0.4894086963523364,0.45339175542448606,0.29315229439302853,0.32937460828454723,7.444951130184277e-7
84,0.30000000000000004,im,0,NaN,NaN,0,0,0,0
84,0.30000000000000004,im2,0,NaN,NaN,0,0,0,0
84,0.30000000000000004,lp,0.2869643225278791,0.9196581484820642,0.5137208167248035,0.43743438213198077,0.27994624809985313,0.2869643225278791,0.15748935934713923
84,0.30000000000000004,lp2,0,NaN,NaN,0,0,0,0
84,0.30000000000000004,le,0.8903605584652674,1,0.9435891894597285,0.9420007780823856,0.8903605584652674,0.8903605584652674,0.5968265305387556
84,0.30000000000000004,le2,0.9250270055611518,1,0.9617832425038148,0.9610535362764985,0.9250270055611518,0.9250270055611518,0.6200641449519608
84,0.30000000000000004,sl,0.9752611241318698,1,0.9875530993986449,0.9874756428069716,0.9752611241318698,0.9752611241318698,0.798476274608165
84,0.30000000000000004,sl2,0.9749645307897231,0.9762845114863296,0.9756242979029086,0.975624074667842,0.9524082424638122,0.9749645307897231,0.9749645307897231
83,0.30000000000000004,wt,1,1,1,1,1,1,1
83,0.30000000000000004,wt2,1,1,1,1,1,1,1
83,0.30000000000000004,l,1,1,1,1,1,1,1
83,0.30000000000000004,l2,1,1,1,1,1,1,1
83,0.30000000000000004,fg,1,1,1,1,1,1,1
83,0.30000000000000004,fg2,1,1,1,1,1,1,1
83,0.30000000000000004,eb,0.3116814873896411,0.4065918561860331,0.35598757632335687,0.35286609375119155,0.21423036245717914,0.3116814873896411,2.842167273478211e-4
83,0.30000000000000004,eb2,0.3491534235137833,1,0.5908920574130129,0.5175889078714794,0.3491534235137833,0.3491534235137833,1.956235557416966e-9
83,0.30000000000000004,im,1,1,1,1,1,1,1
83,0.30000000000000004,im2,1,1,1,1,1,1,1
83,0.30000000000000004,lp,1,1,1,1,1,1,1
83,0.30000000000000004,lp2,1,1,1,1,1,1,1
83,0.30000000000000004,le,0.8871337969271054,1,0.9418778036067658,0.9401917324268797,0.8871337969271054,0.8871337969271054,0.5946635675959487
83,0.30000000000000004,le2,0.8700414561497426,0.9913782888727113,0.9287304291591042,0.9267551957075101,0.8635077402666306,0.8700414561497426,0.47748887501916937
83,0.30000000000000004,sl,1,1,1,1,1,1,1
83,0.30000000000000004,sl2,1,1,1,1,1,1,1
82,0.30000000000000004,wt,1,1,1,1,1,1,1
82,0.30000000000000004,wt2,1,1,1,1,1,1,1
82,0.30000000000000004,l,1,1,1,1,1,1,1
82,0.30000000000000004,l2,1,1,1,1,1,1,1
82,0.30000000000000004,fg,1,1,1,1,1,1,1
82,0.30000000000000004,fg2,1,1,1,1,1,1,1
82,0.30000000000000004,eb,0.32991268592290807,0.7682095512492794,0.5034303093818265,0.46159173874290926,0.3000450207968367,0.32991268592290807,4.0925506370267194e-7
82,0.30000000000000004,eb2,0.30683478706071904,0.5302409373359901,0.40335637480813985,0.3887255605593433,0.24125347677847286,0.30683478706071904,2.0781532439062708e-5
82,0.30000000000000004,im,1,1,1,1,1,1,1
82,0.30000000000000004,im2,1,1,1,1,1,1,1
82,0.30000000000000004,lp,1,1,1,1,1,1,1
82,0.30000000000000004,lp2,1,1,1,1,1,1,1
82,0.30000000000000004,le,0.8361434560722035,1,0.9144088013969481,0.9107604891186928,0.8361434560722035,0.8361434560722035,0.4588852581362997
82,0.30000000000000004,le2,0.8163885784029113,0.9912789966780445,0.8995937143503466,0.8953735322296857,0.8105667919011528,0.8163885784029113,0.3003325740016113
82,0.30000000000000004,sl,1,1,1,1,1,1,1
82,0.30000000000000004,sl2,0.9740279447559202,1,0.9869285408558819,0.9868431167283749,0.9740279447559202,0.9740279447559202,0.7974666327290134
81,0.30000000000000004,wt,1,1,1,1,1,1,1
81,0.30000000000000004,wt2,1,1,1,1,1,1,1
81,0.30000000000000004,l,1,1,1,1,1,1,1
81,0.30000000000000004,l2,1,1,1,1,1,1,1
81,0.30000000000000004,fg,1,1,1,1,1,1,1
81,0.30000000000000004,fg2,1,1,1,1,1,1,1
81,0.30000000000000004,eb,0.3022762165100083,0.45875728002124694,0.3723861099735662,0.36442920195576384,0.22281469098833062,0.3022762165100083,8.302124198214608e-5
81,0.30000000000000004,eb2,0.30245363515967405,0.5064409853597269,0.3913756724885908,0.3787265068410054,0.23359816122267565,0.30245363515967405,3.055973437998795e-5
81,0.30000000000000004,im,1,1,1,1,1,1,1
81,0.30000000000000004,im2,1,1,1,1,1,1,1
81,0.30000000000000004,lp,0.5364191434933799,1,0.7324064059614579,0.6982718820773287,0.5364191434933799,0.5364191434933799,0.35957250496088067
81,0.30000000000000004,lp2,0.7781133291248167,1,0.8821073229062417,0.875212301015484,0.7781133291248167,0.7781133291248167,0.6370653119343767
81,0.30000000000000004,le,0.8960628616621054,1,0.9466059695893034,0.9451826516728551,0.8960628616621054,0.8960628616621054,0.6006488986801691
81,0.30000000000000004,le2,0.8222860859193573,1,0.9067999150415472,0.9024774894272516,0.8222860859193573,0.8222860859193573,0.4512801721507556
81,0.30000000000000004,sl,1,1,1,1,1,1,1
81,0.30000000000000004,sl2,0.9746592593890441,1,0.987248327113824,0.9871670312280629,0.9746592593890441,0.9746592593890441,0.7979835094340201
80,0.30000000000000004,wt,1,1,1,1,1,1,1
80,0.30000000000000004,wt2,1,1,1,1,1,1,1
80,0.30000000000000004,l,1,1,1,1,1,1,1
80,0.30000000000000004,l2,1,1,1,1,1,1,1
80,0.30000000000000004,fg,1,1,1,1,1,1,1
80,0.30000000000000004,fg2,1,1,1,1,1,1,1
80,0.30000000000000004,eb,0,NaN,NaN,0,0,0,0
80,0.30000000000000004,eb2,0.3476638802371951,1,0.589630291146236,0.5159504314621901,0.3476638802371951,0.3476638802371951,1.9478899496533397e-9
