curr_rho,mxp1,mxp2
0.8,0.8026262626262626,0.7867326732673268
0.8,0.7965656565656566,0.7807920792079208
0.8,0.8042424242424242,0.7883168316831684
0.8,0.8062626262626262,0.7902970297029703
0.8,0.7933333333333333,0.7776237623762376
0.8,0.8046464646464646,0.7887128712871287
0.8,0.8034343434343434,0.7875247524752476
0.8,0.8014141414141415,0.7855445544554456
0.8,0.8048484848484848,0.788910891089109
0.8,0.8006060606060607,0.7847524752475248
0.8,0.8034343434343434,0.7875247524752476
0.8,0.8042424242424242,0.7883168316831684
0.8,0.7943434343434344,0.7786138613861386
0.8,0.8058585858585858,0.7899009900990099
0.8,0.7943434343434344,0.7786138613861386
0.8,0.807070707070707,0.7910891089108911
0.8,0.7763636363636364,0.760990099009901
0.8,0.8062626262626262,0.7902970297029703
0.8,0.806060606060606,0.7900990099009901
0.8,0.8058585858585858,0.7899009900990099
0.8,0.8054545454545454,0.7895049504950495
0.8,0.8010101010101011,0.7851485148514852
0.8,0.794949494949495,0.7792079207920792
0.8,0.8014141414141415,0.7855445544554456
0.8,0.7993939393939394,0.7835643564356436
0.8,0.7957575757575758,0.78
0.8,0.797979797979798,0.7821782178217822
0.8,0.7973737373737374,0.7815841584158416
0.8,0.795959595959596,0.7801980198019802
0.8,0.8042424242424242,0.7883168316831684
0.8,0.8056565656565656,0.7897029702970297
0.8,0.8022222222222222,0.7863366336633664
0.8,0.805050505050505,0.7891089108910891
0.8,0.8016161616161617,0.7857425742574258
0.8,0.7965656565656566,0.7807920792079208
0.8,0.8006060606060607,0.7847524752475248
0.8,0.7911111111111111,0.7754455445544555
0.8,0.804040404040404,0.7881188118811882
0.8,0.794949494949495,0.7792079207920792
0.8,0.8006060606060607,0.7847524752475248
0.8,0.7997979797979798,0.783960396039604
0.8,0.7846464646464646,0.7691089108910891
0.8,0.7967676767676768,0.780990099009901
0.8,0.7868686868686868,0.7712871287128713
0.8,0.7981818181818182,0.7823762376237624
0.8,0.7937373737373737,0.778019801980198
0.8,0.8036363636363636,0.7877227722772278
0.8,0.8038383838383838,0.787920792079208
0.8,0.8016161616161617,0.7857425742574258
0.8,0.8010101010101011,0.7851485148514852
0.8,0.7995959595959596,0.7837623762376238
0.8,0.7993939393939394,0.7835643564356436
0.8,0.8036363636363636,0.7877227722772278
0.8,0.8014141414141415,0.7855445544554456
0.8,0.798989898989899,0.7831683168316832
0.8,0.8010101010101011,0.7851485148514852
0.8,0.7957575757575758,0.78
0.8,0.7836363636363637,0.7681188118811881
0.8,0.7852525252525252,0.7697029702970297
0.8,0.8042424242424242,0.7883168316831684
0.8,0.8026262626262626,0.7867326732673268
0.8,0.8010101010101011,0.7851485148514852
0.8,0.8076767676767677,0.7916831683168317
0.8,0.8024242424242424,0.7865346534653466
0.8,0.8046464646464646,0.7887128712871287
0.8,0.8038383838383838,0.787920792079208
0.8,0.8056565656565656,0.7897029702970297
0.8,0.8074747474747475,0.7914851485148515
0.8,0.7987878787878788,0.782970297029703
0.8,0.8048484848484848,0.788910891089109
0.8,0.7915151515151515,0.7758415841584159
0.8,0.8056565656565656,0.7897029702970297
0.8,0.8022222222222222,0.7863366336633664
0.8,0.8048484848484848,0.788910891089109
0.8,0.8006060606060607,0.7847524752475248
0.8,0.8026262626262626,0.7867326732673268
0.8,0.8064646464646464,0.7904950495049505
0.8,0.8076767676767677,0.7916831683168317
0.8,0.7991919191919192,0.7833663366336634
0.8,0.8028282828282828,0.786930693069307
0.8,0.8034343434343434,0.7875247524752476
0.8,0.8010101010101011,0.7851485148514852
0.8,0.8006060606060607,0.7847524752475248
0.8,0.804040404040404,0.7881188118811882
0.8,0.8048484848484848,0.788910891089109
0.8,0.806060606060606,0.7900990099009901
0.8,0.8046464646464646,0.7887128712871287
0.8,0.8046464646464646,0.7887128712871287
0.8,0.7993939393939394,0.7835643564356436
0.8,0.797979797979798,0.7821782178217822
0.8,0.7945454545454546,0.7788118811881188
0.8,0.8074747474747475,0.7914851485148515
0.8,0.7882828282828283,0.7726732673267327
0.8,0.7977777777777778,0.781980198019802
0.8,0.7888888888888889,0.7732673267326733
0.8,0.795959595959596,0.7801980198019802
0.8,0.8036363636363636,0.7877227722772278
0.8,0.803030303030303,0.7871287128712872
0.8,0.798989898989899,0.7831683168316832
0.8,0.806060606060606,0.7900990099009901
