run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint
50,0.2,wt,1,1,1,1,1
50,0.2,wt2,1,1,1,1,1
50,0.2,l,1,1,1,1,1
50,0.2,l2,1,1,1,1,1
50,0.2,fg,1,1,1,1,1
50,0.2,fg2,1,1,1,1,1
50,0.2,eb,0.30794250060253525,0.6707344300264089,0.45447512321638517,0.42209565007282074,0.267503952373476
50,0.2,eb2,0.3153709399450921,0.7405464161732866,0.4832668200296175,0.44235814098192705,0.28399220168671296
50,0.2,im,1,1,1,1,1
50,0.2,im2,1,1,1,1,1
50,0.2,lp,1,1,1,1,1
50,0.2,lp2,1,1,1,1,1
50,0.2,le,1,1,1,1,1
50,0.2,le2,1,1,1,1,1
50,0.2,sl,0.972728687551624,1,0.9862700885414827,0.986175842314017,0.972728687551624
50,0.2,sl2,1,1,1,1,1
49,0.2,wt,1,1,1,1,1
49,0.2,wt2,1,1,1,1,1
49,0.2,l,1,1,1,1,1
49,0.2,l2,1,1,1,1,1
49,0.2,fg,1,1,1,1,1
49,0.2,fg2,1,1,1,1,1
49,0.2,eb,0.3109703705365653,0.6183773972605342,0.4385168735151992,0.41383227037465387,0.26090069962046275
49,0.2,eb2,0.31541752047364163,0.6170315345061417,0.441160465894184,0.41744383916436734,0.2637782149506439
49,0.2,im,1,1,1,1,1
49,0.2,im2,1,1,1,1,1
49,0.2,lp,1,1,1,1,1
49,0.2,lp2,1,1,1,1,1
49,0.2,le,1,1,1,1,1
49,0.2,le2,1,1,1,1,1
49,0.2,sl,1,1,1,1,1
49,0.2,sl2,1,1,1,1,1
48,0.2,wt,1,1,1,1,1
48,0.2,wt2,1,1,1,1,1
48,0.2,l,1,1,1,1,1
48,0.2,l2,1,1,1,1,1
48,0.2,fg,1,1,1,1,1
48,0.2,fg2,1,1,1,1,1
48,0.2,eb,0.3101839129946124,0.4646490119940434,0.3796401568714682,0.37201993890877344,0.2285162747382854
48,0.2,eb2,0.3480691206246853,1,0.5899738304574919,0.5163965486627163,0.3480691206246853
48,0.2,im,1,1,1,1,1
48,0.2,im2,1,1,1,1,1
48,0.2,lp,1,1,1,1,1
48,0.2,lp2,1,1,1,1,1
48,0.2,le,0.9749799074145283,1,0.9874107085780103,0.9873314698081026,0.9749799074145283
48,0.2,le2,1,1,1,1,1
48,0.2,sl,0.9764728909219935,1,0.9881664287568129,0.9880964170133235,0.9764728909219935
48,0.2,sl2,1,1,1,1,1
47,0.2,wt,1,1,1,1,1
47,0.2,wt2,1,1,1,1,1
47,0.2,l,1,1,1,1,1
47,0.2,l2,1,1,1,1,1
47,0.2,fg,1,1,1,1,1
47,0.2,fg2,1,1,1,1,1
47,0.2,eb,0.3132857736255247,0.48242818268715953,0.38876456426981965,0.37987994362263394,0.23447641557629753
47,0.2,eb2,0.3132857736255247,0.48242818268715953,0.38876456426981965,0.37987994362263394,0.23447641557629753
47,0.2,im,1,1,1,1,1
47,0.2,im2,1,1,1,1,1
47,0.2,lp,1,1,1,1,1
47,0.2,lp2,0.8446316394884663,1,0.9190384319975233,0.9157726902295686,0.8446316394884663
47,0.2,le,0.9738326415130515,1,0.9868295909188433,0.9867428687029465,0.9738326415130515
47,0.2,le2,0.9738326415130515,1,0.9868295909188433,0.9867428687029465,0.9738326415130515
47,0.2,sl,0.9738326415130515,1,0.9868295909188433,0.9867428687029465,0.9738326415130515
47,0.2,sl2,0.9738326415130515,1,0.9868295909188433,0.9867428687029465,0.9738326415130515
46,0.2,wt,1,1,1,1,1
46,0.2,wt2,1,1,1,1,1
46,0.2,l,1,1,1,1,1
46,0.2,l2,1,1,1,1,1
46,0.2,fg,1,1,1,1,1
46,0.2,fg2,1,1,1,1,1
46,0.2,eb,0.3324064000079459,0.33880685501235486,0.33559136903780906,0.33557611125919956,0.2016169760174949
46,0.2,eb2,0.3324294376054412,0.36057428712165573,0.3462159838638807,0.3459303412259079,0.20913891950735192
