curr_rho,mxp1,mxp2
0.5,0.806060606060606,0.7900990099009901
0.5,0.7884848484848485,0.7728712871287129
0.5,0.7973737373737374,0.7815841584158416
0.5,0.805050505050505,0.7891089108910891
0.5,0.797979797979798,0.7821782178217822
0.5,0.7965656565656566,0.7807920792079208
0.5,0.796969696969697,0.7811881188118812
0.5,0.8054545454545454,0.7895049504950495
0.5,0.8046464646464646,0.7887128712871287
0.5,0.8062626262626262,0.7902970297029703
0.5,0.804040404040404,0.7881188118811882
0.5,0.8022222222222222,0.7863366336633664
0.5,0.7953535353535354,0.7796039603960396
0.5,0.8010101010101011,0.7851485148514852
0.5,0.8058585858585858,0.7899009900990099
0.5,0.8010101010101011,0.7851485148514852
0.5,0.804040404040404,0.7881188118811882
0.5,0.7971717171717172,0.7813861386138614
0.5,0.7997979797979798,0.783960396039604
0.5,0.8048484848484848,0.788910891089109
0.5,0.7913131313131313,0.7756435643564357
0.5,0.7957575757575758,0.78
0.5,0.7991919191919192,0.7833663366336634
0.5,0.8054545454545454,0.7895049504950495
0.5,0.8046464646464646,0.7887128712871287
0.5,0.7955555555555556,0.7798019801980198
0.5,0.806060606060606,0.7900990099009901
0.5,0.7886868686868687,0.7730693069306931
0.5,0.7929292929292929,0.7772277227722773
0.5,0.8068686868686868,0.7908910891089109
0.5,0.805050505050505,0.7891089108910891
0.5,0.8052525252525252,0.7893069306930693
0.5,0.7993939393939394,0.7835643564356436
0.5,0.7991919191919192,0.7833663366336634
0.5,0.7925252525252525,0.7768316831683169
0.5,0.8012121212121213,0.7853465346534654
0.5,0.8026262626262626,0.7867326732673268
0.5,0.8,0.7841584158415842
0.5,0.8036363636363636,0.7877227722772278
0.5,0.802020202020202,0.7861386138613862
0.5,0.8004040404040405,0.7845544554455446
0.5,0.7945454545454546,0.7788118811881188
0.5,0.8036363636363636,0.7877227722772278
0.5,0.7968511934992382,0.7771173848439822
0.5,0.7975757575757576,0.7817821782178218
0.5,0.8056565656565656,0.7897029702970297
0.5,0.803030303030303,0.7871287128712872
0.5,0.8042424242424242,0.7883168316831684
0.5,0.8066666666666666,0.7906930693069307
0.5,0.8056565656565656,0.7897029702970297
0.5,0.804040404040404,0.7881188118811882
0.5,0.7933333333333333,0.7776237623762376
0.5,0.7890909090909091,0.7734653465346535
0.5,0.8014141414141415,0.7855445544554456
0.5,0.7973737373737374,0.7815841584158416
0.5,0.7965656565656566,0.7807920792079208
0.5,0.8054545454545454,0.7895049504950495
0.5,0.8062626262626262,0.7902970297029703
0.5,0.7993939393939394,0.7835643564356436
0.5,0.803030303030303,0.7871287128712872
0.5,0.8006060606060607,0.7847524752475248
0.5,0.804040404040404,0.7881188118811882
0.5,0.8042424242424242,0.7883168316831684
0.5,0.8066666666666666,0.7906930693069307
0.5,0.805050505050505,0.7891089108910891
0.5,0.8066666666666666,0.7906930693069307
0.5,0.8062626262626262,0.7902970297029703
0.5,0.8022222222222222,0.7863366336633664
0.5,0.8074747474747475,0.7914851485148515
0.5,0.8042424242424242,0.7883168316831684
0.5,0.7947474747474748,0.779009900990099
0.5,0.7937373737373737,0.778019801980198
0.5,0.8022222222222222,0.7863366336633664
0.5,0.8062626262626262,0.7902970297029703
0.5,0.8042424242424242,0.7883168316831684
0.5,0.803030303030303,0.7871287128712872
0.5,0.8054545454545454,0.7895049504950495
0.5,0.7921212121212121,0.7764356435643565
0.5,0.7991919191919192,0.7833663366336634
0.5,0.7987878787878788,0.782970297029703
0.5,0.7993939393939394,0.7835643564356436
0.5,0.7931313131313131,0.7774257425742575
0.5,0.805050505050505,0.7891089108910891
0.5,0.8036363636363636,0.7877227722772278
0.5,0.802020202020202,0.7861386138613862
0.5,0.804040404040404,0.7881188118811882
0.5,0.8046464646464646,0.7887128712871287
0.5,0.7909090909090909,0.7752475247524753
0.5,0.8022222222222222,0.7863366336633664
0.5,0.7832323232323233,0.7677227722772277
0.5,0.798989898989899,0.7831683168316832
0.5,0.8026262626262626,0.7867326732673268
0.5,0.8002020202020202,0.7843564356435644
0.5,0.8006060606060607,0.7847524752475248
0.5,0.7945454545454546,0.7788118811881188
0.5,0.796969696969697,0.7811881188118812
0.5,0.8006060606060607,0.7847524752475248
0.5,0.805050505050505,0.7891089108910891
0.5,0.8026262626262626,0.7867326732673268
0.5,0.806060606060606,0.7900990099009901
