run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,SNMI_scores
89,0.5,sl,0.9741197100258513,1,0.9869750300923785,0.9868902124614268,0.9741197100258513,0.9741197100258513,0.7975417637775705
89,0.5,sl2,1,1,1,1,1,1,1
88,0.5,wt,1,1,1,1,1,1,1
88,0.5,wt2,1,1,1,1,1,1,1
88,0.5,l,1,1,1,1,1,1,1
88,0.5,l2,1,1,1,1,1,1,1
88,0.5,fg,1,1,1,1,1,1,1
88,0.5,fg2,1,1,1,1,1,1,1
88,0.5,eb,0,NaN,NaN,0,0,0,0
88,0.5,eb2,0.34263390493815093,1,0.585349387065666,0.5103906637214476,0.34263390493815093,0.34263390493815093,1.919708021966955e-9
88,0.5,im,0,NaN,NaN,0,0,0,0
88,0.5,im2,0,NaN,NaN,0,0,0,0
88,0.5,lp,0,NaN,NaN,0,0,0,0
88,0.5,lp2,0,NaN,NaN,0,0,0,0
88,0.5,le,0.8260555586152246,1,0.9088759863783533,0.9047430728139045,0.8260555586152246,0.8260555586152246,0.45334890262818633
88,0.5,le2,0.8001488314968696,1,0.8945103864667361,0.8889807525875796,0.8001488314968696,0.8001488314968696,0.35953004559609364
88,0.5,sl,0.9483638759031711,1,0.9738397588428863,0.9734976999237923,0.9483638759031711,0.9483638759031711,0.635707316953951
88,0.5,sl2,1,1,1,1,1,1,1
87,0.5,wt,1,1,1,1,1,1,1
87,0.5,wt2,1,1,1,1,1,1,1
87,0.5,l,1,1,1,1,1,1,1
87,0.5,l2,1,1,1,1,1,1,1
87,0.5,fg,1,1,1,1,1,1,1
87,0.5,fg2,1,1,1,1,1,1,1
87,0.5,eb,0,NaN,NaN,0,0,0,0
87,0.5,eb2,0.3490202644537886,0.9519753407918471,0.5764188452823658,0.5107760300757105,0.34298133819433335,0.3490202644537886,2.155570560627077e-8
87,0.5,im,0,NaN,NaN,0,0,0,0
87,0.5,im2,0,NaN,NaN,0,0,0,0
87,0.5,lp,0,NaN,NaN,0,0,0,0
87,0.5,lp2,0,NaN,NaN,0,0,0,0
87,0.5,le,0.8160301724403597,1,0.9033438838229656,0.8986967120086866,0.8160301724403597,0.8160301724403597,0.4478468540390843
87,0.5,le2,1,1,1,1,1,1,1
87,0.5,sl,1,1,1,1,1,1,1
87,0.5,sl2,0.9753455832648109,1,0.9875958602914509,0.9875189349427957,0.9753455832648109,0.9753455832648109,0.798545423897682
86,0.5,wt,1,1,1,1,1,1,1
86,0.5,wt2,1,1,1,1,1,1,1
86,0.5,l,1,1,1,1,1,1,1
86,0.5,l2,1,1,1,1,1,1,1
86,0.5,fg,1,1,1,1,1,1,1
86,0.5,fg2,1,1,1,1,1,1,1
86,0.5,eb,0,NaN,NaN,0,0,0,0
86,0.5,eb2,0.3672816416591132,0.8996803470350828,0.5748356937660412,0.5216195557185617,0.35283174756284935,0.3672816416591132,3.7302279399045464e-7
86,0.5,im,0,NaN,NaN,0,0,0,0
86,0.5,im2,0,NaN,NaN,0,0,0,0
86,0.5,lp,0,NaN,NaN,0,0,0,0
86,0.5,lp2,1,1,1,1,1,1,1
86,0.5,le,1,1,1,1,1,1,1
86,0.5,le2,1,1,1,1,1,1,1
86,0.5,sl,1,1,1,1,1,1,1
86,0.5,sl2,1,1,1,1,1,1,1
85,0.5,wt,1,1,1,1,1,1,1
85,0.5,wt2,1,1,1,1,1,1,1
85,0.5,l,1,1,1,1,1,1,1
85,0.5,l2,1,1,1,1,1,1,1
85,0.5,fg,1,1,1,1,1,1,1
85,0.5,fg2,1,1,1,1,1,1,1
85,0.5,eb,0.3928690410577903,0.54754858279722,0.463804793696762,0.4574879951192013,0.29658634336175216,0.3928690410577903,9.738249906668226e-4
85,0.5,eb2,0.3828736626748068,0.8970791808978662,0.586061423145801,0.536688509150033,0.3667629978346555,0.3828736626748068,2.8732975757006884e-6
85,0.5,im,0,NaN,NaN,0,0,0,0
85,0.5,im2,0,NaN,NaN,0,0,0,0
85,0.5,lp,0,NaN,NaN,0,0,0,0
85,0.5,lp2,0,NaN,NaN,0,0,0,0
85,0.5,le,0.862153084959362,1,0.9285219894861737,0.9259744453052601,0.862153084959362,0.862153084959362,0.47315964512005965
85,0.5,le2,0.8581347351379935,1,0.9263556202333927,0.9236517879035985,0.8581347351379935,0.8581347351379935,0.575224915162481
85,0.5,sl,1,1,1,1,1,1,1
85,0.5,sl2,0.9740678868338217,1,0.9869487761955135,0.9868636163228558,0.9740678868338217,0.9740678868338217,0.7974993345365332
84,0.5,wt,1,1,1,1,1,1,1
84,0.5,wt2,1,1,1,1,1,1,1
84,0.5,l,1,1,1,1,1,1,1
84,0.5,l2,1,1,1,1,1,1,1
84,0.5,fg,1,1,1,1,1,1,1
84,0.5,fg2,1,1,1,1,1,1,1
84,0.5,eb,0,NaN,NaN,0,0,0,0
84,0.5,eb2,0.3605261480239527,0.9207802427258801,0.5761643464208123,0.5181670152948389,0.34967976866700545,0.3605261480239527,2.0095380277836686e-7
84,0.5,im,0,NaN,NaN,0,0,0,0
84,0.5,im2,0,NaN,NaN,0,0,0,0
84,0.5,lp,0,NaN,NaN,0,0,0,0
84,0.5,lp2,0,NaN,NaN,0,0,0,0
84,0.5,le,0.8455462817579457,1,0.91953590563824406,0.9163100271346585,0.8455462817579457,0.8455462817579457,0.31105909361770395
84,0.5,le2,0.8695315027379211,1,0.9324867305961629,0.9302132662268551,0.8695315027379211,0.8695315027379211,0.4772090066528959
84,0.5,sl,0.9751962561660735,1,0.9875202560788682,0.9874423902148988,0.9751962561660735,0.9751962561660735,0.7984231652096778
84,0.5,sl2,1,1,1,1,1,1,1
83,0.5,wt,1,1,1,1,1,1,1
83,0.5,wt2,1,1,1,1,1,1,1
83,0.5,l,1,1,1,1,1,1,1
83,0.5,l2,1,1,1,1,1,1,1
83,0.5,fg,1,1,1,1,1,1,1
83,0.5,fg2,1,1,1,1,1,1,1
83,0.5,eb,0.34017577199851773,0.6566513350350391,0.47262762808515724,0.4481757633861818,0.288805750555959,0.34017577199851773,8.475822845536683e-6
83,0.5,eb2,0.36571647087407255,0.9257535167835506,0.5818619329852587,0.5243068941484328,0.35529534702669424,0.36571647087407255,9.159428889339926e-8
83,0.5,im,0,NaN,NaN,0,0,0,0
83,0.5,im2,0,NaN,NaN,0,0,0,0
83,0.5,lp,0,NaN,NaN,0,0,0,0
83,0.5,lp2,0,NaN,NaN,0,0,0,0
83,0.5,le,0.8368243911513809,1,0.9147810618674728,0.9111642846018964,0.8368243911513809,0.8368243911513809,0.4592589632311768
83,0.5,le2,0.8099332139680406,1,0.8999628958840695,0.8949868511362014,0.8099332139680406,0.8099332139680406,0.3639264520363917
83,0.5,sl,1,1,1,1,1,1,1
83,0.5,sl2,1,1,1,1,1,1,1
82,0.5,wt,1,1,1,1,1,1,1
82,0.5,wt2,1,1,1,1,1,1,1
82,0.5,l,1,1,1,1,1,1,1
82,0.5,l2,1,1,1,1,1,1,1
82,0.5,fg,1,1,1,1,1,1,1
82,0.5,fg2,1,1,1,1,1,1,1
82,0.5,eb,0,NaN,NaN,0,0,0,0
82,0.5,eb2,0.33922659139856454,0.8544128135965959,0.53836748267668455,0.4856400437028224,0.32068996653231663,0.33922659139856454,4.2080891762040564e-7
82,0.5,im,0,NaN,NaN,0,0,0,0
82,0.5,im2,0,NaN,NaN,0,0,0,0
82,0.5,lp,0,NaN,NaN,0,0,0,0
82,0.5,lp2,0,NaN,NaN,0,0,0,0
82,0.5,le,0.8032137500935127,0.9783365276834053,0.8864611391674503,0.8821680320295194,0.7891776736633958,0.8032137500935127,0.36090720229422696
82,0.5,le2,0.9167749356597603,0.9819316589071402,0.9487941470186645,0.9482353260822958,0.9015660533170663,0.9167749356597603,0.7505918334757339
82,0.5,sl,1,1,1,1,1,1,1
82,0.5,sl2,1,1,1,1,1,1,1
81,0.5,wt,1,1,1,1,1,1,1
81,0.5,wt2,1,1,1,1,1,1,1
81,0.5,l,1,1,1,1,1,1,1
81,0.5,l2,1,1,1,1,1,1,1
81,0.5,fg,1,1,1,1,1,1,1
81,0.5,fg2,1,1,1,1,1,1,1
81,0.5,eb,0,NaN,NaN,0,0,0,0
81,0.5,eb2,0.3427618336960505,0.842365081701181,0.5373365798504883,0.48725684362445404,0.3221015025391991,0.3427618336960505,2.8501630853086704e-7
81,0.5,im,0,NaN,NaN,0,0,0,0
81,0.5,im2,0,NaN,NaN,0,0,0,0
81,0.5,lp,0.6723363145512101,1,0.8199611664897369,0.8040683069561148,0.6723363145512101,0.6723363145512101,0.45068050932139925
81,0.5,lp2,0,NaN,NaN,0,0,0,0
81,0.5,le,0.9208792028382287,1,0.9596245113783978,0.958810113074854,0.9208792028382287,0.9208792028382287,0.7539521232335945
81,0.5,le2,0.9393168576038179,1,0.9691836036602238,0.9687090110322863,0.9393168576038179,0.9393168576038179,0.6296429192310433
81,0.5,sl,1,1,1,1,1,1,1
81,0.5,sl2,1,1,1,1,1,1,1
80,0.5,wt,1,1,1,1,1,1,1
80,0.5,wt2,1,1,1,1,1,1,1
80,0.5,l,1,1,1,1,1,1,1
80,0.5,l2,1,1,1,1,1,1,1
80,0.5,fg,1,1,1,1,1,1,1
80,0.5,fg2,1,1,1,1,1,1,1
80,0.5,eb,0,NaN,NaN,0,0,0,0
80,0.5,eb2,0.38366101446633627,0.8644546946087206,0.5758971827451221,0.5314532341549497,0.36189057544186143,0.38366101446633627,8.672002733104436e-7
80,0.5,im,0,NaN,NaN,0,0,0,0
80,0.5,im2,0,NaN,NaN,0,0,0,0
80,0.5,lp,0,NaN,NaN,0,0,0,0
80,0.5,lp2,0,NaN,NaN,0,0,0,0
80,0.5,le,0.8631990110517632,1,0.9290850397308975,0.9265773606915917,0.8631990110517632,0.8631990110517632,0.47373366153006374
80,0.5,le2,0.8430922938862149,1,0.9182005738868904,0.9148671465697789,0.8430922938862149,0.8430922938862149,0.4626988611859593
80,0.5,sl,0.9726556829763461,1,0.9862330774093647,0.9861383224352682,0.9726556829763461,0.9726556829763461,0.7963431198088026
80,0.5,sl2,0.94695720196983,1,0.9731172601335515,0.9727560534065649,0.94695720196983,0.94695720196983,0.6347643952181967
79,0.5,wt,1,1,1,1,1,1,1
79,0.5,wt2,1,1,1,1,1,1,1
79,0.5,l,1,1,1,1,1,1,1
79,0.5,l2,1,1,1,1,1,1,1
79,0.5,fg,1,1,1,1,1,1,1
79,0.5,fg2,1,1,1,1,1,1,1
79,0.5,eb,0,NaN,NaN,0,0,0,0
79,0.5,eb2,0.36521773680335057,0.9548571314256958,0.5905343008749213,0.5283499730248994,0.35901876352416134,0.36521773680335057,1.1172095317657e-7
79,0.5,im,0,NaN,NaN,0,0,0,0
79,0.5,im2,0,NaN,NaN,0,0,0,0
79,0.5,lp,0,NaN,NaN,0,0,0,0
79,0.5,lp2,0,NaN,NaN,0,0,0,0
79,0.5,le,0.9592828934957003,1,0.9794298818678651,0.9792183626777584,0.9592828934957003,0.9592828934957003,0.7853944058065602
79,0.5,le2,0.7179272859695855,1,0.8473058986986846,0.8358063718213692,0.7179272859695855,0.7179272859695855,0.2641106887642214
79,0.5,sl,0.9734042214462729,1,0.9866124981198409,0.9865228936551906,0.9734042214462729,0.9734042214462729,0.7969559712739936
79,0.5,sl2,1,1,1,1,1,1,1
78,0.5,wt,1,1,1,1,1,1,1
78,0.5,wt2,1,1,1,1,1,1,1
78,0.5,l,1,1,1,1,1,1,1
78,0.5,l2,1,1,1,1,1,1,1
78,0.5,fg,1,1,1,1,1,1,1
78,0.5,fg2,1,1,1,1,1,1,1
78,0.5,eb,0,NaN,NaN,0,0,0,0
78,0.5,eb2,0.41022863361248274,0.8387076301599588,0.5865678861997845,0.550967883791982,0.3802316578281327,0.41022863361248274,1.5248329044729847e-5
78,0.5,im,0,NaN,NaN,0,0,0,0
78,0.5,im2,0,NaN,NaN,0,0,0,0
78,0.5,lp,0,NaN,NaN,0,0,0,0
78,0.5,lp2,0,NaN,NaN,0,0,0,0
78,0.5,le,0.738290177358737,0.9912749032500587,0.8554814575031716,0.8462804115750819,0.7335234835792652,0.738290177358737,0.22236872813208475
78,0.5,le2,0.7289770989037367,1,0.8538015570984493,0.8432466796303397,0.7289770989037367,0.7289770989037367,0.2195636828063544
78,0.5,sl,1,1,1,1,1,1,1
78,0.5,sl2,0.9487021310201802,1,0.9740134141890348,0.9736758798775652,0.9487021310201802,0.9487021310201802,0.6359340561395563
77,0.5,wt,1,1,1,1,1,1,1
77,0.5,wt2,1,1,1,1,1,1,1
77,0.5,l,1,1,1,1,1,1,1
77,0.5,l2,1,1,1,1,1,1,1
77,0.5,fg,1,1,1,1,1,1,1
77,0.5,fg2,1,1,1,1,1,1,1
77,0.5,eb,0.3992959607329623,0.9570580793780882,0.6181823560103583,0.5634950963853497,0.3922681328601368,0.3992959607329623,2.2256372300074947e-7
77,0.5,eb2,0.3952514742999525,0.9576130142406919,0.615221875169808,0.5595504337551892,0.3884554148007506,0.3952514742999525,1.803740524920761e-7
77,0.5,im,0,NaN,NaN,0,0,0,0
77,0.5,im2,0,NaN,NaN,0,0,0,0
77,0.5,lp,0,NaN,NaN,0,0,0,0
77,0.5,lp2,0,NaN,NaN,0,0,0,0
77,0.5,le,0.8608573292117728,1,0.9278239753378723,0.9252265777693094,0.8608573292117728,0.8608573292117728,0.577049924547353
77,0.5,le2,1,1,1,1,1,1,1
77,0.5,sl,1,1,1,1,1,1,1
77,0.5,sl2,1,1,1,1,1,1,1
76,0.5,wt,1,1,1,1,1,1,1
76,0.5,wt2,1,1,1,1,1,1,1
76,0.5,l,1,1,1,1,1,1,1
76,0.5,l2,1,1,1,1,1,1,1
76,0.5,fg,1,1,1,1,1,1,1
76,0.5,fg2,1,1,1,1,1,1,1
76,0.5,eb,0.3227558293631609,0.4637840386022051,0.3868966296369754,0.38062661060441566,0.23504561276413272,0.3227558293631609,1.322443529597184e-4
76,0.5,eb2,0.37007334721412716,0.8761242488135957,0.569412182284424,0.5203512418374098,0.3516721377062321,0.37007334721412716,1.2478929645549167e-6
76,0.5,im,0,NaN,NaN,0,0,0,0
