run,rho,method,NMI_scores
100,0,wt,1
100,0,wt2,1
100,0,l,1
100,0,l2,1
100,0,fg,1
100,0,fg2,1
100,0,eb,1
100,0,eb2,1
100,0,im,1
100,0,im2,1
100,0,lp,1
100,0,lp2,1
100,0,le,1
100,0,le2,1
100,0,sl,NA
100,0,sl2,NA
99,0,wt,1
99,0,wt2,1
99,0,l,1
99,0,l2,1
99,0,fg,1
99,0,fg2,1
99,0,eb,1
99,0,eb2,1
99,0,im,1
99,0,im2,1
99,0,lp,1
99,0,lp2,1
99,0,le,1
99,0,le2,1
99,0,sl,NA
99,0,sl2,NA
98,0,wt,1
98,0,wt2,1
98,0,l,1
98,0,l2,1
98,0,fg,1
98,0,fg2,1
98,0,eb,1
98,0,eb2,1
98,0,im,1
98,0,im2,1
98,0,lp,1
98,0,lp2,1
98,0,le,1
98,0,le2,1
98,0,sl,NA
98,0,sl2,NA
97,0,wt,1
97,0,wt2,1
97,0,l,1
97,0,l2,1
97,0,fg,1
97,0,fg2,1
97,0,eb,1
97,0,eb2,1
97,0,im,1
97,0,im2,1
97,0,lp,1
97,0,lp2,1
97,0,le,1
97,0,le2,1
97,0,sl,NA
97,0,sl2,NA
96,0,wt,1
96,0,wt2,1
96,0,l,1
96,0,l2,1
96,0,fg,1
96,0,fg2,1
96,0,eb,1
96,0,eb2,1
96,0,im,1
96,0,im2,1
96,0,lp,1
96,0,lp2,1
96,0,le,1
96,0,le2,1
96,0,sl,NA
96,0,sl2,NA
95,0,wt,1
95,0,wt2,1
95,0,l,1
95,0,l2,1
95,0,fg,1
95,0,fg2,1
95,0,eb,1
95,0,eb2,1
95,0,im,1
95,0,im2,1
95,0,lp,1
95,0,lp2,1
95,0,le,1
95,0,le2,1
95,0,sl,NA
95,0,sl2,NA
94,0,wt,1
94,0,wt2,1
94,0,l,1
94,0,l2,1
94,0,fg,1
94,0,fg2,1
94,0,eb,1
94,0,eb2,1
94,0,im,1
94,0,im2,1
94,0,lp,1
94,0,lp2,1
94,0,le,NA
94,0,le2,NA
94,0,sl,NA
94,0,sl2,NA
93,0,wt,1
93,0,wt2,1
93,0,l,1
93,0,l2,1
93,0,fg,1
93,0,fg2,1
93,0,eb,1
93,0,eb2,1
93,0,im,1
93,0,im2,1
93,0,lp,1
93,0,lp2,1
93,0,le,1
93,0,le2,1
93,0,sl,NA
93,0,sl2,NA
92,0,wt,1
92,0,wt2,1
92,0,l,1
92,0,l2,1
92,0,fg,1
92,0,fg2,1
92,0,eb,1
92,0,eb2,1
92,0,im,1
92,0,im2,1
92,0,lp,1
92,0,lp2,1
92,0,le,1
92,0,le2,1
92,0,sl,NA
92,0,sl2,NA
91,0,wt,1
91,0,wt2,1
91,0,l,1
91,0,l2,1
91,0,fg,1
91,0,fg2,1
91,0,eb,1
91,0,eb2,1
91,0,im,1
91,0,im2,1
91,0,lp,1
91,0,lp2,1
91,0,le,1
91,0,le2,1
91,0,sl,NA
91,0,sl2,NA
90,0,wt,1
90,0,wt2,1
90,0,l,1
90,0,l2,1
90,0,fg,1
90,0,fg2,1
90,0,eb,1
90,0,eb2,1
90,0,im,1
90,0,im2,1
90,0,lp,1
90,0,lp2,1
90,0,le,1
90,0,le2,1
90,0,sl,NA
90,0,sl2,NA
89,0,wt,1
89,0,wt2,1
89,0,l,1
89,0,l2,1
89,0,fg,1
89,0,fg2,1
89,0,eb,1
89,0,eb2,1
89,0,im,1
89,0,im2,1
89,0,lp,1
89,0,lp2,1
89,0,le,1
89,0,le2,1
89,0,sl,NA
89,0,sl2,NA
88,0,wt,1
88,0,wt2,1
88,0,l,1
88,0,l2,1
88,0,fg,1
88,0,fg2,1
88,0,eb,1
88,0,eb2,1
88,0,im,1
88,0,im2,1
88,0,lp,1
88,0,lp2,1
88,0,le,1
88,0,le2,1
88,0,sl,NA
88,0,sl2,NA
87,0,wt,1
87,0,wt2,1
87,0,l,1
87,0,l2,1
87,0,fg,1
87,0,fg2,1
87,0,eb,1
87,0,eb2,1
87,0,im,1
87,0,im2,1
87,0,lp,1
87,0,lp2,1
87,0,le,1
87,0,le2,1
87,0,sl,NA
87,0,sl2,NA
86,0,wt,1
86,0,wt2,1
86,0,l,1
86,0,l2,1
86,0,fg,1
86,0,fg2,1
86,0,eb,1
86,0,eb2,1
86,0,im,1
86,0,im2,1
86,0,lp,1
86,0,lp2,1
86,0,le,1
86,0,le2,1
86,0,sl,NA
86,0,sl2,NA
85,0,wt,1
85,0,wt2,1
85,0,l,1
85,0,l2,1
85,0,fg,1
85,0,fg2,1
85,0,eb,1
85,0,eb2,1
85,0,im,1
85,0,im2,1
85,0,lp,1
85,0,lp2,1
85,0,le,1
85,0,le2,1
85,0,sl,NA
