run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint
50,0.30000000000000004,wt,1,1,1,1,1
50,0.30000000000000004,wt2,1,1,1,1,1
50,0.30000000000000004,l,1,1,1,1,1
50,0.30000000000000004,l2,1,1,1,1,1
50,0.30000000000000004,fg,1,1,1,1,1
50,0.30000000000000004,fg2,1,1,1,1,1
50,0.30000000000000004,eb,0.31528628797961533,0.5228527827824684,0.4060151635632548,0.39336744651077327,0.24483970877875716
50,0.30000000000000004,eb2,0.31528628797961533,0.5228527827824684,0.4060151635632548,0.39336744651077327,0.24483970877875716
50,0.30000000000000004,im,1,1,1,1,1
50,0.30000000000000004,im2,1,1,1,1,1
50,0.30000000000000004,lp,1,1,1,1,1
50,0.30000000000000004,lp2,1,1,1,1,1
50,0.30000000000000004,le,1,1,1,1,1
50,0.30000000000000004,le2,0.9597355302413186,1,0.97966092615829,0.9794541308572778,0.9597355302413186
50,0.30000000000000004,sl,1,1,1,1,1
50,0.30000000000000004,sl2,1,1,1,1,1
49,0.30000000000000004,wt,1,1,1,1,1
49,0.30000000000000004,wt2,1,1,1,1,1
49,0.30000000000000004,l,1,1,1,1,1
49,0.30000000000000004,l2,1,1,1,1,1
49,0.30000000000000004,fg,1,1,1,1,1
49,0.30000000000000004,fg2,1,1,1,1,1
49,0.30000000000000004,eb,0.3265767401831224,0.5681490325716904,0.43074848693345086,0.4147511218418945,0.2616315504501679
49,0.30000000000000004,eb2,0.31622410098638387,0.4725129965353194,0.38654882943007823,0.3788841630582799,0.23371813070005862
49,0.30000000000000004,im,1,1,1,1,1
49,0.30000000000000004,im2,1,1,1,1,1
49,0.30000000000000004,lp,1,1,1,1,1
49,0.30000000000000004,lp2,1,1,1,1,1
49,0.30000000000000004,le,0.9599630996652255,1,0.979777066309079,0.979572625453197,0.9599630996652255
49,0.30000000000000004,le2,1,1,1,1,1
49,0.30000000000000004,sl,0.9753099766158888,1,0.9875778331938647,0.9875006841071039,0.9753099766158888
49,0.30000000000000004,sl2,0.9753099766158888,1,0.9875778331938647,0.9875006841071039,0.9753099766158888
48,0.30000000000000004,wt,1,1,1,1,1
48,0.30000000000000004,wt2,1,1,1,1,1
48,0.30000000000000004,l,1,1,1,1,1
48,0.30000000000000004,l2,1,1,1,1,1
48,0.30000000000000004,fg,1,1,1,1,1
48,0.30000000000000004,fg2,1,1,1,1,1
48,0.30000000000000004,eb,0.31538800485268126,0.6591386336943267,0.45594343794178677,0.42663670828357414,0.27116223603904244
48,0.30000000000000004,eb2,0.3113306750153149,0.6234319327661594,0.4405604208893382,0.4152786661307389,0.26205154007537274
48,0.30000000000000004,im,1,1,1,1,1
48,0.30000000000000004,im2,1,1,1,1,1
48,0.30000000000000004,lp,1,1,1,1,1
48,0.30000000000000004,lp2,0.8000877105027276,1,0.8944762213176646,0.8889430285364034,0.8000877105027276
48,0.30000000000000004,le,1,1,1,1,1
48,0.30000000000000004,le2,1,1,1,1,1
48,0.30000000000000004,sl,0.9740752562335858,0.9743544810409065,0.9742148586334863,0.9742148486297264,0.9497260194577216
48,0.30000000000000004,sl2,0.9742134335658247,1,0.9870225091485122,0.9869383086976571,0.9742134335658247
47,0.30000000000000004,wt,1,1,1,1,1
47,0.30000000000000004,wt2,1,1,1,1,1
47,0.30000000000000004,l,1,1,1,1,1
47,0.30000000000000004,l2,1,1,1,1,1
47,0.30000000000000004,fg,1,1,1,1,1
47,0.30000000000000004,fg2,1,1,1,1,1
47,0.30000000000000004,eb,0.2984743868266952,0.4963413050058324,0.3848963063844307,0.3727786660246074,0.22908909700310298
47,0.30000000000000004,eb2,0.32813094544331195,0.8122401220210836,0.5162568344978778,0.4674287637941858,0.3049964352400342
47,0.30000000000000004,im,0,NaN,NaN,0,0
47,0.30000000000000004,im2,1,1,1,1,1
47,0.30000000000000004,lp,1,1,1,1,1
47,0.30000000000000004,lp2,0.7971779612034113,1,0.8928482296579926,0.887144154237916,0.7971779612034113
47,0.30000000000000004,le,0.8788759509819013,1,0.9374838403844097,0.9355337700954662,0.8788759509819013
47,0.30000000000000004,le2,0.9568481700516374,1,0.9781861632898092,0.9779482994088274,0.9568481700516374
47,0.30000000000000004,sl,0.9500569498914728,1,0.974708648720977,0.9743889274047578,0.9500569498914728
47,0.30000000000000004,sl2,1,1,1,1,1
46,0.30000000000000004,wt,1,1,1,1,1
46,0.30000000000000004,wt2,1,1,1,1,1
46,0.30000000000000004,l,1,1,1,1,1
46,0.30000000000000004,l2,1,1,1,1,1
46,0.30000000000000004,fg,1,1,1,1,1
46,0.30000000000000004,fg2,1,1,1,1,1
46,0.30000000000000004,eb,0.2522583377474614,0.3088276764531587,0.27911351868457507,0.2776913141329144,0.1612320232787495
46,0.30000000000000004,eb2,0.3492677643584414,1,0.5909888022276238,0.5177145316660159,0.3492677643584414
46,0.30000000000000004,im,1,1,1,1,1
46,0.30000000000000004,im2,1,1,1,1,1
46,0.30000000000000004,lp,1,1,1,1,1
46,0.30000000000000004,lp2,0.30229521884897764,1,0.549813803799957,0.46424990965744106,0.30229521884897764
46,0.30000000000000004,le,0.9605589027974955,1,0.980081069502669,0.9798827277536898,0.9605589027974955
46,0.30000000000000004,le2,0.9067866774799866,1,0.9522534733357431,0.9511149707406157,0.9067866774799866
46,0.30000000000000004,sl,1,1,1,1,1
46,0.30000000000000004,sl2,0.9756143009635901,1,0.9877318973099888,0.9876566498711231,0.9756143009635901
45,0.30000000000000004,wt,1,1,1,1,1
45,0.30000000000000004,wt2,1,1,1,1,1
45,0.30000000000000004,l,1,1,1,1,1
45,0.30000000000000004,l2,1,1,1,1,1
45,0.30000000000000004,fg,1,1,1,1,1
45,0.30000000000000004,fg2,1,1,1,1,1
45,0.30000000000000004,eb,0.3712309548839207,0.9243187834676055,0.585777896991533,0.5297145056590932,0.3602800324820938
45,0.30000000000000004,eb2,0.37632794630462246,0.8778337218587817,0.5747637442846047,0.5268114472479906,0.3575994710682983
45,0.30000000000000004,im,1,1,1,1,1
45,0.30000000000000004,im2,1,1,1,1,1
45,0.30000000000000004,lp,1,1,1,1,1
45,0.30000000000000004,lp2,1,1,1,1,1
45,0.30000000000000004,le,0.9755437387958072,1,0.9876961773722764,0.9876204911468576,0.9755437387958072
45,0.30000000000000004,le2,0.9173353472103124,1,0.957776251120434,0.9568856575298822,0.9173353472103124
45,0.30000000000000004,sl,1,1,1,1,1
45,0.30000000000000004,sl2,1,1,1,1,1
44,0.30000000000000004,wt,1,1,1,1,1
44,0.30000000000000004,wt2,1,1,1,1,1
44,0.30000000000000004,l,1,1,1,1,1
44,0.30000000000000004,l2,1,1,1,1,1
44,0.30000000000000004,fg,1,1,1,1,1
44,0.30000000000000004,fg2,1,1,1,1,1
44,0.30000000000000004,eb,0.3172635832071571,0.7099706107588786,0.4746028022895941,0.43855202886399075,0.2808624026998021
44,0.30000000000000004,eb2,0.311432653278764,0.5928569893013402,0.4296917792941543,0.4083537320325346,0.25656060661895874
44,0.30000000000000004,im,1,1,1,1,1
44,0.30000000000000004,im2,1,1,1,1,1
44,0.30000000000000004,lp,0.8247332708756306,1,0.9081482648090182,0.9039493980179008,0.8247332708756306
44,0.30000000000000004,lp2,1,1,1,1,1
44,0.30000000000000004,le,1,1,1,1,1
44,0.30000000000000004,le2,1,1,1,1,1
44,0.30000000000000004,sl,1,1,1,1,1
44,0.30000000000000004,sl2,1,1,1,1,1
43,0.30000000000000004,wt,1,1,1,1,1
43,0.30000000000000004,wt2,1,1,1,1,1
43,0.30000000000000004,l,1,1,1,1,1
43,0.30000000000000004,l2,1,1,1,1,1
43,0.30000000000000004,fg,1,1,1,1,1
43,0.30000000000000004,fg2,1,1,1,1,1
43,0.30000000000000004,eb,0.3709322142807354,0.616339181299847,0.47814229813678677,0.463135179021537,0.3013506280446166
43,0.30000000000000004,eb2,0.367079888327398,0.7140960558242382,0.5119866213359454,0.4848985067507803,0.320043580520067
43,0.30000000000000004,im,1,1,1,1,1
43,0.30000000000000004,im2,1,1,1,1,1
43,0.30000000000000004,lp,1,1,1,1,1
43,0.30000000000000004,lp2,0.5214407251454878,1,0.7221085272626877,0.6854565104343779,0.5214407251454878
43,0.30000000000000004,le,0.8413749264969909,1,0.9172649162030514,0.9138550920725441,0.8413749264969909
43,0.30000000000000004,le2,0.847926225472209,1,0.9208290967775774,0.9177057111741943,0.847926225472209
43,0.30000000000000004,sl,1,1,1,1,1
43,0.30000000000000004,sl2,0.9731082043673706,1,0.9864624698220255,0.9863708459712924,0.9731082043673706
42,0.30000000000000004,wt,1,1,1,1,1
42,0.30000000000000004,wt2,1,1,1,1,1
42,0.30000000000000004,l,1,1,1,1,1
42,0.30000000000000004,l2,1,1,1,1,1
42,0.30000000000000004,fg,1,1,1,1,1
42,0.30000000000000004,fg2,1,1,1,1,1
42,0.30000000000000004,eb,0,NaN,NaN,0,0
42,0.30000000000000004,eb2,0.3166092972621367,0.7020257059760536,0.47145293023697893,0.43640335296245497,0.27910225683157025
42,0.30000000000000004,im,1,1,1,1,1
42,0.30000000000000004,im2,1,1,1,1,1
