run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,scaling_factors
5,0.9,wt,0.34548896756062347,1,0.5877830956744362,0.5135515428075137,0.34548896756062347,0.34548896756062347,5.602796437537268e-9
5,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
5,0.9,l,0.01726056436652121,0.04631422024001791,0.02827383206320057,0.025148636664223744,0.012734445301110908,0.01726056436652121,0.5488116360940264
5,0.9,l2,0.23336220297674345,0.36912065925316556,0.2934941399884273,0.2859460927692771,0.1668244455807462,0.23336220297674345,0.20189651799465538
5,0.9,fg,0.015871688133572637,0.05046422232681678,0.028301102428607075,0.024148380360371324,0.012221758010743588,0.015871688133572637,0.5488116360940264
5,0.9,fg2,0.22319480873606623,0.37751441962790067,0.29027445406710584,0.28053259282677123,0.16315086384100844,0.22319480873606623,0.11080315836233387
5,0.9,eb,0,0,0,0,0,0,0.44932896411722156
5,0.9,eb2,0.33831026925887625,0.9128684201439344,0.5557272361661064,0.49366691365919246,0.32772759101933474,0.33831026925887625,6.176061335580363e-8
5,0.9,im,0,0,0,0,0,0,0.44932896411722156
5,0.9,im2,0,0,0,0,0,0,0.44932896411722156
5,0.9,lp,0,0,0,0,0,0,0.44932896411722156
5,0.9,lp2,0,0,0,0,0,0,0.44932896411722156
5,0.9,le,0,0,0,0,0,0,0.44932896411722156
5,0.9,le2,0.2622460663768046,0.463473431785641,0.3486317317111892,0.3349616061403827,0.20117350289078315,0.2622460663768046,0.04076220397836621
5,0.9,sl,0.03592190639625718,0.09117213697716871,0.05722828820120861,0.051537851554817694,0.026450527456201006,0.03592190639625718,0.5488116360940264
5,0.9,sl2,0.04836839968068865,0.09321008597209102,0.06714478902021696,0.06368796320687208,0.032891373909109456,0.04836839968068865,0.6703200460356393
4,0.9,wt,0.34748881600674836,1,0.5894818199119871,0.5157576254124667,0.34748881600674836,0.34748881600674836,5.602796437537268e-9
4,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
4,0.9,l,0.016773675697342838,0.07315389678144721,0.03502941250733285,0.0272899558341419,0.013833738979963069,0.016773675697342838,0.5488116360940264
4,0.9,l2,0.26376652903806314,0.42915932796006806,0.3364489059877219,0.3267243246794881,0.1952603085662527,0.26376652903806314,0.11080315836233387
4,0.9,fg,0.09405154242340183,0.2731101525798825,0.160269869600086,0.139918904674404,0.07522193791766484,0.09405154242340183,0.5488116360940264
4,0.9,fg2,0.301703845538208,0.4954702364499268,0.38663325734689213,0.37503797241840847,0.23079799161619324,0.301703845538208,0.09071795328941251
4,0.9,eb,0,0,0,0,0,0,0.44932896411722156
4,0.9,eb2,0.3547558295581981,1,0.5956138258621925,0.5237192146630412,0.3547558295581981,0.3547558295581981,1.522997974471263e-8
4,0.9,im,0,0,0,0,0,0,0.44932896411722156
4,0.9,im2,0,0,0,0,0,0,0.44932896411722156
4,0.9,lp,0,0,0,0,0,0,0.44932896411722156
4,0.9,lp2,0,0,0,0,0,0,0.44932896411722156
4,0.9,le,0,0,0,0,0,0,0.44932896411722156
4,0.9,le2,0.21230713702159593,0.37091241901217925,0.2806195890636118,0.27004359833801583,0.15609849940644896,0.21230713702159593,0.049787068367863944
4,0.9,sl,0.08661001011143007,0.2850487480728263,0.15712439324572736,0.13285345446157049,0.07115320154115674,0.08661001011143007,0.5488116360940264
4,0.9,sl2,0.11705758813091831,0.3743403851807668,0.20933079713520303,0.17834580120038734,0.09790321418736285,0.11705758813091831,0.5488116360940264
3,0.9,wt,0.34827130049560234,1,0.5901451520563414,0.516619022251061,0.34827130049560234,0.34827130049560234,5.602796437537268e-9
3,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
3,0.9,l,0.00827913727452155,0.019855732028455444,0.012821401294308548,0.011685736256987175,0.005877207879094882,0.00827913727452155,0.5488116360940264
3,0.9,l2,0.22658146674304505,0.38407542522581994,0.29499893760423107,0.28501888485051946,0.16619359964536795,0.22658146674304505,0.11080315836233387
3,0.9,fg,0.021187212236933598,0.050491072525023224,0.03270726325540053,0.029849069999673055,0.015150651427334098,0.021187212236933598,0.5488116360940264
3,0.9,fg2,0.20732141161368225,0.353113505458223,0.27056975147169443,0.26125420876323346,0.1502544018107465,0.20732141161368225,0.11080315836233387
3,0.9,eb,0,0,0,0,0,0,0.44932896411722156
3,0.9,eb2,0.33100949388033346,0.9029139602913893,0.5466928689982523,0.48442728275095526,0.3196331507143067,0.33100949388033346,3.389494326196924e-8
3,0.9,im,0,0,0,0,0,0,0.44932896411722156
3,0.9,im2,0,0,0,0,0,0,0.44932896411722156
3,0.9,lp,0,0,0,0,0,0,0.44932896411722156
3,0.9,lp2,0.34827130049560234,1,0.5901451520563414,0.516619022251061,0.34827130049560234,0.34827130049560234,5.602796437537268e-9
3,0.9,le,0.03410908947323106,0.07901502906692708,0.05191464818501391,0.04764909076780155,0.024406007415204125,0.03410908947323106,0.5488116360940264
3,0.9,le2,0.22299574610137426,0.40789332727327854,0.3015932307679945,0.2883501416771604,0.1684632755204387,0.22299574610137426,0.03337326996032608
3,0.9,sl,0.05190451434075757,0.12633168755010207,0.08097644650227853,0.07357859759771558,0.03819444567318535,0.05190451434075757,0.5488116360940264
3,0.9,sl2,0.018970811344662986,0.04581833016190996,0.02948238283499276,0.026831993059852264,0.013598433060680657,0.018970811344662986,0.5488116360940264
2,0.9,wt,0.3452699039124829,1,0.5875967187727336,0.5133094896545677,0.3452699039124829,0.3452699039124829,5.602796437537268e-9
2,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
2,0.9,l,0.08040825799311582,0.18466358716502965,0.12185432843645702,0.11203360620846875,0.05934089005868156,0.08040825799311582,0.5488116360940264
