run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,scaling_factors
96,0.2,le,1,1,1,1,1,1,1
96,0.2,le2,1,1,1,1,1,1,1
96,0.2,sl,1,1,1,1,1,1,1
96,0.2,sl2,1,1,1,1,1,1,1
95,0.2,wt,1,1,1,1,1,1,1
95,0.2,wt2,1,1,1,1,1,1,1
95,0.2,l,1,1,1,1,1,1,1
95,0.2,l2,1,1,1,1,1,1,1
95,0.2,fg,1,1,1,1,1,1,1
95,0.2,fg2,1,1,1,1,1,1,1
95,0.2,eb,0.3112080000948524,0.3880984334910096,0.3475332175874447,0.3454260722509217,0.20877040696564556,0.3112080000948524,0.0013603680375478939
95,0.2,eb2,0.3116924123510062,0.4872754170911456,0.389717911100429,0.38019065257865564,0.2347132106527847,0.3116924123510062,1.841057936675792e-4
95,0.2,im,1,1,1,1,1,1,1
95,0.2,im2,1,1,1,1,1,1,1
95,0.2,lp,1,1,1,1,1,1,1
95,0.2,lp2,1,1,1,1,1,1,1
95,0.2,le,0.8689085127266261,1,0.9321526230862766,0.9298566589104358,0.8689085127266261,0.8689085127266261,0.6703200460356393
95,0.2,le2,1,1,1,1,1,1,1
95,0.2,sl,0.9754850442223001,1,0.987666464056718,0.9875904118589008,0.9754850442223001,0.9754850442223001,0.8187307530779818
95,0.2,sl2,1,1,1,1,1,1,1
94,0.2,wt,1,1,1,1,1,1,1
94,0.2,wt2,1,1,1,1,1,1,1
94,0.2,l,1,1,1,1,1,1,1
94,0.2,l2,1,1,1,1,1,1,1
94,0.2,fg,1,1,1,1,1,1,1
94,0.2,fg2,1,1,1,1,1,1,1
94,0.2,eb,0.31164730891688647,0.6043553135034812,0.43398814163866406,0.4112339909798783,0.2588386135183674,0.31164730891688647,1.670170079024566e-5
94,0.2,eb2,0.31164730891688647,0.6043553135034812,0.43398814163866406,0.4112339909798783,0.2588386135183674,0.31164730891688647,1.670170079024566e-5
94,0.2,im,1,1,1,1,1,1,1
94,0.2,im2,1,1,1,1,1,1,1
94,0.2,lp,1,1,1,1,1,1,1
94,0.2,lp2,1,1,1,1,1,1,1
94,0.2,le,1,1,1,1,1,1,1
94,0.2,le2,0.9740279447559202,1,0.9869285408558819,0.9868431167283749,0.9740279447559202,0.9740279447559202,0.8187307530779818
94,0.2,sl,0.9510511736467246,1,0.9752185260990095,0.974911562026441,0.9510511736467246,0.9510511736467246,0.6703200460356393
94,0.2,sl2,1,1,1,1,1,1,1
93,0.2,wt,1,1,1,1,1,1,1
93,0.2,wt2,1,1,1,1,1,1,1
93,0.2,l,1,1,1,1,1,1,1
93,0.2,l2,1,1,1,1,1,1,1
93,0.2,fg,1,1,1,1,1,1,1
93,0.2,fg2,1,1,1,1,1,1,1
93,0.2,eb,0.3100374959591897,0.4670073724035349,0.3805125442537641,0.37266778851407295,0.22900535359881294,0.3100374959591897,2.7465356997214254e-4
93,0.2,eb2,0.3100374959591897,0.4670073724035349,0.3805125442537641,0.37266778851407295,0.22900535359881294,0.3100374959591897,2.7465356997214254e-4
93,0.2,im,1,1,1,1,1,1,1
93,0.2,im2,1,1,1,1,1,1,1
93,0.2,lp,1,1,1,1,1,1,1
93,0.2,lp2,1,1,1,1,1,1,1
93,0.2,le,0.9745853204293007,1,0.9872108794119424,0.987129105383416,0.9745853204293007,0.9745853204293007,0.8187307530779818
93,0.2,le2,0.9506769570507756,1,0.9750266442773632,0.974714909728674,0.9506769570507756,0.9506769570507756,0.6703200460356393
93,0.2,sl,0.9514520624337243,1,0.9754240423701501,0.9751221469894936,0.9514520624337243,0.9514520624337243,0.6703200460356393
93,0.2,sl2,1,1,1,1,1,1,1
92,0.2,wt,1,1,1,1,1,1,1
92,0.2,wt2,1,1,1,1,1,1,1
92,0.2,l,1,1,1,1,1,1,1
92,0.2,l2,1,1,1,1,1,1,1
92,0.2,fg,1,1,1,1,1,1,1
92,0.2,fg2,1,1,1,1,1,1,1
92,0.2,eb,0,0,0,0,0,0,0.44932896411722156
92,0.2,eb2,0.31813265146732206,0.8213000971750647,0.5111578792943259,0.45861833947810565,0.2975371715028858,0.31813265146732206,2.504516372327622e-7
92,0.2,im,1,1,1,1,1,1,1
92,0.2,im2,1,1,1,1,1,1,1
92,0.2,lp,1,1,1,1,1,1,1
92,0.2,lp2,1,1,1,1,1,1,1
92,0.2,le,0.7795365716199816,1,0.8829136829951054,0.8761118867147968,0.7795365716199816,0.7795365716199816,0.36787944117144233
92,0.2,le2,1,1,1,1,1,1,1
92,0.2,sl,0.975599104172547,1,0.9877242045088027,0.9876488626787099,0.975599104172547,0.975599104172547,0.8187307530779818
92,0.2,sl2,1,1,1,1,1,1,1
91,0.2,wt,1,1,1,1,1,1,1
91,0.2,wt2,1,1,1,1,1,1,1
91,0.2,l,1,1,1,1,1,1,1
91,0.2,l2,1,1,1,1,1,1,1
91,0.2,fg,1,1,1,1,1,1,1
91,0.2,fg2,1,1,1,1,1,1,1
91,0.2,eb,0.3258215091847483,0.5778427964148204,0.43390507256704436,0.4166892746183996,0.26317593125504257,0.3258215091847483,4.5399929762484854e-5
91,0.2,eb2,0.323698259518317,0.583802020248128,0.43471335136799777,0.41647523878721276,0.2630051951118487,0.323698259518317,3.7170318684126734e-5
91,0.2,im,1,1,1,1,1,1,1
91,0.2,im2,1,1,1,1,1,1,1
91,0.2,lp,1,1,1,1,1,1,1
91,0.2,lp2,1,1,1,1,1,1,1
91,0.2,le,1,1,1,1,1,1,1
91,0.2,le2,1,1,1,1,1,1,1
91,0.2,sl,1,1,1,1,1,1,1
91,0.2,sl2,0.9758396393002179,1,0.9878459592974089,0.9877721044667679,0.9758396393002179,0.9758396393002179,0.8187307530779818
90,0.2,wt,1,1,1,1,1,1,1
90,0.2,wt2,1,1,1,1,1,1,1
90,0.2,l,1,1,1,1,1,1,1
90,0.2,l2,1,1,1,1,1,1,1
90,0.2,fg,1,1,1,1,1,1,1
90,0.2,fg2,1,1,1,1,1,1,1
90,0.2,eb,0.306963411765852,0.5453391206862143,0.40914442077979024,0.3928162845500981,0.2444128078040763,0.306963411765852,5.5451599432176945e-5
90,0.2,eb2,0.306963411765852,0.5453391206862143,0.40914442077979024,0.3928162845500981,0.2444128078040763,0.306963411765852,5.5451599432176945e-5
90,0.2,im,1,1,1,1,1,1,1
90,0.2,im2,1,1,1,1,1,1,1
90,0.2,lp,1,1,1,1,1,1,1
90,0.2,lp2,1,1,1,1,1,1,1
90,0.2,le,1,1,1,1,1,1,1
90,0.2,le2,1,1,1,1,1,1,1
90,0.2,sl,1,1,1,1,1,1,1
90,0.2,sl2,1,1,1,1,1,1,1
89,0.2,wt,1,1,1,1,1,1,1
89,0.2,wt2,1,1,1,1,1,1,1
89,0.2,l,1,1,1,1,1,1,1
89,0.2,l2,1,1,1,1,1,1,1
89,0.2,fg,1,1,1,1,1,1,1
89,0.2,fg2,1,1,1,1,1,1,1
89,0.2,eb,0.30399698778994255,0.4864529904187274,0.3845520040107748,0.3741672411044439,0.23013882520033568,0.30399698778994255,1.507330750954765e-4
89,0.2,eb2,0.30802576636743384,0.5496144890139069,0.411455251740884,0.3947935585413462,0.2459456605360969,0.30802576636743384,4.5399929762484854e-5
89,0.2,im,1,1,1,1,1,1,1
89,0.2,im2,1,1,1,1,1,1,1
89,0.2,lp,1,1,1,1,1,1,1
89,0.2,lp2,1,1,1,1,1,1,1
89,0.2,le,1,1,1,1,1,1,1
89,0.2,le2,1,1,1,1,1,1,1
89,0.2,sl,0.9751129080597721,1,0.9874780544699574,0.9873996611339676,0.9751129080597721,0.9751129080597721,0.8187307530779818
89,0.2,sl2,0.9497263917976992,1,0.9745390663271019,0.9742150445243001,0.9497263917976992,0.9497263917976992,0.6703200460356393
88,0.2,wt,1,1,1,1,1,1,1
88,0.2,wt2,1,1,1,1,1,1,1
88,0.2,l,1,1,1,1,1,1,1
88,0.2,l2,1,1,1,1,1,1,1
88,0.2,fg,1,1,1,1,1,1,1
88,0.2,fg2,1,1,1,1,1,1,1
88,0.2,eb,0,0,0,0,0,0,0.44932896411722156
88,0.2,eb2,0.3433497361519629,1,0.5859605243973035,0.5111844323362749,0.3433497361519629,0.3433497361519629,5.602796437537268e-9
88,0.2,im,1,1,1,1,1,1,1
88,0.2,im2,1,1,1,1,1,1,1
88,0.2,lp,1,1,1,1,1,1,1
88,0.2,lp2,1,1,1,1,1,1,1
88,0.2,le,0.9425070125748758,1,0.9708280036004708,0.9704026873247089,0.9425070125748758,0.9425070125748758,0.8187307530779818
88,0.2,le2,1,1,1,1,1,1,1
88,0.2,sl,0.9732264439665339,1,0.9865223991205339,0.9864315846185162,0.9732264439665339,0.9732264439665339,0.8187307530779818
88,0.2,sl2,0.9732264439665339,1,0.9865223991205339,0.9864315846185162,0.9732264439665339,0.9732264439665339,0.8187307530779818
87,0.2,wt,1,1,1,1,1,1,1
87,0.2,wt2,1,1,1,1,1,1,1
87,0.2,l,1,1,1,1,1,1,1
87,0.2,l2,1,1,1,1,1,1,1
87,0.2,fg,1,1,1,1,1,1,1
87,0.2,fg2,1,1,1,1,1,1,1
87,0.2,eb,0.32282376864286905,0.5713420876047693,0.4294680499232229,0.4125471904706113,0.25987997123071255,0.32282376864286905,4.5399929762484854e-5
87,0.2,eb2,0.3211695950480707,0.5587421646002245,0.4236165657064612,0.40788406967685936,0.25618993058757594,0.3211695950480707,5.5451599432176945e-5
87,0.2,im,1,1,1,1,1,1,1
87,0.2,im2,1,1,1,1,1,1,1
87,0.2,lp,1,1,1,1,1,1,1
87,0.2,lp2,1,1,1,1,1,1,1
87,0.2,le,0.9401752252688257,1,0.9696263328049759,0.9691652723156048,0.9401752252688257,0.9401752252688257,0.8187307530779818
87,0.2,le2,0.9316395738710322,1,0.965214781212468,0.9646101544751579,0.9316395738710322,0.9316395738710322,0.8187307530779818
87,0.2,sl,1,1,1,1,1,1,1
87,0.2,sl2,1,1,1,1,1,1,1
86,0.2,wt,1,1,1,1,1,1,1
86,0.2,wt2,1,1,1,1,1,1,1
86,0.2,l,1,1,1,1,1,1,1
86,0.2,l2,1,1,1,1,1,1,1
86,0.2,fg,1,1,1,1,1,1,1
86,0.2,fg2,1,1,1,1,1,1,1
86,0.2,eb,0,0,0,0,0,0,0.44932896411722156
86,0.2,eb2,0.3460504102065187,1,0.5882604951945344,0.5141715460023903,0.3460504102065187,0.3460504102065187,5.602796437537268e-9
86,0.2,im,1,1,1,1,1,1,1
86,0.2,im2,1,1,1,1,1,1,1
86,0.2,lp,1,1,1,1,1,1,1
86,0.2,lp2,1,1,1,1,1,1,1
86,0.2,le,0.9260368657606614,1,0.9623080929518683,0.9615982769830691,0.9260368657606614,0.9260368657606614,0.8187307530779818
86,0.2,le2,0.934540793523714,1,0.966716501112769,0.9661629226452993,0.934540793523714,0.934540793523714,0.8187307530779818
86,0.2,sl,1,1,1,1,1,1,1
86,0.2,sl2,1,1,1,1,1,1,1
85,0.2,wt,1,1,1,1,1,1,1
85,0.2,wt2,1,1,1,1,1,1,1
85,0.2,l,1,1,1,1,1,1,1
85,0.2,l2,1,1,1,1,1,1,1
85,0.2,fg,1,1,1,1,1,1,1
85,0.2,fg2,1,1,1,1,1,1,1
85,0.2,eb,0,0,0,0,0,0,0.44932896411722156
85,0.2,eb2,0.3156932529458661,0.7180920821051108,0.4761269004314211,0.4385762065453439,0.2808822360616091,0.3156932529458661,2.2603294069810542e-6
85,0.2,im,1,1,1,1,1,1,1
85,0.2,im2,1,1,1,1,1,1,1
85,0.2,lp,1,1,1,1,1,1,1
85,0.2,lp2,1,1,1,1,1,1,1
85,0.2,le,0.9742039401898597,1,0.9870177000387884,0.9869334371768808,0.9742039401898597,0.9742039401898597,0.8187307530779818
85,0.2,le2,0.9338374894133578,1,0.9663526734134685,0.9657869335200896,0.9338374894133578,0.9338374894133578,0.6703200460356393
85,0.2,sl,1,1,1,1,1,1,1
85,0.2,sl2,0.9747420566951219,1,0.9872902595970052,0.9872094974534805,0.9747420566951219,0.9747420566951219,0.8187307530779818
84,0.2,wt,1,1,1,1,1,1,1
84,0.2,wt2,1,1,1,1,1,1,1
84,0.2,l,1,1,1,1,1,1,1
84,0.2,l2,1,1,1,1,1,1,1
84,0.2,fg,1,1,1,1,1,1,1
84,0.2,fg2,1,1,1,1,1,1,1
84,0.2,eb,0.33018041974969004,0.6442869433978903,0.4612276373011056,0.4366096627869161,0.2792710511216419,0.33018041974969004,1.3674196065680964e-5
84,0.2,eb2,0.3218219868599433,0.5018239135843201,0.4018680989124894,0.3921538827217584,0.24390013354362272,0.3218219868599433,1.841057936675792e-4
84,0.2,im,1,1,1,1,1,1,1
84,0.2,im2,1,1,1,1,1,1,1
84,0.2,lp,1,1,1,1,1,1,1
84,0.2,lp2,1,1,1,1,1,1,1
84,0.2,le,1,1,1,1,1,1,1
84,0.2,le2,0.8742080952687374,1,0.9349909599930566,0.932882637179504,0.8742080952687374,0.8742080952687374,0.5488116360940264
84,0.2,sl,1,1,1,1,1,1,1
84,0.2,sl2,0.9752636489362531,1,0.9875543777110469,0.9874769370270807,0.9752636489362531,0.9752636489362531,0.8187307530779818
83,0.2,wt,1,1,1,1,1,1,1
83,0.2,wt2,1,1,1,1,1,1,1
83,0.2,l,1,1,1,1,1,1,1
83,0.2,l2,1,1,1,1,1,1,1
83,0.2,fg,1,1,1,1,1,1,1
83,0.2,fg2,1,1,1,1,1,1,1
83,0.2,eb,0.3096491460330099,0.5951965580134503,0.4293042113823853,0.40736692473966485,0.25578203232598057,0.3096491460330099,2.0399503411171922e-5
83,0.2,eb2,0.3096491460330099,0.5951965580134503,0.4293042113823853,0.40736692473966485,0.25578203232598057,0.3096491460330099,2.0399503411171922e-5
83,0.2,im,1,1,1,1,1,1,1
83,0.2,im2,1,1,1,1,1,1,1
83,0.2,lp,0.7991878149024054,1,0.8939730504340752,0.888387313745515,0.7991878149024054,0.7991878149024054,0.8187307530779818
83,0.2,lp2,1,1,1,1,1,1,1
83,0.2,le,1,1,1,1,1,1,1
83,0.2,le2,0.8636604863586305,1,0.929333355884007,0.9268431591272503,0.8636604863586305,0.8636604863586305,0.6703200460356393
83,0.2,sl,0.973406859964627,1,0.9866138352793493,0.9865242487117686,0.973406859964627,0.973406859964627,0.8187307530779818
83,0.2,sl2,0.973406859964627,1,0.9866138352793493,0.9865242487117686,0.973406859964627,0.973406859964627,0.8187307530779818
82,0.2,wt,1,1,1,1,1,1,1
82,0.2,wt2,1,1,1,1,1,1,1
82,0.2,l,1,1,1,1,1,1,1
82,0.2,l2,1,1,1,1,1,1,1
82,0.2,fg,1,1,1,1,1,1,1
82,0.2,fg2,1,1,1,1,1,1,1
82,0.2,eb,0,0,0,0,0,0,0.44932896411722156
82,0.2,eb2,0.34873918217536437,1,0.5905414313791746,0.5171336115747558,0.34873918217536437,0.34873918217536437,5.602796437537268e-9
82,0.2,im,1,1,1,1,1,1,1
82,0.2,im2,1,1,1,1,1,1,1
82,0.2,lp,1,1,1,1,1,1,1
82,0.2,lp2,0.8150651818390776,1,0.9028096044233676,0.8981111973215524,0.8150651818390776,0.8150651818390776,0.8187307530779818
82,0.2,le,0.8885075385146626,1,0.9426067783093132,0.940962660083937,0.8885075385146626,0.8885075385146626,0.6703200460356393
82,0.2,le2,0.8223770659295729,1,0.9068500790811969,0.9025322819348455,0.8223770659295729,0.8223770659295729,0.44932896411722156
82,0.2,sl,1,1,1,1,1,1,1
82,0.2,sl2,1,1,1,1,1,1,1
81,0.2,wt,1,1,1,1,1,1,1
81,0.2,wt2,1,1,1,1,1,1,1
81,0.2,l,1,1,1,1,1,1,1
81,0.2,l2,1,1,1,1,1,1,1
81,0.2,fg,1,1,1,1,1,1,1
81,0.2,fg2,1,1,1,1,1,1,1
81,0.2,eb,0.20405240677010303,0.3110131292846189,0.2519185931360123,0.24642680639725514,0.14052838358629743,0.20405240677010303,0.049787068367863944
81,0.2,eb2,0.3248494365180456,0.8222506220302047,0.5168245845962869,0.46570941959705103,0.3035340407778182,0.3248494365180456,1.0156314710024903e-6
81,0.2,im,1,1,1,1,1,1,1
81,0.2,im2,1,1,1,1,1,1,1
81,0.2,lp,1,1,1,1,1,1,1
81,0.2,lp2,0.8148185309717607,1,0.9026729922689394,0.8979614402939328,0.8148185309717607,0.8148185309717607,0.8187307530779818
81,0.2,le,0.9463102777524163,1,0.9727848054695428,0.9724146129929581,0.9463102777524163,0.9463102777524163,0.8187307530779818
81,0.2,le2,0.9745809131977377,1,0.9872086472462331,0.9871268446725248,0.9745809131977377,0.9745809131977377,0.8187307530779818
81,0.2,sl,0.9745809131977377,1,0.9872086472462331,0.9871268446725248,0.9745809131977377,0.9745809131977377,0.8187307530779818
81,0.2,sl2,0.9506686136645575,1,0.9750223657252983,0.9747105243864216,0.9506686136645575,0.9506686136645575,0.6703200460356393
80,0.2,wt,1,1,1,1,1,1,1
80,0.2,wt2,1,1,1,1,1,1,1
80,0.2,l,1,1,1,1,1,1,1
80,0.2,l2,1,1,1,1,1,1,1
80,0.2,fg,1,1,1,1,1,1,1
80,0.2,fg2,1,1,1,1,1,1,1
80,0.2,eb,0.12425958248281543,0.2720056278838056,0.183845874998102,0.17058931679895356,0.09324823472685839,0.12425958248281543,0.16529888822158653
80,0.2,eb2,0.3431955598410754,1,0.5858289510096573,0.5110135412920539,0.3431955598410754,0.3431955598410754,6.843271022217988e-9
80,0.2,im,1,1,1,1,1,1,1
80,0.2,im2,1,1,1,1,1,1,1
80,0.2,lp,1,1,1,1,1,1,1
80,0.2,lp2,1,1,1,1,1,1,1
80,0.2,le,0.9733507691671397,1,0.9865854089571463,0.9864954415356639,0.9733507691671397,0.9733507691671397,0.8187307530779818
80,0.2,le2,0.9733507691671397,1,0.9865854089571463,0.9864954415356639,0.9733507691671397,0.9733507691671397,0.8187307530779818
80,0.2,sl,0.9733507691671397,1,0.9865854089571463,0.9864954415356639,0.9733507691671397,0.9733507691671397,0.8187307530779818
80,0.2,sl2,1,1,1,1,1,1,1
79,0.2,wt,1,1,1,1,1,1,1
79,0.2,wt2,1,1,1,1,1,1,1
79,0.2,l,1,1,1,1,1,1,1
79,0.2,l2,1,1,1,1,1,1,1
79,0.2,fg,1,1,1,1,1,1,1
79,0.2,fg2,1,1,1,1,1,1,1
79,0.2,eb,0.3203925337400643,0.4410312490680779,0.37590307174518656,0.3711549928906577,0.227863910483008,0.3203925337400643,6.112527611295723e-4
79,0.2,eb2,0.3264709288842551,0.5909446925671316,0.4392337221817241,0.42058639114166213,0.26629274863959074,0.3264709288842551,3.7170318684126734e-5
79,0.2,im,1,1,1,1,1,1,1
79,0.2,im2,1,1,1,1,1,1,1
79,0.2,lp,1,1,1,1,1,1,1
79,0.2,lp2,1,1,1,1,1,1,1
79,0.2,le,0.7346848815243946,1,0.8571376094445947,0.8470528444091507,0.7346848815243946,0.7346848815243946,0.30119421191220214
79,0.2,le2,0.8469169527900227,0.9913237181598497,0.9162799040753951,0.9134482506891608,0.8406854540232698,0.8469169527900227,0.5488116360940264
79,0.2,sl,0.9746431094415162,1,0.9872401478067615,0.9871587476049505,0.9746431094415162,0.9746431094415162,0.8187307530779818
79,0.2,sl2,0.9586949175817856,1,0.9791296735273554,0.9789119366944548,0.9586949175817856,0.9586949175817856,0.8187307530779818
78,0.2,wt,1,1,1,1,1,1,1
78,0.2,wt2,1,1,1,1,1,1,1
78,0.2,l,1,1,1,1,1,1,1
78,0.2,l2,1,1,1,1,1,1,1
78,0.2,fg,1,1,1,1,1,1,1
78,0.2,fg2,1,1,1,1,1,1,1
78,0.2,eb,0.30620645352080955,0.4132072370272407,0.35570594965398583,0.35174955462094615,0.21340783229095567,0.30620645352080955,7.465858083766792e-4
78,0.2,eb2,0.31690014111560205,0.5756413144333075,0.4271074967451236,0.4087671505716174,0.25688707389271054,0.31690014111560205,3.7170318684126734e-5
78,0.2,im,1,1,1,1,1,1,1
78,0.2,im2,1,1,1,1,1,1,1
78,0.2,lp,0.8047245016706565,1,0.8970643798917982,0.8917976133484227,0.8047245016706565,0.8047245016706565,0.8187307530779818
78,0.2,lp2,1,1,1,1,1,1,1
78,0.2,le,1,1,1,1,1,1,1
78,0.2,le2,1,1,1,1,1,1,1
78,0.2,sl,1,1,1,1,1,1,1
78,0.2,sl2,0.9356410229522146,1,0.9672853885757887,0.9667505615531821,0.9356410229522146,0.9356410229522146,0.6703200460356393
77,0.2,wt,1,1,1,1,1,1,1
77,0.2,wt2,1,1,1,1,1,1,1
77,0.2,l,1,1,1,1,1,1,1
77,0.2,l2,1,1,1,1,1,1,1
77,0.2,fg,1,1,1,1,1,1,1
77,0.2,fg2,1,1,1,1,1,1,1
77,0.2,eb,0.31292548649159346,0.6537609330370098,0.45230350210871056,0.4232571263793389,0.2684376339735199,0.31292548649159346,7.504557915076858e-6
77,0.2,eb2,0.31081549768727607,0.6216412366492944,0.4395631130475852,0.4144229393968706,0.26137041818656886,0.31081549768727607,1.3674196065680964e-5
77,0.2,im,1,1,1,1,1,1,1
77,0.2,im2,1,1,1,1,1,1,1
77,0.2,lp,1,1,1,1,1,1,1
77,0.2,lp2,1,1,1,1,1,1,1
77,0.2,le,0.8543976961541377,1,0.9243363544479563,0.9214826980491676,0.8543976961541377,0.8543976961541377,0.5488116360940264
77,0.2,le2,0.8065693350196284,1,0.8980920526425052,0.8929292879986419,0.8065693350196284,0.8065693350196284,0.5488116360940264
77,0.2,sl,1,1,1,1,1,1,1
77,0.2,sl2,0.927687314157451,1,0.9631652579684605,0.9624873363478271,0.927687314157451,0.927687314157451,0.5488116360940264
76,0.2,wt,1,1,1,1,1,1,1
76,0.2,wt2,1,1,1,1,1,1,1
76,0.2,l,1,1,1,1,1,1,1
76,0.2,l2,1,1,1,1,1,1,1
76,0.2,fg,1,1,1,1,1,1,1
76,0.2,fg2,1,1,1,1,1,1,1
76,0.2,eb,0.3130877234655658,0.44868628435780417,0.3748041719615837,0.36881848389970434,0.22610511476457104,0.3130877234655658,4.097349789797868e-4
76,0.2,eb2,0.34859770280776237,1,0.5904216313853705,0.5169780462802014,0.34859770280776237,0.34859770280776237,5.602796437537268e-9
76,0.2,im,1,1,1,1,1,1,1
76,0.2,im2,1,1,1,1,1,1,1
76,0.2,lp,1,1,1,1,1,1,1
76,0.2,lp2,1,1,1,1,1,1,1
76,0.2,le,1,1,1,1,1,1,1
76,0.2,le2,0.9199318111994524,0.9913645444809489,0.9549805133945296,0.9543133154132148,0.9126187886673937,0.9199318111994524,0.6703200460356393
76,0.2,sl,1,1,1,1,1,1,1
76,0.2,sl2,1,1,1,1,1,1,1
75,0.2,wt,1,1,1,1,1,1,1
75,0.2,wt2,1,1,1,1,1,1,1
