run,rho,method,NMI_scores
10,0.2,wt,1
10,0.2,wt2,1
10,0.2,l,1
10,0.2,l2,1
10,0.2,fg,1
10,0.2,fg2,1
10,0.2,eb,0.30745138589883503
10,0.2,eb2,0.30745138589883503
10,0.2,im,1
10,0.2,im2,1
10,0.2,lp,1
10,0.2,lp2,0.807702328013383
10,0.2,le,0.7936164578789494
10,0.2,le2,0.8594190499265031
10,0.2,sl,1
10,0.2,sl2,1
10,0.2,op,1
10,0.2,op2,1
9,0.2,wt,1
9,0.2,wt2,1
9,0.2,l,1
9,0.2,l2,1
9,0.2,fg,1
9,0.2,fg2,1
9,0.2,eb,0.1751183637513891
9,0.2,eb2,0.3462590171808968
9,0.2,im,1
9,0.2,im2,1
9,0.2,lp,1
9,0.2,lp2,1
9,0.2,le,0.8939636145771561
9,0.2,le2,0.9164122134696966
9,0.2,sl,1
9,0.2,sl2,0.9748524015732654
9,0.2,op,1
9,0.2,op2,1
8,0.2,wt,1
8,0.2,wt2,1
8,0.2,l,1
8,0.2,l2,1
8,0.2,fg,1
8,0.2,fg2,1
8,0.2,eb,0.2689981876016754
8,0.2,eb2,0.32557363732575584
8,0.2,im,1
8,0.2,im2,1
8,0.2,lp,1
8,0.2,lp2,1
8,0.2,le,1
8,0.2,le2,1
8,0.2,sl,1
8,0.2,sl2,0.9753889327980263
8,0.2,op,1
8,0.2,op2,1
7,0.2,wt,1
7,0.2,wt2,1
7,0.2,l,1
7,0.2,l2,1
7,0.2,fg,1
7,0.2,fg2,1
7,0.2,eb,0.29652036642760504
7,0.2,eb2,0.3235775636393043
7,0.2,im,1
7,0.2,im2,1
7,0.2,lp,1
7,0.2,lp2,1
7,0.2,le,1
7,0.2,le2,0.9140153834882374
7,0.2,sl,0.9749324661573329
7,0.2,sl2,0.9513634029822122
7,0.2,op,1
7,0.2,op2,1
6,0.2,wt,1
6,0.2,wt2,1
6,0.2,l,1
6,0.2,l2,1
6,0.2,fg,1
6,0.2,fg2,1
6,0.2,eb,0.30165110336061723
6,0.2,eb2,0.30165110336061723
6,0.2,im,1
6,0.2,im2,1
6,0.2,lp,1
6,0.2,lp2,1
6,0.2,le,0.884071379404364
6,0.2,le2,0.7536898359090374
6,0.2,sl,1
6,0.2,sl2,1
6,0.2,op,1
6,0.2,op2,1
5,0.2,wt,1
5,0.2,wt2,1
5,0.2,l,1
5,0.2,l2,1
5,0.2,fg,1
5,0.2,fg2,1
5,0.2,eb,0.30327759046200903
5,0.2,eb2,0.3205941027288897
5,0.2,im,1
5,0.2,im2,1
5,0.2,lp,1
5,0.2,lp2,1
5,0.2,le,1
5,0.2,le2,0.9198354795447415
5,0.2,sl,1
5,0.2,sl2,1
5,0.2,op,1
5,0.2,op2,1
4,0.2,wt,1
4,0.2,wt2,1
4,0.2,l,1
4,0.2,l2,1
4,0.2,fg,1
4,0.2,fg2,1
4,0.2,eb,0.32611994871839545
4,0.2,eb2,0.3317066543837078
4,0.2,im,1
4,0.2,im2,1
4,0.2,lp,1
4,0.2,lp2,1
4,0.2,le,0.930991339363066
4,0.2,le2,1
4,0.2,sl,1
4,0.2,sl2,1
4,0.2,op,1
4,0.2,op2,1
3,0.2,wt,1
3,0.2,wt2,1
3,0.2,l,1
3,0.2,l2,1
3,0.2,fg,1
3,0.2,fg2,1
3,0.2,eb,0.28891676309456504
3,0.2,eb2,0.31545165875264053
3,0.2,im,1
3,0.2,im2,1
3,0.2,lp,1
3,0.2,lp2,0.835559518523757
3,0.2,le,1
3,0.2,le2,1
3,0.2,sl,0.9737877933531537
3,0.2,sl2,1
3,0.2,op,1
3,0.2,op2,1
2,0.2,wt,1
2,0.2,wt2,1
2,0.2,l,1
2,0.2,l2,1
2,0.2,fg,1
2,0.2,fg2,1
2,0.2,eb,0.35261273784465813
2,0.2,eb2,0.3521912383219603
2,0.2,im,1
2,0.2,im2,1
2,0.2,lp,1
2,0.2,lp2,1
2,0.2,le,1
2,0.2,le2,1
2,0.2,sl,1
2,0.2,sl2,1
2,0.2,op,1
2,0.2,op2,1
1,0.2,wt,1
1,0.2,wt2,1
1,0.2,l,1
1,0.2,l2,1
1,0.2,fg,1
1,0.2,fg2,1
1,0.2,eb,0.2939727391937433
1,0.2,eb2,0.3379116199717567
1,0.2,im,1
1,0.2,im2,1
1,0.2,lp,1
1,0.2,lp2,0.6426856412627625
1,0.2,le,0.8889979446428692
1,0.2,le2,0.9750027621089818
1,0.2,sl,1
1,0.2,sl2,1
1,0.2,op,1
1,0.2,op2,1
