run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint
50,0.9,wt,0.10262117918056407,0.25105210171248676,0.16050938512589938,0.14568961866975183,0.07856808662487062
50,0.9,wt2,0,NA,NA,0,0
50,0.9,l,0.10393590026629318,0.15326812059012712,0.12621434187784544,0.12387100359173879,0.06602477965474791
50,0.9,l2,0.16951942830499472,0.28127568826947985,0.218361383654565,0.21154485538291662,0.11828356781528865
50,0.9,fg,0.08082725333169233,0.18475174060886113,0.12220055540652638,0.11245600052996726,0.05957794920888818
50,0.9,fg2,0.21318700750736774,0.37067784335058285,0.2811115440055701,0.2706917536038538,0.15653181216707404
50,0.9,eb,0,NA,NA,0,0
50,0.9,eb2,0.33921282222416793,0.9791917831221723,0.5763283857763621,0.5038732524213713,0.336785137513819
50,0.9,im,0,NA,NA,0,0
50,0.9,im2,0,NA,NA,0,0
50,0.9,lp,0,NA,NA,0,0
50,0.9,lp2,0.343941956334614,1,0.5864656480431006,0.5118404923865321,0.343941956334614
50,0.9,le,0.09372998069884374,0.2193367742098161,0.14338211748064228,0.13133576970975935,0.07028323632510497
50,0.9,le2,0.2341526481628107,0.4493789090421612,0.32438135208537633,0.3078812103745589,0.18195011618700238
50,0.9,sl,0.15195207943317746,0.2231975344610848,0.18416115085902382,0.18080961957369532,0.09939015812700419
50,0.9,sl2,0.15045272737077275,0.2202493808874225,0.18203604054207742,0.1787803161516241,0.09816515697537799
49,0.9,wt,0.33921458281314926,1,0.582421310404375,0.506587349281392,0.33921458281314926
49,0.9,wt2,0,NA,NA,0,0
49,0.9,l,0.11587740580057321,0.33566618658556724,0.19722101033233425,0.17228071695564853,0.09425994382938727
49,0.9,l2,0.22655815394482112,0.37950335470543306,0.29322274717001334,0.28373218965650115,0.16531929804108728
49,0.9,fg,0.03717997556420917,0.09795098225195925,0.06034745335652642,0.05390053005577657,0.0276966983898934
49,0.9,fg2,0.22289393673139557,0.3765357896693776,0.28970251030958005,0.2800246326908357,0.16280735062440083
49,0.9,eb,0,NA,NA,0,0
49,0.9,eb2,0.3342079476241969,0.9733770293864574,0.5703598331367536,0.4975742991472666,0.3311806359974126
49,0.9,im,0,NA,NA,0,0
49,0.9,im2,0,NA,NA,0,0
49,0.9,lp,0,NA,NA,0,0
49,0.9,lp2,0,NA,NA,0,0
49,0.9,le,0,NA,NA,0,0
49,0.9,le2,0.19551833901016982,0.302798765043177,0.24331607344269846,0.23761059419399239,0.13482298146550878
