run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,SNMI_scores
57,1,sl,0.015451360210552257,0.03659231433776841,0.02377816287627401,0.021727944257497085,0.010983294332256014,0.015451360210552257,0.008479886277031324
57,1,sl2,0.015451360210552257,0.03659231433776841,0.02377816287627401,0.021727944257497085,0.010983294332256014,0.015451360210552257,0.008479886277031324
56,1,wt,0.3479240562608612,1,0.5898508762906615,0.5162368824041941,0.3479240562608612,0.3479240562608612,1.949347662951869e-9
56,1,wt2,0,NaN,NaN,0,0,0,0
56,1,l,0.006821994712318822,0.019834758984140725,0.011632395321253755,0.010152220517976875,0.00510200861727202,0.006821994712318822,0.0037439900794924894
56,1,l2,0.16586774591293157,0.2700066209696115,0.21162558824914518,0.20549678074492164,0.11451457904334439,0.16586774591293157,0.022447758372945104
56,1,fg,0.015307918390506678,0.04654912478642564,0.026694010627481873,0.023039258483206853,0.011653877590675035,0.015307918390506678,0.008401163737087805
56,1,fg2,0.14283478566162217,0.22257421671254018,0.17830126342216174,0.17400414511619622,0.0952927382889754,0.14283478566162217,0.023610431269234754
56,1,eb,0,NaN,NaN,0,0,0,0
56,1,eb2,0.319394619205394,0.8576864367425684,0.5233931914545927,0.46545721125450606,0.3033197996616455,0.319394619205394,2.409340007140257e-8
56,1,im,0,NaN,NaN,0,0,0,0
56,1,im2,0,NaN,NaN,0,0,0,0
56,1,lp,0,NaN,NaN,0,0,0,0
56,1,lp2,0,NaN,NaN,0,0,0,0
56,1,le,0,NaN,NaN,0,0,0,0
56,1,le2,0.183178977999416,0.33552628776247295,0.24791402236313248,0.23697990570422134,0.13441701910883816,0.183178977999416,0.007466778865760851
56,1,sl,0.03833809255037342,0.09487606478544373,0.06031059071638716,0.054609321190842997,0.028071133364467083,0.03833809255037342,0.02104039129729464
56,1,sl2,0.022366151832663116,0.05788421406410743,0.0359812051003326,0.03226520168487606,0.016397129182501212,0.022366151832663116,0.012274804380411251
55,1,wt,0.3453555550737545,1,0.5876695968601359,0.5134041388112031,0.3453555550737545,0.3453555550737545,1.9349568736509374e-9
55,1,wt2,0,NaN,NaN,0,0,0,0
55,1,l,0.011613903799715226,0.030237480994647806,0.01873966903169736,0.016782010781390293,0.008462010163593981,0.011613903799715226,0.0063738455457603435
55,1,l2,0.1457618414966382,0.23765952861172635,0.18612278350505132,0.18069775573478128,0.09932255968153418,0.1457618414966382,0.019726720104037778
55,1,fg,0.008507797314767236,0.02406212832806365,0.014307889808671459,0.012570842993136858,0.00632517790574683,0.008507797314767236,0.004669178163873771
55,1,fg2,0.16124414188834307,0.28888545639821483,0.21582652182007775,0.20696744981119156,0.11542871867518392,0.16124414188834307,0.009805266366179675
55,1,eb,0,NaN,NaN,0,0,0,0
55,1,eb2,0.33867908026935634,0.9216638653789159,0.5587023091450679,0.49533862401788414,0.3292027242306057,0.33867908026935634,2.09170277282149e-8
55,1,im,0,NaN,NaN,0,0,0,0
55,1,im2,0,NaN,NaN,0,0,0,0
55,1,lp,0,NaN,NaN,0,0,0,0
55,1,lp2,0,NaN,NaN,0,0,0,0
55,1,le,0,NaN,NaN,0,0,0,0
55,1,le2,0.16294278645192592,0.2982519150789866,0.22044953641954715,0.21074829327515976,0.11778571594095431,0.16294278645192592,0.004452203471800886
55,1,sl,0.018563880042604754,0.047098141835567424,0.02956897453861155,0.026631048824151637,0.013495220348066845,0.018563880042604754,0.010188073378435159
55,1,sl2,0.01971738166927059,0.049448117914801255,0.031224788450095752,0.028192882856809817,0.014297992238539265,0.01971738166927059,0.010821128493402757
54,1,wt,0.3399611915637174,1,0.5830619105752984,0.5074194591665555,0.3399611915637174,0.3399611915637174,1.9047333529941206e-9
54,1,wt2,0,NaN,NaN,0,0,0,0
54,1,l,0.04067685529154033,0.09664206280621221,0.06269844658238549,0.0572549690647262,0.029471169995561687,0.04067685529154033,0.022323931503710204
54,1,l2,0.13614300758092696,0.23617746867177225,0.17931511622789986,0.17272168982724392,0.09452401906467896,0.13614300758092696,0.01508507522891387
54,1,fg,0.016823331236944773,0.04441876913157456,0.027336270159585715,0.024403854921408976,0.01235265364442092,0.016823331236944773,0.009232839940699402
54,1,fg2,0.12514552651437058,0.2110483511858024,0.16251694382167367,0.15712217729730202,0.08525913946203571,0.12514552651437058,0.01693660527661737
54,1,eb,0,NaN,NaN,0,0,0,0
54,1,eb2,0.3349636560104546,0.9734354976567172,0.5710214647326756,0.49841902185820924,0.33192949905039665,0.3349636560104546,3.419630808043401e-9
54,1,im,0,NaN,NaN,0,0,0,0
54,1,im2,0,NaN,NaN,0,0,0,0
54,1,lp,0,NaN,NaN,0,0,0,0
54,1,lp2,0,NaN,NaN,0,0,0,0
54,1,le,0.012709305284695037,0.028739092148134242,0.019111616773983833,0.017624512325599355,0.008890602428844263,0.012709305284695037,0.006975014626911939
54,1,le2,0.18398085021781269,0.3665793927718485,0.2596990341809037,0.2449998495650936,0.1396010419169367,0.18398085021781269,0.0033697268150317482
54,1,sl,0.024241517963198355,0.05984436056283069,0.03808829402296694,0.034505630838617095,0.01755570068274457,0.024241517963198355,0.01330402713478562
54,1,sl2,0.026874580728356193,0.064984943236311,0.04179046665367455,0.03802421409898958,0.01938057256987373,0.026874580728356193,0.014749082618870153
53,1,wt,0.3467882018804185,1,0.5888872573595207,0.5149855061044111,0.3467882018804185,0.3467882018804185,1.9429837020755634e-9
53,1,wt2,0,NaN,NaN,0,0,0,0
53,1,l,0.014239501992564373,0.02518491730334799,0.018937282807298218,0.018192819908486285,0.009179914217308566,0.014239501992564373,0.009545023631180328
