run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint
50,0.8,wt,0.7294021586835635,0.9377780142662946,0.8270533888279649,0.8205679494874767,0.6957314320319666
50,0.8,wt2,0,NA,NA,0,0
50,0.8,l,0.9490115030709604,0.9498333366912597,0.9494223309572396,0.9494222420333772,0.9037143941358224
50,0.8,l2,0.826201049814286,0.9801915517949833,0.8999084892988337,0.8966326460711227,0.812632930345807
50,0.8,fg,0.58152988022546,0.9173266411596888,0.730378567430081,0.7118130977182977,0.5525697369360751
50,0.8,fg2,0.8682338376934343,1,0.931790661947969,0.9294701981903682,0.8682338376934343
50,0.8,eb,0,NA,NA,0,0
50,0.8,eb2,0.34246636473341574,0.9879518369203226,0.5816702451748785,0.508622437217469,0.3410420338284485
50,0.8,im,0,NA,NA,0,0
50,0.8,im2,0,NA,NA,0,0
50,0.8,lp,0,NA,NA,0,0
50,0.8,lp2,0.3441619138729577,1,0.5866531461374409,0.5120840135714273,0.3441619138729577
50,0.8,le,0.3551030674973592,0.5874904397652433,0.4567490090695441,0.44265031676669486,0.28423309262675195
50,0.8,le2,0.5216204756834047,0.8735798320438122,0.6750386118868477,0.6532067474675672,0.48500892489572156
50,0.8,sl,0.973013943289828,0.9742994814514676,0.9736565002054509,0.9736562880403001,0.948664932317071
50,0.8,sl2,0.9490115030709604,0.9498333366912597,0.9494223309572396,0.9494222420333772,0.9037143941358224
49,0.8,wt,0.6504345133191498,0.7950974081637896,0.7191375360251555,0.715527326701703,0.5570592053658536
49,0.8,wt2,0,NA,NA,0,0
49,0.8,l,0.9278656997032011,0.9318688795760176,0.9298651353714902,0.9298629811083617,0.8689195539384656
49,0.8,l2,0.8260751343480499,0.9160417197830465,0.8698961356036702,0.868735395038265,0.7679329762709671
49,0.8,fg,0.7231124823946816,0.8517288722403861,0.7847902771651597,0.7821686639359144,0.6422635391069905
49,0.8,fg2,0.8133826282720453,0.9153700158324319,0.8628708300314755,0.8613679601397163,0.7564936959313131
49,0.8,eb,0,NA,NA,0,0
49,0.8,eb2,0.3378154249915798,0.9877879871585187,0.5776590851735409,0.5034537715051511,0.3364104375255415
49,0.8,im,0,NA,NA,0,0
49,0.8,im2,0,NA,NA,0,0
49,0.8,lp,0,NA,NA,0,0
49,0.8,lp2,0.33954426006420046,1,0.5827042646696525,0.5069548953133167,0.33954426006420046
49,0.8,le,0.49163615939094263,0.5587560331659092,0.5241227625110416,0.5230516222964738,0.3541434691913573
49,0.8,le2,0.743980841081904,0.8723927104472192,0.8056323370323738,0.8030859721235051,0.670963789728741
49,0.8,sl,0.9017931297512365,0.9093526447050331,0.9055649990564543,0.9055571109534851,0.8274137645888603
49,0.8,sl2,0.7231124823946816,0.8517288722403861,0.7847902771651597,0.7821686639359144,0.6422635391069905
48,0.8,wt,0.3475232815152491,1,0.589511052920341,0.515795587775626,0.3475232815152491
48,0.8,wt2,0,NA,NA,0,0
48,0.8,l,0.513081257273336,0.9093927118403741,0.6830756590204834,0.6560293770957142,0.48812776552961523
48,0.8,l2,0.9185506237409613,0.9212421295596344,0.919895392272107,0.9198944078949696,0.8516708131305724
48,0.8,fg,0.556898179098244,0.9091533682090828,0.7115517235427609,0.6907067574896631,0.5275416805522923
48,0.8,fg2,0.898421970678477,0.9193669233971856,0.9088341119781473,0.9087737809236806,0.8328005367144882
48,0.8,eb,0,NA,NA,0,0
48,0.8,eb2,0.34857258956650694,1,0.5904003637926614,0.5169504293106746,0.34857258956650694
48,0.8,im,0,NA,NA,0,0
48,0.8,im2,0,NA,NA,0,0
48,0.8,lp,0,NA,NA,0,0
48,0.8,lp2,0,NA,NA,0,0
48,0.8,le,0.5797226419330471,0.6745340023635495,0.6253340178847375,0.6235448473835608,0.45300774689120343
48,0.8,le2,0.5566331920127899,0.8182587488305358,0.6748851600486803,0.662553857104666,0.4953873175560956
48,0.8,sl,0.5526584854078345,0.8581628252981611,0.6886733385739495,0.6723331490155301,0.5064020002585683
48,0.8,sl2,0.5463231978418883,0.8918893867690075,0.6980400145413477,0.6775908751107357,0.5123912580136466
47,0.8,wt,0.3455571553107004,1,0.5878410969902499,0.5136268703961645,0.3455571553107004
47,0.8,wt2,0,NA,NA,0,0
47,0.8,l,0.6441436075720416,1,0.8025855764789457,0.783561246846641,0.6441436075720416
