curr_rho,mxp1,mxp2
1,0.7808219178082192,0.66796875
1,0.8387096774193549,0.5909090909090909
1,1,0.3333333333333333
1,0.8226950354609929,0.6904761904761905
1,0.4,0.18181818181818182
1,0.9259259259259259,0.5434782608695652
1,0.8571428571428571,0.5
1,0.804642166344294,0.7260034904013961
1,1,0.3333333333333333
1,0.8156028368794326,0.6824925816023739
1,0.7880184331797235,0.7008196721311475
1,0.8151260504201681,0.708029197080292
1,0.8148148148148148,0.5789473684210527
1,0.7547169811320755,0.5333333333333333
1,0.7096774193548387,0.5
1,0.6136363636363636,0.42857142857142855
1,1,0.5833333333333334
1,0.7971830985915493,0.7110552763819096
1,0.7478991596638656,0.6054421768707483
1,0.7889273356401384,0.6805970149253732
1,0.625,0.38461538461538464
1,0.8888888888888888,0.42105263157894735
1,0.8235294117647058,0.6
1,0.7832512315270936,0.6652719665271967
1,1,0.5
1,0.7142857142857143,0.5780346820809249
1,0.6666666666666666,0.47058823529411764
1,0.7973640856672158,0.711764705882353
1,0.8666666666666667,0.5416666666666666
1,0.6470588235294118,0.44
1,0.8185053380782918,0.7076923076923077
1,0.8031674208144797,0.7403545359749739
1,0.8169014084507042,0.6373626373626373
1,0.8695652173913043,0.5405405405405406
1,0.5714285714285714,0.3333333333333333
1,0.7798165137614679,0.6028368794326241
1,1,0.3333333333333333
1,0.9230769230769231,0.5217391304347826
1,0.7890818858560794,0.7429906542056075
1,0.8214285714285714,0.6571428571428571
1,0.8314606741573034,0.6820276497695853
1,0.9375,0.625
1,0.824,0.673202614379085
1,0.8125,0.43333333333333335
1,1,0.42857142857142855
1,0.7819148936170213,0.6228813559322034
1,0.7931034482758621,0.696969696969697
1,0.8214285714285714,0.6052631578947368
1,0.7959183673469388,0.6290322580645161
1,0.8024691358024691,0.6818181818181818
1,0.824945295404814,0.7320388349514563
1,0.8714285714285714,0.6703296703296703
1,0.7142857142857143,0.4166666666666667
1,0.84375,0.5869565217391305
1,0.88,0.6111111111111112
1,0.7904929577464789,0.7161084529505582
1,0.767578125,0.6943462897526502
1,0.7758620689655172,0.5921052631578947
1,1,0.5
1,0.725,0.5087719298245614
1,0.8167539267015707,0.6724137931034483
1,0,0
1,1,0.4
1,0.7907608695652174,0.6961722488038278
1,0.8157894736842105,0.5535714285714286
1,0.5,0.2727272727272727
1,0.627906976744186,0.4426229508196721
1,0.6153846153846154,0.4
1,0.7908496732026143,0.6685082872928176
1,0.8144796380090498,0.728744939271255
1,0.7616279069767442,0.6328502415458938
1,0.8088235294117647,0.6547619047619048
1,0.8050847457627118,0.6761565836298933
1,0.8571428571428571,0.6867469879518072
1,0.77828054298642535,0.6564885496183206
1,0.8888888888888888,0.5333333333333333
1,1,0.4
1,1,0.3333333333333333
1,0.7475728155339806,0.5923076923076923
1,0.8046511627906977,0.6811023622047244
1,0.8333333333333334,0.45454545454545453
1,0.8108632395732299,0.7593097184377838
1,1,0.4
1,0.80623973727422,0.7571318427139553
1,0.75,0.375
1,0.8351648351648352,0.6785714285714286
1,1,0.42857142857142855
1,0.8596491228070176,0.6950354609929078
1,0.8099290780141843,0.7513157894736842
1,0.7608695652173914,0.5645161290322581
1,0.7647058823529411,0.4482758620689655
1,1,0.3333333333333333
1,0.6666666666666666,0.2857142857142857
1,0.8333333333333334,0.43478260869565216
1,0.7692307692307693,0.5714285714285714
1,0.7706422018348624,0.6176470588235294
1,0.8484848484848485,0.5185185185185185
1,1,0.42857142857142855
1,0.7795918367346939,0.6970802919708029
1,0.828125,0.6583850931677019
