run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint
50,0.5,wt,1,1,1,1,1
50,0.5,wt2,1,1,1,1,1
50,0.5,l,1,1,1,1,1
50,0.5,l2,1,1,1,1,1
50,0.5,fg,1,1,1,1,1
50,0.5,fg2,1,1,1,1,1
50,0.5,eb,0.3512890887860179,0.8267653600179333,0.5389189641871436,0.4930733893588938,0.3272046467804566
50,0.5,eb2,0.35139160564393335,0.8476884035196638,0.5457752185639406,0.4968318826469186,0.33052316431630174
50,0.5,im,0,NA,NA,0,0
50,0.5,im2,0,NA,NA,0,0
50,0.5,lp,1,1,1,1,1
50,0.5,lp2,0,NA,NA,0,0
50,0.5,le,0.8236166371474416,1,0.9075332705457368,0.9032782662432479,0.8236166371474416
50,0.5,le2,0.8446970809717779,1,0.919074034543343,0.9158111536955383,0.8446970809717779
50,0.5,sl,0.9744257507115602,1,0.9871300576477043,0.9870472468872414,0.9744257507115602
50,0.5,sl2,1,1,1,1,1
49,0.5,wt,1,1,1,1,1
49,0.5,wt2,1,1,1,1,1
49,0.5,l,1,1,1,1,1
49,0.5,l2,1,1,1,1,1
49,0.5,fg,1,1,1,1,1
49,0.5,fg2,1,1,1,1,1
49,0.5,eb,0,NA,NA,0,0
49,0.5,eb2,0.32304238788896333,0.6125194155618113,0.44482551031999024,0.4229966078170503,0.26822809000526104
49,0.5,im,0,NA,NA,0,0
49,0.5,im2,0,NA,NA,0,0
49,0.5,lp,0,NA,NA,0,0
49,0.5,lp2,0,NA,NA,0,0
49,0.5,le,0.7544452055586438,1,0.8685880528528146,0.860038493272198,0.7544452055586438
49,0.5,le2,0.8026227159344265,1,0.8958921340956323,0.8905054938446957,0.8026227159344265
49,0.5,sl,0.974228257729544,1,0.98703001865675,0.9869459156156063,0.974228257729544
49,0.5,sl2,1,1,1,1,1
48,0.5,wt,1,1,1,1,1
48,0.5,wt2,1,1,1,1,1
48,0.5,l,1,1,1,1,1
48,0.5,l2,1,1,1,1,1
48,0.5,fg,1,1,1,1,1
48,0.5,fg2,1,1,1,1,1
48,0.5,eb,0.3886005741950338,0.6074422078842197,0.4858522314182645,0.4739804253816169,0.31059917793003855
48,0.5,eb2,0.44461314625002,0.6534102971983764,0.5389942560264727,0.5291595726174202,0.359766812746017
48,0.5,im,0,NA,NA,0,0
48,0.5,im2,0,NA,NA,0,0
48,0.5,lp,0,NA,NA,0,0
48,0.5,lp2,0,NA,NA,0,0
48,0.5,le,0.8684272269497643,1,0.9318944290796916,0.9295810020575271,0.8684272269497643
48,0.5,le2,0.8248734319818961,1,0.9082254301559146,0.9040335812068301,0.8248734319818961
48,0.5,sl,0.9739799813292911,1,0.9869042412155757,0.9868184992163969,0.9739799813292911
48,0.5,sl2,1,1,1,1,1
47,0.5,wt,1,1,1,1,1
47,0.5,wt2,1,1,1,1,1
47,0.5,l,1,1,1,1,1
47,0.5,l2,1,1,1,1,1
47,0.5,fg,1,1,1,1,1
47,0.5,fg2,1,1,1,1,1
47,0.5,eb,0.31808847724106426,0.4598614614723901,0.38246128172875604,0.37605667085342265,0.2315700702752046
47,0.5,eb2,0.3385098360647769,0.5784361040283195,0.44250006864245195,0.42708365278043475,0.2715234370444353
47,0.5,im,0,NA,NA,0,0
47,0.5,im2,0,NA,NA,0,0
47,0.5,lp,0,NA,NA,0,0
47,0.5,lp2,0,NA,NA,0,0
47,0.5,le,0.9745117187456177,0.9773623468425211,0.9759359919885914,0.9759349511842232,0.9530009371111621
47,0.5,le2,0.925064228149107,1,0.961802593128708,0.9610736251003212,0.925064228149107
47,0.5,sl,1,1,1,1,1
47,0.5,sl2,1,1,1,1,1
46,0.5,wt,1,1,1,1,1
46,0.5,wt2,1,1,1,1,1
46,0.5,l,1,1,1,1,1
46,0.5,l2,1,1,1,1,1
46,0.5,fg,1,1,1,1,1
46,0.5,fg2,1,1,1,1,1
46,0.5,eb,0,NA,NA,0,0
46,0.5,eb2,0.36506730596620773,0.952278201711346,0.5896148214123403,0.5277972036994248,0.3585084915106126
46,0.5,im,0,NA,NA,0,0
46,0.5,im2,0,NA,NA,0,0
46,0.5,lp,0,NA,NA,0,0
46,0.5,lp2,0,NA,NA,0,0
46,0.5,le,0.8186671778659348,1,0.904802286616217,0.9002935642425541,0.8186671778659348
46,0.5,le2,0.8221099556496413,1,0.9067027934497837,0.9023713998165741,0.8221099556496413
46,0.5,sl,1,1,1,1,1
46,0.5,sl2,1,1,1,1,1
45,0.5,wt,1,1,1,1,1
45,0.5,wt2,1,1,1,1,1
45,0.5,l,1,1,1,1,1
45,0.5,l2,1,1,1,1,1
45,0.5,fg,1,1,1,1,1
45,0.5,fg2,1,1,1,1,1
45,0.5,eb,0.4043424009400319,0.9269963437208452,0.6122286560450414,0.5630782230080653,0.3918642142001763
45,0.5,eb2,0.4005219920222839,0.9182376652096689,0.6064440442610247,0.5577580066281642,0.38672983396092553
45,0.5,im,0,NA,NA,0,0
45,0.5,im2,0,NA,NA,0,0
45,0.5,lp,0,NA,NA,0,0
45,0.5,lp2,0,NA,NA,0,0
45,0.5,le,0.8150718379842856,1,0.9028132907663055,0.8981152381158175,0.8150718379842856
45,0.5,le2,0.7838641574513667,1,0.885361032263882,0.8788383960483684,0.7838641574513667
45,0.5,sl,1,1,1,1,1
45,0.5,sl2,1,1,1,1,1
44,0.5,wt,1,1,1,1,1
44,0.5,wt2,1,1,1,1,1
44,0.5,l,1,1,1,1,1
44,0.5,l2,1,1,1,1,1
44,0.5,fg,1,1,1,1,1
44,0.5,fg2,1,1,1,1,1
44,0.5,eb,0,NA,NA,0,0
44,0.5,eb2,0.3837818374463514,0.9670903021112324,0.6092222034043047,0.5494993674861777,0.3788342832597429
44,0.5,im,0,NA,NA,0,0
44,0.5,im2,0,NA,NA,0,0
44,0.5,lp,0,NA,NA,0,0
44,0.5,lp2,0,NA,NA,0,0
44,0.5,le,0.9749773529090098,1,0.9874094150396834,0.9873301599868305,0.9749773529090098
44,0.5,le2,0.9749773529090098,1,0.9874094150396834,0.9873301599868305,0.9749773529090098
44,0.5,sl,1,1,1,1,1
44,0.5,sl2,0.9755298792647743,1,0.9876891612571105,0.9876133886953243,0.9755298792647743
43,0.5,wt,1,1,1,1,1
43,0.5,wt2,1,1,1,1,1
43,0.5,l,1,1,1,1,1
43,0.5,l2,1,1,1,1,1
43,0.5,fg,1,1,1,1,1
43,0.5,fg2,1,1,1,1,1
43,0.5,eb,0.44576201555238026,0.9206477790999944,0.6406167416056469,0.6006833546298495,0.4292690697400768
43,0.5,eb2,0.3872547427346886,0.9594892213451038,0.6095627544139363,0.5518001364462624,0.3810248504596596
43,0.5,im,0,NA,NA,0,0
43,0.5,im2,0,NA,NA,0,0
43,0.5,lp,0,NA,NA,0,0
43,0.5,lp2,0,NA,NA,0,0
43,0.5,le,0.8834204499153397,1,0.9399044897835841,0.9381022171178504,0.8834204499153397
43,0.5,le2,1,1,1,1,1
43,0.5,sl,1,1,1,1,1
43,0.5,sl2,0.9531538671333895,1,0.9762959936071588,0.9760151344679434,0.9531538671333895
42,0.5,wt,1,1,1,1,1
42,0.5,wt2,1,1,1,1,1
42,0.5,l,1,1,1,1,1
42,0.5,l2,1,1,1,1,1
42,0.5,fg,1,1,1,1,1
42,0.5,fg2,1,1,1,1,1
42,0.5,eb,0.3970223984052889,0.6277409835109413,0.4992266327539115,0.4864093218958951,0.3213612034828083
42,0.5,eb2,0.38958824460307817,0.6182525949902321,0.49077891479111285,0.47798012094992537,0.31404328388157654
