run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,scaling_factors
100,0.9,wt,0.3479240562608612,1,0.5898508762906615,0.5162368824041941,0.3479240562608612,0.3479240562608612,5.602796437537268e-9
100,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
100,0.9,l,0.07531767946709703,0.21460105194432694,0.1271347837676403,0.11150195894522845,0.059042665928820307,0.07531767946709703,0.5488116360940264
100,0.9,l2,0.28751347152873935,0.4379197899887198,0.35483494623668804,0.34712452750627854,0.21001251049031894,0.28751347152873935,0.20189651799465538
100,0.9,fg,0.031111673076441998,0.08698727972205911,0.052022301069077244,0.04583139383359652,0.023453142010865895,0.031111673076441998,0.5488116360940264
100,0.9,fg2,0.21117563591159805,0.33129042990415847,0.26450041059786156,0.25793490732450264,0.14806272647847,0.21117563591159805,0.1353352832366127
100,0.9,eb,0,0,0,0,0,0,0.44932896411722156
100,0.9,eb2,0.3459551851831777,0.9913478246115218,0.5856295076619854,0.5129157980390253,0.3449137563042215,0.3459551851831777,6.843271022217988e-9
100,0.9,im,0,0,0,0,0,0,0.44932896411722156
100,0.9,im2,0,0,0,0,0,0,0.44932896411722156
100,0.9,lp,0,0,0,0,0,0,0.44932896411722156
100,0.9,lp2,0,0,0,0,0,0,0.44932896411722156
100,0.9,le,0.11670253047691952,0.27260307100277587,0.17836330396638014,0.1634369918176611,0.0889906804664524,0.11670253047691952,0.5488116360940264
100,0.9,le2,0.24716402781777846,0.4277586528274295,0.3251561956456223,0.31329974410005745,0.1857471373494846,0.24716402781777846,0.06081006262521797
100,0.9,sl,0.04169987767570957,0.10061318644237471,0.06477312380308971,0.05896236713347864,0.030376725383939675,0.04169987767570957,0.5488116360940264
100,0.9,sl2,0.04480837609847313,0.10811335068260511,0.06960160686832084,0.06335768998459552,0.032715225551429555,0.04480837609847313,0.5488116360940264
99,0.9,wt,0.34343266781649795,1,0.5860312856976989,0.5112763386566808,0.34343266781649795,0.34343266781649795,5.602796437537268e-9
99,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
99,0.9,l,0.05610636623816976,0.13705517844397672,0.0876907522867461,0.07961903648336488,0.0414600217331696,0.05610636623816976,0.5488116360940264
99,0.9,l2,0.17723937642008844,0.3024222879865833,0.23151919518320385,0.22349560832459503,0.1258063922452893,0.17723937642008844,0.11080315836233387
99,0.9,fg,0.028594436973564574,0.08206429530113872,0.04844153506824905,0.042411154936117655,0.021664996223828423,0.028594436973564574,0.5488116360940264
99,0.9,fg2,0.24122985429743338,0.39724504449955084,0.3095599525213235,0.3001758233113384,0.176592277853169,0.24122985429743338,0.1353352832366127
99,0.9,eb,0,0,0,0,0,0,0.44932896411722156
99,0.9,eb2,0.34343266781649795,1,0.5860312856976989,0.5112763386566808,0.34343266781649795,0.34343266781649795,5.602796437537268e-9
99,0.9,im,0,0,0,0,0,0,0.44932896411722156
99,0.9,im2,0,0,0,0,0,0,0.44932896411722156
99,0.9,lp,0,0,0,0,0,0,0.44932896411722156
99,0.9,lp2,0.34343266781649795,1,0.5860312856976989,0.5112763386566808,0.34343266781649795,0.34343266781649795,5.602796437537268e-9
99,0.9,le,0.03268214708410686,0.07465760848149772,0.049396062002349674,0.0454625768147701,0.023260018598508896,0.03268214708410686,0.5488116360940264
99,0.9,le2,0.2059482466620479,0.40829771723497293,0.28997965270111503,0.27379324870828714,0.15860976589473355,0.2059482466620479,0.01831563888873418
99,0.9,sl,0.08131412625988224,0.11843102065791836,0.09813314917429633,0.09642401946143596,0.05065414800734954,0.08131412625988224,0.6703200460356393
99,0.9,sl2,0.0907474110363405,0.19338378028368353,0.13247293080914604,0.12352798941668341,0.06582991311353678,0.0907474110363405,0.6703200460356393
98,0.9,wt,0.3411360805596911,1,0.5840685580988683,0.5087270195837638,0.3411360805596911,0.3411360805596911,5.602796437537268e-9
98,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
98,0.9,l,0.007715347849297125,0.019841938742704287,0.012372851708656691,0.011110488610213382,0.005586277441047818,0.007715347849297125,0.5488116360940264
98,0.9,l2,0.2310136931971902,0.38897598423452756,0.2997645387350382,0.2898718541743037,0.16950300179659678,0.2310136931971902,0.1353352832366127
98,0.9,fg,0.06173180924184754,0.15875872369962332,0.09899728908866307,0.08889690741965649,0.04651601881907333,0.06173180924184754,0.5488116360940264
98,0.9,fg2,0.1806317790465043,0.304993161829953,0.23471569487011898,0.22688891274378772,0.1279609125308022,0.1806317790465043,0.11080315836233387
98,0.9,eb,0,0,0,0,0,0,0.44932896411722156
98,0.9,eb2,0.3421661031652129,1,0.5849496586589421,0.5098714717325777,0.3421661031652129,0.3421661031652129,6.843271022217988e-9
98,0.9,im,0,0,0,0,0,0,0.44932896411722156
98,0.9,im2,0,0,0,0,0,0,0.44932896411722156
98,0.9,lp,0,0,0,0,0,0,0.44932896411722156
98,0.9,lp2,0,0,0,0,0,0,0.44932896411722156
98,0.9,le,0,0,0,0,0,0,0.44932896411722156
98,0.9,le2,0.208022403080786,0.36722545354174696,0.2763894377833309,0.2655937625450804,0.15313238433391166,0.208022403080786,0.04076220397836621
98,0.9,sl,0.021305518373710926,0.0511231939953944,0.03300312332176553,0.030076639867375785,0.015267923857378334,0.021305518373710926,0.6703200460356393
98,0.9,sl2,0.021305518373710926,0.0511231939953944,0.03300312332176553,0.030076639867375785,0.015267923857378334,0.021305518373710926,0.6703200460356393
97,0.9,wt,0.34675519335655886,1,0.5888592305097704,0.5149491088908748,0.34675519335655886,0.34675519335655886,5.602796437537268e-9
97,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
97,0.9,l,0.060605286074652105,0.09208994289999044,0.07470700993917705,0.07310165971170107,0.037937476089560454,0.060605286074652105,0.6703200460356393
97,0.9,l2,0.19170960538835405,0.3101297612369756,0.24383366081393495,0.23694774902070886,0.13439632823649766,0.19170960538835405,0.16529888822158653
97,0.9,fg,0.0339780886263657,0.08464192605767229,0.053628079073316445,0.048490482365129636,0.02484767915654217,0.0339780886263657,0.5488116360940264
97,0.9,fg2,0.14459913106004746,0.2271002476513029,0.181213957723736,0.17669385721196637,0.09690849663994563,0.14459913106004746,0.16529888822158653
97,0.9,eb,0,0,0,0,0,0,0.44932896411722156
97,0.9,eb2,0.3342075979150312,0.9029229570485446,0.5493302399991566,0.48784457124077035,0.3226153621265388,0.3342075979150312,7.543458349844258e-8
97,0.9,im,0,0,0,0,0,0,0.44932896411722156
97,0.9,im2,0,0,0,0,0,0,0.44932896411722156
97,0.9,lp,0,0,0,0,0,0,0.44932896411722156
97,0.9,lp2,0,0,0,0,0,0,0.44932896411722156
97,0.9,le,0.0644195092200899,0.14909819306823185,0.09800424696439286,0.08996755135635456,0.047102629811468615,0.0644195092200899,0.5488116360940264
97,0.9,le2,0.22635291021639758,0.4368347871292756,0.31445003633402885,0.29819258030938256,0.17522110719413417,0.22635291021639758,0.014995576820477703
97,0.9,sl,0.022075972026027478,0.04789117734308354,0.032515293191349715,0.03022116238413405,0.015342413984258467,0.022075972026027478,0.6703200460356393
97,0.9,sl2,0.013030313449363421,0.030237610406787355,0.01984957283067252,0.01821236178884338,0.009189865471803331,0.013030313449363421,0.5488116360940264
96,0.9,wt,0.3415921821573924,1,0.5844588797831652,0.5092340082186281,0.3415921821573924,0.3415921821573924,5.602796437537268e-9
96,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
96,0.9,l,0.0910514445379094,0.2081442379749878,0.13766565853496293,0.12668520735788408,0.0676262248371016,0.0910514445379094,0.5488116360940264
96,0.9,l2,0.25065333657751127,0.4310881940256894,0.3287152174629471,0.31699313989601713,0.18834928568053014,0.25065333657751127,0.11080315836233387
96,0.9,fg,0.11162893283029669,0.25698600939114946,0.16937258922461634,0.1556479170799148,0.08439165087909029,0.11162893283029669,0.5488116360940264
96,0.9,fg2,0.24131352914136597,0.4082295117367103,0.31386510506401033,0.30332494685393296,0.17877609875355413,0.24131352914136597,0.11080315836233387
96,0.9,eb,0,0,0,0,0,0,0.44932896411722156
96,0.9,eb2,0.34166744670071786,0.9911874448132051,0.5819419932185136,0.5081670714903909,0.34063269537699964,0.34166744670071786,1.0208960723597638e-8
96,0.9,im,0,0,0,0,0,0,0.44932896411722156
96,0.9,im2,0,0,0,0,0,0,0.44932896411722156
96,0.9,lp,0,0,0,0,0,0,0.44932896411722156
96,0.9,lp2,0.3415921821573924,1,0.5844588797831652,0.5092340082186281,0.3415921821573924,0.3415921821573924,5.602796437537268e-9
96,0.9,le,0.058158727353189874,0.13199061139574014,0.08761510133159515,0.08074081174146479,0.042068737893981904,0.058158727353189874,0.5488116360940264
96,0.9,le2,0.2063020685765331,0.3801119212478051,0.28003191897357427,0.26744885696711534,0.1543670777296293,0.2063020685765331,0.03337326996032608
96,0.9,sl,0.09201149285932247,0.21182381456594884,0.13960739737338151,0.12829467099483094,0.06854426762946757,0.09201149285932247,0.5488116360940264
96,0.9,sl2,0.09372103400261662,0.2167181648556453,0.142516842855224,0.13085364588055184,0.07000716963236235,0.09372103400261662,0.5488116360940264
95,0.9,wt,0.34004601354946884,1,0.5831346444428326,0.5075139362547206,0.34004601354946884,0.34004601354946884,5.602796437537268e-9
95,0.9,wt2,0,0,0,0,0,0,0.44932896411722156
95,0.9,l,0.02612053665544212,0.0660699833778691,0.04154254954436573,0.03743949859535457,0.019076863397871475,0.02612053665544212,0.5488116360940264
95,0.9,l2,0.221900362874052,0.36854362596202445,0.2859719642480572,0.27701176024199137,0.1607740284291768,0.221900362874052,0.1353352832366127
95,0.9,fg,0.08120850482988427,0.19462277621411544,0.12571803634399273,0.11459921878598181,0.06078241821465187,0.08120850482988427,0.5488116360940264
95,0.9,fg2,0.199759369842481,0.3305326146374142,0.25695716921766837,0.24902125147946955,0.14221831743524996,0.199759369842481,0.16529888822158653
95,0.9,eb,0,0,0,0,0,0,0.44932896411722156
95,0.9,eb2,0.34004601354946884,1,0.5831346444428326,0.5075139362547206,0.34004601354946884,0.34004601354946884,5.602796437537268e-9
95,0.9,im,0,0,0,0,0,0,0.44932896411722156
95,0.9,im2,0,0,0,0,0,0,0.44932896411722156
95,0.9,lp,0,0,0,0,0,0,0.44932896411722156
95,0.9,lp2,0,0,0,0,0,0,0.44932896411722156
95,0.9,le,0.13581822854059192,0.31007143754842076,0.20521538287580024,0.18889584833057882,0.10429872194620078,0.13581822854059192,0.5488116360940264
95,0.9,le2,0.22388208498084275,0.41984173200083996,0.306586109147685,0.2920353103075909,0.1709843956786859,0.22388208498084275,0.03337326996032608
95,0.9,sl,0.11447001998566365,0.2453353339176051,0.16758144460750338,0.15610407278312924,0.08465991517143201,0.11447001998566365,0.6703200460356393
95,0.9,sl2,0.09700016768068256,0.23246877856938447,0.15016494431708674,0.13688398107564695,0.07347045470344633,0.09700016768068256,0.5488116360940264
