run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,scaling_factors
5,0.6000000000000001,wt,1,1,1,1,1,1,1
5,0.6000000000000001,wt2,1,1,1,1,1,1,1
5,0.6000000000000001,l,1,1,1,1,1,1,1
5,0.6000000000000001,l2,1,1,1,1,1,1,1
5,0.6000000000000001,fg,1,1,1,1,1,1,1
5,0.6000000000000001,fg2,1,1,1,1,1,1,1
5,0.6000000000000001,eb,0,0,0,0,0,0,0.44932896411722156
5,0.6000000000000001,eb2,0.35973544499046783,0.94725676257085,0.5837480903640325,0.5214443223643592,0.35267141457817885,0.35973544499046783,1.374507727921396e-7
5,0.6000000000000001,im,0,0,0,0,0,0,0.44932896411722156
5,0.6000000000000001,im2,0,0,0,0,0,0,0.44932896411722156
5,0.6000000000000001,lp,0,0,0,0,0,0,0.44932896411722156
5,0.6000000000000001,lp2,0,0,0,0,0,0,0.44932896411722156
5,0.6000000000000001,le,0.8286710616248016,0.952052713890678,0.8882221192599077,0.886087493175837,0.795473152287454,0.8286710616248016,0.6703200460356393
5,0.6000000000000001,le2,0.9111247423471355,1,0.954528544542873,0.9534958364132144,0.9111247423471355,0.9111247423471355,0.6703200460356393
5,0.6000000000000001,sl,1,1,1,1,1,1,1
5,0.6000000000000001,sl2,0.9751857712143576,1,0.9875149473371821,0.9874370152178716,0.9751857712143576,0.9751857712143576,0.8187307530779818
4,0.6000000000000001,wt,1,1,1,1,1,1,1
4,0.6000000000000001,wt2,0.7723803540217358,1,0.878851724707721,0.8715740413948005,0.7723803540217358,0.7723803540217358,0.8187307530779818
4,0.6000000000000001,l,0.7723803540217358,1,0.878851724707721,0.8715740413948005,0.7723803540217358,0.7723803540217358,0.8187307530779818
4,0.6000000000000001,l2,1,1,1,1,1,1,1
4,0.6000000000000001,fg,0.7723803540217358,1,0.878851724707721,0.8715740413948005,0.7723803540217358,0.7723803540217358,0.8187307530779818
4,0.6000000000000001,fg2,0.7123619249463026,0.8974849011967339,0.7995836865686715,0.7942793829130946,0.6587590621383934,0.7123619249463026,0.8187307530779818
4,0.6000000000000001,eb,0,0,0,0,0,0,0.44932896411722156
4,0.6000000000000001,eb2,0.35315935870448684,0.9235910070498692,0.5711171576436511,0.510945313201059,0.34313401497660984,0.35315935870448684,1.374507727921396e-7
4,0.6000000000000001,im,0,0,0,0,0,0,0.44932896411722156
4,0.6000000000000001,im2,0,0,0,0,0,0,0.44932896411722156
4,0.6000000000000001,lp,0,0,0,0,0,0,0.44932896411722156
4,0.6000000000000001,lp2,0,0,0,0,0,0,0.44932896411722156
4,0.6000000000000001,le,0.7579957244478513,0.7665099534508477,0.7622409510531851,0.7622290633424212,0.615807853269451,0.7579957244478513,0.8187307530779818
4,0.6000000000000001,le2,0.8589247156506434,0.9514293727322417,0.9039945815300614,0.9028136635586992,0.8228444281278191,0.8589247156506434,0.8187307530779818
4,0.6000000000000001,sl,1,1,1,1,1,1,1
4,0.6000000000000001,sl2,1,1,1,1,1,1,1
3,0.6000000000000001,wt,1,1,1,1,1,1,1
3,0.6000000000000001,wt2,1,1,1,1,1,1,1
3,0.6000000000000001,l,1,1,1,1,1,1,1
3,0.6000000000000001,l2,1,1,1,1,1,1,1
3,0.6000000000000001,fg,1,1,1,1,1,1,1
3,0.6000000000000001,fg2,1,1,1,1,1,1,1
3,0.6000000000000001,eb,0,0,0,0,0,0,0.44932896411722156
3,0.6000000000000001,eb2,0.3548077347597614,0.9042978900481149,0.5664378923730328,0.5096504687046591,0.3419670741679606,0.3548077347597614,3.059023205018258e-7
3,0.6000000000000001,im,0,0,0,0,0,0,0.44932896411722156
3,0.6000000000000001,im2,0,0,0,0,0,0,0.44932896411722156
3,0.6000000000000001,lp,0,0,0,0,0,0,0.44932896411722156
3,0.6000000000000001,lp2,0,0,0,0,0,0,0.44932896411722156
3,0.6000000000000001,le,0.7703083672315104,0.9137784891465808,0.8389822501017402,0.835932200669999,0.7181129837550132,0.7703083672315104,0.5488116360940264
3,0.6000000000000001,le2,0.7671921860778234,0.9575722975116319,0.8571125855192612,0.8518751299036827,0.7419708013399432,0.7671921860778234,0.36787944117144233
3,0.6000000000000001,sl,0.9732479656171209,1,0.9865333068969951,0.9864426393190211,0.9732479656171209,0.9732479656171209,0.8187307530779818
3,0.6000000000000001,sl2,1,1,1,1,1,1,1
2,0.6000000000000001,wt,1,1,1,1,1,1,1
2,0.6000000000000001,wt2,1,1,1,1,1,1,1
2,0.6000000000000001,l,1,1,1,1,1,1,1
2,0.6000000000000001,l2,1,1,1,1,1,1,1
2,0.6000000000000001,fg,1,1,1,1,1,1,1
2,0.6000000000000001,fg2,1,1,1,1,1,1,1
2,0.6000000000000001,eb,0,0,0,0,0,0,0.44932896411722156
2,0.6000000000000001,eb2,0.36682915083325107,0.9298614356349154,0.584037910436081,0.5261089798694513,0.35695242910351105,0.36682915083325107,3.059023205018258e-7
