run,alpha,method,NMI_scores
84,0.9,sl,0.10535251094645388
84,0.9,sl2,0.1270772490841132
83,0.9,wt,0.05409171435709528
83,0.9,wt2,0
83,0.9,l,0.046600641290543726
83,0.9,l2,0.1396700149354389
83,0.9,fg,0.03492097992668015
83,0.9,fg2,0.14612859452322485
83,0.9,eb,0
83,0.9,eb2,0.37640964235676405
83,0.9,im,0
83,0.9,im2,0
83,0.9,lp,0
83,0.9,lp2,0.4055683680224433
83,0.9,le,0.03645146519900073
83,0.9,le2,0.16080409152586567
83,0.9,sl,0.06917773618672612
83,0.9,sl2,0.06917773618672612
82,0.9,wt,0.02666850094651908
82,0.9,wt2,0
82,0.9,l,0.04500015341302328
82,0.9,l2,0.20474712788070204
82,0.9,fg,0.015530224602488627
82,0.9,fg2,0.21781784598238035
82,0.9,eb,0
82,0.9,eb2,0.40084801339761145
82,0.9,im,0
82,0.9,im2,0
82,0.9,lp,0
82,0.9,lp2,0.4038562413341421
82,0.9,le,0.04460338778017215
82,0.9,le2,0.08345749350913419
82,0.9,sl,0.037394047233387344
82,0.9,sl2,0.037394047233387344
81,0.9,wt,0.046169948043518066
81,0.9,wt2,0
81,0.9,l,0.09162511102521205
81,0.9,l2,0.1739250330160789
81,0.9,fg,0.04186144560738641
81,0.9,fg2,0.1429524574752047
81,0.9,eb,0
81,0.9,eb2,0.3986195730257
81,0.9,im,0
81,0.9,im2,0
81,0.9,lp,0
81,0.9,lp2,0.3986195730257
81,0.9,le,0.018310327896466347
81,0.9,le2,0.13143164874102217
81,0.9,sl,0.06696254727275958
81,0.9,sl2,0.06696254727275958
80,0.9,wt,0.07865446427696789
80,0.9,wt2,0
80,0.9,l,0.12187521381437481
80,0.9,l2,0.28530080513601314
80,0.9,fg,0.013510850132151479
80,0.9,fg2,0.21509882705336378
80,0.9,eb,0
80,0.9,eb2,0.39950559629219484
80,0.9,im,0
80,0.9,im2,0
80,0.9,lp,0
80,0.9,lp2,0.39950559629219484
80,0.9,le,0.07814245056682789
80,0.9,le2,0.22239554269261777
80,0.9,sl,0.16989554230393256
80,0.9,sl2,0.1387036064227317
79,0.9,wt,0.03163519498281929
79,0.9,wt2,0
79,0.9,l,0.06726833343679038
79,0.9,l2,0.26503572601979364
79,0.9,fg,0.016206953274563073
79,0.9,fg2,0.18431989804304882
79,0.9,eb,0
79,0.9,eb2,0.38560123636762267
79,0.9,im,0
79,0.9,im2,0
79,0.9,lp,0
79,0.9,lp2,0.38560123636762267
79,0.9,le,0.012863610479337605
79,0.9,le2,0.20732070923888204
79,0.9,sl,0.06726833343679038
79,0.9,sl2,0.06726833343679038
78,0.9,wt,0.11166446544868458
78,0.9,wt2,0
78,0.9,l,0.15261465352034848
78,0.9,l2,0.19918073053418023
78,0.9,fg,0.17207923621259258
78,0.9,fg2,0.11019652417723896
78,0.9,eb,0
78,0.9,eb2,0.4004184025102425
78,0.9,im,0
78,0.9,im2,0
78,0.9,lp,0
78,0.9,lp2,0.4004184025102425
78,0.9,le,0.14039852615029397
78,0.9,le2,0.19579088415490797
78,0.9,sl,0.061992302182435906
78,0.9,sl2,0.1644550361124103
77,0.9,wt,0.009296987034565024
77,0.9,wt2,0
77,0.9,l,0.039892204617031156
77,0.9,l2,0.2757672803837531
77,0.9,fg,0.017047917077388196
77,0.9,fg2,0.2172954994398324
77,0.9,eb,0
77,0.9,eb2,0.4070141502129442
77,0.9,im,0
77,0.9,im2,0
77,0.9,lp,0
77,0.9,lp2,0.40991848008441434
77,0.9,le,0.014901053246200707
77,0.9,le2,0.20015403645613142
77,0.9,sl,0.05183204150235789
77,0.9,sl2,0.04641808026813004
76,0.9,wt,0.10767448118628382
76,0.9,wt2,0
76,0.9,l,0.17282951058870305
76,0.9,l2,0.16081812830593484
76,0.9,fg,0.20228798838393483
76,0.9,fg2,0.2597512400659369
76,0.9,eb,0
76,0.9,eb2,0.3971285707460507
76,0.9,im,0
76,0.9,im2,0
76,0.9,lp,0
76,0.9,lp2,0.40140133326148264
76,0.9,le,0.10818407675966475
76,0.9,le2,0.21005459634231166
76,0.9,sl,0.16356710778418235
76,0.9,sl2,0.20594587445721627
75,0.9,wt,0.09047407820203275
75,0.9,wt2,0
75,0.9,l,0.08743524118318671
75,0.9,l2,0.22094358436572145
75,0.9,fg,0.0815493723423815
75,0.9,fg2,0.24072203556378882
75,0.9,eb,0
75,0.9,eb2,0.4174116706254624
75,0.9,im,0
75,0.9,im2,0
75,0.9,lp,0
75,0.9,lp2,0.4055782955261689
75,0.9,le,0.12252451652588964
75,0.9,le2,0.2361328337804393
75,0.9,sl,0.12632852665016797
75,0.9,sl2,0.11626484721821988
74,0.9,wt,0.04328584090642077
74,0.9,wt2,0
74,0.9,l,0.07554702927319257
74,0.9,l2,0.2133154815305416
74,0.9,fg,0.061903363067259305
74,0.9,fg2,0.19234880445813812
74,0.9,eb,0
74,0.9,eb2,0.38148814910434514
74,0.9,im,0
74,0.9,im2,0
74,0.9,lp,0
74,0.9,lp2,0.3962935510531918
74,0.9,le,0.061903363067259305
74,0.9,le2,0.15716013597393022
74,0.9,sl,0.07695242338275465
74,0.9,sl2,0.07695242338275465
73,0.9,wt,0.11450304507672257
73,0.9,wt2,0
73,0.9,l,0.12039217632339767
73,0.9,l2,0.19586542897189568
73,0.9,fg,0.08117811349017305
73,0.9,fg2,0.20737522897863075
73,0.9,eb,0
73,0.9,eb2,0.3808457860090724
73,0.9,im,0
73,0.9,im2,0
73,0.9,lp,0
73,0.9,lp2,0.39569925498123826
73,0.9,le,0.0789774124474507
73,0.9,le2,0.26089474709634464
73,0.9,sl,0.1331158532376373
73,0.9,sl2,0.1331158532376373
72,0.9,wt,0.10485303037413503
72,0.9,wt2,0
72,0.9,l,0.15651998501061964
72,0.9,l2,0.2834467875791168
72,0.9,fg,0.07915866000288359
72,0.9,fg2,0.21216445035797502
72,0.9,eb,0
72,0.9,eb2,0.38652491818885976
72,0.9,im,0
72,0.9,im2,0
72,0.9,lp,0
72,0.9,lp2,0.4046764265463308
72,0.9,le,0.042981231170523417
72,0.9,le2,0.19443343719735043
72,0.9,sl,0.09522174887538376
72,0.9,sl2,0.09717292938092649
71,0.9,wt,0.035611556561715156
71,0.9,wt2,0
71,0.9,l,0.04900983288946171
71,0.9,l2,0.2648460104979958
71,0.9,fg,0.0648026738825969
71,0.9,fg2,0.180098921626751
71,0.9,eb,0
71,0.9,eb2,0.40104546463941204
71,0.9,im,0
71,0.9,im2,0
71,0.9,lp,0
71,0.9,lp2,0.4088371561353432
71,0.9,le,0.043770033894268034
71,0.9,le2,0.1537187919193175
71,0.9,sl,0.06902728285288012
71,0.9,sl2,0.0998068279880324
70,0.9,wt,0.019483563983008226
70,0.9,wt2,0
70,0.9,l,0.01229598215138134
70,0.9,l2,0.16205284889808166
70,0.9,fg,0.01055275335129399
70,0.9,fg2,0.17199789901202323
70,0.9,eb,0
70,0.9,eb2,0.38619391320300084
70,0.9,im,0
70,0.9,im2,0
70,0.9,lp,0
70,0.9,lp2,0.4079452146592309
70,0.9,le,0.03507136430449168
70,0.9,le2,0.18113419179191043
70,0.9,sl,0.0593670196742796
70,0.9,sl2,0.09394995041595046
69,0.9,wt,0.020152127233621323
69,0.9,wt2,0
69,0.9,l,0.07052554734612482
69,0.9,l2,0.1434789394370651
69,0.9,fg,0.04317531298137117
69,0.9,fg2,0.11328112481313178
69,0.9,eb,0
69,0.9,eb2,0.3894553356560166
69,0.9,im,0
69,0.9,im2,0
69,0.9,lp,0
69,0.9,lp2,0.4088371561353432
69,0.9,le,0.02473193731805827
69,0.9,le2,0.2654378929081905
69,0.9,sl,0.12546463016016463
69,0.9,sl2,0.1150741158740361
68,0.9,wt,0.01521168448745254
68,0.9,wt2,0
68,0.9,l,0.16980760586334673
68,0.9,l2,0.2681174416464499
68,0.9,fg,0.029088998447293603
68,0.9,fg2,0.15860434315259098
68,0.9,eb,0
68,0.9,eb2,0.40940638014641223
68,0.9,im,0
68,0.9,im2,0
68,0.9,lp,0
68,0.9,lp2,0.40940638014641223
68,0.9,le,0.05093037591899929
68,0.9,le2,0.11546207904689083
68,0.9,sl,0.06482375977243199
68,0.9,sl2,0.06482375977243199
67,0.9,wt,0.05360728388114819
67,0.9,wt2,0
67,0.9,l,0.1812530590860152
67,0.9,l2,0.2045838526204622
67,0.9,fg,0.11678876603589392
67,0.9,fg2,0.17034667575662316
67,0.9,eb,0
67,0.9,eb2,0.40448618925713337
67,0.9,im,0
67,0.9,im2,0
67,0.9,lp,0
67,0.9,lp2,0.4074331147212288
67,0.9,le,0.04163983604325594
67,0.9,le2,0.21881070175416548
67,0.9,sl,0.107812689350387
67,0.9,sl2,0.0705131293674767
66,0.9,wt,0.056485648654539554
66,0.9,wt2,0
66,0.9,l,0.049615046710664315
66,0.9,l2,0.24681422516283222
66,0.9,fg,0.08052479099800987
66,0.9,fg2,0.20812557706702833
66,0.9,eb,0
66,0.9,eb2,0.4061475195372378
66,0.9,im,0
66,0.9,im2,0
66,0.9,lp,0
66,0.9,lp2,0.4061475195372378
66,0.9,le,0.10051217584527383
66,0.9,le2,0.28482610868039165
66,0.9,sl,0.0815702231380505
66,0.9,sl2,0.08744120370896065
65,0.9,wt,0.16860756543483185
65,0.9,wt2,0
65,0.9,l,0.04410418934105133
65,0.9,l2,0.2578049882334471
65,0.9,fg,0.13617431742277178
65,0.9,fg2,0.24294054602262302
65,0.9,eb,0
65,0.9,eb2,0.3692570554629116
65,0.9,im,0
65,0.9,im2,0
65,0.9,lp,0
65,0.9,lp2,0.38005089376735024
65,0.9,le,0.16281315705759267
65,0.9,le2,0.2225186848739918
65,0.9,sl,0.10820509407271223
65,0.9,sl2,0.10820509407271223
64,0.9,wt,0.06094727634186757
64,0.9,wt2,0
64,0.9,l,0.07635523282920416
64,0.9,l2,0.1220851290404774
64,0.9,fg,0.04010753683944405
64,0.9,fg2,0.12260636951274241
64,0.9,eb,0
64,0.9,eb2,0.39209063816026957
64,0.9,im,0
64,0.9,im2,0
64,0.9,lp,0
64,0.9,lp2,0.39209063816026957
64,0.9,le,0.06438313344163725
64,0.9,le2,0.13715199202909814
64,0.9,sl,0.07434142102733414
64,0.9,sl2,0.10153656323439772
63,0.9,wt,0.016348605605106804
63,0.9,wt2,0
63,0.9,l,0.12111431832306421
63,0.9,l2,0.24780962412057408
63,0.9,fg,0.007177015618700149
63,0.9,fg2,0.20640202245409137
63,0.9,eb,0
63,0.9,eb2,0.397474782939353
63,0.9,im,0
63,0.9,im2,0
63,0.9,lp,0
63,0.9,lp2,0.4076272018813188
63,0.9,le,0.08099837363844649
63,0.9,le2,0.20851902344805512
63,0.9,sl,0.07361548925736743
63,0.9,sl2,0.10349289954475055
62,0.9,wt,0.13110567162532852
62,0.9,wt2,0
62,0.9,l,0.06371277918218653
62,0.9,l2,0.20997868745410775
62,0.9,fg,0.018729663978335292
62,0.9,fg2,0.2135347035748108
62,0.9,eb,0
62,0.9,eb2,0.38813801626976713
62,0.9,im,0
62,0.9,im2,0
62,0.9,lp,0
62,0.9,lp2,0.40622316046720425
62,0.9,le,0.06274551130404789
62,0.9,le2,0.1817661603521785
62,0.9,sl,0.13770504138677578
62,0.9,sl2,0.08723312734767717
61,0.9,wt,0.055036342027384305
61,0.9,wt2,0
61,0.9,l,0.10075582339385336
61,0.9,l2,0.2510470971427943
61,0.9,fg,0.03601593596289082
61,0.9,fg2,0.2863537740283917
61,0.9,eb,0
61,0.9,eb2,0.3819791042914846
61,0.9,im,0
61,0.9,im2,0
61,0.9,lp,0
61,0.9,lp2,0.3923926220505102
61,0.9,le,0.02729546605576212
61,0.9,le2,0.09852250227481664
61,0.9,sl,0.023131252347004933
61,0.9,sl2,0.028746115173715284
60,0.9,wt,0.02895296921070563
60,0.9,wt2,0
60,0.9,l,0.0679098403270737
60,0.9,l2,0.1858808486220695
60,0.9,fg,0.01827947956956208
60,0.9,fg2,0.19705897966333602
60,0.9,eb,0
60,0.9,eb2,0.3765043275804911
60,0.9,im,0
60,0.9,im2,0
60,0.9,lp,0
60,0.9,lp2,0.4085144386702999
60,0.9,le,0.030080726863949237
60,0.9,le2,0.2420786207797997
60,0.9,sl,0.0905349084251107
60,0.9,sl2,0.11759709946256723
59,0.9,wt,0.011658180575631828
59,0.9,wt2,0
59,0.9,l,0.0917270897984367
59,0.9,l2,0.17458078465113488
59,0.9,fg,0.15517993299161947
59,0.9,fg2,0.20333223194064606
59,0.9,eb,0
59,0.9,eb2,0.3976295893890812
59,0.9,im,0
59,0.9,im2,0
59,0.9,lp,0
59,0.9,lp2,0.40189880100862796
59,0.9,le,0.031953171534536313
59,0.9,le2,0.22739268321975048
59,0.9,sl,0.09926373317828906
59,0.9,sl2,0.16605245925640352
58,0.9,wt,0.014910332374582572
58,0.9,wt2,0
58,0.9,l,0.04748866828171394
58,0.9,l2,0.23271969112745716
58,0.9,fg,0.01717424002800154
58,0.9,fg2,0.22655046955653696
58,0.9,eb,0
58,0.9,eb2,0.3898167665373026
58,0.9,im,0
58,0.9,im2,0
58,0.9,lp,0
58,0.9,lp2,0.40711510194331657
58,0.9,le,0.03852597612746016
58,0.9,le2,0.16781127351318145
58,0.9,sl,0.05572361146496862
58,0.9,sl2,0.06352777653464042
57,0.9,wt,0.10998393368706626
57,0.9,wt2,0
57,0.9,l,0.1604281730101973
57,0.9,l2,0.18787935113152202
57,0.9,fg,0.08472776194925953
57,0.9,fg2,0.23150253594827314
57,0.9,eb,0
57,0.9,eb2,0.360159163237298
57,0.9,im,0
57,0.9,im2,0
57,0.9,lp,0
57,0.9,lp2,0.39832731285118267
57,0.9,le,0.06866591303993382
57,0.9,le2,0.20540126015095478
57,0.9,sl,0.0996801995680621
57,0.9,sl2,0.0996801995680621
56,0.9,wt,0.08399319615053721
56,0.9,wt2,0
56,0.9,l,0.13735083225358588
56,0.9,l2,0.29971669616453794
56,0.9,fg,0.10094675355989002
56,0.9,fg2,0.3155344605694178
56,0.9,eb,0
56,0.9,eb2,0.38582690605192577
56,0.9,im,0
56,0.9,im2,0
56,0.9,lp,0
56,0.9,lp2,0.3874561911298464
56,0.9,le,0.10617660092909388
56,0.9,le2,0.20218462589205863
56,0.9,sl,0.19214825609608052
56,0.9,sl2,0.18910555861616954
55,0.9,wt,0.007451136246459155
55,0.9,wt2,0
55,0.9,l,0.007451136246459155
55,0.9,l2,0.1505793024894506
55,0.9,fg,0.004253808920169923
55,0.9,fg2,0.14813142250552006
55,0.9,eb,0
55,0.9,eb2,0.4050661955881667
55,0.9,im,0
55,0.9,im2,0
55,0.9,lp,0
55,0.9,lp2,0.4050661955881667
55,0.9,le,0.018040314991653088
55,0.9,le2,0.1842902562008369
55,0.9,sl,0.029112917487742584
55,0.9,sl2,0.012880583967609452
54,0.9,wt,0.008360152071035023
54,0.9,wt2,0
54,0.9,l,0.018921995593713284
54,0.9,l2,0.08721041999489325
54,0.9,fg,0.01111477724228574
54,0.9,fg2,0.1277252819752589
54,0.9,eb,0
54,0.9,eb2,0.40089577349769157
54,0.9,im,0
54,0.9,im2,0
54,0.9,lp,0
54,0.9,lp2,0.4051418365181331
54,0.9,le,0.009093594063919876
54,0.9,le2,0.1002031738606949
54,0.9,sl,0.03325251344249435
54,0.9,sl2,0.03325251344249435
53,0.9,wt,0.09532293432984731
53,0.9,wt2,0
53,0.9,l,0.0643587543440181
53,0.9,l2,0.1879493848661807
53,0.9,fg,0.037299346462784516
53,0.9,fg2,0.22370360315919235
53,0.9,eb,0
53,0.9,eb2,0.38620420053964105
53,0.9,im,0
53,0.9,im2,0
53,0.9,lp,0
53,0.9,lp2,0.404706883836857
53,0.9,le,0.08741990210451785
53,0.9,le2,0.13227286850659026
53,0.9,sl,0.05297964179778239
53,0.9,sl2,0.04989809967209955
52,0.9,wt,0.0809366340691908
52,0.9,wt2,0
52,0.9,l,0.036397433266096034
52,0.9,l2,0.17325822400064517
52,0.9,fg,0.03644710549753966
52,0.9,fg2,0.15335778497093877
52,0.9,eb,0
52,0.9,eb2,0.4026322094539843
52,0.9,im,0
52,0.9,im2,0
52,0.9,lp,0
52,0.9,lp2,0.40711510194331657
52,0.9,le,0.16288979295928777
52,0.9,le2,0.16644392510870257
52,0.9,sl,0.20147113780000522
52,0.9,sl2,0.036397433266096034
51,0.9,wt,0.07086812031541039
51,0.9,wt2,0
51,0.9,l,0.16141770389906016
51,0.9,l2,0.254117732478397
51,0.9,fg,0.059956493744717745
51,0.9,fg2,0.2683705813142857
51,0.9,eb,0
51,0.9,eb2,0.38025264261152153
51,0.9,im,0
51,0.9,im2,0
51,0.9,lp,0
51,0.9,lp2,0.4004831062019993
51,0.9,le,0.051818661345033996
51,0.9,le2,0.21765304810356267
51,0.9,sl,0.059956493744717745
51,0.9,sl2,0.08484018818340794
50,0.9,wt,0.028778600008811956
50,0.9,wt2,0
50,0.9,l,0.038043231648733446
50,0.9,l2,0.23000825317638962
50,0.9,fg,0.01450558317244931
50,0.9,fg2,0.18838136611823172
50,0.9,eb,0
50,0.9,eb2,0.3857085875932378
50,0.9,im,0
50,0.9,im2,0
50,0.9,lp,0
50,0.9,lp2,0.396036034648087
50,0.9,le,0.022153796145502794
50,0.9,le2,0.16847518229313888
50,0.9,sl,0.038043231648733446
50,0.9,sl2,0.05644158561026074
49,0.9,wt,0.0020150369199538522
49,0.9,wt2,0
49,0.9,l,0.0539202641893418
49,0.9,l2,0.22110722444544575
49,0.9,fg,0.004607431025383967
49,0.9,fg2,0.20149085941822212
49,0.9,eb,0
49,0.9,eb2,0.3767791739435074
49,0.9,im,0
49,0.9,im2,0
49,0.9,lp,0
49,0.9,lp2,0.3944471174233038
49,0.9,le,0.004651143881673867
49,0.9,le2,0.13038689163847372
49,0.9,sl,0.030616447122139435
49,0.9,sl2,0.030616447122139435
48,0.9,wt,0.08141971012000261
48,0.9,wt2,0
48,0.9,l,0.18750553808115528
48,0.9,l2,0.21168486860748126
48,0.9,fg,0.07680526064448447
48,0.9,fg2,0.22790548416842604
48,0.9,eb,0
48,0.9,eb2,0.4047675313071818
48,0.9,im,0
48,0.9,im2,0
48,0.9,lp,0
48,0.9,lp2,0.40189880100862796
48,0.9,le,0.05326233921741004
48,0.9,le2,0.2273744713623121
48,0.9,sl,0.10803502124038027
48,0.9,sl2,0.11914689847976238
47,0.9,wt,0.07832348793286772
47,0.9,wt2,0
47,0.9,l,0.074657183583233
47,0.9,l2,0.27925148162200547
47,0.9,fg,0.13838781965741792
47,0.9,fg2,0.2107439975406413
47,0.9,eb,0
47,0.9,eb2,0.38977743754528876
47,0.9,im,0
47,0.9,im2,0
47,0.9,lp,0
47,0.9,lp2,0.3980327047916297
47,0.9,le,0.08579196246782246
47,0.9,le2,0.20150701650094116
47,0.9,sl,0.07006055261361274
47,0.9,sl2,0.08257016583458045
46,0.9,wt,0.085915720343884
46,0.9,wt2,0
46,0.9,l,0.06890191718328276
46,0.9,l2,0.2326956461000973
46,0.9,fg,0.06949017249213059
46,0.9,fg2,0.2622206778177698
46,0.9,eb,0
46,0.9,eb2,0.39785214353628706
46,0.9,im,0
46,0.9,im2,0
46,0.9,lp,0
46,0.9,lp2,0.40091085122879566
46,0.9,le,0.054751061923536716
