run,alpha,method,NMI_scores
64,0.2,eb2,0.3762774468248675
64,0.2,im,1
64,0.2,im2,1
64,0.2,lp,1
64,0.2,lp2,1
64,0.2,le,0.8532203800933142
64,0.2,le2,0.8259107514754942
64,0.2,sl,1
64,0.2,sl2,1
63,0.2,wt,1
63,0.2,wt2,1
63,0.2,l,1
63,0.2,l2,1
63,0.2,fg,1
63,0.2,fg2,1
63,0.2,eb,0.2606380335088813
63,0.2,eb2,0.36345616092945793
63,0.2,im,1
63,0.2,im2,1
63,0.2,lp,1
63,0.2,lp2,1
63,0.2,le,0.9222732225337299
63,0.2,le2,0.958783599206798
63,0.2,sl,1
63,0.2,sl2,1
62,0.2,wt,1
62,0.2,wt2,1
62,0.2,l,1
62,0.2,l2,1
62,0.2,fg,1
62,0.2,fg2,1
62,0.2,eb,0.34431169786989285
62,0.2,eb2,0.34431169786989285
62,0.2,im,1
62,0.2,im2,1
62,0.2,lp,1
62,0.2,lp2,1
62,0.2,le,0.7550716131256847
62,0.2,le2,0.7793235378126729
62,0.2,sl,1
62,0.2,sl2,1
61,0.2,wt,1
61,0.2,wt2,1
61,0.2,l,1
61,0.2,l2,1
61,0.2,fg,1
61,0.2,fg2,1
61,0.2,eb,0.39191929769662265
61,0.2,eb2,0.39191929769662265
61,0.2,im,1
61,0.2,im2,1
61,0.2,lp,1
61,0.2,lp2,1
61,0.2,le,0.9255767358862961
61,0.2,le2,0.9255767358862961
61,0.2,sl,1
61,0.2,sl2,1
60,0.2,wt,1
60,0.2,wt2,1
60,0.2,l,1
60,0.2,l2,1
60,0.2,fg,1
60,0.2,fg2,1
60,0.2,eb,0.35060166467599024
60,0.2,eb2,0.35060166467599024
60,0.2,im,1
60,0.2,im2,1
60,0.2,lp,0.6434768822939638
60,0.2,lp2,1
60,0.2,le,0.956562337051268
60,0.2,le2,0.956562337051268
60,0.2,sl,0.956562337051268
60,0.2,sl2,0.9175576716064537
59,0.2,wt,1
59,0.2,wt2,1
59,0.2,l,1
59,0.2,l2,1
59,0.2,fg,1
59,0.2,fg2,1
59,0.2,eb,0.3966749292766224
59,0.2,eb2,0.3966749292766224
59,0.2,im,1
59,0.2,im2,1
59,0.2,lp,1
59,0.2,lp2,1
59,0.2,le,0.8676156336151253
59,0.2,le2,0.8676156336151253
59,0.2,sl,1
59,0.2,sl2,1
58,0.2,wt,1
58,0.2,wt2,1
58,0.2,l,1
58,0.2,l2,1
58,0.2,fg,1
58,0.2,fg2,1
58,0.2,eb,0.36522824772769946
58,0.2,eb2,0.36522824772769946
58,0.2,im,1
58,0.2,im2,1
58,0.2,lp,1
58,0.2,lp2,1
58,0.2,le,0.7812209501330106
58,0.2,le2,0.8604146842681595
58,0.2,sl,1
58,0.2,sl2,1
57,0.2,wt,1
57,0.2,wt2,1
57,0.2,l,1
57,0.2,l2,1
57,0.2,fg,1
57,0.2,fg2,1
57,0.2,eb,0.38609549577918834
57,0.2,eb2,0.38609549577918834
57,0.2,im,1
57,0.2,im2,1
57,0.2,lp,1
57,0.2,lp2,1
57,0.2,le,0.7861296107153541
57,0.2,le2,0.7887785885746714
57,0.2,sl,1
57,0.2,sl2,1
56,0.2,wt,1
56,0.2,wt2,1
56,0.2,l,1
56,0.2,l2,1
56,0.2,fg,1
56,0.2,fg2,1
56,0.2,eb,0.37447291007918654
56,0.2,eb2,0.37447291007918654
56,0.2,im,1
56,0.2,im2,1
56,0.2,lp,0.9609470513499153
56,0.2,lp2,0.5977497946335076
56,0.2,le,0.8306368169483672
56,0.2,le2,0.8363988897891477
56,0.2,sl,0.9641382287824334
56,0.2,sl2,1
55,0.2,wt,1
55,0.2,wt2,1
55,0.2,l,1
55,0.2,l2,1
55,0.2,fg,1
55,0.2,fg2,1
55,0.2,eb,0.3572424719164394
55,0.2,eb2,0.3507192421991923
55,0.2,im,1
55,0.2,im2,1
55,0.2,lp,1
55,0.2,lp2,1
55,0.2,le,1
55,0.2,le2,0.907088379929142
55,0.2,sl,0.8654137387117766
55,0.2,sl2,1
54,0.2,wt,1
54,0.2,wt2,1
54,0.2,l,1
54,0.2,l2,1
54,0.2,fg,0.9489767707545039
54,0.2,fg2,1
54,0.2,eb,0.46542675772378883
54,0.2,eb2,0.46542675772378883
54,0.2,im,1
54,0.2,im2,1
54,0.2,lp,1
54,0.2,lp2,1
54,0.2,le,0.8335239491987548
54,0.2,le2,0.8335239491987548
54,0.2,sl,1
54,0.2,sl2,1
53,0.2,wt,1
53,0.2,wt2,1
53,0.2,l,1
53,0.2,l2,1
53,0.2,fg,1
53,0.2,fg2,1
53,0.2,eb,0.4757458293480549
53,0.2,eb2,0.4757458293480549
53,0.2,im,1
53,0.2,im2,1
53,0.2,lp,1
53,0.2,lp2,0.7348564607516581
53,0.2,le,0.754751974732155
53,0.2,le2,0.754751974732155
53,0.2,sl,1
53,0.2,sl2,1
52,0.2,wt,1
52,0.2,wt2,1
52,0.2,l,1
52,0.2,l2,1
52,0.2,fg,1
52,0.2,fg2,1
52,0.2,eb,0.18830039542316857
52,0.2,eb2,0.4061475195372378
52,0.2,im,1
