run,alpha,method,NMI_scores
69,1,sl,0.00825913418199357
69,1,sl2,0.013172639723724561
68,1,wt,0.019896868491105005
68,1,wt2,0
68,1,l,0.03299431231281805
68,1,l2,0.14161417437745188
68,1,fg,0.0685076798461526
68,1,fg2,0.15175110373912395
68,1,eb,0
68,1,eb2,0.40991848008441434
68,1,im,0
68,1,im2,0
68,1,lp,0
68,1,lp2,0.40991848008441434
68,1,le,0.06913469609129912
68,1,le2,0.15495739463282107
68,1,sl,0.03453854351891466
68,1,sl2,0.05885267846141131
67,1,wt,0.08568486175896568
67,1,wt2,0
67,1,l,0.09078376057730027
67,1,l2,0.21374848499880547
67,1,fg,0.11778392462539856
67,1,fg2,0.20465014379366553
67,1,eb,0
67,1,eb2,0.387441562754025
67,1,im,0
67,1,im2,0
67,1,lp,0
67,1,lp2,0.4088371561353432
67,1,le,0.0698322898350447
67,1,le2,0.23228154000228135
67,1,sl,0.023226763187154775
67,1,sl2,0.023226763187154775
66,1,wt,0.06960337713342422
66,1,wt2,0
66,1,l,0.05592895579202014
66,1,l2,0.21022815364151692
66,1,fg,0.05544477495948486
66,1,fg2,0.22029446306472228
66,1,eb,0
66,1,eb2,0.4032554981250373
66,1,im,0
66,1,im2,0
66,1,lp,0
66,1,lp2,0.40622316046720425
66,1,le,0.050518247718513355
66,1,le2,0.17757850835494546
66,1,sl,0.13260527744118858
66,1,sl2,0.09774291945593937
65,1,wt,0.019054405118720003
65,1,wt2,0
65,1,l,0.025257788529459452
65,1,l2,0.20659167078129007
65,1,fg,0.01732319793970866
65,1,fg2,0.235887877464103
65,1,eb,0
65,1,eb2,0.39978552972887776
65,1,im,0
65,1,im2,0
65,1,lp,0
65,1,lp2,0.4088371561353432
65,1,le,0.021057319610551618
65,1,le2,0.2454300458737156
65,1,sl,0.04442266998369309
65,1,sl2,0.044006872262198286
64,1,wt,0.030571978709747018
64,1,wt2,0
64,1,l,0.07152783148476013
64,1,l2,0.1579892192341225
64,1,fg,0.041863709081684776
64,1,fg2,0.2379233939768165
64,1,eb,0
64,1,eb2,0.39874098961634236
64,1,im,0
64,1,im2,0
64,1,lp,0
64,1,lp2,0.40930256610714555
64,1,le,0.06737166175975903
64,1,le2,0.18972652603594553
64,1,sl,0.07277798822544333
64,1,sl2,0.07277798822544333
63,1,wt,0.026689230256260996
63,1,wt2,0
63,1,l,0.07528550300887471
63,1,l2,0.18598125064641277
63,1,fg,0.03949673168465167
63,1,fg2,0.2330187521361342
63,1,eb,0
63,1,eb2,0.387751416443988
63,1,im,0
63,1,im2,0
63,1,lp,0
63,1,lp2,0.39209063816026957
63,1,le,0.02649375465007331
63,1,le2,0.19026983085866697
63,1,sl,0.026111892070999853
63,1,sl2,0.04847358048531802
62,1,wt,0.09118403923076727
62,1,wt2,0
62,1,l,0.04786597658369999
62,1,l2,0.10779918663983
62,1,fg,0.032776282000129185
62,1,fg2,0.089154692936785
62,1,eb,0
62,1,eb2,0.3794768412083475
62,1,im,0
62,1,im2,0
62,1,lp,0
62,1,lp2,0.4085144386702999
62,1,le,0.05017851841102098
62,1,le2,0.14707806342777313
62,1,sl,0.04210004787825206
62,1,sl2,0.0691595541672537
61,1,wt,0.058042380483697746
