curr_rho,mxp1,mxp2
0.4,0.8024242424242424,0.7865346534653466
0.4,0.8014141414141415,0.7855445544554456
0.4,0.8048484848484848,0.788910891089109
0.4,0.8024242424242424,0.7865346534653466
0.4,0.8058585858585858,0.7899009900990099
0.4,0.7973737373737374,0.7815841584158416
0.4,0.8064646464646464,0.7904950495049505
0.4,0.7937373737373737,0.778019801980198
0.4,0.804040404040404,0.7881188118811882
0.4,0.8022222222222222,0.7863366336633664
0.4,0.798989898989899,0.7831683168316832
0.4,0.7967676767676768,0.780990099009901
0.4,0.804040404040404,0.7881188118811882
0.4,0.8004851425106125,0.7846245294234199
0.4,0.8024242424242424,0.7865346534653466
0.4,0.8058585858585858,0.7899009900990099
0.4,0.7961616161616162,0.7803960396039604
0.4,0.8048484848484848,0.788910891089109
0.4,0.8012121212121213,0.7853465346534654
0.4,0.8054545454545454,0.7895049504950495
0.4,0.8054545454545454,0.7895049504950495
0.4,0.7933333333333333,0.7776237623762376
0.4,0.7872727272727272,0.7716831683168317
0.4,0.8034343434343434,0.7875247524752476
0.4,0.8066666666666666,0.7906930693069307
0.4,0.8022222222222222,0.7863366336633664
0.4,0.8056565656565656,0.7897029702970297
0.4,0.7907070707070707,0.7750495049504951
0.4,0.8042424242424242,0.7883168316831684
0.4,0.7985858585858586,0.7827722772277228
0.4,0.8066666666666666,0.7906930693069307
0.4,0.805050505050505,0.7891089108910891
0.4,0.8038383838383838,0.787920792079208
0.4,0.8042424242424242,0.7883168316831684
0.4,0.7997979797979798,0.783960396039604
0.4,0.7995959595959596,0.7837623762376238
0.4,0.8046464646464646,0.7887128712871287
0.4,0.7935353535353535,0.7778217821782178
0.4,0.8032786885245902,0.7873437809958341
0.4,0.8064646464646464,0.7904950495049505
0.4,0.8058585858585858,0.7899009900990099
0.4,0.7975757575757576,0.7817821782178218
0.4,0.8018181818181818,0.785940594059406
0.4,0.8044444444444444,0.7885148514851485
0.4,0.796969696969697,0.7811881188118812
0.4,0.8012121212121213,0.7853465346534654
0.4,0.7925252525252525,0.7768316831683169
0.4,0.8064646464646464,0.7904950495049505
0.4,0.805050505050505,0.7891089108910891
0.4,0.7997979797979798,0.783960396039604
0.4,0.807070707070707,0.7910891089108911
0.4,0.7937373737373737,0.778019801980198
0.4,0.8042424242424242,0.7883168316831684
0.4,0.7960752579405219,0.7802895102121753
0.4,0.7995959595959596,0.7837623762376238
0.4,0.8028282828282828,0.786930693069307
0.4,0.8010101010101011,0.7851485148514852
0.4,0.805050505050505,0.7891089108910891
0.4,0.7993939393939394,0.7835643564356436
0.4,0.8056565656565656,0.7897029702970297
0.4,0.7953535353535354,0.7796039603960396
0.4,0.8054545454545454,0.7895049504950495
0.4,0.7973737373737374,0.7815841584158416
0.4,0.7985858585858586,0.7827722772277228
0.4,0.806060606060606,0.7900990099009901
0.4,0.8,0.7841584158415842
0.4,0.798989898989899,0.7831683168316832
0.4,0.8045279967657166,0.788587279572023
0.4,0.7975757575757576,0.7817821782178218
0.4,0.8038383838383838,0.787920792079208
0.4,0.8034343434343434,0.7875247524752476
0.4,0.7955555555555556,0.7798019801980198
0.4,0.8046464646464646,0.7887128712871287
0.4,0.7943434343434344,0.7786138613861386
0.4,0.8048484848484848,0.788910891089109
0.4,0.8034343434343434,0.7875247524752476
0.4,0.8054545454545454,0.7895049504950495
0.4,0.794949494949495,0.7792079207920792
0.4,0.8027485852869847,0.7868462757527733
0.4,0.8018181818181818,0.785940594059406
0.4,0.8056565656565656,0.7897029702970297
0.4,0.7973737373737374,0.7815841584158416
0.4,0.806060606060606,0.7900990099009901
0.4,0.8018181818181818,0.785940594059406
0.4,0.7913131313131313,0.7756435643564357
0.4,0.7977777777777778,0.781980198019802
0.4,0.8018181818181818,0.785940594059406
0.4,0.7985858585858586,0.7827722772277228
0.4,0.7971717171717172,0.7813861386138614
0.4,0.7741414141414141,0.7588118811881188
0.4,0.8,0.7841584158415842
0.4,0.8056172964235199,0.7896613190730838
0.4,0.805050505050505,0.7891089108910891
0.4,0.7997979797979798,0.783960396039604
0.4,0.8034343434343434,0.7875247524752476
0.4,0.8034343434343434,0.7875247524752476
0.4,0.8017781369973732,0.7858981976629036
0.4,0.798989898989899,0.7831683168316832
0.4,0.8051344249039822,0.7891816920943134
0.4,0.806060606060606,0.7900990099009901
