run,alpha,method,accuracies,c_count
84,0.1,lp2,1,5
84,0.1,sl,1,6
84,0.1,sl2,1,5
83,0.1,wt,1,5
83,0.1,wt2,1,5
83,0.1,l,1,5
83,0.1,l2,1,5
83,0.1,fg,1,5
83,0.1,fg2,1,5
83,0.1,eb,0.56,21
83,0.1,eb2,0.64,25
83,0.1,im,1,5
83,0.1,im2,1,5
83,0.1,lp,1,5
83,0.1,lp2,1,5
83,0.1,sl,1,6
83,0.1,sl2,1,7
82,0.1,wt,1,5
82,0.1,wt2,1,5
82,0.1,l,1,5
82,0.1,l2,1,5
82,0.1,fg,1,5
82,0.1,fg2,1,5
82,0.1,eb,0.54,21
82,0.1,eb2,0.54,21
82,0.1,im,1,5
82,0.1,im2,1,5
82,0.1,lp,1,5
82,0.1,lp2,1,5
82,0.1,sl,1,5
82,0.1,sl2,1,5
81,0.1,wt,1,5
81,0.1,wt2,1,5
81,0.1,l,1,5
81,0.1,l2,1,5
81,0.1,fg,1,5
81,0.1,fg2,1,5
81,0.1,eb,0.7,30
81,0.1,eb2,0.8,35
81,0.1,im,1,5
81,0.1,im2,1,5
81,0.1,lp,1,5
81,0.1,lp2,1,5
81,0.1,sl,1,5
81,0.1,sl2,1,5
80,0.1,wt,1,5
80,0.1,wt2,1,5
80,0.1,l,1,5
80,0.1,l2,1,5
80,0.1,fg,1,5
80,0.1,fg2,1,5
80,0.1,eb,0.44,13
80,0.1,eb2,1,50
80,0.1,im,1,5
80,0.1,im2,1,5
80,0.1,lp,1,5
80,0.1,lp2,1,5
80,0.1,sl,1,5
80,0.1,sl2,1,5
79,0.1,wt,1,5
79,0.1,wt2,1,5
79,0.1,l,1,5
79,0.1,l2,1,5
79,0.1,fg,1,5
79,0.1,fg2,1,5
79,0.1,eb,0.7,28
79,0.1,eb2,0.7,28
79,0.1,im,1,5
79,0.1,im2,1,5
79,0.1,lp,1,5
79,0.1,lp2,1,5
79,0.1,sl,1,6
79,0.1,sl2,1,5
78,0.1,wt,1,5
78,0.1,wt2,1,5
78,0.1,l,1,5
78,0.1,l2,1,5
78,0.1,fg,1,5
78,0.1,fg2,1,5
78,0.1,eb,0.28,3
78,0.1,eb2,0.94,46
78,0.1,im,1,5
78,0.1,im2,1,5
78,0.1,lp,1,5
78,0.1,lp2,1,5
78,0.1,sl,1,5
78,0.1,sl2,1,5
77,0.1,wt,1,5
77,0.1,wt2,1,5
77,0.1,l,1,5
77,0.1,l2,1,5
77,0.1,fg,1,5
77,0.1,fg2,1,5
77,0.1,eb,0.62,24
77,0.1,eb2,0.78,33
77,0.1,im,1,5
77,0.1,im2,1,5
77,0.1,lp,1,5
77,0.1,lp2,1,5
77,0.1,sl,1,5
77,0.1,sl2,1,5
76,0.1,wt,1,5
76,0.1,wt2,1,5
76,0.1,l,1,5
76,0.1,l2,1,5
76,0.1,fg,1,5
76,0.1,fg2,1,5
76,0.1,eb,0.58,20
76,0.1,eb2,0.58,20
76,0.1,im,1,5
76,0.1,im2,1,5
76,0.1,lp,1,5
76,0.1,lp2,1,5
76,0.1,sl,1,5
76,0.1,sl2,1,5
75,0.1,wt,1,5
75,0.1,wt2,1,5
75,0.1,l,1,5
75,0.1,l2,1,5
75,0.1,fg,1,5
75,0.1,fg2,1,5
75,0.1,eb,0.7,20
75,0.1,eb2,0.7,20
75,0.1,im,1,5
75,0.1,im2,1,5
75,0.1,lp,1,5
75,0.1,lp2,1,5
75,0.1,sl,1,5
75,0.1,sl2,1,6
74,0.1,wt,1,5
74,0.1,wt2,1,5
74,0.1,l,1,5
74,0.1,l2,1,5
74,0.1,fg,1,5
74,0.1,fg2,1,5
74,0.1,eb,0.5,18
74,0.1,eb2,0.66,26
74,0.1,im,1,5
74,0.1,im2,1,5
74,0.1,lp,1,5
74,0.1,lp2,1,5
74,0.1,sl,1,5
74,0.1,sl2,1,5
73,0.1,wt,1,5
73,0.1,wt2,1,5
73,0.1,l,1,5
73,0.1,l2,1,5
73,0.1,fg,1,5
73,0.1,fg2,1,5
73,0.1,eb,0.66,27
73,0.1,eb2,0.66,27
73,0.1,im,1,5
73,0.1,im2,1,5
73,0.1,lp,1,5
73,0.1,lp2,1,5
73,0.1,sl,1,6
73,0.1,sl2,1,5
72,0.1,wt,1,5
72,0.1,wt2,1,5
72,0.1,l,1,5
72,0.1,l2,1,5
72,0.1,fg,1,5
72,0.1,fg2,1,5
72,0.1,eb,0.7,29
72,0.1,eb2,0.7,29
72,0.1,im,1,5
72,0.1,im2,1,5
72,0.1,lp,1,5
72,0.1,lp2,1,5
72,0.1,sl,1,6
72,0.1,sl2,1,6
71,0.1,wt,1,5
71,0.1,wt2,1,5
71,0.1,l,1,5
71,0.1,l2,1,5
71,0.1,fg,1,5
71,0.1,fg2,1,5
71,0.1,eb,0.64,27
71,0.1,eb2,0.98,44
71,0.1,im,1,5
71,0.1,im2,1,5
71,0.1,lp,1,5
71,0.1,lp2,1,5
71,0.1,sl,1,5
71,0.1,sl2,1,5
70,0.1,wt,1,5
70,0.1,wt2,1,5
70,0.1,l,1,5
70,0.1,l2,1,5
70,0.1,fg,1,5
70,0.1,fg2,1,5
70,0.1,eb,0.62,23
70,0.1,eb2,0.74,30
70,0.1,im,1,5
70,0.1,im2,1,5
70,0.1,lp,1,5
70,0.1,lp2,1,5
70,0.1,sl,1,5
70,0.1,sl2,1,6
69,0.1,wt,1,5
69,0.1,wt2,1,5
69,0.1,l,1,5
69,0.1,l2,1,5
69,0.1,fg,1,5
69,0.1,fg2,1,5
69,0.1,eb,0.66,23
69,0.1,eb2,0.66,23
69,0.1,im,1,5
69,0.1,im2,1,5
69,0.1,lp,1,5
69,0.1,lp2,1,5
69,0.1,sl,1,5
69,0.1,sl2,1,5
68,0.1,wt,1,5
68,0.1,wt2,1,5
68,0.1,l,1,5
68,0.1,l2,1,5
68,0.1,fg,1,5
68,0.1,fg2,1,5
68,0.1,eb,0.74,32
68,0.1,eb2,0.74,32
68,0.1,im,1,5
68,0.1,im2,1,5
68,0.1,lp,1,5
68,0.1,lp2,1,5
68,0.1,sl,1,5
68,0.1,sl2,1,5
67,0.1,wt,1,5
67,0.1,wt2,1,5
67,0.1,l,1,5
67,0.1,l2,1,5
67,0.1,fg,1,5
67,0.1,fg2,1,5
67,0.1,eb,0.66,22
67,0.1,eb2,0.66,22
67,0.1,im,1,5
67,0.1,im2,1,5
67,0.1,lp,1,5
67,0.1,lp2,1,5
67,0.1,sl,1,5
67,0.1,sl2,1,5
66,0.1,wt,1,5
66,0.1,wt2,1,5
66,0.1,l,1,5
66,0.1,l2,1,5
66,0.1,fg,1,5
66,0.1,fg2,1,5
66,0.1,eb,0.66,29
66,0.1,eb2,0.66,29
66,0.1,im,1,5
66,0.1,im2,1,5
66,0.1,lp,1,5
66,0.1,lp2,1,5
66,0.1,sl,1,5
66,0.1,sl2,1,5
65,0.1,wt,1,5
65,0.1,wt2,1,5
65,0.1,l,1,5
65,0.1,l2,1,5
65,0.1,fg,1,5
65,0.1,fg2,1,5
65,0.1,eb,0.54,19
65,0.1,eb2,0.54,19
65,0.1,im,1,5
65,0.1,im2,1,5
65,0.1,lp,1,5
65,0.1,lp2,1,5
65,0.1,sl,1,5
65,0.1,sl2,1,5
64,0.1,wt,1,5
64,0.1,wt2,1,5
64,0.1,l,1,5
64,0.1,l2,1,5
64,0.1,fg,1,5
64,0.1,fg2,1,5
64,0.1,eb,0.52,19
64,0.1,eb2,0.74,33
64,0.1,im,1,5
64,0.1,im2,1,5
64,0.1,lp,1,5
64,0.1,lp2,1,5
64,0.1,sl,1,5
64,0.1,sl2,1,5
63,0.1,wt,1,5
63,0.1,wt2,1,5
63,0.1,l,1,5
63,0.1,l2,1,5
63,0.1,fg,1,5
63,0.1,fg2,1,5
63,0.1,eb,0.6,22
63,0.1,eb2,0.7,29
63,0.1,im,1,5
63,0.1,im2,1,5
63,0.1,lp,1,5
63,0.1,lp2,1,5
63,0.1,sl,1,5
63,0.1,sl2,1,7
62,0.1,wt,1,5
62,0.1,wt2,1,5
62,0.1,l,1,5
62,0.1,l2,1,5
62,0.1,fg,1,5
62,0.1,fg2,1,5
62,0.1,eb,0.44,14
62,0.1,eb2,0.62,26
62,0.1,im,1,5
62,0.1,im2,1,5
62,0.1,lp,1,5
62,0.1,lp2,1,5
62,0.1,sl,1,5
62,0.1,sl2,1,5
61,0.1,wt,1,5
61,0.1,wt2,1,5
61,0.1,l,1,5
61,0.1,l2,1,5
61,0.1,fg,1,5
61,0.1,fg2,1,5
61,0.1,eb,0.66,24
61,0.1,eb2,0.54,18
61,0.1,im,1,5
61,0.1,im2,1,5
61,0.1,lp,1,5
61,0.1,lp2,1,5
61,0.1,sl,1,5
61,0.1,sl2,1,5
60,0.1,wt,1,5
60,0.1,wt2,1,5
60,0.1,l,1,5
60,0.1,l2,1,5
60,0.1,fg,1,5
60,0.1,fg2,1,5
60,0.1,eb,0.62,22
60,0.1,eb2,0.62,22
60,0.1,im,1,5
60,0.1,im2,1,5
60,0.1,lp,1,5
60,0.1,lp2,1,5
60,0.1,sl,1,6
60,0.1,sl2,1,5
59,0.1,wt,1,5
59,0.1,wt2,1,5
59,0.1,l,1,5
59,0.1,l2,1,5
59,0.1,fg,1,5
59,0.1,fg2,1,5
59,0.1,eb,0.62,25
59,0.1,eb2,0.64,26
59,0.1,im,1,5
59,0.1,im2,1,5
59,0.1,lp,1,5
59,0.1,lp2,1,5
59,0.1,sl,1,5
59,0.1,sl2,1,5
58,0.1,wt,1,5
58,0.1,wt2,1,5
58,0.1,l,1,5
58,0.1,l2,1,5
58,0.1,fg,1,5
58,0.1,fg2,1,5
58,0.1,eb,0.64,24
58,0.1,eb2,0.64,24
58,0.1,im,1,5
58,0.1,im2,1,5
58,0.1,lp,1,5
58,0.1,lp2,1,5
58,0.1,sl,1,6
58,0.1,sl2,1,5
57,0.1,wt,1,5
57,0.1,wt2,1,5
57,0.1,l,1,5
57,0.1,l2,1,5
57,0.1,fg,1,5
57,0.1,fg2,1,5
57,0.1,eb,0.48,16
57,0.1,eb2,0.68,28
57,0.1,im,1,5
57,0.1,im2,1,5
57,0.1,lp,1,5
57,0.1,lp2,1,5
57,0.1,sl,1,6
57,0.1,sl2,1,5
56,0.1,wt,1,5
56,0.1,wt2,1,5
56,0.1,l,1,5
56,0.1,l2,1,5
56,0.1,fg,1,5
56,0.1,fg2,1,5
56,0.1,eb,0.52,17
56,0.1,eb2,0.76,32
56,0.1,im,1,5
56,0.1,im2,1,5
56,0.1,lp,1,5
56,0.1,lp2,1,5
56,0.1,sl,1,5
56,0.1,sl2,1,5
55,0.1,wt,1,5
55,0.1,wt2,1,5
55,0.1,l,1,5
55,0.1,l2,1,5
55,0.1,fg,1,5
55,0.1,fg2,1,5
55,0.1,eb,0.66,22
55,0.1,eb2,0.66,22
55,0.1,im,1,5
55,0.1,im2,1,5
55,0.1,lp,1,5
55,0.1,lp2,1,5
55,0.1,sl,1,5
55,0.1,sl2,1,5
54,0.1,wt,1,5
54,0.1,wt2,1,5
54,0.1,l,1,5
54,0.1,l2,1,5
54,0.1,fg,1,5
54,0.1,fg2,1,5
54,0.1,eb,0.56,16
54,0.1,eb2,0.56,16
54,0.1,im,1,5
54,0.1,im2,1,5
54,0.1,lp,1,5
54,0.1,lp2,1,5
54,0.1,sl,1,5
54,0.1,sl2,1,5
53,0.1,wt,1,5
53,0.1,wt2,1,5
53,0.1,l,1,5
53,0.1,l2,1,5
53,0.1,fg,1,5
53,0.1,fg2,1,5
53,0.1,eb,0.42,13
53,0.1,eb2,1,50
53,0.1,im,1,5
53,0.1,im2,1,5
53,0.1,lp,1,5
53,0.1,lp2,1,5
53,0.1,sl,1,5
53,0.1,sl2,1,5
52,0.1,wt,1,5
52,0.1,wt2,1,5
52,0.1,l,1,5
52,0.1,l2,1,5
52,0.1,fg,1,5
52,0.1,fg2,1,5
52,0.1,eb,0.28,1
52,0.1,eb2,0.66,27
52,0.1,im,1,5
52,0.1,im2,1,5
52,0.1,lp,1,5
52,0.1,lp2,1,5
52,0.1,sl,1,5
52,0.1,sl2,1,5
51,0.1,wt,1,5
51,0.1,wt2,1,5
51,0.1,l,1,5
51,0.1,l2,1,5
51,0.1,fg,1,5
51,0.1,fg2,1,5
51,0.1,eb,0.66,28
51,0.1,eb2,0.66,28
51,0.1,im,1,5
51,0.1,im2,1,5
51,0.1,lp,1,5
51,0.1,lp2,1,5
51,0.1,sl,1,6
51,0.1,sl2,1,5
50,0.1,wt,1,5
50,0.1,wt2,1,5
50,0.1,l,1,5
50,0.1,l2,1,5
50,0.1,fg,1,5
50,0.1,fg2,1,5
50,0.1,eb,0.78,32
50,0.1,eb2,0.78,32
50,0.1,im,1,5
50,0.1,im2,1,5
50,0.1,lp,1,5
50,0.1,lp2,1,5
50,0.1,sl,1,5
50,0.1,sl2,1,5
49,0.1,wt,1,5
49,0.1,wt2,1,5
49,0.1,l,1,5
49,0.1,l2,1,5
49,0.1,fg,1,5
49,0.1,fg2,1,5
49,0.1,eb,0.66,23
49,0.1,eb2,0.66,23
49,0.1,im,1,5
49,0.1,im2,1,5
49,0.1,lp,1,5
49,0.1,lp2,1,5
49,0.1,sl,1,5
49,0.1,sl2,1,5
48,0.1,wt,1,5
48,0.1,wt2,1,5
48,0.1,l,1,5
48,0.1,l2,1,5
48,0.1,fg,1,5
48,0.1,fg2,1,5
48,0.1,eb,0.6,17
48,0.1,eb2,0.64,19
48,0.1,im,1,5
48,0.1,im2,1,5
48,0.1,lp,1,5
48,0.1,lp2,1,5
48,0.1,sl,1,5
48,0.1,sl2,1,6
47,0.1,wt,1,5
47,0.1,wt2,1,5
47,0.1,l,1,5
47,0.1,l2,1,5
47,0.1,fg,1,5
47,0.1,fg2,1,5
47,0.1,eb,0.52,18
47,0.1,eb2,0.82,33
47,0.1,im,1,5
47,0.1,im2,1,5
47,0.1,lp,1,5
47,0.1,lp2,1,5
47,0.1,sl,1,5
47,0.1,sl2,1,5
