run,alpha,method,accuracies,c_count
94,0.5,lp2,0.24,1
94,0.5,sl,1,5
94,0.5,sl2,1,5
93,0.5,wt,1,5
93,0.5,wt2,1,5
93,0.5,l,1,5
93,0.5,l2,1,5
93,0.5,fg,1,5
93,0.5,fg2,1,5
93,0.5,eb,0.6,19
93,0.5,eb2,0.8,27
93,0.5,im,0.26,1
93,0.5,im2,0.26,1
93,0.5,lp,0.26,1
93,0.5,lp2,0.26,1
93,0.5,sl,1,5
93,0.5,sl2,1,5
92,0.5,wt,0.84,4
92,0.5,wt2,0.86,4
92,0.5,l,1,5
92,0.5,l2,1,5
92,0.5,fg,0.98,5
92,0.5,fg2,0.98,5
92,0.5,eb,0.76,33
92,0.5,eb2,0.76,33
92,0.5,im,0.28,1
92,0.5,im2,0.28,1
92,0.5,lp,0.28,1
92,0.5,lp2,0.28,1
92,0.5,sl,1,5
92,0.5,sl2,1,5
91,0.5,wt,0.98,5
91,0.5,wt2,0.98,5
91,0.5,l,0.96,5
91,0.5,l2,0.96,5
91,0.5,fg,0.78,4
91,0.5,fg2,0.94,5
91,0.5,eb,0.36,4
91,0.5,eb2,0.92,37
91,0.5,im,0.32,1
91,0.5,im2,0.32,1
91,0.5,lp,0.32,1
91,0.5,lp2,0.32,1
91,0.5,sl,0.94,5
91,0.5,sl2,0.96,5
90,0.5,wt,1,5
90,0.5,wt2,1,5
90,0.5,l,1,5
90,0.5,l2,1,5
90,0.5,fg,1,5
90,0.5,fg2,1,5
90,0.5,eb,0.36,6
90,0.5,eb2,0.88,39
90,0.5,im,0.26,1
90,0.5,im2,0.26,1
90,0.5,lp,0.26,1
90,0.5,lp2,0.26,1
90,0.5,sl,1,6
90,0.5,sl2,1,6
89,0.5,wt,1,5
89,0.5,wt2,1,5
89,0.5,l,1,5
89,0.5,l2,1,5
89,0.5,fg,1,5
89,0.5,fg2,1,5
89,0.5,eb,0.78,20
89,0.5,eb2,0.84,22
89,0.5,im,0.28,1
89,0.5,im2,0.28,1
89,0.5,lp,0.28,1
89,0.5,lp2,0.28,1
89,0.5,sl,1,6
89,0.5,sl2,1,6
88,0.5,wt,1,5
88,0.5,wt2,1,5
88,0.5,l,1,5
88,0.5,l2,1,5
88,0.5,fg,0.96,5
88,0.5,fg2,0.98,5
88,0.5,eb,0.28,1
88,0.5,eb2,0.88,35
88,0.5,im,0.28,1
88,0.5,im2,0.28,1
88,0.5,lp,0.28,1
88,0.5,lp2,0.28,1
88,0.5,sl,1,5
88,0.5,sl2,1,6
87,0.5,wt,1,5
87,0.5,wt2,1,5
87,0.5,l,0.96,5
87,0.5,l2,0.96,5
87,0.5,fg,0.96,5
87,0.5,fg2,0.96,5
87,0.5,eb,0.64,21
87,0.5,eb2,0.64,21
87,0.5,im,0.32,1
87,0.5,im2,0.32,1
87,0.5,lp,0.32,1
87,0.5,lp2,0.32,1
87,0.5,sl,0.96,5
87,0.5,sl2,0.96,5
86,0.5,wt,0.98,5
86,0.5,wt2,1,5
86,0.5,l,1,5
86,0.5,l2,1,5
86,0.5,fg,0.96,5
86,0.5,fg2,0.98,5
86,0.5,eb,0.48,12
86,0.5,eb2,0.66,24
86,0.5,im,0.22,1
86,0.5,im2,0.22,1
86,0.5,lp,0.22,1
86,0.5,lp2,0.22,1
86,0.5,sl,1,5
86,0.5,sl2,1,5
85,0.5,wt,0.96,5
85,0.5,wt2,1,5
85,0.5,l,1,5
85,0.5,l2,1,5
85,0.5,fg,0.78,4
85,0.5,fg2,0.92,5
85,0.5,eb,0.42,8
85,0.5,eb2,0.86,36
85,0.5,im,0.3,1
85,0.5,im2,0.3,1
85,0.5,lp,0.3,1
85,0.5,lp2,0.3,1
85,0.5,sl,1,6
85,0.5,sl2,1,5
84,0.5,wt,0.78,4
84,0.5,wt2,1,5
84,0.5,l,0.86,4
84,0.5,l2,1,5
84,0.5,fg,0.78,4
84,0.5,fg2,1,5
84,0.5,eb,0.54,15
84,0.5,eb2,0.96,40
84,0.5,im,0.28,1
84,0.5,im2,0.28,1
84,0.5,lp,0.28,1
84,0.5,lp2,0.28,1
84,0.5,sl,1,5
84,0.5,sl2,1,5
83,0.5,wt,0.94,4
83,0.5,wt2,0.96,4
83,0.5,l,1,5
83,0.5,l2,1,5
83,0.5,fg,0.82,3
83,0.5,fg2,0.84,4
83,0.5,eb,0.72,15
83,0.5,eb2,0.72,15
83,0.5,im,0.32,1
83,0.5,im2,0.32,1
83,0.5,lp,0.32,1
83,0.5,lp2,0.32,1
83,0.5,sl,1,5
83,0.5,sl2,1,5
82,0.5,wt,0.98,5
82,0.5,wt2,0.98,5
82,0.5,l,0.96,5
82,0.5,l2,0.96,5
82,0.5,fg,0.78,4
82,0.5,fg2,0.9,5
82,0.5,eb,0.7,24
82,0.5,eb2,0.92,33
82,0.5,im,0.3,1
82,0.5,im2,0.3,1
82,0.5,lp,0.3,1
82,0.5,lp2,0.3,1
82,0.5,sl,0.98,5
82,0.5,sl2,0.98,5
81,0.5,wt,0.76,4
81,0.5,wt2,1,5
81,0.5,l,1,5
81,0.5,l2,1,5
81,0.5,fg,0.76,4
81,0.5,fg2,0.98,5
81,0.5,eb,0.28,1
81,0.5,eb2,0.96,42
81,0.5,im,0.28,1
81,0.5,im2,0.28,1
81,0.5,lp,0.28,1
81,0.5,lp2,0.28,1
81,0.5,sl,1,5
81,0.5,sl2,0.98,5
80,0.5,wt,1,5
80,0.5,wt2,1,5
80,0.5,l,1,5
80,0.5,l2,1,5
80,0.5,fg,0.94,5
80,0.5,fg2,0.94,5
80,0.5,eb,0.76,23
80,0.5,eb2,0.96,35
80,0.5,im,0.32,1
80,0.5,im2,0.32,1
80,0.5,lp,0.32,1
80,0.5,lp2,0.32,1
80,0.5,sl,1,5
80,0.5,sl2,1,5
79,0.5,wt,1,5
79,0.5,wt2,1,5
79,0.5,l,1,5
79,0.5,l2,1,5
79,0.5,fg,0.86,4
79,0.5,fg2,1,5
79,0.5,eb,0.8,32
79,0.5,eb2,0.8,32
79,0.5,im,0.26,1
79,0.5,im2,0.26,1
79,0.5,lp,0.26,1
79,0.5,lp2,0.26,1
79,0.5,sl,1,5
79,0.5,sl2,1,6
78,0.5,wt,1,5
78,0.5,wt2,1,5
78,0.5,l,1,5
78,0.5,l2,1,5
78,0.5,fg,0.98,5
78,0.5,fg2,1,5
78,0.5,eb,0.28,1
78,0.5,eb2,0.92,41
78,0.5,im,0.28,1
78,0.5,im2,0.28,1
78,0.5,lp,0.28,1
78,0.5,lp2,0.28,1
78,0.5,sl,1,5
78,0.5,sl2,1,5
77,0.5,wt,1,5
77,0.5,wt2,1,5
77,0.5,l,1,5
77,0.5,l2,1,5
77,0.5,fg,0.96,5
77,0.5,fg2,1,5
77,0.5,eb,0.24,1
77,0.5,eb2,0.94,45
77,0.5,im,0.24,1
77,0.5,im2,0.24,1
77,0.5,lp,0.24,1
77,0.5,lp2,0.24,1
77,0.5,sl,1,5
77,0.5,sl2,1,5
76,0.5,wt,1,5
76,0.5,wt2,1,5
76,0.5,l,1,5
76,0.5,l2,1,5
76,0.5,fg,0.98,5
76,0.5,fg2,0.98,5
76,0.5,eb,0.48,14
76,0.5,eb2,1,50
76,0.5,im,0.26,1
76,0.5,im2,0.26,1
76,0.5,lp,0.26,1
76,0.5,lp2,0.26,1
76,0.5,sl,1,5
76,0.5,sl2,1,5
75,0.5,wt,0.76,4
75,0.5,wt2,1,5
75,0.5,l,1,5
75,0.5,l2,1,5
75,0.5,fg,0.76,4
75,0.5,fg2,0.96,5
75,0.5,eb,0.26,1
75,0.5,eb2,0.98,49
75,0.5,im,0.26,1
75,0.5,im2,0.26,1
75,0.5,lp,0.26,1
75,0.5,lp2,0.26,1
75,0.5,sl,1,5
75,0.5,sl2,1,5
74,0.5,wt,1,5
74,0.5,wt2,1,5
74,0.5,l,1,5
74,0.5,l2,1,5
74,0.5,fg,0.78,4
74,0.5,fg2,0.94,5
74,0.5,eb,0.42,10
74,0.5,eb2,1,50
74,0.5,im,0.26,1
74,0.5,im2,0.26,1
74,0.5,lp,0.26,1
74,0.5,lp2,0.26,1
74,0.5,sl,1,5
74,0.5,sl2,1,6
73,0.5,wt,1,5
73,0.5,wt2,1,5
73,0.5,l,1,5
73,0.5,l2,1,5
73,0.5,fg,0.98,5
73,0.5,fg2,1,5
73,0.5,eb,0.44,12
73,0.5,eb2,0.8,35
73,0.5,im,0.24,1
73,0.5,im2,0.24,1
73,0.5,lp,0.24,1
73,0.5,lp2,0.24,1
73,0.5,sl,1,5
73,0.5,sl2,1,6
72,0.5,wt,0.86,5
72,0.5,wt2,0.74,4
72,0.5,l,1,5
72,0.5,l2,1,5
72,0.5,fg,0.92,5
72,0.5,fg2,0.94,5
72,0.5,eb,0.7,25
72,0.5,eb2,0.7,25
72,0.5,im,0.3,1
72,0.5,im2,0.3,1
72,0.5,lp,0.3,1
72,0.5,lp2,0.3,1
72,0.5,sl,1,5
72,0.5,sl2,1,5
71,0.5,wt,1,5
71,0.5,wt2,1,5
71,0.5,l,1,5
71,0.5,l2,1,5
71,0.5,fg,0.86,4
71,0.5,fg2,1,5
71,0.5,eb,0.4,9
71,0.5,eb2,0.9,36
71,0.5,im,0.3,1
71,0.5,im2,0.3,1
71,0.5,lp,0.3,1
71,0.5,lp2,0.3,1
71,0.5,sl,1,5
71,0.5,sl2,1,6
70,0.5,wt,0.54,3
70,0.5,wt2,0.7,4
70,0.5,l,1,5
70,0.5,l2,1,5
70,0.5,fg,0.92,5
70,0.5,fg2,1,5
70,0.5,eb,0.6,20
70,0.5,eb2,0.86,36
70,0.5,im,0.3,1
70,0.5,im2,0.3,1
70,0.5,lp,0.3,1
70,0.5,lp2,0.3,1
70,0.5,sl,1,5
70,0.5,sl2,0.98,5
69,0.5,wt,0.98,5
69,0.5,wt2,0.98,5
69,0.5,l,0.82,4
69,0.5,l2,1,5
69,0.5,fg,0.56,3
69,0.5,fg2,0.8,4
69,0.5,eb,0.74,23
69,0.5,eb2,0.74,23
69,0.5,im,0.28,1
69,0.5,im2,0.28,1
69,0.5,lp,0.28,1
69,0.5,lp2,0.28,1
69,0.5,sl,1,5
69,0.5,sl2,0.98,5
68,0.5,wt,1,5
68,0.5,wt2,1,5
68,0.5,l,1,5
68,0.5,l2,1,5
68,0.5,fg,0.96,5
68,0.5,fg2,0.98,5
68,0.5,eb,0.78,29
68,0.5,eb2,0.92,36
68,0.5,im,0.24,1
68,0.5,im2,0.24,1
68,0.5,lp,0.24,1
68,0.5,lp2,0.24,1
68,0.5,sl,1,6
68,0.5,sl2,0.98,5
67,0.5,wt,1,5
67,0.5,wt2,1,5
67,0.5,l,1,5
67,0.5,l2,1,5
67,0.5,fg,0.86,4
67,0.5,fg2,0.94,5
67,0.5,eb,0.8,25
67,0.5,eb2,0.94,34
67,0.5,im,0.34,1
67,0.5,im2,0.34,1
67,0.5,lp,0.34,1
67,0.5,lp2,0.34,1
67,0.5,sl,1,5
67,0.5,sl2,1,5
66,0.5,wt,0.8,4
66,0.5,wt2,0.82,4
66,0.5,l,0.96,5
66,0.5,l2,0.98,5
66,0.5,fg,0.66,3
66,0.5,fg2,0.96,5
66,0.5,eb,0.84,38
66,0.5,eb2,0.84,38
66,0.5,im,0.32,1
66,0.5,im2,0.32,1
66,0.5,lp,0.32,1
66,0.5,lp2,0.32,1
66,0.5,sl,0.98,5
66,0.5,sl2,0.98,5
65,0.5,wt,0.96,6
65,0.5,wt2,1,5
65,0.5,l,1,5
65,0.5,l2,1,5
65,0.5,fg,0.78,4
65,0.5,fg2,0.98,5
65,0.5,eb,0.7,25
65,0.5,eb2,0.86,29
65,0.5,im,0.3,1
65,0.5,im2,0.3,1
65,0.5,lp,0.3,1
65,0.5,lp2,0.3,1
65,0.5,sl,1,5
65,0.5,sl2,1,5
64,0.5,wt,1,5
64,0.5,wt2,1,5
64,0.5,l,0.98,5
64,0.5,l2,0.98,5
64,0.5,fg,0.96,5
64,0.5,fg2,0.98,5
64,0.5,eb,0.84,29
64,0.5,eb2,0.84,29
64,0.5,im,0.28,1
64,0.5,im2,0.28,1
64,0.5,lp,0.28,1
64,0.5,lp2,0.28,1
64,0.5,sl,1,5
64,0.5,sl2,1,5
63,0.5,wt,1,5
63,0.5,wt2,1,5
63,0.5,l,1,5
63,0.5,l2,1,5
63,0.5,fg,0.96,5
63,0.5,fg2,1,5
63,0.5,eb,0.52,15
63,0.5,eb2,0.94,39
63,0.5,im,0.26,1
63,0.5,im2,0.26,1
63,0.5,lp,0.26,1
63,0.5,lp2,0.26,1
63,0.5,sl,1,5
63,0.5,sl2,0.98,5
62,0.5,wt,1,5
62,0.5,wt2,1,5
62,0.5,l,1,5
62,0.5,l2,1,5
62,0.5,fg,1,5
62,0.5,fg2,1,5
62,0.5,eb,0.96,35
62,0.5,eb2,0.96,35
62,0.5,im,0.3,1
62,0.5,im2,0.3,1
62,0.5,lp,0.3,1
62,0.5,lp2,0.3,1
62,0.5,sl,1,6
62,0.5,sl2,1,5
61,0.5,wt,1,5
61,0.5,wt2,1,5
61,0.5,l,1,5
61,0.5,l2,1,5
61,0.5,fg,0.9,4
61,0.5,fg2,0.9,4
61,0.5,eb,0.64,14
61,0.5,eb2,0.76,22
61,0.5,im,0.28,1
61,0.5,im2,0.28,1
61,0.5,lp,0.28,1
61,0.5,lp2,0.28,1
61,0.5,sl,1,5
61,0.5,sl2,1,5
60,0.5,wt,1,5
60,0.5,wt2,1,5
60,0.5,l,1,5
60,0.5,l2,1,5
60,0.5,fg,0.98,5
60,0.5,fg2,1,5
60,0.5,eb,0.32,1
60,0.5,eb2,0.9,40
60,0.5,im,0.32,1
60,0.5,im2,0.32,1
60,0.5,lp,0.32,1
60,0.5,lp2,0.32,1
60,0.5,sl,1,6
60,0.5,sl2,0.98,5
59,0.5,wt,1,5
59,0.5,wt2,1,5
59,0.5,l,1,5
59,0.5,l2,1,5
59,0.5,fg,0.98,5
59,0.5,fg2,1,5
59,0.5,eb,0.22,1
59,0.5,eb2,0.92,40
59,0.5,im,0.22,1
59,0.5,im2,0.22,1
59,0.5,lp,0.22,1
59,0.5,lp2,0.22,1
59,0.5,sl,1,6
59,0.5,sl2,1,5
58,0.5,wt,0.96,5
58,0.5,wt2,0.78,4
58,0.5,l,1,5
58,0.5,l2,1,5
58,0.5,fg,1,5
58,0.5,fg2,1,5
58,0.5,eb,0.8,32
58,0.5,eb2,0.8,32
58,0.5,im,0.26,1
58,0.5,im2,0.26,1
58,0.5,lp,0.26,1
58,0.5,lp2,0.26,1
58,0.5,sl,1,5
58,0.5,sl2,1,5
57,0.5,wt,1,5
57,0.5,wt2,1,5
57,0.5,l,1,5
57,0.5,l2,1,5
57,0.5,fg,0.98,5
57,0.5,fg2,1,5
57,0.5,eb,0.32,6
57,0.5,eb2,0.82,32
57,0.5,im,0.24,1
57,0.5,im2,0.24,1
57,0.5,lp,0.24,1
57,0.5,lp2,0.24,1
57,0.5,sl,1,6
57,0.5,sl2,1,5
56,0.5,wt,1,5
56,0.5,wt2,1,5
56,0.5,l,1,5
56,0.5,l2,1,5
56,0.5,fg,0.98,5
56,0.5,fg2,0.98,5
56,0.5,eb,0.94,36
56,0.5,eb2,0.94,36
56,0.5,im,0.26,1
56,0.5,im2,0.26,1
56,0.5,lp,0.26,1
56,0.5,lp2,0.26,1
56,0.5,sl,1,5
56,0.5,sl2,1,5
55,0.5,wt,0.8,4
55,0.5,wt2,0.8,4
55,0.5,l,0.98,5
55,0.5,l2,0.98,5
55,0.5,fg,0.68,4
55,0.5,fg2,0.68,4
55,0.5,eb,0.56,9
55,0.5,eb2,0.94,37
55,0.5,im,0.42,1
55,0.5,im2,0.42,1
55,0.5,lp,0.42,1
55,0.5,lp2,0.42,1
55,0.5,sl,1,5
55,0.5,sl2,0.96,5
54,0.5,wt,0.76,4
54,0.5,wt2,0.76,4
54,0.5,l,1,5
54,0.5,l2,1,5
54,0.5,fg,0.82,4
54,0.5,fg2,0.98,5
54,0.5,eb,0.66,23
54,0.5,eb2,0.96,39
54,0.5,im,0.28,1
54,0.5,im2,0.28,1
54,0.5,lp,0.28,1
54,0.5,lp2,0.28,1
54,0.5,sl,1,5
54,0.5,sl2,1,5
53,0.5,wt,0.94,5
53,0.5,wt2,0.98,5
53,0.5,l,1,5
53,0.5,l2,1,5
53,0.5,fg,0.86,5
53,0.5,fg2,0.94,5
53,0.5,eb,0.7,24
53,0.5,eb2,0.8,32
53,0.5,im,0.34,1
53,0.5,im2,0.34,1
53,0.5,lp,0.34,1
53,0.5,lp2,0.34,1
53,0.5,sl,0.98,5
53,0.5,sl2,1,5
52,0.5,wt,1,5
52,0.5,wt2,1,5
52,0.5,l,1,5
52,0.5,l2,1,5
52,0.5,fg,1,5
52,0.5,fg2,1,5
52,0.5,eb,0.9,36
52,0.5,eb2,0.9,36
52,0.5,im,0.26,1
52,0.5,im2,0.26,1
52,0.5,lp,0.26,1
52,0.5,lp2,0.26,1
52,0.5,sl,1,5
52,0.5,sl2,0.98,5
51,0.5,wt,0.98,5
51,0.5,wt2,1,5
51,0.5,l,1,5
51,0.5,l2,1,5
51,0.5,fg,1,5
51,0.5,fg2,1,5
51,0.5,eb,0.84,24
51,0.5,eb2,0.84,24
51,0.5,im,0.24,1
51,0.5,im2,0.24,1
51,0.5,lp,0.24,1
51,0.5,lp2,0.24,1
51,0.5,sl,1,5
51,0.5,sl2,1,5
50,0.5,wt,0.98,5
50,0.5,wt2,0.98,5
50,0.5,l,1,5
50,0.5,l2,1,5
50,0.5,fg,0.96,5
50,0.5,fg2,0.98,5
50,0.5,eb,0.62,18
50,0.5,eb2,0.68,25
50,0.5,im,0.3,1
50,0.5,im2,0.3,1
50,0.5,lp,0.3,1
50,0.5,lp2,0.3,1
50,0.5,sl,0.98,5
50,0.5,sl2,0.98,5
49,0.5,wt,1,5
49,0.5,wt2,1,5
49,0.5,l,1,5
49,0.5,l2,1,5
49,0.5,fg,0.96,5
49,0.5,fg2,0.96,5
49,0.5,eb,0.94,29
49,0.5,eb2,0.96,31
49,0.5,im,0.26,1
49,0.5,im2,0.26,1
49,0.5,lp,0.26,1
49,0.5,lp2,0.26,1
49,0.5,sl,1,6
49,0.5,sl2,1,6
48,0.5,wt,1,5
48,0.5,wt2,1,5
48,0.5,l,1,5
48,0.5,l2,1,5
48,0.5,fg,0.98,5
48,0.5,fg2,0.98,5
48,0.5,eb,0.26,1
48,0.5,eb2,0.72,32
48,0.5,im,0.26,1
48,0.5,im2,0.26,1
48,0.5,lp,0.26,1
48,0.5,lp2,0.26,1
48,0.5,sl,1,5
48,0.5,sl2,0.98,5
47,0.5,wt,1,5
47,0.5,wt2,1,5
47,0.5,l,1,5
47,0.5,l2,1,5
47,0.5,fg,0.98,5
47,0.5,fg2,1,5
47,0.5,eb,0.7,21
47,0.5,eb2,0.76,24
47,0.5,im,0.32,1
47,0.5,im2,0.32,1
47,0.5,lp,0.32,1
47,0.5,lp2,0.32,1
47,0.5,sl,1,5
47,0.5,sl2,1,5
46,0.5,wt,0.98,5
46,0.5,wt2,0.98,5
46,0.5,l,0.84,4
46,0.5,l2,1,5
46,0.5,fg,0.76,4
46,0.5,fg2,0.86,5
46,0.5,eb,0.42,9
46,0.5,eb2,0.9,37
46,0.5,im,0.26,1
46,0.5,im2,0.26,1
46,0.5,lp,0.26,1
46,0.5,lp2,0.26,1
46,0.5,sl,1,5
46,0.5,sl2,1,5
45,0.5,wt,1,5
45,0.5,wt2,1,5
45,0.5,l,1,5
45,0.5,l2,1,5
45,0.5,fg,0.92,5
45,0.5,fg2,0.98,5
45,0.5,eb,0.88,28
45,0.5,eb2,0.98,34
45,0.5,im,0.36,1
45,0.5,im2,0.36,1
45,0.5,lp,0.36,1
45,0.5,lp2,0.36,1
45,0.5,sl,0.98,5
45,0.5,sl2,1,6
44,0.5,wt,0.98,5
44,0.5,wt2,0.98,5
44,0.5,l,1,5
44,0.5,l2,1,5
44,0.5,fg,0.84,4
44,0.5,fg2,0.86,4
44,0.5,eb,0.64,21
44,0.5,eb2,0.74,23
44,0.5,im,0.26,1
44,0.5,im2,0.26,1
44,0.5,lp,0.26,1
44,0.5,lp2,0.26,1
44,0.5,sl,1,5
44,0.5,sl2,1,5
43,0.5,wt,1,5
43,0.5,wt2,1,5
43,0.5,l,1,5
43,0.5,l2,1,5
43,0.5,fg,0.94,5
43,0.5,fg2,0.98,5
43,0.5,eb,0.78,32
43,0.5,eb2,0.78,32
43,0.5,im,0.28,1
43,0.5,im2,0.28,1
43,0.5,lp,0.28,1
43,0.5,lp2,0.28,1
43,0.5,sl,1,5
43,0.5,sl2,1,5
42,0.5,wt,1,5
42,0.5,wt2,1,5
42,0.5,l,1,5
42,0.5,l2,1,5
42,0.5,fg,0.98,5
42,0.5,fg2,1,5
42,0.5,eb,0.98,35
42,0.5,eb2,0.98,35
42,0.5,im,0.32,1
42,0.5,im2,0.32,1
42,0.5,lp,0.32,1
42,0.5,lp2,0.32,1
42,0.5,sl,1,5
42,0.5,sl2,1,6
41,0.5,wt,1,5
41,0.5,wt2,1,5
41,0.5,l,1,5
41,0.5,l2,1,5
41,0.5,fg,0.98,5
41,0.5,fg2,0.98,5
41,0.5,eb,0.68,24
41,0.5,eb2,0.92,38
41,0.5,im,0.26,1
41,0.5,im2,0.26,1
41,0.5,lp,0.26,1
41,0.5,lp2,0.26,1
41,0.5,sl,1,6
41,0.5,sl2,1,6
40,0.5,wt,1,5
40,0.5,wt2,0.8,4
40,0.5,l,1,5
40,0.5,l2,1,5
40,0.5,fg,0.76,4
40,0.5,fg2,1,5
40,0.5,eb,0.8,30
40,0.5,eb2,0.88,34
40,0.5,im,0.24,1
40,0.5,im2,0.24,1
40,0.5,lp,0.24,1
40,0.5,lp2,0.24,1
40,0.5,sl,1,5
40,0.5,sl2,1,5
39,0.5,wt,1,5
39,0.5,wt2,1,5
39,0.5,l,1,5
39,0.5,l2,1,5
39,0.5,fg,0.98,5
39,0.5,fg2,0.98,5
39,0.5,eb,0.24,1
39,0.5,eb2,0.78,31
39,0.5,im,0.24,1
39,0.5,im2,0.24,1
39,0.5,lp,0.24,1
39,0.5,lp2,0.24,1
39,0.5,sl,1,5
39,0.5,sl2,0.98,5
38,0.5,wt,0.88,5
38,0.5,wt2,0.78,4
38,0.5,l,0.98,5
38,0.5,l2,0.98,5
38,0.5,fg,0.96,5
38,0.5,fg2,0.96,5
38,0.5,eb,0.82,31
38,0.5,eb2,0.86,35
38,0.5,im,0.26,1
38,0.5,im2,0.26,1
38,0.5,lp,0.26,1
38,0.5,lp2,0.26,1
38,0.5,sl,0.98,5
38,0.5,sl2,0.96,5
37,0.5,wt,1,5
37,0.5,wt2,1,5
37,0.5,l,1,5
37,0.5,l2,1,5
37,0.5,fg,1,5
37,0.5,fg2,1,5
37,0.5,eb,0.26,1
37,0.5,eb2,0.88,33
37,0.5,im,0.26,1
37,0.5,im2,0.26,1
37,0.5,lp,0.26,1
37,0.5,lp2,0.26,1
37,0.5,sl,1,5
37,0.5,sl2,1,6
36,0.5,wt,0.98,4
36,0.5,wt2,0.98,4
36,0.5,l,0.98,4
36,0.5,l2,0.98,4
36,0.5,fg,0.92,4
36,0.5,fg2,0.96,4
36,0.5,eb,0.86,27
36,0.5,eb2,0.86,27
36,0.5,im,0.38,1
36,0.5,im2,0.38,1
36,0.5,lp,0.38,1
36,0.5,lp2,0.38,1
36,0.5,sl,0.98,4
36,0.5,sl2,0.98,4
35,0.5,wt,0.94,5
35,0.5,wt2,1,6
35,0.5,l,1,5
35,0.5,l2,1,5
35,0.5,fg,0.72,4
35,0.5,fg2,0.76,4
35,0.5,eb,0.72,31
35,0.5,eb2,0.78,33
35,0.5,im,0.24,1
35,0.5,im2,0.24,1
35,0.5,lp,0.24,1
35,0.5,lp2,0.24,1
35,0.5,sl,1,5
35,0.5,sl2,1,5
34,0.5,wt,0.98,5
34,0.5,wt2,0.98,5
34,0.5,l,0.98,5
34,0.5,l2,0.98,5
34,0.5,fg,0.82,4
34,0.5,fg2,0.9,5
34,0.5,eb,0.82,25
34,0.5,eb2,0.9,29
34,0.5,im,0.28,1
34,0.5,im2,0.28,1
34,0.5,lp,0.28,1
34,0.5,lp2,0.28,1
34,0.5,sl,0.98,5
34,0.5,sl2,0.98,5
33,0.5,wt,1,5
33,0.5,wt2,1,5
33,0.5,l,1,5
33,0.5,l2,1,5
33,0.5,fg,0.96,5
33,0.5,fg2,0.98,5
33,0.5,eb,0.78,22
33,0.5,eb2,0.78,22
33,0.5,im,0.26,1
33,0.5,im2,0.26,1
33,0.5,lp,0.26,1
33,0.5,lp2,0.26,1
33,0.5,sl,1,5
33,0.5,sl2,1,5
32,0.5,wt,1,5
32,0.5,wt2,1,5
32,0.5,l,1,5
32,0.5,l2,1,5
32,0.5,fg,1,5
32,0.5,fg2,1,5
32,0.5,eb,0.66,22
32,0.5,eb2,0.84,33
32,0.5,im,0.24,1
32,0.5,im2,0.24,1
32,0.5,lp,0.24,1
32,0.5,lp2,0.24,1
32,0.5,sl,1,5
