run,alpha,method,accuracies
786,0.8,eb2,0.96
786,0.8,im,0.24
786,0.8,im2,0.24
786,0.8,lp,0.24
786,0.8,lp2,1
786,0.8,sl,0.54
786,0.8,sl2,0.54
785,0.8,wt,0.62
785,0.8,wt2,0.36
785,0.8,l,0.58
785,0.8,l2,0.72
785,0.8,fg,0.56
785,0.8,fg2,0.64
785,0.8,eb,0.36
785,0.8,eb2,0.86
785,0.8,im,0.36
785,0.8,im2,0.36
785,0.8,lp,0.36
785,0.8,lp2,1
785,0.8,sl,0.58
785,0.8,sl2,0.6
784,0.8,wt,0.5
784,0.8,wt2,0.26
784,0.8,l,0.4
784,0.8,l2,0.64
784,0.8,fg,0.38
784,0.8,fg2,0.6
784,0.8,eb,0.26
784,0.8,eb2,0.98
784,0.8,im,0.26
784,0.8,im2,0.26
784,0.8,lp,0.26
784,0.8,lp2,1
784,0.8,sl,0.46
784,0.8,sl2,0.42
783,0.8,wt,0.4
783,0.8,wt2,0.22
783,0.8,l,0.4
783,0.8,l2,0.64
783,0.8,fg,0.54
783,0.8,fg2,0.64
783,0.8,eb,0.22
783,0.8,eb2,0.92
783,0.8,im,0.22
783,0.8,im2,0.22
783,0.8,lp,0.22
783,0.8,lp2,1
783,0.8,sl,0.5
783,0.8,sl2,0.54
782,0.8,wt,0.38
782,0.8,wt2,0.26
782,0.8,l,0.44
782,0.8,l2,0.58
782,0.8,fg,0.4
782,0.8,fg2,0.66
782,0.8,eb,0.26
782,0.8,eb2,0.94
782,0.8,im,0.26
782,0.8,im2,0.26
782,0.8,lp,0.26
782,0.8,lp2,1
782,0.8,sl,0.42
782,0.8,sl2,0.44
781,0.8,wt,0.38
781,0.8,wt2,0.28
781,0.8,l,0.48
781,0.8,l2,0.56
781,0.8,fg,0.48
781,0.8,fg2,0.52
781,0.8,eb,0.28
781,0.8,eb2,0.94
781,0.8,im,0.28
781,0.8,im2,0.28
781,0.8,lp,0.28
781,0.8,lp2,1
781,0.8,sl,0.48
781,0.8,sl2,0.48
780,0.8,wt,0.4
780,0.8,wt2,0.26
780,0.8,l,0.44
780,0.8,l2,0.56
780,0.8,fg,0.46
780,0.8,fg2,0.58
780,0.8,eb,0.26
780,0.8,eb2,0.96
780,0.8,im,0.26
780,0.8,im2,0.26
780,0.8,lp,0.26
780,0.8,lp2,1
780,0.8,sl,0.46
780,0.8,sl2,0.58
779,0.8,wt,0.38
779,0.8,wt2,0.26
779,0.8,l,0.48
779,0.8,l2,0.56
779,0.8,fg,0.46
779,0.8,fg2,0.62
779,0.8,eb,0.26
779,0.8,eb2,0.98
779,0.8,im,0.26
779,0.8,im2,0.26
779,0.8,lp,0.26
779,0.8,lp2,1
779,0.8,sl,0.48
779,0.8,sl2,0.62
778,0.8,wt,0.42
778,0.8,wt2,0.26
778,0.8,l,0.56
778,0.8,l2,0.52
778,0.8,fg,0.42
778,0.8,fg2,0.6
778,0.8,eb,0.26
778,0.8,eb2,1
778,0.8,im,0.26
778,0.8,im2,0.26
778,0.8,lp,0.26
778,0.8,lp2,1
778,0.8,sl,0.56
778,0.8,sl2,0.58
777,0.8,wt,0.38
777,0.8,wt2,0.28
777,0.8,l,0.56
777,0.8,l2,0.64
777,0.8,fg,0.38
777,0.8,fg2,0.6
777,0.8,eb,0.28
777,0.8,eb2,1
777,0.8,im,0.28
777,0.8,im2,0.28
777,0.8,lp,0.28
777,0.8,lp2,1
777,0.8,sl,0.42
777,0.8,sl2,0.44
776,0.8,wt,0.36
776,0.8,wt2,0.24
776,0.8,l,0.58
776,0.8,l2,0.62
776,0.8,fg,0.34
776,0.8,fg2,0.62
776,0.8,eb,0.24
776,0.8,eb2,0.94
776,0.8,im,0.24
776,0.8,im2,0.24
776,0.8,lp,0.24
776,0.8,lp2,1
776,0.8,sl,0.58
776,0.8,sl2,0.58
775,0.8,wt,0.42
775,0.8,wt2,0.24
775,0.8,l,0.44
775,0.8,l2,0.56
775,0.8,fg,0.42
775,0.8,fg2,0.6
775,0.8,eb,0.24
775,0.8,eb2,0.94
775,0.8,im,0.24
775,0.8,im2,0.24
775,0.8,lp,0.24
775,0.8,lp2,1
775,0.8,sl,0.44
775,0.8,sl2,0.44
774,0.8,wt,0.34
774,0.8,wt2,0.24
774,0.8,l,0.44
774,0.8,l2,0.6
774,0.8,fg,0.36
774,0.8,fg2,0.54
774,0.8,eb,0.24
774,0.8,eb2,1
774,0.8,im,0.24
774,0.8,im2,0.24
774,0.8,lp,0.24
774,0.8,lp2,1
774,0.8,sl,0.36
774,0.8,sl2,0.36
773,0.8,wt,0.42
773,0.8,wt2,0.24
773,0.8,l,0.5
773,0.8,l2,0.64
773,0.8,fg,0.42
773,0.8,fg2,0.64
773,0.8,eb,0.24
773,0.8,eb2,0.98
773,0.8,im,0.24
773,0.8,im2,0.24
773,0.8,lp,0.24
773,0.8,lp2,1
773,0.8,sl,0.56
773,0.8,sl2,0.52
772,0.8,wt,0.42
772,0.8,wt2,0.22
772,0.8,l,0.56
772,0.8,l2,0.74
772,0.8,fg,0.38
772,0.8,fg2,0.7
772,0.8,eb,0.22
772,0.8,eb2,1
772,0.8,im,0.22
772,0.8,im2,0.22
772,0.8,lp,0.22
772,0.8,lp2,1
772,0.8,sl,0.5
772,0.8,sl2,0.5
771,0.8,wt,0.38
771,0.8,wt2,0.24
771,0.8,l,0.52
771,0.8,l2,0.76
771,0.8,fg,0.46
771,0.8,fg2,0.76
771,0.8,eb,0.24
771,0.8,eb2,1
771,0.8,im,0.24
771,0.8,im2,0.24
771,0.8,lp,0.24
771,0.8,lp2,1
771,0.8,sl,0.48
771,0.8,sl2,0.48
770,0.8,wt,0.4
770,0.8,wt2,0.24
770,0.8,l,0.4
770,0.8,l2,0.64
770,0.8,fg,0.4
770,0.8,fg2,0.6
770,0.8,eb,0.24
770,0.8,eb2,0.86
770,0.8,im,0.24
770,0.8,im2,0.24
770,0.8,lp,0.24
770,0.8,lp2,1
770,0.8,sl,0.5
770,0.8,sl2,0.42
769,0.8,wt,0.6
769,0.8,wt2,0.26
769,0.8,l,0.5
769,0.8,l2,0.64
769,0.8,fg,0.44
769,0.8,fg2,0.56
769,0.8,eb,0.26
769,0.8,eb2,0.92
769,0.8,im,0.26
769,0.8,im2,0.26
769,0.8,lp,0.26
769,0.8,lp2,1
769,0.8,sl,0.54
769,0.8,sl2,0.44
768,0.8,wt,0.36
768,0.8,wt2,0.24
768,0.8,l,0.54
768,0.8,l2,0.82
768,0.8,fg,0.36
768,0.8,fg2,0.62
768,0.8,eb,0.24
768,0.8,eb2,0.96
768,0.8,im,0.24
768,0.8,im2,0.24
768,0.8,lp,0.24
768,0.8,lp2,1
768,0.8,sl,0.54
768,0.8,sl2,0.48
767,0.8,wt,0.42
767,0.8,wt2,0.24
767,0.8,l,0.42
767,0.8,l2,0.6
767,0.8,fg,0.42
767,0.8,fg2,0.62
767,0.8,eb,0.24
767,0.8,eb2,0.98
767,0.8,im,0.24
767,0.8,im2,0.24
767,0.8,lp,0.24
767,0.8,lp2,1
767,0.8,sl,0.42
767,0.8,sl2,0.56
766,0.8,wt,0.46
766,0.8,wt2,0.28
766,0.8,l,0.56
766,0.8,l2,0.52
766,0.8,fg,0.42
766,0.8,fg2,0.6
766,0.8,eb,0.28
766,0.8,eb2,0.88
766,0.8,im,0.28
766,0.8,im2,0.28
766,0.8,lp,0.28
766,0.8,lp2,1
766,0.8,sl,0.52
766,0.8,sl2,0.6
765,0.8,wt,0.38
765,0.8,wt2,0.28
765,0.8,l,0.46
765,0.8,l2,0.56
765,0.8,fg,0.52
765,0.8,fg2,0.56
765,0.8,eb,0.28
765,0.8,eb2,0.96
765,0.8,im,0.28
765,0.8,im2,0.28
765,0.8,lp,0.28
765,0.8,lp2,1
765,0.8,sl,0.48
765,0.8,sl2,0.54
764,0.8,wt,0.44
764,0.8,wt2,0.26
764,0.8,l,0.54
764,0.8,l2,0.64
764,0.8,fg,0.5
764,0.8,fg2,0.62
764,0.8,eb,0.26
764,0.8,eb2,0.96
764,0.8,im,0.26
764,0.8,im2,0.26
764,0.8,lp,0.26
764,0.8,lp2,1
764,0.8,sl,0.54
764,0.8,sl2,0.56
763,0.8,wt,0.44
763,0.8,wt2,0.24
763,0.8,l,0.7
763,0.8,l2,0.74
763,0.8,fg,0.54
763,0.8,fg2,0.74
763,0.8,eb,0.24
763,0.8,eb2,0.94
763,0.8,im,0.24
763,0.8,im2,0.24
763,0.8,lp,0.24
763,0.8,lp2,1
763,0.8,sl,0.54
763,0.8,sl2,0.54
762,0.8,wt,0.4
762,0.8,wt2,0.24
762,0.8,l,0.42
762,0.8,l2,0.52
762,0.8,fg,0.36
762,0.8,fg2,0.58
762,0.8,eb,0.24
762,0.8,eb2,0.94
762,0.8,im,0.24
762,0.8,im2,0.24
762,0.8,lp,0.24
762,0.8,lp2,1
762,0.8,sl,0.38
762,0.8,sl2,0.44
761,0.8,wt,0.4
761,0.8,wt2,0.26
761,0.8,l,0.52
761,0.8,l2,0.76
761,0.8,fg,0.32
761,0.8,fg2,0.78
761,0.8,eb,0.26
761,0.8,eb2,0.98
761,0.8,im,0.26
761,0.8,im2,0.26
761,0.8,lp,0.26
761,0.8,lp2,1
761,0.8,sl,0.48
761,0.8,sl2,0.62
760,0.8,wt,0.38
760,0.8,wt2,0.24
760,0.8,l,0.58
760,0.8,l2,0.7
760,0.8,fg,0.54
760,0.8,fg2,0.7
760,0.8,eb,0.24
760,0.8,eb2,0.96
760,0.8,im,0.24
760,0.8,im2,0.24
760,0.8,lp,0.24
760,0.8,lp2,1
760,0.8,sl,0.44
760,0.8,sl2,0.5
759,0.8,wt,0.58
759,0.8,wt2,0.26
759,0.8,l,0.62
759,0.8,l2,0.72
759,0.8,fg,0.54
759,0.8,fg2,0.7
759,0.8,eb,0.26
759,0.8,eb2,0.9
759,0.8,im,0.26
759,0.8,im2,0.26
759,0.8,lp,0.26
759,0.8,lp2,1
759,0.8,sl,0.66
759,0.8,sl2,0.66
758,0.8,wt,0.6
758,0.8,wt2,0.34
758,0.8,l,0.56
758,0.8,l2,0.64
758,0.8,fg,0.44
758,0.8,fg2,0.72
758,0.8,eb,0.34
758,0.8,eb2,1
758,0.8,im,0.34
758,0.8,im2,0.34
758,0.8,lp,0.34
758,0.8,lp2,1
758,0.8,sl,0.54
758,0.8,sl2,0.54
757,0.8,wt,0.6
757,0.8,wt2,0.3
757,0.8,l,0.66
757,0.8,l2,0.7
757,0.8,fg,0.6
757,0.8,fg2,0.72
757,0.8,eb,0.3
757,0.8,eb2,0.96
757,0.8,im,0.3
757,0.8,im2,0.3
757,0.8,lp,0.3
757,0.8,lp2,0.3
757,0.8,sl,0.66
757,0.8,sl2,0.66
756,0.8,wt,0.44
756,0.8,wt2,0.28
756,0.8,l,0.66
756,0.8,l2,0.72
756,0.8,fg,0.44
756,0.8,fg2,0.72
756,0.8,eb,0.28
756,0.8,eb2,0.96
756,0.8,im,0.28
756,0.8,im2,0.28
756,0.8,lp,0.28
756,0.8,lp2,1
756,0.8,sl,0.5
756,0.8,sl2,0.52
755,0.8,wt,0.36
755,0.8,wt2,0.26
755,0.8,l,0.42
755,0.8,l2,0.54
755,0.8,fg,0.34
755,0.8,fg2,0.52
755,0.8,eb,0.26
755,0.8,eb2,0.94
755,0.8,im,0.26
755,0.8,im2,0.26
755,0.8,lp,0.26
755,0.8,lp2,1
755,0.8,sl,0.5
755,0.8,sl2,0.52
754,0.8,wt,0.32
754,0.8,wt2,0.26
754,0.8,l,0.48
754,0.8,l2,0.58
754,0.8,fg,0.34
754,0.8,fg2,0.68
754,0.8,eb,0.26
754,0.8,eb2,0.96
754,0.8,im,0.26
754,0.8,im2,0.26
754,0.8,lp,0.26
754,0.8,lp2,1
754,0.8,sl,0.44
754,0.8,sl2,0.44
753,0.8,wt,0.44
753,0.8,wt2,0.26
753,0.8,l,0.46
753,0.8,l2,0.68
753,0.8,fg,0.44
753,0.8,fg2,0.58
753,0.8,eb,0.26
753,0.8,eb2,1
753,0.8,im,0.26
753,0.8,im2,0.26
753,0.8,lp,0.26
753,0.8,lp2,1
753,0.8,sl,0.46
753,0.8,sl2,0.5
752,0.8,wt,0.44
752,0.8,wt2,0.28
752,0.8,l,0.46
752,0.8,l2,0.64
752,0.8,fg,0.36
752,0.8,fg2,0.54
752,0.8,eb,0.28
752,0.8,eb2,0.96
752,0.8,im,0.28
752,0.8,im2,0.28
752,0.8,lp,0.28
752,0.8,lp2,1
752,0.8,sl,0.46
752,0.8,sl2,0.5
751,0.8,wt,0.4
751,0.8,wt2,0.26
751,0.8,l,0.44
751,0.8,l2,0.7
751,0.8,fg,0.38
751,0.8,fg2,0.66
751,0.8,eb,0.26
751,0.8,eb2,1
751,0.8,im,0.26
751,0.8,im2,0.26
751,0.8,lp,0.26
751,0.8,lp2,1
751,0.8,sl,0.58
751,0.8,sl2,0.4
750,0.8,wt,0.5
750,0.8,wt2,0.24
750,0.8,l,0.52
750,0.8,l2,0.64
750,0.8,fg,0.46
750,0.8,fg2,0.64
750,0.8,eb,0.24
750,0.8,eb2,0.9
750,0.8,im,0.24
750,0.8,im2,0.24
750,0.8,lp,0.24
750,0.8,lp2,1
750,0.8,sl,0.48
750,0.8,sl2,0.46
749,0.8,wt,0.5
749,0.8,wt2,0.26
749,0.8,l,0.56
749,0.8,l2,0.6
749,0.8,fg,0.3
749,0.8,fg2,0.58
749,0.8,eb,0.26
749,0.8,eb2,0.9
749,0.8,im,0.26
749,0.8,im2,0.26
749,0.8,lp,0.26
749,0.8,lp2,1
749,0.8,sl,0.52
749,0.8,sl2,0.52
748,0.8,wt,0.4
748,0.8,wt2,0.26
748,0.8,l,0.54
748,0.8,l2,0.78
748,0.8,fg,0.36
748,0.8,fg2,0.6
748,0.8,eb,0.26
748,0.8,eb2,0.96
748,0.8,im,0.26
748,0.8,im2,0.26
748,0.8,lp,0.26
748,0.8,lp2,1
748,0.8,sl,0.52
748,0.8,sl2,0.52
747,0.8,wt,0.36
747,0.8,wt2,0.26
747,0.8,l,0.54
747,0.8,l2,0.6
747,0.8,fg,0.38
747,0.8,fg2,0.66
747,0.8,eb,0.26
747,0.8,eb2,1
747,0.8,im,0.26
747,0.8,im2,0.26
747,0.8,lp,0.26
747,0.8,lp2,1
747,0.8,sl,0.58
747,0.8,sl2,0.5
746,0.8,wt,0.76
746,0.8,wt2,0.24
746,0.8,l,0.66
746,0.8,l2,0.8
746,0.8,fg,0.54
746,0.8,fg2,0.72
746,0.8,eb,0.24
746,0.8,eb2,0.98
746,0.8,im,0.24
746,0.8,im2,0.24
746,0.8,lp,0.24
746,0.8,lp2,1
746,0.8,sl,0.64
746,0.8,sl2,0.62
745,0.8,wt,0.4
745,0.8,wt2,0.22
745,0.8,l,0.46
745,0.8,l2,0.6
745,0.8,fg,0.4
745,0.8,fg2,0.44
745,0.8,eb,0.22
745,0.8,eb2,0.98
745,0.8,im,0.22
745,0.8,im2,0.22
745,0.8,lp,0.22
745,0.8,lp2,1
745,0.8,sl,0.46
745,0.8,sl2,0.46
744,0.8,wt,0.42
744,0.8,wt2,0.26
744,0.8,l,0.42
744,0.8,l2,0.62
744,0.8,fg,0.48
744,0.8,fg2,0.56
744,0.8,eb,0.26
744,0.8,eb2,0.98
744,0.8,im,0.26
744,0.8,im2,0.26
744,0.8,lp,0.26
744,0.8,lp2,1
744,0.8,sl,0.48
744,0.8,sl2,0.48
743,0.8,wt,0.36
743,0.8,wt2,0.3
743,0.8,l,0.46
743,0.8,l2,0.58
743,0.8,fg,0.34
743,0.8,fg2,0.54
743,0.8,eb,0.3
743,0.8,eb2,0.98
743,0.8,im,0.3
743,0.8,im2,0.3
743,0.8,lp,0.3
743,0.8,lp2,1
743,0.8,sl,0.42
743,0.8,sl2,0.42
742,0.8,wt,0.38
742,0.8,wt2,0.3
742,0.8,l,0.52
742,0.8,l2,0.66
742,0.8,fg,0.48
742,0.8,fg2,0.66
742,0.8,eb,0.3
742,0.8,eb2,0.9
742,0.8,im,0.3
742,0.8,im2,0.3
742,0.8,lp,0.3
742,0.8,lp2,1
742,0.8,sl,0.48
742,0.8,sl2,0.48
741,0.8,wt,0.44
741,0.8,wt2,0.32
741,0.8,l,0.5
741,0.8,l2,0.74
741,0.8,fg,0.44
741,0.8,fg2,0.58
741,0.8,eb,0.32
741,0.8,eb2,0.96
741,0.8,im,0.32
741,0.8,im2,0.32
741,0.8,lp,0.32
741,0.8,lp2,1
741,0.8,sl,0.52
741,0.8,sl2,0.52
740,0.8,wt,0.36
740,0.8,wt2,0.34
740,0.8,l,0.54
740,0.8,l2,0.72
740,0.8,fg,0.36
740,0.8,fg2,0.7
740,0.8,eb,0.34
740,0.8,eb2,1
740,0.8,im,0.34
740,0.8,im2,0.34
740,0.8,lp,0.34
740,0.8,lp2,1
740,0.8,sl,0.48
740,0.8,sl2,0.68
739,0.8,wt,0.38
739,0.8,wt2,0.26
739,0.8,l,0.42
739,0.8,l2,0.74
739,0.8,fg,0.42
739,0.8,fg2,0.62
739,0.8,eb,0.26
739,0.8,eb2,0.94
739,0.8,im,0.26
739,0.8,im2,0.26
739,0.8,lp,0.26
739,0.8,lp2,1
739,0.8,sl,0.5
739,0.8,sl2,0.52
738,0.8,wt,0.34
738,0.8,wt2,0.3
738,0.8,l,0.42
738,0.8,l2,0.58
738,0.8,fg,0.3
738,0.8,fg2,0.56
738,0.8,eb,0.3
738,0.8,eb2,1
738,0.8,im,0.3
738,0.8,im2,0.3
738,0.8,lp,0.3
738,0.8,lp2,1
738,0.8,sl,0.44
738,0.8,sl2,0.4
737,0.8,wt,0.36
737,0.8,wt2,0.24
737,0.8,l,0.46
737,0.8,l2,0.7
737,0.8,fg,0.44
737,0.8,fg2,0.58
737,0.8,eb,0.24
737,0.8,eb2,0.98
737,0.8,im,0.24
737,0.8,im2,0.24
737,0.8,lp,0.24
737,0.8,lp2,1
737,0.8,sl,0.44
737,0.8,sl2,0.42
736,0.8,wt,0.46
736,0.8,wt2,0.26
736,0.8,l,0.52
736,0.8,l2,0.52
736,0.8,fg,0.48
736,0.8,fg2,0.56
736,0.8,eb,0.26
736,0.8,eb2,0.86
736,0.8,im,0.26
736,0.8,im2,0.26
736,0.8,lp,0.26
736,0.8,lp2,1
736,0.8,sl,0.48
736,0.8,sl2,0.5
735,0.8,wt,0.38
735,0.8,wt2,0.32
735,0.8,l,0.54
735,0.8,l2,0.6
735,0.8,fg,0.36
735,0.8,fg2,0.56
735,0.8,eb,0.32
735,0.8,eb2,0.92
735,0.8,im,0.32
735,0.8,im2,0.32
735,0.8,lp,0.32
735,0.8,lp2,1
735,0.8,sl,0.38
735,0.8,sl2,0.38
734,0.8,wt,0.52
734,0.8,wt2,0.26
734,0.8,l,0.54
734,0.8,l2,0.6
734,0.8,fg,0.5
734,0.8,fg2,0.66
734,0.8,eb,0.26
734,0.8,eb2,1
734,0.8,im,0.26
734,0.8,im2,0.26
734,0.8,lp,0.26
734,0.8,lp2,1
734,0.8,sl,0.56
734,0.8,sl2,0.58
733,0.8,wt,0.36
733,0.8,wt2,0.24
733,0.8,l,0.4
733,0.8,l2,0.52
733,0.8,fg,0.38
733,0.8,fg2,0.6
733,0.8,eb,0.24
733,0.8,eb2,0.94
733,0.8,im,0.24
733,0.8,im2,0.24
733,0.8,lp,0.24
733,0.8,lp2,1
733,0.8,sl,0.38
733,0.8,sl2,0.4
732,0.8,wt,0.32
732,0.8,wt2,0.26
732,0.8,l,0.44
732,0.8,l2,0.7
732,0.8,fg,0.36
732,0.8,fg2,0.7
732,0.8,eb,0.26
732,0.8,eb2,0.98
732,0.8,im,0.26
732,0.8,im2,0.26
732,0.8,lp,0.26
732,0.8,lp2,1
732,0.8,sl,0.46
732,0.8,sl2,0.46
731,0.8,wt,0.4
731,0.8,wt2,0.28
731,0.8,l,0.46
731,0.8,l2,0.68
731,0.8,fg,0.42
731,0.8,fg2,0.62
731,0.8,eb,0.28
731,0.8,eb2,0.92
731,0.8,im,0.28
731,0.8,im2,0.28
731,0.8,lp,0.28
731,0.8,lp2,1
731,0.8,sl,0.5
731,0.8,sl2,0.48
730,0.8,wt,0.56
730,0.8,wt2,0.26
730,0.8,l,0.46
730,0.8,l2,0.6
730,0.8,fg,0.52
730,0.8,fg2,0.62
730,0.8,eb,0.26
730,0.8,eb2,0.9
730,0.8,im,0.26
730,0.8,im2,0.26
730,0.8,lp,0.26
730,0.8,lp2,1
730,0.8,sl,0.5
730,0.8,sl2,0.48
729,0.8,wt,0.56
729,0.8,wt2,0.3
729,0.8,l,0.66
729,0.8,l2,0.86
729,0.8,fg,0.46
729,0.8,fg2,0.82
729,0.8,eb,0.3
729,0.8,eb2,0.94
729,0.8,im,0.3
729,0.8,im2,0.3
729,0.8,lp,0.3
729,0.8,lp2,1
729,0.8,sl,0.58
729,0.8,sl2,0.66
728,0.8,wt,0.4
728,0.8,wt2,0.28
728,0.8,l,0.66
728,0.8,l2,0.62
728,0.8,fg,0.5
728,0.8,fg2,0.6
728,0.8,eb,0.28
728,0.8,eb2,0.86
728,0.8,im,0.28
728,0.8,im2,0.28
728,0.8,lp,0.28
728,0.8,lp2,1
728,0.8,sl,0.5
728,0.8,sl2,0.62
727,0.8,wt,0.32
727,0.8,wt2,0.26
727,0.8,l,0.56
727,0.8,l2,0.6
727,0.8,fg,0.4
727,0.8,fg2,0.52
727,0.8,eb,0.26
727,0.8,eb2,0.98
727,0.8,im,0.26
727,0.8,im2,0.26
727,0.8,lp,0.26
727,0.8,lp2,1
727,0.8,sl,0.42
727,0.8,sl2,0.42
726,0.8,wt,0.5
726,0.8,wt2,0.28
726,0.8,l,0.46
726,0.8,l2,0.6
726,0.8,fg,0.52
726,0.8,fg2,0.6
726,0.8,eb,0.28
726,0.8,eb2,0.98
726,0.8,im,0.28
726,0.8,im2,0.28
726,0.8,lp,0.28
726,0.8,lp2,0.28
726,0.8,sl,0.48
726,0.8,sl2,0.4
725,0.8,wt,0.56
725,0.8,wt2,0.24
725,0.8,l,0.56
725,0.8,l2,0.7
725,0.8,fg,0.42
725,0.8,fg2,0.7
725,0.8,eb,0.24
725,0.8,eb2,1
725,0.8,im,0.24
725,0.8,im2,0.24
725,0.8,lp,0.24
725,0.8,lp2,1
725,0.8,sl,0.56
725,0.8,sl2,0.56
724,0.8,wt,0.48
724,0.8,wt2,0.3
724,0.8,l,0.56
724,0.8,l2,0.64
724,0.8,fg,0.36
724,0.8,fg2,0.62
724,0.8,eb,0.3
724,0.8,eb2,0.98
724,0.8,im,0.3
724,0.8,im2,0.3
724,0.8,lp,0.3
724,0.8,lp2,1
724,0.8,sl,0.5
724,0.8,sl2,0.5
723,0.8,wt,0.42
723,0.8,wt2,0.26
723,0.8,l,0.58
723,0.8,l2,0.78
723,0.8,fg,0.56
723,0.8,fg2,0.7
723,0.8,eb,0.26
723,0.8,eb2,0.92
723,0.8,im,0.26
723,0.8,im2,0.26
723,0.8,lp,0.26
723,0.8,lp2,1
723,0.8,sl,0.58
723,0.8,sl2,0.58
722,0.8,wt,0.36
722,0.8,wt2,0.36
722,0.8,l,0.54
722,0.8,l2,0.62
722,0.8,fg,0.44
722,0.8,fg2,0.54
722,0.8,eb,0.36
722,0.8,eb2,1
722,0.8,im,0.36
722,0.8,im2,0.36
722,0.8,lp,0.36
722,0.8,lp2,1
722,0.8,sl,0.54
722,0.8,sl2,0.56
721,0.8,wt,0.36
721,0.8,wt2,0.28
721,0.8,l,0.4
721,0.8,l2,0.6
721,0.8,fg,0.44
721,0.8,fg2,0.62
721,0.8,eb,0.28
721,0.8,eb2,0.96
721,0.8,im,0.28
721,0.8,im2,0.28
721,0.8,lp,0.28
721,0.8,lp2,1
721,0.8,sl,0.48
721,0.8,sl2,0.46
720,0.8,wt,0.62
720,0.8,wt2,0.28
720,0.8,l,0.62
720,0.8,l2,0.62
720,0.8,fg,0.58
720,0.8,fg2,0.72
720,0.8,eb,0.28
720,0.8,eb2,0.92
720,0.8,im,0.28
720,0.8,im2,0.28
720,0.8,lp,0.28
720,0.8,lp2,1
720,0.8,sl,0.54
720,0.8,sl2,0.6
719,0.8,wt,0.56
719,0.8,wt2,0.3
719,0.8,l,0.42
719,0.8,l2,0.46
719,0.8,fg,0.36
719,0.8,fg2,0.5
719,0.8,eb,0.3
719,0.8,eb2,0.96
719,0.8,im,0.3
719,0.8,im2,0.3
719,0.8,lp,0.3
719,0.8,lp2,1
719,0.8,sl,0.42
719,0.8,sl2,0.42
718,0.8,wt,0.56
718,0.8,wt2,0.24
718,0.8,l,0.54
718,0.8,l2,0.54
718,0.8,fg,0.42
718,0.8,fg2,0.72
718,0.8,eb,0.24
718,0.8,eb2,0.96
718,0.8,im,0.24
718,0.8,im2,0.24
718,0.8,lp,0.24
718,0.8,lp2,1
718,0.8,sl,0.54
718,0.8,sl2,0.54
717,0.8,wt,0.44
717,0.8,wt2,0.3
717,0.8,l,0.46
717,0.8,l2,0.68
717,0.8,fg,0.44
717,0.8,fg2,0.6
717,0.8,eb,0.3
717,0.8,eb2,1
717,0.8,im,0.3
717,0.8,im2,0.3
717,0.8,lp,0.3
717,0.8,lp2,1
717,0.8,sl,0.44
717,0.8,sl2,0.44
716,0.8,wt,0.54
716,0.8,wt2,0.28
716,0.8,l,0.6
716,0.8,l2,0.84
716,0.8,fg,0.46
716,0.8,fg2,0.82
716,0.8,eb,0.28
716,0.8,eb2,0.98
716,0.8,im,0.28
716,0.8,im2,0.28
716,0.8,lp,0.28
716,0.8,lp2,1
716,0.8,sl,0.6
716,0.8,sl2,0.72
715,0.8,wt,0.32
715,0.8,wt2,0.24
715,0.8,l,0.5
715,0.8,l2,0.5
715,0.8,fg,0.34
715,0.8,fg2,0.58
715,0.8,eb,0.24
715,0.8,eb2,0.92
715,0.8,im,0.24
715,0.8,im2,0.24
715,0.8,lp,0.24
715,0.8,lp2,1
715,0.8,sl,0.5
715,0.8,sl2,0.5
714,0.8,wt,0.58
714,0.8,wt2,0.26
714,0.8,l,0.52
714,0.8,l2,0.68
714,0.8,fg,0.44
714,0.8,fg2,0.74
714,0.8,eb,0.26
714,0.8,eb2,0.92
714,0.8,im,0.26
714,0.8,im2,0.26
714,0.8,lp,0.26
714,0.8,lp2,1
714,0.8,sl,0.58
714,0.8,sl2,0.62
713,0.8,wt,0.5
713,0.8,wt2,0.28
713,0.8,l,0.52
713,0.8,l2,0.72
713,0.8,fg,0.44
713,0.8,fg2,0.78
713,0.8,eb,0.28
713,0.8,eb2,0.94
713,0.8,im,0.28
713,0.8,im2,0.28
713,0.8,lp,0.28
713,0.8,lp2,1
713,0.8,sl,0.72
713,0.8,sl2,0.54
712,0.8,wt,0.36
712,0.8,wt2,0.28
712,0.8,l,0.48
712,0.8,l2,0.68
712,0.8,fg,0.48
712,0.8,fg2,0.58
712,0.8,eb,0.28
712,0.8,eb2,1
712,0.8,im,0.28
712,0.8,im2,0.28
712,0.8,lp,0.28
712,0.8,lp2,1
712,0.8,sl,0.48
712,0.8,sl2,0.48
711,0.8,wt,0.4
711,0.8,wt2,0.3
711,0.8,l,0.44
711,0.8,l2,0.64
711,0.8,fg,0.38
711,0.8,fg2,0.48
711,0.8,eb,0.3
711,0.8,eb2,0.9
711,0.8,im,0.3
711,0.8,im2,0.3
711,0.8,lp,0.3
711,0.8,lp2,1
711,0.8,sl,0.5
711,0.8,sl2,0.5
710,0.8,wt,0.5
710,0.8,wt2,0.26
710,0.8,l,0.66
710,0.8,l2,0.78
710,0.8,fg,0.5
710,0.8,fg2,0.62
710,0.8,eb,0.26
710,0.8,eb2,0.86
710,0.8,im,0.26
710,0.8,im2,0.26
710,0.8,lp,0.26
710,0.8,lp2,1
710,0.8,sl,0.6
710,0.8,sl2,0.6
709,0.8,wt,0.46
