run,alpha,method,accuracies
957,0.5,sl,1
957,0.5,sl2,1
956,0.5,wt,1
956,0.5,wt2,1
956,0.5,l,1
956,0.5,l2,1
956,0.5,fg,0.94
956,0.5,fg2,1
956,0.5,eb,0.84
956,0.5,eb2,0.84
956,0.5,im,0.26
956,0.5,im2,0.26
956,0.5,lp,0.26
956,0.5,lp2,0.26
956,0.5,sl,1
956,0.5,sl2,1
955,0.5,wt,1
955,0.5,wt2,1
955,0.5,l,1
955,0.5,l2,1
955,0.5,fg,0.9
955,0.5,fg2,0.9
955,0.5,eb,0.66
955,0.5,eb2,0.68
955,0.5,im,0.34
955,0.5,im2,0.34
955,0.5,lp,0.34
955,0.5,lp2,0.34
955,0.5,sl,1
955,0.5,sl2,1
954,0.5,wt,1
954,0.5,wt2,1
954,0.5,l,1
954,0.5,l2,1
954,0.5,fg,1
954,0.5,fg2,1
954,0.5,eb,0.62
954,0.5,eb2,0.78
954,0.5,im,0.26
954,0.5,im2,0.26
954,0.5,lp,0.26
954,0.5,lp2,0.26
954,0.5,sl,1
954,0.5,sl2,1
953,0.5,wt,1
953,0.5,wt2,1
953,0.5,l,1
953,0.5,l2,1
953,0.5,fg,0.98
953,0.5,fg2,1
953,0.5,eb,0.78
953,0.5,eb2,0.8
953,0.5,im,0.24
953,0.5,im2,0.24
953,0.5,lp,0.24
953,0.5,lp2,0.24
953,0.5,sl,1
953,0.5,sl2,1
952,0.5,wt,0.96
952,0.5,wt2,1
952,0.5,l,1
952,0.5,l2,1
952,0.5,fg,0.8
952,0.5,fg2,1
952,0.5,eb,0.56
952,0.5,eb2,0.72
952,0.5,im,0.22
952,0.5,im2,0.22
952,0.5,lp,0.22
952,0.5,lp2,0.22
952,0.5,sl,1
952,0.5,sl2,1
951,0.5,wt,1
951,0.5,wt2,1
951,0.5,l,1
951,0.5,l2,1
951,0.5,fg,0.8
951,0.5,fg2,0.96
951,0.5,eb,0.26
951,0.5,eb2,0.86
951,0.5,im,0.26
951,0.5,im2,0.26
951,0.5,lp,0.26
951,0.5,lp2,0.26
951,0.5,sl,1
951,0.5,sl2,1
950,0.5,wt,1
950,0.5,wt2,1
950,0.5,l,1
950,0.5,l2,1
950,0.5,fg,0.98
950,0.5,fg2,1
950,0.5,eb,0.6
950,0.5,eb2,0.84
950,0.5,im,0.26
950,0.5,im2,0.26
950,0.5,lp,0.26
950,0.5,lp2,0.26
950,0.5,sl,1
950,0.5,sl2,1
949,0.5,wt,0.98
949,0.5,wt2,0.98
949,0.5,l,1
949,0.5,l2,1
949,0.5,fg,0.96
949,0.5,fg2,0.98
949,0.5,eb,0.8
949,0.5,eb2,0.94
949,0.5,im,0.3
949,0.5,im2,0.3
949,0.5,lp,0.3
949,0.5,lp2,0.3
949,0.5,sl,0.98
949,0.5,sl2,0.98
948,0.5,wt,1
948,0.5,wt2,1
948,0.5,l,1
948,0.5,l2,1
948,0.5,fg,1
948,0.5,fg2,1
948,0.5,eb,0.24
948,0.5,eb2,0.94
948,0.5,im,0.24
948,0.5,im2,0.24
948,0.5,lp,0.24
948,0.5,lp2,0.24
948,0.5,sl,1
948,0.5,sl2,1
947,0.5,wt,0.8
947,0.5,wt2,1
947,0.5,l,1
947,0.5,l2,1
947,0.5,fg,0.78
947,0.5,fg2,0.98
947,0.5,eb,0.72
947,0.5,eb2,0.82
947,0.5,im,0.3
947,0.5,im2,0.3
947,0.5,lp,0.3
947,0.5,lp2,0.3
947,0.5,sl,1
947,0.5,sl2,1
946,0.5,wt,1
946,0.5,wt2,1
946,0.5,l,1
946,0.5,l2,1
946,0.5,fg,1
946,0.5,fg2,1
946,0.5,eb,0.26
946,0.5,eb2,0.78
946,0.5,im,0.26
946,0.5,im2,0.26
946,0.5,lp,0.26
946,0.5,lp2,0.26
946,0.5,sl,1
946,0.5,sl2,1
945,0.5,wt,1
945,0.5,wt2,1
945,0.5,l,1
945,0.5,l2,1
945,0.5,fg,0.76
945,0.5,fg2,1
945,0.5,eb,0.78
945,0.5,eb2,0.82
945,0.5,im,0.24
945,0.5,im2,0.24
945,0.5,lp,0.24
945,0.5,lp2,0.24
945,0.5,sl,1
945,0.5,sl2,1
944,0.5,wt,1
944,0.5,wt2,1
944,0.5,l,1
944,0.5,l2,1
944,0.5,fg,0.72
944,0.5,fg2,0.98
944,0.5,eb,0.4
944,0.5,eb2,0.96
944,0.5,im,0.3
944,0.5,im2,0.3
944,0.5,lp,0.3
944,0.5,lp2,0.3
944,0.5,sl,1
944,0.5,sl2,0.98
943,0.5,wt,1
943,0.5,wt2,0.94
943,0.5,l,1
943,0.5,l2,1
943,0.5,fg,1
943,0.5,fg2,1
943,0.5,eb,0.5
943,0.5,eb2,0.86
943,0.5,im,0.22
943,0.5,im2,0.22
943,0.5,lp,0.22
943,0.5,lp2,0.22
943,0.5,sl,1
943,0.5,sl2,1
942,0.5,wt,0.98
942,0.5,wt2,0.78
942,0.5,l,1
942,0.5,l2,1
942,0.5,fg,0.8
942,0.5,fg2,1
942,0.5,eb,0.8
942,0.5,eb2,0.8
942,0.5,im,0.24
942,0.5,im2,0.24
942,0.5,lp,0.24
942,0.5,lp2,0.24
942,0.5,sl,1
942,0.5,sl2,1
941,0.5,wt,1
941,0.5,wt2,1
941,0.5,l,1
941,0.5,l2,1
941,0.5,fg,0.86
941,0.5,fg2,1
941,0.5,eb,0.98
941,0.5,eb2,0.98
941,0.5,im,0.34
941,0.5,im2,0.34
941,0.5,lp,0.34
941,0.5,lp2,0.34
941,0.5,sl,1
941,0.5,sl2,1
940,0.5,wt,1
940,0.5,wt2,1
940,0.5,l,1
940,0.5,l2,1
940,0.5,fg,1
940,0.5,fg2,1
940,0.5,eb,0.78
940,0.5,eb2,0.9
940,0.5,im,0.24
940,0.5,im2,0.24
940,0.5,lp,0.24
940,0.5,lp2,0.24
940,0.5,sl,1
940,0.5,sl2,1
939,0.5,wt,1
939,0.5,wt2,1
939,0.5,l,1
939,0.5,l2,1
939,0.5,fg,0.98
939,0.5,fg2,0.98
939,0.5,eb,0.24
939,0.5,eb2,0.88
939,0.5,im,0.24
939,0.5,im2,0.24
939,0.5,lp,0.24
939,0.5,lp2,0.24
939,0.5,sl,1
939,0.5,sl2,1
938,0.5,wt,0.72
938,0.5,wt2,0.96
938,0.5,l,1
938,0.5,l2,1
938,0.5,fg,0.96
938,0.5,fg2,0.98
938,0.5,eb,0.38
938,0.5,eb2,0.84
938,0.5,im,0.28
