run,alpha,method,accuracies,c_count
86,0.30000000000000004,sl,1,5
86,0.30000000000000004,sl2,1,5
85,0.30000000000000004,wt,1,5
85,0.30000000000000004,wt2,1,5
85,0.30000000000000004,l,1,5
85,0.30000000000000004,l2,1,5
85,0.30000000000000004,fg,0.98,5
85,0.30000000000000004,fg2,1,5
85,0.30000000000000004,eb,0.48,14
85,0.30000000000000004,eb2,0.62,24
85,0.30000000000000004,im,0.3,1
85,0.30000000000000004,im2,0.3,1
85,0.30000000000000004,lp,0.88,4
85,0.30000000000000004,lp2,0.84,4
85,0.30000000000000004,sl,1,5
85,0.30000000000000004,sl2,1,5
84,0.30000000000000004,wt,1,5
84,0.30000000000000004,wt2,1,5
84,0.30000000000000004,l,1,5
84,0.30000000000000004,l2,1,5
84,0.30000000000000004,fg,1,5
84,0.30000000000000004,fg2,1,5
84,0.30000000000000004,eb,0.64,19
84,0.30000000000000004,eb2,0.64,19
84,0.30000000000000004,im,1,5
84,0.30000000000000004,im2,1,5
84,0.30000000000000004,lp,1,5
84,0.30000000000000004,lp2,0.62,3
84,0.30000000000000004,sl,1,5
84,0.30000000000000004,sl2,1,5
83,0.30000000000000004,wt,1,5
83,0.30000000000000004,wt2,1,5
83,0.30000000000000004,l,1,5
83,0.30000000000000004,l2,1,5
83,0.30000000000000004,fg,1,5
83,0.30000000000000004,fg2,1,5
83,0.30000000000000004,eb,0.82,32
83,0.30000000000000004,eb2,0.84,33
83,0.30000000000000004,im,1,5
83,0.30000000000000004,im2,1,5
83,0.30000000000000004,lp,0.76,4
83,0.30000000000000004,lp2,1,5
83,0.30000000000000004,sl,1,5
83,0.30000000000000004,sl2,1,5
82,0.30000000000000004,wt,1,5
82,0.30000000000000004,wt2,1,5
82,0.30000000000000004,l,1,5
82,0.30000000000000004,l2,1,5
82,0.30000000000000004,fg,1,5
82,0.30000000000000004,fg2,1,5
82,0.30000000000000004,eb,0.5,13
82,0.30000000000000004,eb2,0.78,31
82,0.30000000000000004,im,1,5
82,0.30000000000000004,im2,1,5
82,0.30000000000000004,lp,1,5
82,0.30000000000000004,lp2,0.76,4
82,0.30000000000000004,sl,1,6
82,0.30000000000000004,sl2,1,5
81,0.30000000000000004,wt,1,5
81,0.30000000000000004,wt2,1,5
81,0.30000000000000004,l,1,5
81,0.30000000000000004,l2,1,5
81,0.30000000000000004,fg,1,5
81,0.30000000000000004,fg2,1,5
81,0.30000000000000004,eb,0.7,22
81,0.30000000000000004,eb2,0.7,22
81,0.30000000000000004,im,1,5
81,0.30000000000000004,im2,1,5
81,0.30000000000000004,lp,1,5
81,0.30000000000000004,lp2,1,5
81,0.30000000000000004,sl,1,5
81,0.30000000000000004,sl2,1,5
80,0.30000000000000004,wt,1,5
80,0.30000000000000004,wt2,1,5
80,0.30000000000000004,l,1,5
80,0.30000000000000004,l2,1,5
80,0.30000000000000004,fg,0.98,5
80,0.30000000000000004,fg2,1,5
80,0.30000000000000004,eb,0.4,11
80,0.30000000000000004,eb2,0.98,49
80,0.30000000000000004,im,1,5
80,0.30000000000000004,im2,1,5
80,0.30000000000000004,lp,1,5
80,0.30000000000000004,lp2,0.78,4
80,0.30000000000000004,sl,1,6
80,0.30000000000000004,sl2,1,5
79,0.30000000000000004,wt,1,5
79,0.30000000000000004,wt2,1,5
79,0.30000000000000004,l,1,5
79,0.30000000000000004,l2,1,5
79,0.30000000000000004,fg,1,5
79,0.30000000000000004,fg2,1,5
79,0.30000000000000004,eb,0.78,31
79,0.30000000000000004,eb2,0.78,31
79,0.30000000000000004,im,1,5
79,0.30000000000000004,im2,1,5
79,0.30000000000000004,lp,1,5
79,0.30000000000000004,lp2,1,5
79,0.30000000000000004,sl,1,5
79,0.30000000000000004,sl2,1,5
78,0.30000000000000004,wt,1,5
78,0.30000000000000004,wt2,1,5
78,0.30000000000000004,l,1,5
78,0.30000000000000004,l2,1,5
78,0.30000000000000004,fg,1,5
78,0.30000000000000004,fg2,1,5
78,0.30000000000000004,eb,0.5,17
78,0.30000000000000004,eb2,1,46
78,0.30000000000000004,im,0.78,4
78,0.30000000000000004,im2,0.78,4
78,0.30000000000000004,lp,1,5
78,0.30000000000000004,lp2,1,5
78,0.30000000000000004,sl,1,5
78,0.30000000000000004,sl2,1,5
77,0.30000000000000004,wt,1,5
77,0.30000000000000004,wt2,1,5
77,0.30000000000000004,l,1,5
77,0.30000000000000004,l2,1,5
77,0.30000000000000004,fg,0.98,5
77,0.30000000000000004,fg2,0.98,5
77,0.30000000000000004,eb,0.92,18
77,0.30000000000000004,eb2,0.92,18
77,0.30000000000000004,im,0.3,1
77,0.30000000000000004,im2,0.3,1
77,0.30000000000000004,lp,0.5,2
77,0.30000000000000004,lp2,0.3,1
77,0.30000000000000004,sl,1,5
77,0.30000000000000004,sl2,1,5
