run,alpha,method,accuracies
977,0.9000000000000001,l,0.34
977,0.9000000000000001,l2,0.38
977,0.9000000000000001,fg,0.32
977,0.9000000000000001,fg2,0.42
977,0.9000000000000001,eb,0.24
977,0.9000000000000001,eb2,0.98
977,0.9000000000000001,im,0.24
977,0.9000000000000001,im2,0.24
977,0.9000000000000001,lp,0.24
977,0.9000000000000001,lp2,1
977,0.9000000000000001,sl,0.28
977,0.9000000000000001,sl2,0.28
976,0.9000000000000001,wt,0.3
976,0.9000000000000001,wt2,0.26
976,0.9000000000000001,l,0.34
976,0.9000000000000001,l2,0.42
976,0.9000000000000001,fg,0.28
976,0.9000000000000001,fg2,0.46
976,0.9000000000000001,eb,0.26
976,0.9000000000000001,eb2,1
976,0.9000000000000001,im,0.26
976,0.9000000000000001,im2,0.26
976,0.9000000000000001,lp,0.26
976,0.9000000000000001,lp2,1
976,0.9000000000000001,sl,0.28
976,0.9000000000000001,sl2,0.3
975,0.9000000000000001,wt,0.3
975,0.9000000000000001,wt2,0.26
975,0.9000000000000001,l,0.46
975,0.9000000000000001,l2,0.54
975,0.9000000000000001,fg,0.3
975,0.9000000000000001,fg2,0.56
975,0.9000000000000001,eb,0.26
975,0.9000000000000001,eb2,0.98
975,0.9000000000000001,im,0.26
975,0.9000000000000001,im2,0.26
975,0.9000000000000001,lp,0.26
975,0.9000000000000001,lp2,1
975,0.9000000000000001,sl,0.46
975,0.9000000000000001,sl2,0.46
974,0.9000000000000001,wt,0.3
974,0.9000000000000001,wt2,0.3
974,0.9000000000000001,l,0.36
974,0.9000000000000001,l2,0.4
974,0.9000000000000001,fg,0.34
974,0.9000000000000001,fg2,0.38
974,0.9000000000000001,eb,0.3
974,0.9000000000000001,eb2,0.94
974,0.9000000000000001,im,0.3
974,0.9000000000000001,im2,0.3
974,0.9000000000000001,lp,0.3
974,0.9000000000000001,lp2,1
974,0.9000000000000001,sl,0.32
974,0.9000000000000001,sl2,0.36
973,0.9000000000000001,wt,0.36
973,0.9000000000000001,wt2,0.26
973,0.9000000000000001,l,0.34
973,0.9000000000000001,l2,0.48
973,0.9000000000000001,fg,0.3
973,0.9000000000000001,fg2,0.42
973,0.9000000000000001,eb,0.26
973,0.9000000000000001,eb2,1
973,0.9000000000000001,im,0.26
973,0.9000000000000001,im2,0.26
973,0.9000000000000001,lp,0.26
973,0.9000000000000001,lp2,1
973,0.9000000000000001,sl,0.34
973,0.9000000000000001,sl2,0.4
972,0.9000000000000001,wt,0.34
972,0.9000000000000001,wt2,0.34
972,0.9000000000000001,l,0.36
972,0.9000000000000001,l2,0.46
972,0.9000000000000001,fg,0.34
972,0.9000000000000001,fg2,0.42
972,0.9000000000000001,eb,0.34
972,0.9000000000000001,eb2,1
972,0.9000000000000001,im,0.34
972,0.9000000000000001,im2,0.34
972,0.9000000000000001,lp,0.34
972,0.9000000000000001,lp2,1
972,0.9000000000000001,sl,0.34
972,0.9000000000000001,sl2,0.34
971,0.9000000000000001,wt,0.34
971,0.9000000000000001,wt2,0.32
971,0.9000000000000001,l,0.32
971,0.9000000000000001,l2,0.48
971,0.9000000000000001,fg,0.32
971,0.9000000000000001,fg2,0.4
