run,alpha,method,accuracies
51,1,im2,0.28
51,1,lp,0.28
51,1,lp2,1
51,1,sl,0.3
51,1,sl2,0.28
50,1,wt,0.3
50,1,wt2,0.3
50,1,l,0.3
50,1,l2,0.34
50,1,fg,0.3
50,1,fg2,0.46
50,1,eb,0.3
50,1,eb2,0.98
50,1,im,0.3
50,1,im2,0.3
50,1,lp,0.3
50,1,lp2,1
50,1,sl,0.36
50,1,sl2,0.36
49,1,wt,0.3
49,1,wt2,0.3
49,1,l,0.34
49,1,l2,0.4
49,1,fg,0.34
49,1,fg2,0.32
49,1,eb,0.3
49,1,eb2,0.94
49,1,im,0.3
49,1,im2,0.3
49,1,lp,0.3
49,1,lp2,1
49,1,sl,0.32
49,1,sl2,0.32
48,1,wt,0.34
48,1,wt2,0.34
48,1,l,0.34
48,1,l2,0.5
48,1,fg,0.34
48,1,fg2,0.46
48,1,eb,0.34
48,1,eb2,1
48,1,im,0.34
48,1,im2,0.34
48,1,lp,0.34
48,1,lp2,1
48,1,sl,0.38
48,1,sl2,0.38
47,1,wt,0.34
47,1,wt2,0.32
47,1,l,0.36
47,1,l2,0.44
47,1,fg,0.32
47,1,fg2,0.34
47,1,eb,0.32
47,1,eb2,1
47,1,im,0.32
47,1,im2,0.32
47,1,lp,0.32
47,1,lp2,1
47,1,sl,0.32
47,1,sl2,0.32
46,1,wt,0.32
46,1,wt2,0.32
46,1,l,0.36
46,1,l2,0.54
46,1,fg,0.36
46,1,fg2,0.36
46,1,eb,0.32
46,1,eb2,0.98
46,1,im,0.32
46,1,im2,0.32
46,1,lp,0.32
46,1,lp2,1
46,1,sl,0.38
46,1,sl2,0.36
45,1,wt,0.32
45,1,wt2,0.28
45,1,l,0.4
45,1,l2,0.4
45,1,fg,0.36
45,1,fg2,0.42
45,1,eb,0.28
45,1,eb2,0.88
45,1,im,0.28
45,1,im2,0.28
45,1,lp,0.28
45,1,lp2,1
45,1,sl,0.36
45,1,sl2,0.36
44,1,wt,0.26
44,1,wt2,0.24
44,1,l,0.26
44,1,l2,0.36
44,1,fg,0.24
44,1,fg2,0.36
44,1,eb,0.24
44,1,eb2,0.96
44,1,im,0.24
44,1,im2,0.24
44,1,lp,0.24
44,1,lp2,1
44,1,sl,0.26
44,1,sl2,0.26
43,1,wt,0.34
43,1,wt2,0.28
43,1,l,0.32
43,1,l2,0.4
43,1,fg,0.3
43,1,fg2,0.42
43,1,eb,0.28
43,1,eb2,0.88
43,1,im,0.28
43,1,im2,0.28
43,1,lp,0.28
43,1,lp2,1
43,1,sl,0.3
43,1,sl2,0.3
42,1,wt,0.3
42,1,wt2,0.3
42,1,l,0.34
42,1,l2,0.42
42,1,fg,0.3
42,1,fg2,0.46
42,1,eb,0.3
42,1,eb2,0.94
42,1,im,0.3
42,1,im2,0.3
42,1,lp,0.3
42,1,lp2,1
42,1,sl,0.34
42,1,sl2,0.34
41,1,wt,0.32
41,1,wt2,0.28
41,1,l,0.34
41,1,l2,0.42
41,1,fg,0.28
41,1,fg2,0.38
41,1,eb,0.28
41,1,eb2,0.96
41,1,im,0.28
41,1,im2,0.28
41,1,lp,0.28
41,1,lp2,1
41,1,sl,0.28
41,1,sl2,0.28
40,1,wt,0.3
40,1,wt2,0.22
40,1,l,0.32
40,1,l2,0.38
40,1,fg,0.28
40,1,fg2,0.38
40,1,eb,0.22
40,1,eb2,1
40,1,im,0.22
40,1,im2,0.22
40,1,lp,0.22
40,1,lp2,1
40,1,sl,0.3
40,1,sl2,0.3
39,1,wt,0.28
39,1,wt2,0.24
39,1,l,0.34
39,1,l2,0.38
39,1,fg,0.36
39,1,fg2,0.34
39,1,eb,0.24
39,1,eb2,0.82
39,1,im,0.24
39,1,im2,0.24
39,1,lp,0.24
39,1,lp2,1
39,1,sl,0.32
39,1,sl2,0.32
38,1,wt,0.3
38,1,wt2,0.3
38,1,l,0.34
38,1,l2,0.36
38,1,fg,0.3
38,1,fg2,0.36
38,1,eb,0.3
38,1,eb2,0.9
38,1,im,0.3
38,1,im2,0.3
38,1,lp,0.3
38,1,lp2,1
38,1,sl,0.32
38,1,sl2,0.32
37,1,wt,0.36
37,1,wt2,0.28
37,1,l,0.36
37,1,l2,0.46
37,1,fg,0.4
37,1,fg2,0.46
37,1,eb,0.28
37,1,eb2,0.86
37,1,im,0.28
37,1,im2,0.28
37,1,lp,0.28
37,1,lp2,1
37,1,sl,0.36
37,1,sl2,0.36
36,1,wt,0.3
36,1,wt2,0.24
36,1,l,0.26
36,1,l2,0.38
36,1,fg,0.26
36,1,fg2,0.4
36,1,eb,0.24
36,1,eb2,1
36,1,im,0.24
36,1,im2,0.24
36,1,lp,0.24
36,1,lp2,1
36,1,sl,0.24
36,1,sl2,0.3
35,1,wt,0.3
35,1,wt2,0.24
35,1,l,0.3
35,1,l2,0.42
35,1,fg,0.32
35,1,fg2,0.36
35,1,eb,0.24
35,1,eb2,0.98
35,1,im,0.24
35,1,im2,0.24
35,1,lp,0.24
35,1,lp2,1
35,1,sl,0.32
35,1,sl2,0.32
34,1,wt,0.36
34,1,wt2,0.26
34,1,l,0.26
34,1,l2,0.4
34,1,fg,0.32
34,1,fg2,0.4
34,1,eb,0.26
34,1,eb2,0.88
34,1,im,0.26
34,1,im2,0.26
34,1,lp,0.26
34,1,lp2,1
34,1,sl,0.36
34,1,sl2,0.38
33,1,wt,0.28
33,1,wt2,0.24
33,1,l,0.34
33,1,l2,0.38
33,1,fg,0.3
33,1,fg2,0.36
33,1,eb,0.24
33,1,eb2,0.98
33,1,im,0.24
33,1,im2,0.24
33,1,lp,0.24
33,1,lp2,1
33,1,sl,0.32
33,1,sl2,0.3
32,1,wt,0.3
32,1,wt2,0.3
32,1,l,0.36
32,1,l2,0.4
32,1,fg,0.4
32,1,fg2,0.38
32,1,eb,0.3
