run,alpha,method,accuracies
759,1,fg,0.32
759,1,fg2,0.44
759,1,eb,0.28
759,1,eb2,0.94
759,1,im,0.28
759,1,im2,0.28
759,1,lp,0.28
759,1,lp2,1
759,1,sl,0.38
759,1,sl2,0.38
758,1,wt,0.32
758,1,wt2,0.28
758,1,l,0.36
758,1,l2,0.4
758,1,fg,0.3
758,1,fg2,0.42
758,1,eb,0.28
758,1,eb2,1
758,1,im,0.28
758,1,im2,0.28
758,1,lp,0.28
758,1,lp2,1
758,1,sl,0.34
758,1,sl2,0.36
757,1,wt,0.32
757,1,wt2,0.24
757,1,l,0.34
757,1,l2,0.42
757,1,fg,0.3
757,1,fg2,0.44
757,1,eb,0.24
757,1,eb2,0.92
757,1,im,0.24
757,1,im2,0.24
757,1,lp,0.24
757,1,lp2,1
757,1,sl,0.32
757,1,sl2,0.4
756,1,wt,0.34
756,1,wt2,0.28
756,1,l,0.38
756,1,l2,0.42
756,1,fg,0.28
756,1,fg2,0.42
756,1,eb,0.28
756,1,eb2,0.92
756,1,im,0.28
756,1,im2,0.28
756,1,lp,0.28
756,1,lp2,1
756,1,sl,0.36
756,1,sl2,0.36
755,1,wt,0.3
755,1,wt2,0.26
755,1,l,0.3
755,1,l2,0.38
755,1,fg,0.34
755,1,fg2,0.36
755,1,eb,0.26
755,1,eb2,0.98
755,1,im,0.26
755,1,im2,0.26
755,1,lp,0.26
755,1,lp2,1
755,1,sl,0.32
755,1,sl2,0.34
754,1,wt,0.26
754,1,wt2,0.26
754,1,l,0.3
754,1,l2,0.32
754,1,fg,0.3
754,1,fg2,0.46
754,1,eb,0.26
754,1,eb2,0.98
754,1,im,0.26
754,1,im2,0.26
754,1,lp,0.26
754,1,lp2,1
754,1,sl,0.3
754,1,sl2,0.28
753,1,wt,0.32
753,1,wt2,0.28
753,1,l,0.32
753,1,l2,0.44
753,1,fg,0.32
753,1,fg2,0.4
753,1,eb,0.28
753,1,eb2,0.96
753,1,im,0.28
753,1,im2,0.28
753,1,lp,0.28
753,1,lp2,1
753,1,sl,0.32
753,1,sl2,0.32
752,1,wt,0.28
752,1,wt2,0.22
752,1,l,0.3
752,1,l2,0.32
752,1,fg,0.26
752,1,fg2,0.38
752,1,eb,0.22
752,1,eb2,0.92
752,1,im,0.22
752,1,im2,0.22
752,1,lp,0.22
752,1,lp2,1
752,1,sl,0.3
752,1,sl2,0.3
751,1,wt,0.32
751,1,wt2,0.28
751,1,l,0.3
751,1,l2,0.4
751,1,fg,0.32
751,1,fg2,0.46
751,1,eb,0.28
751,1,eb2,0.92
751,1,im,0.28
751,1,im2,0.28
751,1,lp,0.28
751,1,lp2,1
751,1,sl,0.36
751,1,sl2,0.38
750,1,wt,0.28
750,1,wt2,0.28
750,1,l,0.34
750,1,l2,0.4
750,1,fg,0.34
750,1,fg2,0.4
750,1,eb,0.28
750,1,eb2,0.98
750,1,im,0.28
750,1,im2,0.28
750,1,lp,0.28
750,1,lp2,1
750,1,sl,0.34
750,1,sl2,0.34
749,1,wt,0.26
749,1,wt2,0.22
749,1,l,0.34
749,1,l2,0.42
749,1,fg,0.26
749,1,fg2,0.28
749,1,eb,0.22
749,1,eb2,1
749,1,im,0.22
749,1,im2,0.22
749,1,lp,0.22
749,1,lp2,1
749,1,sl,0.28
749,1,sl2,0.26
748,1,wt,0.3
748,1,wt2,0.26
748,1,l,0.36
748,1,l2,0.44
748,1,fg,0.32
748,1,fg2,0.42
748,1,eb,0.26
748,1,eb2,0.9
748,1,im,0.26
748,1,im2,0.26
748,1,lp,0.26
748,1,lp2,1
748,1,sl,0.34
748,1,sl2,0.36
747,1,wt,0.28
747,1,wt2,0.26
747,1,l,0.32
747,1,l2,0.36
747,1,fg,0.28
747,1,fg2,0.36
747,1,eb,0.26
747,1,eb2,0.96
747,1,im,0.26
747,1,im2,0.26
747,1,lp,0.26
747,1,lp2,1
747,1,sl,0.32
747,1,sl2,0.32
746,1,wt,0.34
746,1,wt2,0.28
746,1,l,0.34
746,1,l2,0.38
746,1,fg,0.3
746,1,fg2,0.36
746,1,eb,0.28
746,1,eb2,0.96
746,1,im,0.28
746,1,im2,0.28
746,1,lp,0.28
746,1,lp2,1
746,1,sl,0.3
746,1,sl2,0.3
745,1,wt,0.28
745,1,wt2,0.26
745,1,l,0.32
745,1,l2,0.38
745,1,fg,0.34
745,1,fg2,0.42
745,1,eb,0.26
745,1,eb2,0.88
745,1,im,0.26
745,1,im2,0.26
745,1,lp,0.26
745,1,lp2,1
745,1,sl,0.38
745,1,sl2,0.32
744,1,wt,0.36
744,1,wt2,0.26
744,1,l,0.34
744,1,l2,0.44
744,1,fg,0.26
744,1,fg2,0.44
744,1,eb,0.26
744,1,eb2,0.94
744,1,im,0.26
744,1,im2,0.26
744,1,lp,0.26
744,1,lp2,1
744,1,sl,0.32
744,1,sl2,0.32
743,1,wt,0.28
743,1,wt2,0.28
743,1,l,0.38
743,1,l2,0.42
743,1,fg,0.34
743,1,fg2,0.5
743,1,eb,0.28
743,1,eb2,0.96
743,1,im,0.28
743,1,im2,0.28
743,1,lp,0.28
743,1,lp2,1
743,1,sl,0.38
743,1,sl2,0.38
742,1,wt,0.36
742,1,wt2,0.26
742,1,l,0.34
742,1,l2,0.5
742,1,fg,0.3
742,1,fg2,0.42
742,1,eb,0.26
742,1,eb2,0.96
742,1,im,0.26
742,1,im2,0.26
742,1,lp,0.26
742,1,lp2,1
742,1,sl,0.32
742,1,sl2,0.32
741,1,wt,0.32
741,1,wt2,0.26
741,1,l,0.32
741,1,l2,0.42
741,1,fg,0.32
741,1,fg2,0.46
741,1,eb,0.26
741,1,eb2,1
741,1,im,0.26
741,1,im2,0.26
741,1,lp,0.26
741,1,lp2,1
741,1,sl,0.32
741,1,sl2,0.32
740,1,wt,0.34
740,1,wt2,0.28
740,1,l,0.38
740,1,l2,0.42
740,1,fg,0.32
740,1,fg2,0.38
740,1,eb,0.28
740,1,eb2,0.96
740,1,im,0.28
740,1,im2,0.28
740,1,lp,0.28
740,1,lp2,1
740,1,sl,0.34
740,1,sl2,0.32
739,1,wt,0.32
739,1,wt2,0.26
739,1,l,0.32
739,1,l2,0.42
739,1,fg,0.28
739,1,fg2,0.4
739,1,eb,0.26
739,1,eb2,0.9
739,1,im,0.26
739,1,im2,0.26
739,1,lp,0.26
739,1,lp2,1
739,1,sl,0.28
739,1,sl2,0.28
738,1,wt,0.32
738,1,wt2,0.26
738,1,l,0.34
738,1,l2,0.46
738,1,fg,0.36
738,1,fg2,0.4
738,1,eb,0.26
738,1,eb2,0.9
738,1,im,0.26
738,1,im2,0.26
738,1,lp,0.26
738,1,lp2,1
738,1,sl,0.34
738,1,sl2,0.34
737,1,wt,0.3
737,1,wt2,0.24
737,1,l,0.24
737,1,l2,0.44
737,1,fg,0.28
737,1,fg2,0.38
737,1,eb,0.24
737,1,eb2,0.98
737,1,im,0.24
737,1,im2,0.24
737,1,lp,0.24
737,1,lp2,1
737,1,sl,0.28
737,1,sl2,0.28
736,1,wt,0.28
736,1,wt2,0.28
736,1,l,0.32
736,1,l2,0.38
736,1,fg,0.34
736,1,fg2,0.48
736,1,eb,0.28
736,1,eb2,1
736,1,im,0.28
736,1,im2,0.28
736,1,lp,0.28
736,1,lp2,1
736,1,sl,0.28
736,1,sl2,0.3
735,1,wt,0.26
735,1,wt2,0.24
735,1,l,0.4
735,1,l2,0.44
735,1,fg,0.32
735,1,fg2,0.4
735,1,eb,0.24
735,1,eb2,0.9
735,1,im,0.24
735,1,im2,0.24
735,1,lp,0.24
735,1,lp2,1
735,1,sl,0.36
735,1,sl2,0.36
734,1,wt,0.3
734,1,wt2,0.24
734,1,l,0.26
734,1,l2,0.36
734,1,fg,0.3
734,1,fg2,0.38
734,1,eb,0.24
734,1,eb2,0.98
734,1,im,0.24
734,1,im2,0.24
734,1,lp,0.24
734,1,lp2,1
734,1,sl,0.36
734,1,sl2,0.34
733,1,wt,0.3
733,1,wt2,0.3
733,1,l,0.4
733,1,l2,0.4
733,1,fg,0.32
733,1,fg2,0.38
733,1,eb,0.3
733,1,eb2,0.88
733,1,im,0.3
733,1,im2,0.3
733,1,lp,0.3
733,1,lp2,1
733,1,sl,0.36
733,1,sl2,0.36
732,1,wt,0.28
732,1,wt2,0.28
732,1,l,0.32
732,1,l2,0.4
732,1,fg,0.28
732,1,fg2,0.38
732,1,eb,0.28
732,1,eb2,0.9
732,1,im,0.28
732,1,im2,0.28
732,1,lp,0.28
732,1,lp2,1
732,1,sl,0.3
732,1,sl2,0.32
731,1,wt,0.32
731,1,wt2,0.3
731,1,l,0.42
731,1,l2,0.4
731,1,fg,0.36
731,1,fg2,0.42
731,1,eb,0.3
731,1,eb2,0.84
731,1,im,0.3
731,1,im2,0.3
731,1,lp,0.3
731,1,lp2,1
731,1,sl,0.36
731,1,sl2,0.32
730,1,wt,0.26
730,1,wt2,0.26
730,1,l,0.32
730,1,l2,0.4
730,1,fg,0.26
730,1,fg2,0.38
730,1,eb,0.26
730,1,eb2,0.98
730,1,im,0.26
730,1,im2,0.26
730,1,lp,0.26
730,1,lp2,1
730,1,sl,0.3
730,1,sl2,0.3
729,1,wt,0.36
729,1,wt2,0.36
729,1,l,0.38
729,1,l2,0.42
729,1,fg,0.36
729,1,fg2,0.42
729,1,eb,0.36
729,1,eb2,1
729,1,im,0.36
729,1,im2,0.36
729,1,lp,0.36
729,1,lp2,1
729,1,sl,0.36
729,1,sl2,0.36
728,1,wt,0.28
728,1,wt2,0.26
728,1,l,0.32
728,1,l2,0.4
728,1,fg,0.34
728,1,fg2,0.38
728,1,eb,0.26
728,1,eb2,0.92
728,1,im,0.26
728,1,im2,0.26
728,1,lp,0.26
728,1,lp2,1
728,1,sl,0.36
728,1,sl2,0.36
727,1,wt,0.3
727,1,wt2,0.26
727,1,l,0.32
727,1,l2,0.38
727,1,fg,0.32
727,1,fg2,0.36
727,1,eb,0.26
727,1,eb2,0.98
727,1,im,0.26
727,1,im2,0.26
727,1,lp,0.26
727,1,lp2,1
727,1,sl,0.28
727,1,sl2,0.28
726,1,wt,0.34
726,1,wt2,0.3
726,1,l,0.32
726,1,l2,0.4
726,1,fg,0.3
726,1,fg2,0.38
726,1,eb,0.3
726,1,eb2,0.9
726,1,im,0.3
726,1,im2,0.3
726,1,lp,0.3
726,1,lp2,1
726,1,sl,0.34
726,1,sl2,0.34
725,1,wt,0.26
725,1,wt2,0.24
725,1,l,0.34
725,1,l2,0.38
725,1,fg,0.32
725,1,fg2,0.32
725,1,eb,0.24
725,1,eb2,0.96
725,1,im,0.24
725,1,im2,0.24
725,1,lp,0.24
725,1,lp2,1
725,1,sl,0.36
725,1,sl2,0.32
724,1,wt,0.34
724,1,wt2,0.22
724,1,l,0.38
724,1,l2,0.48
724,1,fg,0.34
724,1,fg2,0.42
724,1,eb,0.22
724,1,eb2,0.98
724,1,im,0.22
724,1,im2,0.22
724,1,lp,0.22
724,1,lp2,1
724,1,sl,0.38
724,1,sl2,0.38
723,1,wt,0.32
723,1,wt2,0.26
723,1,l,0.34
723,1,l2,0.42
723,1,fg,0.3
723,1,fg2,0.34
723,1,eb,0.26
723,1,eb2,0.92
723,1,im,0.26
723,1,im2,0.26
723,1,lp,0.26
723,1,lp2,1
723,1,sl,0.34
723,1,sl2,0.32
722,1,wt,0.28
722,1,wt2,0.24
722,1,l,0.3
722,1,l2,0.34
722,1,fg,0.34
722,1,fg2,0.36
722,1,eb,0.24
722,1,eb2,1
722,1,im,0.24
722,1,im2,0.24
722,1,lp,0.24
722,1,lp2,1
722,1,sl,0.3
722,1,sl2,0.32
721,1,wt,0.24
721,1,wt2,0.22
721,1,l,0.32
721,1,l2,0.4
721,1,fg,0.24
721,1,fg2,0.36
721,1,eb,0.22
721,1,eb2,0.92
721,1,im,0.22
721,1,im2,0.22
721,1,lp,0.22
721,1,lp2,1
721,1,sl,0.32
721,1,sl2,0.32
720,1,wt,0.4
720,1,wt2,0.3
720,1,l,0.42
720,1,l2,0.42
720,1,fg,0.3
720,1,fg2,0.5
720,1,eb,0.3
720,1,eb2,0.94
720,1,im,0.3
720,1,im2,0.3
720,1,lp,0.3
720,1,lp2,1
720,1,sl,0.36
720,1,sl2,0.36
719,1,wt,0.32
719,1,wt2,0.26
719,1,l,0.26
719,1,l2,0.42
719,1,fg,0.26
719,1,fg2,0.36
719,1,eb,0.26
719,1,eb2,0.88
719,1,im,0.26
719,1,im2,0.26
719,1,lp,0.26
719,1,lp2,1
719,1,sl,0.26
719,1,sl2,0.26
718,1,wt,0.28
718,1,wt2,0.24
718,1,l,0.32
718,1,l2,0.46
718,1,fg,0.3
718,1,fg2,0.44
718,1,eb,0.24
718,1,eb2,0.98
718,1,im,0.24
718,1,im2,0.24
718,1,lp,0.24
718,1,lp2,1
718,1,sl,0.34
718,1,sl2,0.34
717,1,wt,0.32
717,1,wt2,0.3
717,1,l,0.34
717,1,l2,0.4
717,1,fg,0.36
717,1,fg2,0.44
717,1,eb,0.3
717,1,eb2,0.96
717,1,im,0.3
717,1,im2,0.3
717,1,lp,0.3
717,1,lp2,1
717,1,sl,0.34
717,1,sl2,0.34
716,1,wt,0.3
716,1,wt2,0.26
716,1,l,0.32
716,1,l2,0.44
716,1,fg,0.32
716,1,fg2,0.42
716,1,eb,0.26
716,1,eb2,0.98
716,1,im,0.26
716,1,im2,0.26
716,1,lp,0.26
716,1,lp2,1
716,1,sl,0.36
716,1,sl2,0.32
715,1,wt,0.32
715,1,wt2,0.24
715,1,l,0.26
715,1,l2,0.38
715,1,fg,0.28
715,1,fg2,0.38
715,1,eb,0.24
715,1,eb2,0.98
715,1,im,0.24
715,1,im2,0.24
715,1,lp,0.24
715,1,lp2,1
715,1,sl,0.3
715,1,sl2,0.32
714,1,wt,0.32
714,1,wt2,0.32
714,1,l,0.34
714,1,l2,0.4
714,1,fg,0.34
714,1,fg2,0.42
714,1,eb,0.32
714,1,eb2,1
714,1,im,0.32
714,1,im2,0.32
714,1,lp,0.32
714,1,lp2,1
714,1,sl,0.38
714,1,sl2,0.34
713,1,wt,0.3
713,1,wt2,0.3
713,1,l,0.3
713,1,l2,0.42
713,1,fg,0.32
713,1,fg2,0.42
713,1,eb,0.3
713,1,eb2,1
713,1,im,0.3
713,1,im2,0.3
713,1,lp,0.3
713,1,lp2,1
713,1,sl,0.32
713,1,sl2,0.32
712,1,wt,0.3
712,1,wt2,0.24
712,1,l,0.28
712,1,l2,0.36
712,1,fg,0.3
712,1,fg2,0.42
712,1,eb,0.24
712,1,eb2,0.92
712,1,im,0.24
712,1,im2,0.24
712,1,lp,0.24
712,1,lp2,1
712,1,sl,0.32
712,1,sl2,0.28
711,1,wt,0.24
711,1,wt2,0.24
711,1,l,0.24
711,1,l2,0.38
711,1,fg,0.28
711,1,fg2,0.46
711,1,eb,0.24
711,1,eb2,1
711,1,im,0.24
711,1,im2,0.24
711,1,lp,0.24
711,1,lp2,1
711,1,sl,0.26
711,1,sl2,0.28
710,1,wt,0.32
710,1,wt2,0.28
710,1,l,0.34
710,1,l2,0.42
710,1,fg,0.3
710,1,fg2,0.46
710,1,eb,0.28
710,1,eb2,1
710,1,im,0.28
710,1,im2,0.28
710,1,lp,0.28
710,1,lp2,1
710,1,sl,0.28
710,1,sl2,0.28
709,1,wt,0.3
709,1,wt2,0.28
709,1,l,0.34
709,1,l2,0.44
709,1,fg,0.32
709,1,fg2,0.4
709,1,eb,0.28
709,1,eb2,0.96
709,1,im,0.28
709,1,im2,0.28
709,1,lp,0.28
709,1,lp2,1
709,1,sl,0.38
709,1,sl2,0.36
708,1,wt,0.28
708,1,wt2,0.28
708,1,l,0.28
708,1,l2,0.36
708,1,fg,0.3
708,1,fg2,0.4
708,1,eb,0.28
708,1,eb2,1
708,1,im,0.28
708,1,im2,0.28
708,1,lp,0.28
708,1,lp2,1
708,1,sl,0.28
708,1,sl2,0.32
707,1,wt,0.32
707,1,wt2,0.24
707,1,l,0.34
707,1,l2,0.36
707,1,fg,0.26
707,1,fg2,0.4
707,1,eb,0.24
707,1,eb2,1
707,1,im,0.24
707,1,im2,0.24
707,1,lp,0.24
707,1,lp2,1
707,1,sl,0.3
707,1,sl2,0.36
706,1,wt,0.34
706,1,wt2,0.24
706,1,l,0.36
706,1,l2,0.48
706,1,fg,0.34
706,1,fg2,0.46
706,1,eb,0.24
706,1,eb2,0.92
706,1,im,0.24
706,1,im2,0.24
706,1,lp,0.24
706,1,lp2,1
706,1,sl,0.38
706,1,sl2,0.38
705,1,wt,0.34
705,1,wt2,0.3
705,1,l,0.34
705,1,l2,0.38
705,1,fg,0.3
705,1,fg2,0.38
705,1,eb,0.3
705,1,eb2,1
705,1,im,0.3
705,1,im2,0.3
705,1,lp,0.3
705,1,lp2,1
705,1,sl,0.36
705,1,sl2,0.34
704,1,wt,0.32
704,1,wt2,0.24
704,1,l,0.4
704,1,l2,0.42
704,1,fg,0.38
704,1,fg2,0.44
704,1,eb,0.24
704,1,eb2,0.98
704,1,im,0.24
704,1,im2,0.24
704,1,lp,0.24
704,1,lp2,1
704,1,sl,0.42
704,1,sl2,0.36
703,1,wt,0.24
703,1,wt2,0.22
703,1,l,0.32
703,1,l2,0.42
703,1,fg,0.3
703,1,fg2,0.4
703,1,eb,0.22
703,1,eb2,1
703,1,im,0.22
703,1,im2,0.22
703,1,lp,0.22
703,1,lp2,1
703,1,sl,0.28
703,1,sl2,0.32
702,1,wt,0.26
702,1,wt2,0.26
702,1,l,0.36
702,1,l2,0.38
702,1,fg,0.28
702,1,fg2,0.34
702,1,eb,0.26
702,1,eb2,1
702,1,im,0.26
702,1,im2,0.26
702,1,lp,0.26
702,1,lp2,1
702,1,sl,0.32
702,1,sl2,0.32
701,1,wt,0.32
701,1,wt2,0.28
701,1,l,0.42
701,1,l2,0.44
701,1,fg,0.28
701,1,fg2,0.38
701,1,eb,0.28
701,1,eb2,0.98
701,1,im,0.28
701,1,im2,0.28
701,1,lp,0.28
701,1,lp2,1
701,1,sl,0.38
701,1,sl2,0.38
700,1,wt,0.36
700,1,wt2,0.24
700,1,l,0.3
700,1,l2,0.38
700,1,fg,0.3
700,1,fg2,0.36
700,1,eb,0.24
700,1,eb2,0.96
700,1,im,0.24
700,1,im2,0.24
700,1,lp,0.24
700,1,lp2,1
700,1,sl,0.36
700,1,sl2,0.36
699,1,wt,0.3
699,1,wt2,0.22
699,1,l,0.28
699,1,l2,0.38
699,1,fg,0.28
699,1,fg2,0.46
699,1,eb,0.22
699,1,eb2,1
699,1,im,0.22
699,1,im2,0.22
699,1,lp,0.22
699,1,lp2,1
699,1,sl,0.3
699,1,sl2,0.28
698,1,wt,0.32
698,1,wt2,0.26
698,1,l,0.32
698,1,l2,0.38
698,1,fg,0.28
698,1,fg2,0.4
698,1,eb,0.26
698,1,eb2,0.96
698,1,im,0.26
698,1,im2,0.26
698,1,lp,0.26
698,1,lp2,1
698,1,sl,0.32
698,1,sl2,0.32
697,1,wt,0.28
697,1,wt2,0.24
697,1,l,0.3
697,1,l2,0.36
697,1,fg,0.24
697,1,fg2,0.36
697,1,eb,0.24
697,1,eb2,0.86
697,1,im,0.24
697,1,im2,0.24
697,1,lp,0.24
697,1,lp2,1
697,1,sl,0.3
697,1,sl2,0.3
696,1,wt,0.26
696,1,wt2,0.22
696,1,l,0.3
696,1,l2,0.34
696,1,fg,0.3
696,1,fg2,0.36
696,1,eb,0.22
696,1,eb2,1
696,1,im,0.22
696,1,im2,0.22
696,1,lp,0.22
696,1,lp2,1
696,1,sl,0.32
696,1,sl2,0.32
695,1,wt,0.34
695,1,wt2,0.24
695,1,l,0.34
695,1,l2,0.4
695,1,fg,0.36
695,1,fg2,0.42
695,1,eb,0.24
695,1,eb2,0.9
695,1,im,0.24
695,1,im2,0.24
695,1,lp,0.24
695,1,lp2,1
695,1,sl,0.36
695,1,sl2,0.36
694,1,wt,0.28
694,1,wt2,0.26
694,1,l,0.34
694,1,l2,0.38
694,1,fg,0.34
694,1,fg2,0.44
694,1,eb,0.26
694,1,eb2,0.94
694,1,im,0.26
694,1,im2,0.26
694,1,lp,0.26
694,1,lp2,1
694,1,sl,0.28
694,1,sl2,0.28
693,1,wt,0.36
693,1,wt2,0.36
693,1,l,0.36
693,1,l2,0.42
693,1,fg,0.36
693,1,fg2,0.4
693,1,eb,0.36
693,1,eb2,0.96
693,1,im,0.36
693,1,im2,0.36
693,1,lp,0.36
693,1,lp2,1
693,1,sl,0.36
693,1,sl2,0.36
692,1,wt,0.26
692,1,wt2,0.26
692,1,l,0.3
692,1,l2,0.42
692,1,fg,0.28
692,1,fg2,0.42
692,1,eb,0.26
692,1,eb2,0.96
692,1,im,0.26
692,1,im2,0.26
692,1,lp,0.26
692,1,lp2,1
692,1,sl,0.32
692,1,sl2,0.32
691,1,wt,0.38
691,1,wt2,0.36
691,1,l,0.36
691,1,l2,0.4
691,1,fg,0.36
691,1,fg2,0.42
691,1,eb,0.36
691,1,eb2,0.92
691,1,im,0.36
691,1,im2,0.36
691,1,lp,0.36
691,1,lp2,1
691,1,sl,0.36
691,1,sl2,0.36
690,1,wt,0.26
690,1,wt2,0.24
690,1,l,0.26
690,1,l2,0.42
690,1,fg,0.3
690,1,fg2,0.34
690,1,eb,0.24
690,1,eb2,1
690,1,im,0.24
690,1,im2,0.24
690,1,lp,0.24
690,1,lp2,1
690,1,sl,0.26
690,1,sl2,0.26
689,1,wt,0.32
689,1,wt2,0.24
689,1,l,0.32
689,1,l2,0.4
689,1,fg,0.34
689,1,fg2,0.4
689,1,eb,0.24
689,1,eb2,0.96
689,1,im,0.24
689,1,im2,0.24
689,1,lp,0.24
689,1,lp2,1
689,1,sl,0.34
689,1,sl2,0.3
688,1,wt,0.26
688,1,wt2,0.24
688,1,l,0.3
688,1,l2,0.38
688,1,fg,0.3
688,1,fg2,0.44
688,1,eb,0.24
688,1,eb2,0.96
688,1,im,0.24
688,1,im2,0.24
688,1,lp,0.24
688,1,lp2,1
688,1,sl,0.34
688,1,sl2,0.34
687,1,wt,0.3
687,1,wt2,0.26
687,1,l,0.3
687,1,l2,0.38
687,1,fg,0.26
687,1,fg2,0.34
687,1,eb,0.26
687,1,eb2,1
687,1,im,0.26
687,1,im2,0.26
687,1,lp,0.26
687,1,lp2,1
687,1,sl,0.28
687,1,sl2,0.28
686,1,wt,0.26
686,1,wt2,0.26
686,1,l,0.32
686,1,l2,0.4
686,1,fg,0.34
686,1,fg2,0.4
686,1,eb,0.26
686,1,eb2,1
686,1,im,0.26
686,1,im2,0.26
686,1,lp,0.26
686,1,lp2,1
686,1,sl,0.34
686,1,sl2,0.32
685,1,wt,0.36
685,1,wt2,0.32
685,1,l,0.32
685,1,l2,0.36
685,1,fg,0.36
685,1,fg2,0.36
685,1,eb,0.32
685,1,eb2,0.98
685,1,im,0.32
685,1,im2,0.32
685,1,lp,0.32
685,1,lp2,1
685,1,sl,0.32
685,1,sl2,0.32
684,1,wt,0.28
684,1,wt2,0.24
684,1,l,0.38
684,1,l2,0.36
684,1,fg,0.28
684,1,fg2,0.34
684,1,eb,0.24
684,1,eb2,0.96
684,1,im,0.24
684,1,im2,0.24
684,1,lp,0.24
684,1,lp2,1
684,1,sl,0.32
684,1,sl2,0.32
683,1,wt,0.32
683,1,wt2,0.32
683,1,l,0.38
683,1,l2,0.42
683,1,fg,0.32
683,1,fg2,0.42
683,1,eb,0.32
683,1,eb2,1
683,1,im,0.32
683,1,im2,0.32
683,1,lp,0.32
683,1,lp2,1
683,1,sl,0.32
683,1,sl2,0.32
682,1,wt,0.34
682,1,wt2,0.26
682,1,l,0.42
682,1,l2,0.46
682,1,fg,0.28
682,1,fg2,0.36
682,1,eb,0.26
682,1,eb2,0.94
682,1,im,0.26
682,1,im2,0.26
682,1,lp,0.26
682,1,lp2,1
682,1,sl,0.34
682,1,sl2,0.36
681,1,wt,0.3
681,1,wt2,0.26
681,1,l,0.36
681,1,l2,0.46
681,1,fg,0.28
681,1,fg2,0.42
681,1,eb,0.26
681,1,eb2,0.96
681,1,im,0.26
681,1,im2,0.26
681,1,lp,0.26
681,1,lp2,1
681,1,sl,0.32
681,1,sl2,0.34
680,1,wt,0.32
680,1,wt2,0.3
680,1,l,0.3
680,1,l2,0.36
680,1,fg,0.3
680,1,fg2,0.4
680,1,eb,0.3
680,1,eb2,0.98
680,1,im,0.3
680,1,im2,0.3
680,1,lp,0.3
680,1,lp2,1
680,1,sl,0.32
680,1,sl2,0.3
679,1,wt,0.28
679,1,wt2,0.28
679,1,l,0.28
679,1,l2,0.36
679,1,fg,0.28
679,1,fg2,0.34
679,1,eb,0.28
679,1,eb2,0.94
679,1,im,0.28
679,1,im2,0.28
679,1,lp,0.28
679,1,lp2,1
679,1,sl,0.28
679,1,sl2,0.28
678,1,wt,0.32
678,1,wt2,0.28
678,1,l,0.32
678,1,l2,0.38
678,1,fg,0.32
678,1,fg2,0.38
678,1,eb,0.28
678,1,eb2,0.88
678,1,im,0.28
678,1,im2,0.28
678,1,lp,0.28
678,1,lp2,1
678,1,sl,0.32
678,1,sl2,0.32
677,1,wt,0.28
677,1,wt2,0.22
677,1,l,0.38
677,1,l2,0.4
677,1,fg,0.28
677,1,fg2,0.44
677,1,eb,0.22
677,1,eb2,0.96
677,1,im,0.22
677,1,im2,0.22
677,1,lp,0.22
677,1,lp2,1
677,1,sl,0.32
677,1,sl2,0.34
676,1,wt,0.28
676,1,wt2,0.28
676,1,l,0.28
676,1,l2,0.36
676,1,fg,0.3
676,1,fg2,0.38
676,1,eb,0.28
676,1,eb2,0.96
676,1,im,0.28
676,1,im2,0.28
676,1,lp,0.28
676,1,lp2,1
676,1,sl,0.32
676,1,sl2,0.3
675,1,wt,0.32
675,1,wt2,0.32
675,1,l,0.38
675,1,l2,0.44
675,1,fg,0.34
675,1,fg2,0.42
675,1,eb,0.32
675,1,eb2,0.96
675,1,im,0.32
675,1,im2,0.32
675,1,lp,0.32
675,1,lp2,1
675,1,sl,0.44
675,1,sl2,0.42
674,1,wt,0.32
674,1,wt2,0.28
674,1,l,0.3
674,1,l2,0.38
674,1,fg,0.3
674,1,fg2,0.44
674,1,eb,0.28
674,1,eb2,0.88
674,1,im,0.28
674,1,im2,0.28
674,1,lp,0.28
674,1,lp2,1
674,1,sl,0.32
674,1,sl2,0.32
673,1,wt,0.3
673,1,wt2,0.28
673,1,l,0.28
673,1,l2,0.38
673,1,fg,0.3
673,1,fg2,0.44
673,1,eb,0.28
673,1,eb2,0.96
673,1,im,0.28
673,1,im2,0.28
673,1,lp,0.28
673,1,lp2,1
673,1,sl,0.28
673,1,sl2,0.3
672,1,wt,0.26
672,1,wt2,0.26
672,1,l,0.28
672,1,l2,0.4
672,1,fg,0.28
672,1,fg2,0.38
672,1,eb,0.26
672,1,eb2,0.96
672,1,im,0.26
672,1,im2,0.26
672,1,lp,0.26
672,1,lp2,1
672,1,sl,0.28
672,1,sl2,0.3
671,1,wt,0.32
671,1,wt2,0.32
671,1,l,0.32
671,1,l2,0.34
671,1,fg,0.32
671,1,fg2,0.36
671,1,eb,0.32
671,1,eb2,0.96
671,1,im,0.32
671,1,im2,0.32
671,1,lp,0.32
671,1,lp2,1
671,1,sl,0.32
671,1,sl2,0.34
670,1,wt,0.28
670,1,wt2,0.24
670,1,l,0.28
670,1,l2,0.34
670,1,fg,0.3
670,1,fg2,0.36
670,1,eb,0.24
670,1,eb2,0.92
670,1,im,0.24
670,1,im2,0.24
670,1,lp,0.24
670,1,lp2,1
670,1,sl,0.3
670,1,sl2,0.3
669,1,wt,0.32
669,1,wt2,0.28
669,1,l,0.3
669,1,l2,0.38
669,1,fg,0.3
669,1,fg2,0.44
669,1,eb,0.28
669,1,eb2,0.88
669,1,im,0.28
669,1,im2,0.28
669,1,lp,0.28
