run,rho,method,NMI_scores
100,0.8,wt,0.44151693392609465
100,0.8,wt2,0
100,0.8,l,0
100,0.8,l2,0.36117394667166547
100,0.8,fg,0.26693087012300626
100,0.8,fg2,0.43910814624388406
100,0.8,eb,0
100,0.8,eb2,0
100,0.8,im,0
100,0.8,im2,0
100,0.8,lp,0
100,0.8,lp2,0
100,0.8,le,0
100,0.8,le2,0
100,0.8,sl,0.26693087012300626
100,0.8,sl2,0.26693087012300626
99,0.8,wt,0.4715563863638319
99,0.8,wt2,0
99,0.8,l,0.13604399219937807
99,0.8,l2,0.3682861855797953
99,0.8,fg,0.14536596991828288
99,0.8,fg2,0.4196209145745145
99,0.8,eb,0.19963006080255527
99,0.8,eb2,0.5762627491655254
99,0.8,im,0
99,0.8,im2,0
99,0.8,lp,0
99,0.8,lp2,0
99,0.8,le,0
99,0.8,le2,0
99,0.8,sl,0.14536596991828288
99,0.8,sl2,0.14536596991828288
98,0.8,wt,0.4827056719094547
98,0.8,wt2,-2.8237345703396224e-16
98,0.8,l,0.22023219123471244
98,0.8,l2,0.4945720639096023
98,0.8,fg,0.22023219123471244
98,0.8,fg2,0.5211456227562637
98,0.8,eb,-2.8237345703396224e-16
98,0.8,eb2,-2.8237345703396224e-16
98,0.8,im,-2.8237345703396224e-16
98,0.8,im2,-2.8237345703396224e-16
98,0.8,lp,-2.8237345703396224e-16
98,0.8,lp2,-2.8237345703396224e-16
98,0.8,le,0.22023219123471244
98,0.8,le2,NA
98,0.8,sl,0.22023219123471244
98,0.8,sl2,0.22023219123471244
97,0.8,wt,0.4488699408288498
97,0.8,wt2,0
97,0.8,l,0.2557432324570357
97,0.8,l2,0.44026477265900876
97,0.8,fg,0.2557432324570357
97,0.8,fg2,0.5998611155533335
97,0.8,eb,0
97,0.8,eb2,0
97,0.8,im,0
97,0.8,im2,0
97,0.8,lp,0
97,0.8,lp2,0
97,0.8,le,0
97,0.8,le2,0
97,0.8,sl,0.276181363326097
97,0.8,sl2,0.2557432324570357
96,0.8,wt,0.5026399166787772
96,0.8,wt2,0
96,0.8,l,0.11490545215183191
96,0.8,l2,0.5683550178832678
96,0.8,fg,0.09178896023169884
96,0.8,fg2,0.5683550178832678
96,0.8,eb,0.28205615062390277
96,0.8,eb2,0.28205615062390277
96,0.8,im,0
96,0.8,im2,0
96,0.8,lp,0
96,0.8,lp2,0
96,0.8,le,0
96,0.8,le2,0
96,0.8,sl,0.11490545215183191
96,0.8,sl2,0.15320407772202854
95,0.8,wt,0.41311383989213374
95,0.8,wt2,0
95,0.8,l,0.1385659819189685
95,0.8,l2,0.297205361714491
95,0.8,fg,0.07473267042464171
95,0.8,fg2,0.297205361714491
95,0.8,eb,0
95,0.8,eb2,0.14221158916343626
95,0.8,im,0
95,0.8,im2,0
95,0.8,lp,0
95,0.8,lp2,0
95,0.8,le,0
95,0.8,le2,0.3752065716619458
95,0.8,sl,0.1385659819189685
95,0.8,sl2,0.1385659819189685
94,0.8,wt,0.44465522076246183
94,0.8,wt2,0
94,0.8,l,0.08628104455977105
94,0.8,l2,0.24593929074442275
94,0.8,fg,0.08628104455977105
94,0.8,fg2,0.2732938582497881
94,0.8,eb,0
94,0.8,eb2,0
94,0.8,im,0
94,0.8,im2,0
94,0.8,lp,0
94,0.8,lp2,0
94,0.8,le,0.1138728456105134
94,0.8,le2,0.13510753381390037
94,0.8,sl,0.08628104455977105
94,0.8,sl2,0.08628104455977105
93,0.8,wt,0.4806822303193733
93,0.8,wt2,-2.8031506986689095e-16
93,0.8,l,0.24664518213312678
93,0.8,l2,0.37497020084762717
93,0.8,fg,0.24664518213312678
93,0.8,fg2,0.4785899053129694
93,0.8,eb,-2.8031506986689095e-16
93,0.8,eb2,0.04740517569899972
93,0.8,im,-2.8031506986689095e-16
93,0.8,im2,-2.8031506986689095e-16
93,0.8,lp,-2.8031506986689095e-16
93,0.8,lp2,-2.8031506986689095e-16
93,0.8,le,-2.8031506986689095e-16
93,0.8,le2,-2.8031506986689095e-16
93,0.8,sl,0.29829334535539426
93,0.8,sl2,0.29829334535539426
92,0.8,wt,0.4180293270969334
92,0.8,wt2,0
92,0.8,l,0.21561448102005235
92,0.8,l2,0.47846566356482845
92,0.8,fg,0.21561448102005235
92,0.8,fg2,0.4693652674018651
92,0.8,eb,0
92,0.8,eb2,0
92,0.8,im,0
92,0.8,im2,0
92,0.8,lp,0
92,0.8,lp2,0
92,0.8,le,0
92,0.8,le2,0
92,0.8,sl,0.21561448102005235
92,0.8,sl2,0.3867812617957635
91,0.8,wt,0.4293965537607364
91,0.8,wt2,0
91,0.8,l,0.2909896010180694
91,0.8,l2,0.4742383861295733
91,0.8,fg,0.36464204827419844
91,0.8,fg2,0.4742383861295733
91,0.8,eb,0
91,0.8,eb2,0
91,0.8,im,0
91,0.8,im2,0
91,0.8,lp,0
91,0.8,lp2,0
91,0.8,le,0.292428325767896
91,0.8,le2,NA
91,0.8,sl,0.36464204827419844
91,0.8,sl2,0.39022237240424773
90,0.8,wt,0.4290486950308133
90,0.8,wt2,2.8252711322854604e-16
90,0.8,l,0.15942291005627707
90,0.8,l2,0.35885166252683004
90,0.8,fg,0.15942291005627707
90,0.8,fg2,0.38614645959316685
90,0.8,eb,2.8252711322854604e-16
90,0.8,eb2,2.8252711322854604e-16
90,0.8,im,2.8252711322854604e-16
90,0.8,im2,2.8252711322854604e-16
90,0.8,lp,2.8252711322854604e-16
90,0.8,lp2,2.8252711322854604e-16
90,0.8,le,0.11772312898763691
90,0.8,le2,0.2913014329342699
90,0.8,sl,0.15942291005627707
90,0.8,sl2,0.15942291005627707
89,0.8,wt,0.4142071340874453
89,0.8,wt2,0
89,0.8,l,0
89,0.8,l2,0.24059264207514497
89,0.8,fg,0.11404982603356686
89,0.8,fg2,0.5239177301133418
89,0.8,eb,0
89,0.8,eb2,0.5239177301133414
89,0.8,im,0
89,0.8,im2,0
89,0.8,lp,0
89,0.8,lp2,0
89,0.8,le,0
89,0.8,le2,0
89,0.8,sl,0.11404982603356686
89,0.8,sl2,0.11404982603356686
88,0.8,wt,0.3558409264770994
88,0.8,wt2,3.980231393919871e-16
88,0.8,l,0.4862687761498077
88,0.8,l2,0.6168841746655065
88,0.8,fg,0.4862687761498077
88,0.8,fg2,0.6168841746655065
88,0.8,eb,3.980231393919871e-16
88,0.8,eb2,3.980231393919871e-16
88,0.8,im,3.980231393919871e-16
88,0.8,im2,3.980231393919871e-16
88,0.8,lp,3.980231393919871e-16
88,0.8,lp2,3.980231393919871e-16
88,0.8,le,3.980231393919871e-16
88,0.8,le2,3.980231393919871e-16
88,0.8,sl,0.4862687761498077
88,0.8,sl2,0.4862687761498077
87,0.8,wt,0.42914856948831137
87,0.8,wt2,0
87,0.8,l,0.08960556959487455
87,0.8,l2,0.2285202902389371
87,0.8,fg,0.14098193691002717
87,0.8,fg2,0.22910407526018378
87,0.8,eb,0
87,0.8,eb2,0
87,0.8,im,0
87,0.8,im2,0
87,0.8,lp,0
87,0.8,lp2,0
87,0.8,le,0
87,0.8,le2,0.22784595901712207
87,0.8,sl,0.1389801796551045
87,0.8,sl2,0.1389801796551045
86,0.8,wt,0.41535095791766774
86,0.8,wt2,0
86,0.8,l,0.0641049607338165
86,0.8,l2,0.3514923684207676
86,0.8,fg,0.1274782767897043
86,0.8,fg2,0.35513931893244255
86,0.8,eb,0
86,0.8,eb2,0
86,0.8,im,0
86,0.8,im2,0
86,0.8,lp,0
86,0.8,lp2,0
86,0.8,le,0
86,0.8,le2,0
86,0.8,sl,0.12782770367760904
86,0.8,sl2,0.12782770367760904
85,0.8,wt,0.46500674757809934
85,0.8,wt2,0
85,0.8,l,0.3353214908625855
85,0.8,l2,0.4324289440813589
85,0.8,fg,0.3353214908625855
85,0.8,fg2,0.5180777980874964
85,0.8,eb,0
85,0.8,eb2,0.23223161513139748
85,0.8,im,0
85,0.8,im2,0
85,0.8,lp,0
85,0.8,lp2,0
85,0.8,le,0.3353214908625855
85,0.8,le2,0
85,0.8,sl,0.3353214908625855
85,0.8,sl2,0.23116753523044026
84,0.8,wt,0.41863091702897665
84,0.8,wt2,0
84,0.8,l,0.09012191529124132
84,0.8,l2,0.3911254920149779
84,0.8,fg,0.14407970825965158
84,0.8,fg2,0.4205647908794383
84,0.8,eb,0
84,0.8,eb2,0.020396886497089657
84,0.8,im,0
84,0.8,im2,0
84,0.8,lp,0
84,0.8,lp2,0
84,0.8,le,0
84,0.8,le2,0
84,0.8,sl,0.1925918807292876
84,0.8,sl2,0.15696303799002628
83,0.8,wt,0.42755488086176063
83,0.8,wt2,0
83,0.8,l,0.2065922707531681
83,0.8,l2,0.3165406297226223
83,0.8,fg,0.12896839989709996
83,0.8,fg2,0.383558517539715
83,0.8,eb,0
83,0.8,eb2,0
83,0.8,im,0
83,0.8,im2,0
83,0.8,lp,0
83,0.8,lp2,0
83,0.8,le,0.33475710586014645
83,0.8,le2,0
83,0.8,sl,0.2065922707531681
83,0.8,sl2,0.28472448788698723
82,0.8,wt,0.41724568102999604
82,0.8,wt2,0
82,0.8,l,0.3725896089051289
82,0.8,l2,0.4779772929542025
82,0.8,fg,0.13715066605634474
82,0.8,fg2,0.4715579755743813
82,0.8,eb,0.1702443473008879
82,0.8,eb2,0.1702443473008879
82,0.8,im,0
82,0.8,im2,0
82,0.8,lp,0
82,0.8,lp2,0
82,0.8,le,0.3725896089051289
82,0.8,le2,0.5343661359443723
82,0.8,sl,0.3725896089051289
82,0.8,sl2,0.3725896089051289
81,0.8,wt,0.4159107418230561
81,0.8,wt2,0
81,0.8,l,0.4195485040260322
81,0.8,l2,0.5240790597027151
81,0.8,fg,0.4195485040260322
81,0.8,fg2,0.5091432883173674
81,0.8,eb,0
81,0.8,eb2,0
81,0.8,im,0
81,0.8,im2,0
81,0.8,lp,0
81,0.8,lp2,0
81,0.8,le,0.4195485040260322
81,0.8,le2,0.5148532883071454
81,0.8,sl,0.41954850402603194
81,0.8,sl2,0.4195485040260322
80,0.8,wt,0.44559413258038355
80,0.8,wt2,0
80,0.8,l,0.06889861690856947
80,0.8,l2,0.4775340365405594
80,0.8,fg,0.13294102793798138
80,0.8,fg2,0.4775340365405594
